inner_es_loss,inner_es_accuracy,val_loss,val_accuracy,number_epochs,timestamp,checkpoint_dir_name,done,training_iteration,trial_id,date,time_this_iter_s,time_total_s,pid,hostname,node_ip,time_since_restore,iterations_since_restore,config/train_loop_config/batch_size,config/train_loop_config/dataset_test_round,config/train_loop_config/dataset_fold_round,config/train_loop_config/learning_rate,config/train_loop_config/weight_decay,config/train_loop_config/dropout_rate,logdir
0.2689517140388489,0.9076923131942749,0.2599194049835205,0.9135802388191223,25,1730899377,,False,1,d130d_00002,2024-11-06_14-22-57,118.05099773406982,118.05099773406982,3593190,agq006,10.108.101.6,118.05099773406982,1,506,0,2,0.01,0.001,0.0,d130d_00002
0.3715430498123169,0.8461538553237915,0.27611052989959717,0.9125000238418579,13,1730899376,,False,1,d130d_00189,2024-11-06_14-22-56,117.78010320663452,117.78010320663452,3593188,agq006,10.108.101.6,117.78010320663452,1,506,7,4,0.001,0.001,0.0,d130d_00189
0.33916008472442627,0.8615384697914124,0.2987890839576721,0.9012345671653748,8,1730899376,,False,1,d130d_00046,2024-11-06_14-22-56,117.76580548286438,117.76580548286438,3593191,agq006,10.108.101.6,117.76580548286438,1,506,9,1,0.01,0.001,0.0,d130d_00046
0.29303473234176636,0.892307698726654,0.37472906708717346,0.875,7,1730899378,,False,1,d130d_00054,2024-11-06_14-22-58,118.80325651168823,118.80325651168823,3593189,agq006,10.108.101.6,118.80325651168823,1,506,0,4,0.01,0.001,0.2,d130d_00054
0.36345773935317993,0.8461538553237915,0.2775495648384094,0.9125000238418579,36,1730899389,,False,1,d130d_00039,2024-11-06_14-23-09,127.94813013076782,127.94813013076782,3536457,agq008,10.108.101.8,127.94813013076782,1,506,7,4,0.01,0.001,0.0,d130d_00039
0.3802869915962219,0.8461538553237915,0.29740744829177856,0.9012345671653748,60,1730899392,,False,1,d130d_00082,2024-11-06_14-23-12,131.24735593795776,131.24735593795776,3536458,agq008,10.108.101.8,131.24735593795776,1,506,6,2,0.01,0.001,0.2,d130d_00082
0.2104305922985077,0.9230769276618958,0.2658485174179077,0.9135802388191223,12,1730899385,,False,1,d130d_00018,2024-11-06_14-23-05,124.25520920753479,124.25520920753479,3536460,agq008,10.108.101.8,124.25520920753479,1,506,3,3,0.01,0.001,0.0,d130d_00018
0.27385324239730835,0.9076923131942749,0.4194754958152771,0.8395061492919922,119,1730899399,,False,1,d130d_00145,2024-11-06_14-23-19,138.52169466018677,138.52169466018677,3536459,agq008,10.108.101.8,138.52169466018677,1,506,9,0,0.01,0.001,0.4,d130d_00145
0.34211865067481995,0.8615384697914124,0.305645614862442,0.9012345671653748,8,1730899523,,False,1,d130d_00146,2024-11-06_14-25-23,118.39698886871338,118.39698886871338,3594997,agq006,10.108.101.6,118.39698886871338,1,506,9,1,0.01,0.001,0.4,d130d_00146
0.18833301961421967,0.9538461565971375,0.24882745742797852,0.9259259104728699,16,1730899526,,False,1,d130d_00197,2024-11-06_14-25-26,121.66361474990845,121.66361474990845,3594998,agq006,10.108.101.6,121.66361474990845,1,506,9,2,0.001,0.001,0.0,d130d_00197
0.23566049337387085,0.9230769276618958,0.403854101896286,0.8518518805503845,11,1730899523,,False,1,d130d_00183,2024-11-06_14-25-23,119.10295534133911,119.10295534133911,3594996,agq006,10.108.101.6,119.10295534133911,1,506,6,3,0.001,0.001,0.0,d130d_00183
0.377290278673172,0.8461538553237915,0.2358570545911789,0.9375,42,1730899531,,False,1,d130d_00014,2024-11-06_14-25-31,126.50847458839417,126.50847458839417,3595007,agq006,10.108.101.6,126.50847458839417,1,506,2,4,0.01,0.001,0.0,d130d_00014
0.26719892024993896,0.9076923131942749,0.19695314764976501,0.9382715821266174,13,1730899530,,False,1,d130d_00025,2024-11-06_14-25-30,115.19878315925598,115.19878315925598,3538050,agq008,10.108.101.8,115.19878315925598,1,506,5,0,0.01,0.001,0.0,d130d_00025
0.34511706233024597,0.8615384697914124,0.21528206765651703,0.9506173133850098,30,1730899541,,False,1,d130d_00180,2024-11-06_14-25-41,125.48437285423279,125.48437285423279,3538049,agq008,10.108.101.8,125.48437285423279,1,506,6,0,0.001,0.001,0.0,d130d_00180
0.11820390075445175,0.9692307710647583,0.4353960156440735,0.8765432238578796,8,1730899532,,False,1,d130d_00020,2024-11-06_14-25-32,116.41450691223145,116.41450691223145,3538305,agq008,10.108.101.8,116.41450691223145,1,506,4,0,0.01,0.001,0.0,d130d_00020
0.26540541648864746,0.9076923131942749,0.2507149875164032,0.9135802388191223,86,1730899545,,False,1,d130d_00065,2024-11-06_14-25-45,130.34315085411072,130.34315085411072,3538439,agq008,10.108.101.8,130.34315085411072,1,506,3,0,0.01,0.001,0.2,d130d_00065
0.2684813439846039,0.9076923131942749,0.2885403335094452,0.9012345671653748,40,1730899679,,False,1,d130d_00137,2024-11-06_14-27-59,128.7462477684021,128.7462477684021,3596688,agq006,10.108.101.6,128.7462477684021,1,506,7,2,0.01,0.001,0.4,d130d_00137
0.38098883628845215,0.8615384697914124,0.32771897315979004,0.8765432238578796,11,1730899674,,False,1,d130d_00023,2024-11-06_14-27-54,123.59249329566956,123.59249329566956,3596687,agq006,10.108.101.6,123.59249329566956,1,506,4,3,0.01,0.001,0.0,d130d_00023
0.3209880292415619,0.8615384697914124,0.24185974895954132,0.925000011920929,16,1730899673,,False,1,d130d_00069,2024-11-06_14-27-53,122.89335370063782,122.89335370063782,3596689,agq006,10.108.101.6,122.89335370063782,1,506,3,4,0.01,0.001,0.2,d130d_00069
0.26211461424827576,0.9076923131942749,0.2458099126815796,0.9135802388191223,64,1730899680,,False,1,d130d_00015,2024-11-06_14-28-00,129.71302366256714,129.71302366256714,3596999,agq006,10.108.101.6,129.71302366256714,1,506,3,0,0.01,0.001,0.0,d130d_00015
0.301099568605423,0.892307698726654,0.3999631404876709,0.8395061492919922,11,1730899680,,False,1,d130d_00178,2024-11-06_14-28-00,118.30074572563171,118.30074572563171,3539838,agq008,10.108.101.8,118.30074572563171,1,506,5,3,0.001,0.001,0.0,d130d_00178
0.2631223797798157,0.9076923131942749,0.30131423473358154,0.9012345671653748,19,1730899680,,False,1,d130d_00192,2024-11-06_14-28-00,117.73832154273987,117.73832154273987,3539837,agq008,10.108.101.8,117.73832154273987,1,506,8,2,0.001,0.001,0.0,d130d_00192
0.3593139052391052,0.8461538553237915,0.30186915397644043,0.8999999761581421,29,1730899681,,False,1,d130d_00044,2024-11-06_14-28-01,118.94494295120239,118.94494295120239,3540100,agq008,10.108.101.8,118.94494295120239,1,506,8,4,0.01,0.001,0.0,d130d_00044
0.40601757168769836,0.8307692408561707,0.197236567735672,0.9629629850387573,15,1730899680,,False,1,d130d_00090,2024-11-06_14-28-00,117.76706433296204,117.76706433296204,3540229,agq008,10.108.101.8,117.76706433296204,1,506,8,0,0.01,0.001,0.2,d130d_00090
0.3224529027938843,0.8769230842590332,0.25641199946403503,0.925000011920929,6,1730899820,,False,1,d130d_00129,2024-11-06_14-30-20,118.93419432640076,118.93419432640076,3598492,agq006,10.108.101.6,118.93419432640076,1,506,5,4,0.01,0.001,0.4,d130d_00129
0.2825750410556793,0.9076923131942749,0.34865930676460266,0.8765432238578796,0,1730899821,,False,1,d130d_00012,2024-11-06_14-30-21,119.41541290283203,119.41541290283203,3598491,agq006,10.108.101.6,119.41541290283203,1,506,2,2,0.01,0.001,0.0,d130d_00012
0.28163304924964905,0.9076923131942749,0.4128582775592804,0.8395061492919922,73,1730899833,,False,1,d130d_00045,2024-11-06_14-30-33,131.66940569877625,131.66940569877625,3598687,agq006,10.108.101.6,131.66940569877625,1,506,9,0,0.01,0.001,0.0,d130d_00045
0.3737685978412628,0.8615384697914124,0.3319363594055176,0.8765432238578796,51,1730899832,,False,1,d130d_00123,2024-11-06_14-30-32,130.9685206413269,130.9685206413269,3598688,agq006,10.108.101.6,130.9685206413269,1,506,4,3,0.01,0.001,0.4,d130d_00123
0.11941201239824295,0.9692307710647583,0.40316611528396606,0.8765432238578796,9,1730899823,,False,1,d130d_00070,2024-11-06_14-30-23,115.78893113136292,115.78893113136292,3541841,agq008,10.108.101.8,115.78893113136292,1,506,4,0,0.01,0.001,0.2,d130d_00070
0.2728576064109802,0.9076923131942749,0.3395023047924042,0.8765432238578796,6,1730899822,,False,1,d130d_00162,2024-11-06_14-30-22,115.06279468536377,115.06279468536377,3541839,agq008,10.108.101.8,115.06279468536377,1,506,2,2,0.001,0.001,0.0,d130d_00162
0.2815113365650177,0.9076923131942749,0.34544843435287476,0.8765432238578796,11,1730899823,,False,1,d130d_00176,2024-11-06_14-30-23,116.45084857940674,116.45084857940674,3541840,agq008,10.108.101.8,116.45084857940674,1,506,5,1,0.001,0.001,0.0,d130d_00176
0.27547553181648254,0.9076923131942749,0.30386924743652344,0.887499988079071,10,1730899823,,False,1,d130d_00199,2024-11-06_14-30-23,115.84522294998169,115.84522294998169,3541842,agq008,10.108.101.8,115.84522294998169,1,506,9,4,0.001,0.001,0.0,d130d_00199
0.3453971743583679,0.8615384697914124,0.23024742305278778,0.9506173133850098,62,1730899980,,False,1,d130d_00030,2024-11-06_14-33-00,127.59935522079468,127.59935522079468,3600159,agq006,10.108.101.6,127.59935522079468,1,506,6,0,0.01,0.001,0.0,d130d_00030
0.35495904088020325,0.8615384697914124,0.2608017921447754,0.925000011920929,35,1730899979,,False,1,d130d_00074,2024-11-06_14-32-59,126.61961460113525,126.61961460113525,3600160,agq006,10.108.101.6,126.61961460113525,1,506,4,4,0.01,0.001,0.2,d130d_00074
0.33492207527160645,0.8769230842590332,0.28290337324142456,0.9012345671653748,32,1730899976,,False,1,d130d_00038,2024-11-06_14-32-56,126.81807231903076,126.81807231903076,3543625,agq008,10.108.101.8,126.81807231903076,1,506,7,3,0.01,0.001,0.0,d130d_00038
0.22887642681598663,0.9230769276618958,0.4037601351737976,0.8518518805503845,80,1730899979,,False,1,d130d_00093,2024-11-06_14-32-59,129.82309699058533,129.82309699058533,3543623,agq008,10.108.101.8,129.82309699058533,1,506,8,3,0.01,0.001,0.2,d130d_00093
0.23390229046344757,0.9230769276618958,0.3298400044441223,0.8888888955116272,53,1730899978,,False,1,d130d_00001,2024-11-06_14-32-58,129.1663203239441,129.1663203239441,3543624,agq008,10.108.101.8,129.1663203239441,1,506,0,1,0.01,0.001,0.0,d130d_00001
0.24923260509967804,0.9230769276618958,0.4229370057582855,0.8641975522041321,5,1730899969,,False,1,d130d_00017,2024-11-06_14-32-49,119.74521660804749,119.74521660804749,3543626,agq008,10.108.101.8,119.74521660804749,1,506,3,2,0.01,0.001,0.0,d130d_00017
0.286565899848938,0.9076923131942749,0.3490753769874573,0.8765432238578796,11,1730899975,,False,1,d130d_00026,2024-11-06_14-32-55,122.71596813201904,122.71596813201904,3600427,agq006,10.108.101.6,122.71596813201904,1,506,5,1,0.01,0.001,0.0,d130d_00026
0.2795451283454895,0.9076923131942749,0.3395683467388153,0.8765432238578796,17,1730899979,,False,1,d130d_00112,2024-11-06_14-32-59,126.8568823337555,126.8568823337555,3600428,agq006,10.108.101.6,126.8568823337555,1,506,2,2,0.01,0.001,0.4,d130d_00112
0.2705291211605072,0.9076923131942749,0.3035173714160919,0.9012345671653748,13,1730900123,,False,1,d130d_00037,2024-11-06_14-35-23,123.51853489875793,123.51853489875793,3545200,agq008,10.108.101.8,123.51853489875793,1,506,7,2,0.01,0.001,0.0,d130d_00037
0.24053746461868286,0.9230769276618958,0.40977942943573,0.8518518805503845,10,1730900124,,False,1,d130d_00133,2024-11-06_14-35-24,121.51214599609375,121.51214599609375,3601909,agq006,10.108.101.6,121.51214599609375,1,506,6,3,0.01,0.001,0.4,d130d_00133
0.3541847765445709,0.8615384697914124,0.2937180697917938,0.8999999761581421,41,1730900123,,False,1,d130d_00144,2024-11-06_14-35-23,123.56306171417236,123.56306171417236,3545339,agq008,10.108.101.8,123.56306171417236,1,506,8,4,0.01,0.001,0.4,d130d_00144
0.29831767082214355,0.892307698726654,0.27180925011634827,0.9135802388191223,8,1730900124,,False,1,d130d_00166,2024-11-06_14-35-24,121.53693103790283,121.53693103790283,3601913,agq006,10.108.101.6,121.53693103790283,1,506,3,1,0.001,0.001,0.0,d130d_00166
0.2350291609764099,0.9230769276618958,0.3199003338813782,0.8888888955116272,40,1730900123,,False,1,d130d_00151,2024-11-06_14-35-23,123.03527235984802,123.03527235984802,3545347,agq008,10.108.101.8,123.03527235984802,1,506,0,1,0.001,0.001,0.0,d130d_00151
0.29976212978363037,0.892307698726654,0.28621935844421387,0.9012345671653748,41,1730900133,,False,1,d130d_00000,2024-11-06_14-35-33,130.55917501449585,130.55917501449585,3601980,agq006,10.108.101.6,130.55917501449585,1,506,0,0,0.01,0.001,0.0,d130d_00000
0.340707004070282,0.8615384697914124,0.24680987000465393,0.925000011920929,56,1730900133,,False,1,d130d_00119,2024-11-06_14-35-33,130.18110632896423,130.18110632896423,3602004,agq006,10.108.101.6,130.18110632896423,1,506,3,4,0.01,0.001,0.4,d130d_00119
0.37899309396743774,0.8461538553237915,0.3060362637042999,0.9012345671653748,32,1730900123,,False,1,d130d_00032,2024-11-06_14-35-23,123.03401136398315,123.03401136398315,3545534,agq008,10.108.101.8,123.03401136398315,1,506,6,2,0.01,0.001,0.0,d130d_00032
0.32025834918022156,0.8769230842590332,0.3525295555591583,0.8641975522041321,34,1730900273,,False,1,d130d_00060,2024-11-06_14-37-53,122.60520434379578,122.60520434379578,3547128,agq008,10.108.101.8,122.60520434379578,1,506,2,0,0.01,0.001,0.2,d130d_00060
0.2685703933238983,0.9076923131942749,0.26037678122520447,0.9135802388191223,35,1730900273,,False,1,d130d_00052,2024-11-06_14-37-53,122.51420164108276,122.51420164108276,3547127,agq008,10.108.101.8,122.51420164108276,1,506,0,2,0.01,0.001,0.2,d130d_00052
