outer_es_loss,outer_es_accuracy,test_loss,test_accuracy,number_epochs,timestamp,checkpoint_dir_name,done,training_iteration,trial_id,date,time_this_iter_s,time_total_s,pid,hostname,node_ip,time_since_restore,iterations_since_restore,config/train_loop_config/es_folds,logdir,config/train_loop_config/dataset_test_round,config/train_loop_config/learning_rate,config/train_loop_config/weight_decay,config/train_loop_config/batch_size,config/train_loop_config/dropout_rate_normal,config/train_loop_config/dropout_rate_attention,outer_es_precision,outer_es_recall,outer_es_specificity,outer_es_f1_score,outer_es_mcc,outer_es_auroc,outer_es_auprc,outer_es_true_positives,outer_es_false_negatives,outer_es_false_positives,outer_es_true_negatives,test_precision,test_recall,test_specificity,test_f1_score,test_mcc,test_auroc,test_auprc,test_true_positives,test_false_negatives,test_false_positives,test_true_negatives
0.4184800684452057,0.8148148059844971,0.38123875856399536,0.8725489974021912,548,1767816015,,False,1,b557d_00000,2026-01-07_21-00-15,325.07730770111084,325.07730770111084,1165449,ggpu116,10.241.148.16,325.07730770111084,1,0,b557d_00000,0,0.1,0.0,506,0.4,0.0,0.79310346,0.93877554,0.625,0.8598131,0.61122525,0.83258927,0.85187185,20.0,12.0,3.0,46.0,0.85507244,0.9516129,0.75,0.90076333,0.73222053,0.8399194,0.81094116,30.0,10.0,3.0,59.0
0.32431843876838684,0.8888888955116272,0.3937084972858429,0.8921568393707275,416,1767815952,,False,1,b557d_00001,2026-01-07_20-59-12,261.438663482666,261.438663482666,1165475,ggpu116,10.241.148.16,261.438663482666,1,1,b557d_00001,0,0.1,0.0,506,0.4,0.0,0.85714287,0.97959185,0.75,0.9142857,0.77212745,0.9110333,0.9083557,24.0,8.0,1.0,48.0,0.85915494,0.983871,0.75,0.91729325,0.7789965,0.8173387,0.7793644,30.0,10.0,1.0,61.0
0.27618661522865295,0.9259259104728699,0.36461350321769714,0.8823529481887817,609,1767816033,,False,1,b557d_00002,2026-01-07_21-00-33,342.7825469970703,342.7825469970703,1165474,ggpu116,10.241.148.16,342.7825469970703,1,2,b557d_00002,0,0.1,0.0,506,0.4,0.0,0.8909091,1.0,0.8125,0.9423077,0.85080177,0.88201535,0.86836004,26.0,6.0,0.0,49.0,0.8378378,1.0,0.7,0.9117647,0.765824,0.8318549,0.79290116,28.0,12.0,0.0,62.0
0.20251712203025818,0.9624999761581421,0.4010087549686432,0.8823529481887817,857,1767816211,,False,1,b557d_00004,2026-01-07_21-03-31,462.2962052822113,462.2962052822113,1167232,ggpu116,10.241.148.16,462.2962052822113,1,4,b557d_00004,0,0.1,0.0,506,0.4,0.0,0.9411765,1.0,0.90625,0.969697,0.92354816,0.9342448,0.9044991,29.0,3.0,0.0,48.0,0.8378378,1.0,0.7,0.9117647,0.765824,0.8358871,0.8057593,28.0,12.0,0.0,62.0
0.29074838757514954,0.8888888955116272,0.2929997742176056,0.9215686321258545,872,1767816435,,False,1,b557d_00005,2026-01-07_21-07-15,475.5635733604431,475.5635733604431,1168160,ggpu116,10.241.148.16,475.5635733604431,1,0,b557d_00005,1,0.1,0.0,506,0.2,0.2,0.85714287,0.97959185,0.75,0.9142857,0.77212745,0.9116709,0.9173648,24.0,8.0,1.0,48.0,0.8857143,1.0,0.8,0.93939394,0.84176683,0.8858871,0.85230386,32.0,8.0,0.0,62.0
0.40160444378852844,0.9135802388191223,0.37877556681632996,0.8921568393707275,325,1767816241,,False,1,b557d_00006,2026-01-07_21-04-01,213.88915491104126,213.88915491104126,1168855,ggpu116,10.241.148.16,213.88915491104126,1,1,b557d_00006,1,0.1,0.0,506,0.2,0.2,0.8888889,0.97959185,0.8125,0.93203884,0.8214286,0.86798465,0.8556472,26.0,6.0,1.0,48.0,0.8695652,0.9677419,0.775,0.9160305,0.7751438,0.8717742,0.8566586,31.0,9.0,2.0,60.0
0.573899507522583,0.7283950448036194,0.40513619780540466,0.8725489974021912,216,1767816208,,False,1,b557d_00007,2026-01-07_21-03-28,165.6716606616974,165.6716606616974,1169326,ggpu116,10.241.148.16,165.6716606616974,1,2,b557d_00007,1,0.1,0.0,506,0.2,0.2,0.74545455,0.8367347,0.5625,0.78846157,0.41805485,0.7222577,0.7663025,18.0,14.0,8.0,41.0,0.8769231,0.91935486,0.8,0.8976378,0.73048526,0.86653227,0.8386833,32.0,8.0,5.0,57.0
0.2741430103778839,0.9135802388191223,0.32838767766952515,0.9117646813392639,708,1767816621,,False,1,b557d_00008,2026-01-07_21-10-21,401.19540071487427,401.19540071487427,1170513,ggpu116,10.241.148.16,401.19540071487427,1,3,b557d_00008,1,0.1,0.0,506,0.2,0.2,0.875,1.0,0.78125,0.93333334,0.8267973,0.9154974,0.91406953,25.0,7.0,0.0,49.0,0.87323946,1.0,0.775,0.93233085,0.82265455,0.86491936,0.8336791,31.0,9.0,0.0,62.0
0.3543882369995117,0.8999999761581421,0.3256390392780304,0.9019607901573181,512,1767816527,,False,1,b557d_00009,2026-01-07_21-08-47,307.46735858917236,307.46735858917236,1170586,ggpu116,10.241.148.16,307.46735858917236,1,4,b557d_00009,1,0.1,0.0,506,0.2,0.2,0.85714287,1.0,0.75,0.9230769,0.80178374,0.8613281,0.8429766,24.0,8.0,0.0,48.0,0.87142855,0.983871,0.775,0.92424244,0.7984905,0.8681451,0.8337967,31.0,9.0,1.0,61.0
0.19234365224838257,0.9506173133850098,0.29983896017074585,0.9215686321258545,769,1767816670,,False,1,b557d_00010,2026-01-07_21-11-10,419.88224244117737,419.88224244117737,1171578,ggpu116,10.241.148.16,419.88224244117737,1,0,b557d_00010,2,0.01,0.0001,506,0.4,0.0,0.9245283,1.0,0.875,0.9607843,0.8994233,0.9872449,0.9912698,28.0,4.0,0.0,49.0,0.8857143,1.0,0.8,0.93939394,0.84176683,0.8663306,0.839273,32.0,8.0,0.0,62.0
