outer_es_loss,outer_es_accuracy,test_loss,test_accuracy,number_epochs,timestamp,checkpoint_dir_name,done,training_iteration,trial_id,date,time_this_iter_s,time_total_s,pid,hostname,node_ip,time_since_restore,iterations_since_restore,config/train_loop_config/es_folds,logdir,config/train_loop_config/dataset_test_round,config/train_loop_config/learning_rate,config/train_loop_config/weight_decay,config/train_loop_config/batch_size,config/train_loop_config/dropout_rate_normal,config/train_loop_config/dropout_rate_attention,outer_es_precision,outer_es_recall,outer_es_specificity,outer_es_f1_score,outer_es_mcc,outer_es_auroc,outer_es_auprc,outer_es_true_positives,outer_es_false_negatives,outer_es_false_positives,outer_es_true_negatives,test_precision,test_recall,test_specificity,test_f1_score,test_mcc,test_auroc,test_auprc,test_true_positives,test_false_negatives,test_false_positives,test_true_negatives
0.42939168214797974,0.8395061492919922,0.3852587044239044,0.8823529481887817,368,1733186758,,False,1,e9344_00000,2024-12-03_01-45-58,437.58793902397156,437.58793902397156,2912896,ggpu196,10.241.148.96,437.58793902397156,1,0,e9344_00000,0,0.001,0.001,506,0.0,0.4,0.7903226,1.0,0.59375,0.8828829,0.6850212,0.8376913,0.8351279,19.0,13.0,0.0,49.0,0.8378378,1.0,0.7,0.9117647,0.765824,0.83709675,0.83754736,28.0,12.0,0.0,62.0
0.31020569801330566,0.9012345671653748,0.3574465811252594,0.8823529481887817,591,1733186939,,False,1,e9344_00001,2024-12-03_01-48-59,618.7859318256378,618.7859318256378,2912899,ggpu196,10.241.148.96,618.7859318256378,1,1,e9344_00001,0,0.001,0.001,506,0.0,0.4,0.8596491,1.0,0.75,0.9245283,0.80295503,0.8714924,0.8815053,24.0,8.0,0.0,49.0,0.8378378,1.0,0.7,0.9117647,0.765824,0.84354836,0.8317715,28.0,12.0,0.0,62.0
0.26615506410598755,0.9259259104728699,0.3541471064090729,0.8823529481887817,712,1733187045,,False,1,e9344_00002,2024-12-03_01-50-45,725.0650005340576,725.0650005340576,2912898,ggpu196,10.241.148.96,725.0650005340576,1,2,e9344_00002,0,0.001,0.001,506,0.0,0.4,0.8909091,1.0,0.8125,0.9423077,0.85080177,0.9145407,0.9268636,26.0,6.0,0.0,49.0,0.8378378,1.0,0.7,0.9117647,0.765824,0.8665322,0.8540611,28.0,12.0,0.0,62.0
0.3496316373348236,0.8765432238578796,0.356304407119751,0.8823529481887817,360,1733186745,,False,1,e9344_00003,2024-12-03_01-45-45,424.8216025829315,424.8216025829315,2912897,ggpu196,10.241.148.96,424.8216025829315,1,3,e9344_00003,0,0.001,0.001,506,0.0,0.4,0.8305085,1.0,0.6875,0.9074074,0.7556286,0.8574618,0.8905197,22.0,10.0,0.0,49.0,0.8378378,1.0,0.7,0.9117647,0.765824,0.8431452,0.8376616,28.0,12.0,0.0,62.0
0.1679721623659134,0.9624999761581421,0.3735167980194092,0.8823529481887817,1408,1733188063,,False,1,e9344_00004,2024-12-03_02-07-43,1296.9694273471832,1296.9694273471832,2915112,ggpu196,10.241.148.96,1296.9694273471832,1,4,e9344_00004,0,0.001,0.001,506,0.0,0.4,0.9411765,1.0,0.90625,0.969697,0.92354816,0.97200525,0.9788058,29.0,3.0,0.0,48.0,0.8378378,1.0,0.7,0.9117647,0.765824,0.832258,0.82369846,28.0,12.0,0.0,62.0
0.29749011993408203,0.9012345671653748,0.2800809442996979,0.9117646813392639,366,1733187207,,False,1,e9344_00005,2024-12-03_01-53-27,432.1157445907593,432.1157445907593,2915343,ggpu196,10.241.148.96,432.1157445907593,1,0,e9344_00005,1,0.01,0.0001,506,0.0,0.4,0.8596491,1.0,0.75,0.9245283,0.80295503,0.87723213,0.88930535,24.0,8.0,0.0,49.0,0.87323946,1.0,0.775,0.93233085,0.82265455,0.88225806,0.89856243,31.0,9.0,0.0,62.0
0.28462421894073486,0.9135802388191223,0.2853105068206787,0.9117646813392639,209,1733187246,,False,1,e9344_00006,2024-12-03_01-54-06,287.2335252761841,287.2335252761841,2916361,ggpu196,10.241.148.96,287.2335252761841,1,1,e9344_00006,1,0.01,0.0001,506,0.0,0.4,0.8888889,0.97959185,0.8125,0.93203884,0.8214286,0.87372446,0.85645205,26.0,6.0,1.0,48.0,0.87323946,1.0,0.775,0.93233085,0.82265455,0.8955646,0.9115283,31.0,9.0,0.0,62.0
0.3957596719264984,0.8271604776382446,0.30351704359054565,0.9117646813392639,245,1733187395,,False,1,e9344_00007,2024-12-03_01-56-35,328.99574041366577,328.99574041366577,2917055,ggpu196,10.241.148.96,328.99574041366577,1,2,e9344_00007,1,0.01,0.0001,506,0.0,0.4,0.78688526,0.97959185,0.59375,0.8727273,0.6499901,0.8402424,0.8648454,19.0,13.0,1.0,48.0,0.87323946,1.0,0.775,0.93233085,0.82265455,0.8685484,0.8760374,31.0,9.0,0.0,62.0
0.2549045979976654,0.9135802388191223,0.27856722474098206,0.9117646813392639,336,1733187630,,False,1,e9344_00008,2024-12-03_02-00-30,402.40409207344055,402.40409207344055,2917766,ggpu196,10.241.148.96,402.40409207344055,1,3,e9344_00008,1,0.01,0.0001,506,0.0,0.4,0.875,1.0,0.78125,0.93333334,0.8267973,0.9288902,0.9448901,25.0,7.0,0.0,49.0,0.87323946,1.0,0.775,0.93233085,0.82265455,0.88024193,0.8965038,31.0,9.0,0.0,62.0
0.30278119444847107,0.8999999761581421,0.2769947946071625,0.9117646813392639,690,1733187955,,False,1,e9344_00009,2024-12-03_02-05-55,692.2261312007904,692.2261312007904,2918231,ggpu196,10.241.148.96,692.2261312007904,1,4,e9344_00009,1,0.01,0.0001,506,0.0,0.4,0.85714287,1.0,0.75,0.9230769,0.80178374,0.87434894,0.86506695,24.0,8.0,0.0,48.0,0.87323946,1.0,0.775,0.93233085,0.82265455,0.89153224,0.9068734,31.0,9.0,0.0,62.0
