outer_es_loss,outer_es_accuracy,test_loss,test_accuracy,number_epochs,timestamp,checkpoint_dir_name,done,training_iteration,trial_id,date,time_this_iter_s,time_total_s,pid,hostname,node_ip,time_since_restore,iterations_since_restore,config/train_loop_config/es_folds,logdir,config/train_loop_config/dataset_test_round,config/train_loop_config/learning_rate,config/train_loop_config/weight_decay,config/train_loop_config/batch_size,config/train_loop_config/dropout_rate
0.2327490895986557,0.9099099040031433,0.251188188791275,0.8840579986572266,111,1769153053,,False,1,feef0_00000,2026-01-23_08-24-13,644.5598273277283,644.5598273277283,3406814,ggpu114,10.241.148.14,644.5598273277283,1,0,feef0_00000,0,0.01,0.0001,689,0.4
0.2626517415046692,0.8818181753158569,0.25447413325309753,0.9057971239089966,139,1769153135,,False,1,feef0_00001,2026-01-23_08-25-35,727.0555493831635,727.0555493831635,3406815,ggpu114,10.241.148.14,727.0555493831635,1,1,feef0_00001,0,0.01,0.0001,689,0.4
0.33057206869125366,0.8545454740524292,0.28120484948158264,0.8768116235733032,157,1769153187,,False,1,feef0_00002,2026-01-23_08-26-27,778.8723402023315,778.8723402023315,3406849,ggpu114,10.241.148.14,778.8723402023315,1,2,feef0_00002,0,0.01,0.0001,689,0.4
0.12468685954809189,0.918181836605072,0.24211224913597107,0.9492753744125366,528,1769154278,,False,1,feef0_00003,2026-01-23_08-44-38,1869.8595209121704,1869.8595209121704,3406848,ggpu114,10.241.148.14,1869.8595209121704,1,3,feef0_00003,0,0.01,0.0001,689,0.4
0.21500597894191742,0.918181836605072,0.21115966141223907,0.9130434989929199,173,1769153882,,False,1,feef0_00004,2026-01-23_08-38-02,820.6401510238647,820.6401510238647,3409397,ggpu114,10.241.148.14,820.6401510238647,1,4,feef0_00004,0,0.01,0.0001,689,0.4
0.16549645364284515,0.9819819927215576,0.36986637115478516,0.8840579986572266,234,1769154150,,False,1,feef0_00005,2026-01-23_08-42-30,1005.5297327041626,1005.5297327041626,3410105,ggpu114,10.241.148.14,1005.5297327041626,1,0,feef0_00005,1,0.01,0.0,689,0.2
0.2582642138004303,0.8727272748947144,0.21741628646850586,0.9202898740768433,66,1769153706,,False,1,feef0_00006,2026-01-23_08-35-06,510.9005241394043,510.9005241394043,3410795,ggpu114,10.241.148.14,510.9005241394043,1,1,feef0_00006,1,0.01,0.0,689,0.2
0.41490334272384644,0.800000011920929,0.3083934485912323,0.8840579986572266,34,1769154126,,False,1,feef0_00007,2026-01-23_08-42-06,411.8402945995331,411.8402945995331,3412159,ggpu114,10.241.148.14,411.8402945995331,1,2,feef0_00007,1,0.01,0.0,689,0.2
0.14900434017181396,0.9545454382896423,0.35691818594932556,0.8695651888847351,132,1769154601,,False,1,feef0_00008,2026-01-23_08-50-01,706.398601770401,706.398601770401,3413003,ggpu114,10.241.148.14,706.398601770401,1,3,feef0_00008,1,0.01,0.0,689,0.2
0.2102518528699875,0.9090909361839294,0.25043874979019165,0.8623188138008118,94,1769154727,,False,1,feef0_00009,2026-01-23_08-52-07,587.8875024318695,587.8875024318695,3413924,ggpu114,10.241.148.14,587.8875024318695,1,4,feef0_00009,1,0.01,0.0,689,0.2
0.30129146575927734,0.8468468189239502,0.21824629604816437,0.9347826242446899,112,1769154799,,False,1,feef0_00010,2026-01-23_08-53-19,641.5915398597717,641.5915398597717,3414547,ggpu114,10.241.148.14,641.5915398597717,1,0,feef0_00010,2,0.01,0.0001,689,0.4
0.2224668562412262,0.8999999761581421,0.18700262904167175,0.9420289993286133,165,1769155086,,False,1,feef0_00011,2026-01-23_08-58-06,799.6544826030731,799.6544826030731,3415315,ggpu114,10.241.148.14,799.6544826030731,1,1,feef0_00011,2,0.01,0.0001,689,0.4
0.2358408123254776,0.8909090757369995,0.20496533811092377,0.9347826242446899,269,1769155710,,False,1,feef0_00012,2026-01-23_09-08-30,1100.7020144462585,1100.7020144462585,3416455,ggpu114,10.241.148.14,1100.7020144462585,1,2,feef0_00012,2,0.01,0.0001,689,0.4
0.2814383804798126,0.8727272748947144,0.2089121788740158,0.9130434989929199,127,1769155417,,False,1,feef0_00013,2026-01-23_09-03-37,681.9640603065491,681.9640603065491,3417225,ggpu114,10.241.148.14,681.9640603065491,1,3,feef0_00013,2,0.01,0.0001,689,0.4
0.1455611288547516,0.9272727370262146,0.18394887447357178,0.9202898740768433,317,1769156048,,False,1,feef0_00014,2026-01-23_09-14-08,1240.767837524414,1240.767837524414,3417923,ggpu114,10.241.148.14,1240.767837524414,1,4,feef0_00014,2,0.01,0.0001,689,0.4
0.21549786627292633,0.9279279112815857,0.23693861067295074,0.8623188138008118,147,1769155845,,False,1,feef0_00015,2026-01-23_09-10-45,750.6576883792877,750.6576883792877,3418905,ggpu114,10.241.148.14,750.6576883792877,1,0,feef0_00015,3,0.01,0.001,689,0.4
0.17691700160503387,0.9272727370262146,0.1916099190711975,0.8913043737411499,119,1769156082,,False,1,feef0_00016,2026-01-23_09-14-42,656.7689588069916,656.7689588069916,3419908,ggpu114,10.241.148.14,656.7689588069916,1,1,feef0_00016,3,0.01,0.001,689,0.4
0.25106725096702576,0.8727272748947144,0.2017863541841507,0.9202898740768433,387,1769157176,,False,1,feef0_00017,2026-01-23_09-32-56,1456.8042650222778,1456.8042650222778,3420893,ggpu114,10.241.148.14,1456.8042650222778,1,2,feef0_00017,3,0.01,0.001,689,0.4
0.29656821489334106,0.9090909361839294,0.25989753007888794,0.8913043737411499,49,1769156310,,False,1,feef0_00018,2026-01-23_09-18-30,456.451532125473,456.451532125473,3421755,ggpu114,10.241.148.14,456.451532125473,1,3,feef0_00018,3,0.01,0.001,689,0.4
0.1328066885471344,0.9363636374473572,0.2315133661031723,0.8840579986572266,187,1769156926,,False,1,feef0_00019,2026-01-23_09-28-46,869.5457081794739,869.5457081794739,3422657,ggpu114,10.241.148.14,869.5457081794739,1,4,feef0_00019,3,0.01,0.001,689,0.4
0.1212625652551651,0.9369369149208069,0.22876878082752228,0.9130434989929199,519,1769157935,,False,1,feef0_00020,2026-01-23_09-45-35,1845.693142414093,1845.693142414093,3423281,ggpu114,10.241.148.14,1845.693142414093,1,0,feef0_00020,4,0.01,0.0,689,0.4
0.2525098919868469,0.8909090757369995,0.2279585748910904,0.9130434989929199,203,1769157234,,False,1,feef0_00021,2026-01-23_09-33-54,915.1710631847382,915.1710631847382,3424191,ggpu114,10.241.148.14,915.1710631847382,1,1,feef0_00021,4,0.01,0.0,689,0.4
0.19021400809288025,0.9363636374473572,0.21883895993232727,0.9275362491607666,299,1769158136,,False,1,feef0_00022,2026-01-23_09-48-56,1200.3435227870941,1200.3435227870941,3425546,ggpu114,10.241.148.14,1200.3435227870941,1,2,feef0_00022,4,0.01,0.0,689,0.4
0.2531438171863556,0.8909090757369995,0.2245507538318634,0.8985507488250732,122,1769157865,,False,1,feef0_00023,2026-01-23_09-44-25,678.918576002121,678.918576002121,3426557,ggpu114,10.241.148.14,678.918576002121,1,3,feef0_00023,4,0.01,0.0,689,0.4
0.16256378591060638,0.9363636374473572,0.22473503649234772,0.9130434989929199,213,1769158190,,False,1,feef0_00024,2026-01-23_09-49-50,948.2138271331787,948.2138271331787,3427257,ggpu114,10.241.148.14,948.2138271331787,1,4,feef0_00024,4,0.01,0.0,689,0.4
0.13664697110652924,0.9459459185600281,0.24496233463287354,0.9057971239089966,281,1769159024,,False,1,feef0_00025,2026-01-23_10-03-44,1148.2376503944397,1148.2376503944397,3428668,ggpu114,10.241.148.14,1148.2376503944397,1,0,feef0_00025,5,0.01,0.0001,689,0.4
0.23407965898513794,0.8909090757369995,0.18810062110424042,0.9130434989929199,108,1769158579,,False,1,feef0_00026,2026-01-23_09-56-19,634.237645149231,634.237645149231,3429370,ggpu114,10.241.148.14,634.237645149231,1,1,feef0_00026,5,0.01,0.0001,689,0.4
0.26937615871429443,0.8999999761581421,0.2135632336139679,0.9057971239089966,182,1769158998,,False,1,feef0_00027,2026-01-23_10-03-18,852.8407516479492,852.8407516479492,3430210,ggpu114,10.241.148.14,852.8407516479492,1,2,feef0_00027,5,0.01,0.0001,689,0.4
0.1818910837173462,0.9090909361839294,0.3305092453956604,0.8623188138008118,214,1769159148,,False,1,feef0_00028,2026-01-23_10-05-48,949.0961410999298,949.0961410999298,3430908,ggpu114,10.241.148.14,949.0961410999298,1,3,feef0_00028,5,0.01,0.0001,689,0.4
0.28942883014678955,0.8909090757369995,0.21409131586551666,0.8840579986572266,124,1769159266,,False,1,feef0_00029,2026-01-23_10-07-46,678.3843953609467,678.3843953609467,3432119,ggpu114,10.241.148.14,678.3843953609467,1,4,feef0_00029,5,0.01,0.0001,689,0.4
0.2010907679796219,0.9090909361839294,0.24261850118637085,0.8985507488250732,213,1769159980,,False,1,feef0_00031,2026-01-23_10-19-40,946.6204342842102,946.6204342842102,3433821,ggpu114,10.241.148.14,946.6204342842102,1,1,feef0_00031,6,0.01,0.0,689,0.4
0.23274697363376617,0.8909090757369995,0.2510344088077545,0.9057971239089966,71,1769159666,,False,1,feef0_00032,2026-01-23_10-14-26,529.8651812076569,529.8651812076569,3434428,ggpu114,10.241.148.14,529.8651812076569,1,2,feef0_00032,6,0.01,0.0,689,0.4
0.1837037056684494,0.9363636374473572,0.24426601827144623,0.8913043737411499,234,1769160164,,False,1,feef0_00033,2026-01-23_10-22-44,1006.3005990982056,1006.3005990982056,3435050,ggpu114,10.241.148.14,1006.3005990982056,1,3,feef0_00033,6,0.01,0.0,689,0.4
0.34943708777427673,0.8454545736312866,0.2719912827014923,0.8913043737411499,115,1769159926,,False,1,feef0_00034,2026-01-23_10-18-46,650.3911619186401,650.3911619186401,3435812,ggpu114,10.241.148.14,650.3911619186401,1,4,feef0_00034,6,0.01,0.0,689,0.4
0.27730536460876465,0.8648648858070374,0.22656258940696716,0.9057971239089966,93,1769160265,,False,1,feef0_00035,2026-01-23_10-24-25,591.3430948257446,591.3430948257446,3437026,ggpu114,10.241.148.14,591.3430948257446,1,0,feef0_00035,7,0.01,0.0,689,0.2
0.2401076704263687,0.8999999761581421,0.23383602499961853,0.9275362491607666,155,1769160712,,False,1,feef0_00036,2026-01-23_10-31-52,775.9314041137695,775.9314041137695,3437949,ggpu114,10.241.148.14,775.9314041137695,1,1,feef0_00036,7,0.01,0.0,689,0.2
