config/train_loop_config/dataset_test_round,config/train_loop_config/learning_rate,config/train_loop_config/dropout_rate,config/train_loop_config/weight_decay,config/train_loop_config/batch_size,average_inner_es_loss,average_inner_es_accuracy,average_inner_es_precision,average_inner_es_recall,average_inner_es_specificity,average_inner_es_f1_score,average_inner_es_mcc,average_inner_es_auroc,average_inner_es_auprc,average_inner_es_true_positives,average_inner_es_false_negatives,average_inner_es_false_positives,average_inner_es_true_negatives,average_val_loss,average_val_accuracy,average_val_precision,average_val_recall,average_val_specificity,average_val_f1_score,average_val_mcc,average_val_auroc,average_val_auprc,average_val_true_positives,average_val_false_negatives,average_val_false_positives,average_val_true_negatives
0,0.01,0.4,0.0001,689,0.20808721631765364,0.9143258571624756,0.92180693,0.91350603,0.91528237,0.91752595,0.82863885,0.97075593,0.9730589,38.8,3.6,4.0,42.4,0.25707038044929503,0.9019656181335449,0.8858889,0.93399876,0.86698115,0.90892935,0.8051203,0.9704684,0.9724652,45.6,7.0,3.8,53.8
1,0.01,0.2,0.0,689,0.24857084155082704,0.9053881645202637,0.89916116,0.92229414,0.8868216,0.9104851,0.8106574,0.96538174,0.96835566,37.6,4.8,3.6,42.8,0.24339502155780793,0.9109910011291504,0.92031956,0.90980035,0.9126995,0.91393137,0.8239231,0.97280866,0.97628343,48.0,4.6,5.2,52.4
2,0.01,0.4,0.0001,689,0.22370229065418243,0.9076864361763001,0.9004694,0.92673457,0.8868216,0.91295433,0.8161009,0.97019815,0.9730319,37.6,4.8,3.4,43.0,0.2676484227180481,0.8821294069290161,0.86273974,0.92716277,0.83345425,0.8924772,0.7679556,0.9603201,0.9632729,43.8,8.8,4.2,53.4
3,0.01,0.4,0.001,689,0.20175789296627045,0.921195113658905,0.91238165,0.93959296,0.9012181,0.92568,0.84249973,0.9728144,0.97341555,38.2,4.2,2.8,43.6,0.2568372815847397,0.8965765833854675,0.8906933,0.9202057,0.87046444,0.90357906,0.79624015,0.9693693,0.9719893,45.8,6.8,4.6,53.0
4,0.01,0.4,0.0,689,0.2329777091741562,0.9009448528289795,0.8992674,0.91387606,0.8871539,0.90618277,0.80211705,0.96826506,0.97181815,37.6,4.8,4.0,42.4,0.2341681718826294,0.8928583145141602,0.87733316,0.92746526,0.8556603,0.90017986,0.78985465,0.9731601,0.9756013,45.0,7.6,4.2,53.4
5,0.01,0.4,0.0001,689,0.26574203968048093,0.882916247844696,0.8724345,0.9093431,0.8542636,0.8903471,0.76598203,0.95635444,0.9556986,36.2,6.2,4.2,42.2,0.31066558957099916,0.8856838703155517,0.88660496,0.9029643,0.8672714,0.8925724,0.7752943,0.9556219,0.95373166,45.6,7.0,5.6,52.0
6,0.01,0.4,0.0,689,0.24898265898227692,0.8829673171043396,0.8691802,0.91350603,0.84972304,0.8906952,0.7662302,0.9537896,0.95763606,36.0,6.4,4.0,42.4,0.30018348395824435,0.8838001608848571,0.87991416,0.90260136,0.8629898,0.89017355,0.7690662,0.962625,0.96428937,45.4,7.2,5.6,52.0
7,0.01,0.2,0.0,689,0.23029236793518065,0.9188457727432251,0.89971906,0.9523589,0.8817276,0.92470634,0.8397647,0.9670615,0.9677728,37.4,5.0,2.2,44.2,0.25041252076625825,0.8983456134796143,0.8951952,0.91336966,0.88214797,0.903786,0.7971148,0.9633768,0.96539843,46.4,6.2,5.0,52.6
8,0.01,0.0,0.0001,689,0.19612638652324677,0.9189734578132629,0.9124727,0.93533766,0.90077513,0.92363214,0.8378752,0.97823495,0.98093385,38.2,4.2,3.0,43.4,0.22599492967128754,0.9147256493568421,0.90987986,0.930611,0.89753264,0.9193512,0.8308361,0.9729188,0.9751614,47.2,5.4,4.0,53.6
9,0.001,0.0,0.0,689,0.2492850363254547,0.8917518019676208,0.8835449,0.91359854,0.8678848,0.898063,0.7837871,0.96053267,0.9661757,36.8,5.6,4.0,42.4,0.2306693524122238,0.9093038439750671,0.8965195,0.93405926,0.8822206,0.9147083,0.81918204,0.9691334,0.97151434,46.4,6.2,3.8,53.8
