outer_es_loss,outer_es_accuracy,test_loss,test_accuracy,number_epochs,timestamp,checkpoint_dir_name,done,training_iteration,trial_id,date,time_this_iter_s,time_total_s,pid,hostname,node_ip,time_since_restore,iterations_since_restore,config/train_loop_config/es_folds,logdir,config/train_loop_config/dataset_test_round,config/train_loop_config/learning_rate,config/train_loop_config/weight_decay,config/train_loop_config/batch_size,config/train_loop_config/dropout_rate_normal,config/train_loop_config/dropout_rate_attention
0.37637344002723694,0.8518518805503845,0.3257145583629608,0.8823529481887817,23,1742493739,,False,1,31953_00000,2025-03-20_19-02-19,98.07960629463196,98.07960629463196,928899,ggpu143,10.241.148.43,98.07960629463196,1,0,31953_00000,0,0.01,0.1,506,0.0,0.0
0.284502774477005,0.9012345671653748,0.33287185430526733,0.8823529481887817,17,1742493735,,False,1,31953_00001,2025-03-20_19-02-15,93.92244005203247,93.92244005203247,928896,ggpu143,10.241.148.43,93.92244005203247,1,1,31953_00001,0,0.01,0.1,506,0.0,0.0
0.2494194656610489,0.9259259104728699,0.3261769115924835,0.8823529481887817,20,1742493739,,False,1,31953_00002,2025-03-20_19-02-19,98.50954937934875,98.50954937934875,928898,ggpu143,10.241.148.43,98.50954937934875,1,2,31953_00002,0,0.01,0.1,506,0.0,0.0
0.3381919264793396,0.8765432238578796,0.3325291574001312,0.8823529481887817,14,1742493731,,False,1,31953_00003,2025-03-20_19-02-11,90.66843748092651,90.66843748092651,928897,ggpu143,10.241.148.43,90.66843748092651,1,3,31953_00003,0,0.01,0.1,506,0.0,0.0
0.16358447074890137,0.9624999761581421,0.41923987865448,0.8823529481887817,16,1742493849,,False,1,31953_00004,2025-03-20_19-04-09,95.98533701896667,95.98533701896667,931007,ggpu143,10.241.148.43,95.98533701896667,1,4,31953_00004,0,0.01,0.1,506,0.0,0.0
0.29100602865219116,0.9012345671653748,0.270682692527771,0.9117646813392639,49,1742493869,,False,1,31953_00005,2025-03-20_19-04-29,115.55013871192932,115.55013871192932,931405,ggpu143,10.241.148.43,115.55013871192932,1,0,31953_00005,1,0.01,0.01,506,0.4,0.0
0.24143075942993164,0.9259259104728699,0.2727726995944977,0.9117646813392639,40,1742493861,,False,1,31953_00006,2025-03-20_19-04-21,107.25307512283325,107.25307512283325,931614,ggpu143,10.241.148.43,107.25307512283325,1,1,31953_00006,1,0.01,0.01,506,0.4,0.0
0.38184061646461487,0.8395061492919922,0.2888033092021942,0.9117646813392639,37,1742493859,,False,1,31953_00007,2025-03-20_19-04-19,106.00773096084595,106.00773096084595,931647,ggpu143,10.241.148.43,106.00773096084595,1,2,31953_00007,1,0.01,0.01,506,0.4,0.0
0.2487151324748993,0.9135802388191223,0.27245408296585083,0.9117646813392639,26,1742493972,,False,1,31953_00008,2025-03-20_19-06-12,99.29479622840881,99.29479622840881,933419,ggpu143,10.241.148.43,99.29479622840881,1,3,31953_00008,1,0.01,0.01,506,0.4,0.0
0.28037258982658386,0.8999999761581421,0.2752893567085266,0.9117646813392639,134,1742494031,,False,1,31953_00009,2025-03-20_19-07-11,156.48599410057068,156.48599410057068,933899,ggpu143,10.241.148.43,156.48599410057068,1,4,31953_00009,1,0.01,0.01,506,0.4,0.0
0.13378480076789856,0.9629629850387573,0.2927001714706421,0.9215686321258545,22,1742493971,,False,1,31953_00010,2025-03-20_19-06-11,96.26626420021057,96.26626420021057,933905,ggpu143,10.241.148.43,96.26626420021057,1,0,31953_00010,2,0.01,0.1,506,0.0,0.4
0.325082004070282,0.8888888955116272,0.2633499503135681,0.9215686321258545,12,1742493974,,False,1,31953_00011,2025-03-20_19-06-14,89.90032482147217,89.90032482147217,934332,ggpu143,10.241.148.43,89.90032482147217,1,1,31953_00011,2,0.01,0.1,506,0.0,0.4
0.3510100245475769,0.8765432238578796,0.2851685583591461,0.9215686321258545,42,1742494102,,False,1,31953_00012,2025-03-20_19-08-22,109.66397881507874,109.66397881507874,936199,ggpu143,10.241.148.43,109.66397881507874,1,2,31953_00012,2,0.01,0.1,506,0.0,0.4
0.36322924494743347,0.8641975522041321,0.282520592212677,0.9215686321258545,60,1742494113,,False,1,31953_00013,2025-03-20_19-08-33,120.57010769844055,120.57010769844055,936200,ggpu143,10.241.148.43,120.57010769844055,1,3,31953_00013,2,0.01,0.1,506,0.0,0.4
0.3348085582256317,0.875,0.26010754704475403,0.9215686321258545,14,1742494086,,False,1,31953_00014,2025-03-20_19-08-06,93.81750893592834,93.81750893592834,936270,ggpu143,10.241.148.43,93.81750893592834,1,4,31953_00014,2,0.01,0.1,506,0.0,0.4
0.34422796964645386,0.8765432238578796,0.34826332330703735,0.8725489974021912,44,1742494169,,False,1,31953_00015,2025-03-20_19-09-29,110.6396632194519,110.6396632194519,937792,ggpu143,10.241.148.43,110.6396632194519,1,0,31953_00015,3,0.01,0.1,506,0.4,0.4
0.2066718190908432,0.9382715821266174,0.34319448471069336,0.8725489974021912,15,1742494202,,False,1,31953_00016,2025-03-20_19-10-02,94.55234265327454,94.55234265327454,938424,ggpu143,10.241.148.43,94.55234265327454,1,1,31953_00016,3,0.01,0.1,506,0.4,0.4
0.3410750925540924,0.8765432238578796,0.3541446030139923,0.8725489974021912,48,1742494237,,False,1,31953_00017,2025-03-20_19-10-37,113.86868643760681,113.86868643760681,938744,ggpu143,10.241.148.43,113.86868643760681,1,2,31953_00017,3,0.01,0.1,506,0.4,0.4
