outer_es_loss,outer_es_accuracy,test_loss,test_accuracy,number_epochs,timestamp,checkpoint_dir_name,done,training_iteration,trial_id,date,time_this_iter_s,time_total_s,pid,hostname,node_ip,time_since_restore,iterations_since_restore,config/train_loop_config/es_folds,logdir,config/train_loop_config/dataset_test_round,config/train_loop_config/learning_rate,config/train_loop_config/weight_decay,config/train_loop_config/batch_size,config/train_loop_config/dropout_rate
0.4324744939804077,0.8518518805503845,0.4869304597377777,0.7843137383460999,1138,1732482842,,False,1,defa6_00000,2024-11-24_22-14-02,2193.3444485664368,2193.3444485664368,2893308,agq006,10.108.101.6,2193.3444485664368,1,0,defa6_00000,0,0.01,0.0,506,0.0
0.4421050548553467,0.8641975522041321,0.5002279281616211,0.7941176295280457,795,1732482342,,False,1,defa6_00001,2024-11-24_22-05-42,1693.408478975296,1693.408478975296,2893309,agq006,10.108.101.6,1693.408478975296,1,1,defa6_00001,0,0.01,0.0,506,0.0
0.43804875016212463,0.8641975522041321,0.4967062473297119,0.8039215803146362,930,1732482541,,False,1,defa6_00002,2024-11-24_22-09-01,1892.3317983150482,1892.3317983150482,2893307,agq006,10.108.101.6,1892.3317983150482,1,2,defa6_00002,0,0.01,0.0,506,0.0
0.4518335163593292,0.8148148059844971,0.49253541231155396,0.8039215803146362,816,1732482370,,False,1,defa6_00003,2024-11-24_22-06-10,1721.4898927211761,1721.4898927211761,2893306,agq006,10.108.101.6,1721.4898927211761,1,3,defa6_00003,0,0.01,0.0,506,0.0
0.48969531059265137,0.7530864477157593,0.47240760922431946,0.8333333134651184,1761,1732483693,,False,1,defa6_00005,2024-11-24_22-28-13,3045.602843284607,3045.602843284607,491162,agq007,10.108.101.7,3045.602843284607,1,0,defa6_00005,1,0.001,0.0,506,0.2
0.3891439735889435,0.8641975522041321,0.48077353835105896,0.8333333134651184,2279,1732484370,,False,1,defa6_00006,2024-11-24_22-39-30,3723.053886651993,3723.053886651993,491163,agq007,10.108.101.7,3723.053886651993,1,1,defa6_00006,1,0.001,0.0,506,0.2
0.5311284065246582,0.7777777910232544,0.49551188945770264,0.843137264251709,1524,1732483346,,False,1,defa6_00007,2024-11-24_22-22-26,2698.460487127304,2698.460487127304,491164,agq007,10.108.101.7,2698.460487127304,1,2,defa6_00007,1,0.001,0.0,506,0.2
0.671517014503479,0.604938268661499,0.6696940660476685,0.6078431606292725,14,1732480959,,False,1,defa6_00008,2024-11-24_21-42-39,310.3292999267578,310.3292999267578,1621930,agq005,10.108.101.5,310.3292999267578,1,3,defa6_00008,1,0.001,0.0,506,0.2
0.6726647615432739,0.6000000238418579,0.6697134375572205,0.6078431606292725,29,1732480973,,False,1,defa6_00009,2024-11-24_21-42-53,323.906777381897,323.906777381897,1621928,agq005,10.108.101.5,323.906777381897,1,4,defa6_00009,1,0.001,0.0,506,0.2
0.31019291281700134,0.9135802388191223,0.41456395387649536,0.8725489974021912,1266,1732483049,,False,1,defa6_00010,2024-11-24_22-17-29,2399.9032051563263,2399.9032051563263,1621929,agq005,10.108.101.5,2399.9032051563263,1,0,defa6_00010,2,0.01,0.0,506,0.0
