inner_es_loss,inner_es_accuracy,val_loss,val_accuracy,number_epochs,timestamp,checkpoint_dir_name,done,training_iteration,trial_id,date,time_this_iter_s,time_total_s,pid,hostname,node_ip,time_since_restore,iterations_since_restore,config/train_loop_config/learning_rate,config/train_loop_config/weight_decay,config/train_loop_config/dropout_rate,config/train_loop_config/batch_size,config/train_loop_config/dataset_test_round,config/train_loop_config/dataset_fold_round,logdir
0.6709584593772888,0.604938268661499,0.6697198748588562,0.6078431606292725,73,1729201919,,False,1,197a8_00000,2024-10-17_23-51-59,374.7429533004761,374.7429533004761,137469,agq003,10.108.101.3,374.7429533004761,1,0.1,0.0,0.0,506,0,0,197a8_00000
0.6709586381912231,0.604938268661499,0.6697241067886353,0.6078431606292725,100,1729201950,,False,1,197a8_00001,2024-10-17_23-52-30,405.9593105316162,405.9593105316162,137470,agq003,10.108.101.3,405.9593105316162,1,0.1,0.0,0.2,506,0,0,197a8_00001
0.6709586381912231,0.604938268661499,0.6697241067886353,0.6078431606292725,100,1729201951,,False,1,197a8_00002,2024-10-17_23-52-31,406.3248288631439,406.3248288631439,137471,agq003,10.108.101.3,406.3248288631439,1,0.1,0.0,0.4,506,0,0,197a8_00002
0.6709585189819336,0.604938268661499,0.6697226166725159,0.6078431606292725,74,1729201919,,False,1,197a8_00003,2024-10-17_23-51-59,375.0226664543152,375.0226664543152,137472,agq003,10.108.101.3,375.0226664543152,1,0.1,0.0,0.6,506,0,0,197a8_00003
0.6709584593772888,0.604938268661499,0.6697195172309875,0.6078431606292725,18,1729202283,,False,1,197a8_00004,2024-10-17_23-58-03,298.42218685150146,298.42218685150146,144109,agq003,10.108.101.3,298.42218685150146,1,0.1,0.0,0.8,506,0,0,197a8_00004
0.31128185987472534,0.9012345671653748,0.33039236068725586,0.8921568393707275,510,1729203055,,False,1,197a8_00005,2024-10-18_00-10-55,1071.1188876628876,1071.1188876628876,144110,agq003,10.108.101.3,1071.1188876628876,1,0.01,0.0,0.0,506,0,0,197a8_00005
0.30930134654045105,0.9012345671653748,0.32084518671035767,0.8921568393707275,666,1729203301,,False,1,197a8_00006,2024-10-18_00-15-01,1316.3329727649689,1316.3329727649689,144846,agq003,10.108.101.3,1316.3329727649689,1,0.01,0.0,0.2,506,0,0,197a8_00006
0.3211885690689087,0.9012345671653748,0.3034663498401642,0.8921568393707275,1049,1729203895,,False,1,197a8_00007,2024-10-18_00-24-55,1910.5972559452057,1910.5972559452057,144847,agq003,10.108.101.3,1910.5972559452057,1,0.01,0.0,0.4,506,0,0,197a8_00007
0.3183134198188782,0.9012345671653748,0.3208494782447815,0.8921568393707275,1056,1729204206,,False,1,197a8_00008,2024-10-18_00-30-06,1896.8817143440247,1896.8817143440247,150073,agq003,10.108.101.3,1896.8817143440247,1,0.01,0.0,0.6,506,0,0,197a8_00008
0.4466910660266876,0.9012345671653748,0.4296514391899109,0.8921568393707275,516,1729204127,,False,1,197a8_00009,2024-10-18_00-28-47,1042.2030320167542,1042.2030320167542,159661,agq003,10.108.101.3,1042.2030320167542,1,0.01,0.0,0.8,506,0,0,197a8_00009
0.3128010928630829,0.8888888955116272,0.3474436104297638,0.8921568393707275,1060,1729205234,,False,1,197a8_00010,2024-10-18_00-47-14,1889.977633714676,1889.977633714676,163284,agq003,10.108.101.3,1889.977633714676,1,0.001,0.0,0.0,506,0,0,197a8_00010
0.2996523678302765,0.8888888955116272,0.3392373025417328,0.8921568393707275,2515,1729208115,,False,1,197a8_00011,2024-10-18_01-35-15,4171.306663513184,4171.306663513184,170871,agq003,10.108.101.3,4171.306663513184,1,0.001,0.0,0.2,506,0,0,197a8_00011
0.31486380100250244,0.9012345671653748,0.33587130904197693,0.8921568393707275,1790,1729207227,,False,1,197a8_00012,2024-10-18_01-20-27,3055.1953296661377,3055.1953296661377,174218,agq003,10.108.101.3,3055.1953296661377,1,0.001,0.0,0.4,506,0,0,197a8_00012
0.3335738182067871,0.9012345671653748,0.335315465927124,0.8921568393707275,1822,1729207317,,False,1,197a8_00013,2024-10-18_01-21-57,3082.668526649475,3082.668526649475,175560,agq003,10.108.101.3,3082.668526649475,1,0.001,0.0,0.6,506,0,0,197a8_00013
0.6705854535102844,0.604938268661499,0.6697409152984619,0.6078431606292725,15,1729205561,,False,1,197a8_00014,2024-10-18_00-52-41,283.9605360031128,283.9605360031128,188785,agq003,10.108.101.3,283.9605360031128,1,0.001,0.0,0.8,506,0,0,197a8_00014
0.317626029253006,0.8888888955116272,0.3392203152179718,0.8921568393707275,3802,1729211832,,False,1,197a8_00015,2024-10-18_02-37-12,6239.813454389572,6239.813454389572,193196,agq003,10.108.101.3,6239.813454389572,1,0.0001,0.0,0.0,506,0,0,197a8_00015
0.3148576617240906,0.8888888955116272,0.34599220752716064,0.8921568393707275,9978,1729223025,,False,1,197a8_00016,2024-10-18_05-43-45,15768.505491018295,15768.505491018295,214177,agq003,10.108.101.3,15768.505491018295,1,0.0001,0.0,0.2,506,0,0,197a8_00016
0.33367016911506653,0.9012345671653748,0.3539494574069977,0.8921568393707275,9971,1729223078,,False,1,197a8_00017,2024-10-18_05-44-38,15733.303983449936,15733.303983449936,215794,agq003,10.108.101.3,15733.303983449936,1,0.0001,0.0,0.4,506,0,0,197a8_00017
0.6704240441322327,0.604938268661499,0.6695353388786316,0.6078431606292725,449,1729209090,,False,1,197a8_00018,2024-10-18_01-51-30,947.6822352409363,947.6822352409363,225982,agq003,10.108.101.3,947.6822352409363,1,0.0001,0.0,0.6,506,0,0,197a8_00018
