outer_es_loss,outer_es_accuracy,test_loss,test_accuracy,number_epochs,timestamp,checkpoint_dir_name,done,training_iteration,trial_id,date,time_this_iter_s,time_total_s,pid,hostname,node_ip,time_since_restore,iterations_since_restore,config/train_loop_config/es_folds,logdir,config/train_loop_config/dataset_test_round,config/train_loop_config/learning_rate,config/train_loop_config/weight_decay,config/train_loop_config/batch_size,config/train_loop_config/dropout_rate_normal,config/train_loop_config/dropout_rate_attention,outer_es_precision,outer_es_recall,outer_es_specificity,outer_es_f1_score,outer_es_mcc,outer_es_auroc,outer_es_auprc,outer_es_true_positives,outer_es_false_negatives,outer_es_false_positives,outer_es_true_negatives,test_precision,test_recall,test_specificity,test_f1_score,test_mcc,test_auroc,test_auprc,test_true_positives,test_false_negatives,test_false_positives,test_true_negatives
0.5552636384963989,0.7321428656578064,0.5435132384300232,0.7101449370384216,1081,1769102567,,False,1,36f5e_00000,2026-01-22_18-22-47,748.7586691379547,748.7586691379547,2322352,ggpu113,10.241.148.13,748.7586691379547,1,0,36f5e_00000,0,0.01,0.0,689,0.0,0.0,0.78571427,0.7096774,0.76,0.7457627,0.46697378,0.8400001,0.86942345,19.0,6.0,9.0,22.0,0.71428573,0.71428573,0.7058824,0.71428573,0.42016807,0.8336134,0.8385188,24.0,10.0,10.0,25.0
0.6043806672096252,0.7272727489471436,0.6240290999412537,0.739130437374115,186,1769102015,,False,1,36f5e_00001,2026-01-22_18-13-35,196.35024762153625,196.35024762153625,2322351,ggpu113,10.241.148.13,196.35024762153625,1,1,36f5e_00001,0,0.01,0.0,689,0.0,0.0,0.65625,0.84,0.6333333,0.7368421,0.47781393,0.72,0.634575,19.0,11.0,4.0,21.0,0.70731705,0.82857144,0.64705884,0.7631579,0.48425263,0.78571427,0.7670614,22.0,12.0,6.0,29.0
0.3212582767009735,0.8909090757369995,0.40428680181503296,0.7246376872062683,5316,1769105352,,False,1,36f5e_00002,2026-01-22_19-09-12,3329.157901763916,3329.157901763916,2324118,ggpu113,10.241.148.13,3329.157901763916,1,2,36f5e_00002,0,0.01,0.0,689,0.0,0.0,0.87096775,0.9310345,0.84615386,0.9,0.782394,0.9164456,0.9034865,22.0,4.0,2.0,27.0,0.6818182,0.85714287,0.5882353,0.75949365,0.46324,0.8621849,0.87248325,20.0,14.0,5.0,30.0
0.4044777750968933,0.800000011920929,0.4167705774307251,0.7681159377098083,6219,1769106569,,False,1,36f5e_00003,2026-01-22_19-29-29,3992.1627385616302,3992.1627385616302,2325708,ggpu113,10.241.148.13,3992.1627385616302,1,3,36f5e_00003,0,0.01,0.0,689,0.0,0.0,0.7741935,0.85714287,0.7407407,0.8135593,0.6026859,0.8703704,0.8174884,20.0,7.0,4.0,24.0,0.73170733,0.85714287,0.6764706,0.7894737,0.543287,0.8638656,0.8668844,23.0,11.0,5.0,30.0
0.42779824137687683,0.7818182110786438,0.4277365207672119,0.7101449370384216,3502,1769107571,,False,1,36f5e_00004,2026-01-22_19-46-11,2209.0645565986633,2209.0645565986633,2330211,ggpu113,10.241.148.13,2209.0645565986633,1,4,36f5e_00004,0,0.01,0.0,689,0.0,0.0,0.7692308,0.7692308,0.79310346,0.7692308,0.56233424,0.87665784,0.822078,23.0,6.0,6.0,20.0,0.68292683,0.8,0.61764705,0.7368421,0.4252183,0.8453782,0.86739,21.0,13.0,7.0,28.0
