,outer_es_loss,outer_es_accuracy,test_loss,test_accuracy,number_epochs,timestamp,checkpoint_dir_name,done,training_iteration,trial_id,date,time_this_iter_s,time_total_s,pid,hostname,node_ip,time_since_restore,iterations_since_restore,config/train_loop_config/es_folds,logdir,config/train_loop_config/dataset_test_round,config/train_loop_config/learning_rate,config/train_loop_config/weight_decay,config/train_loop_config/batch_size,config/train_loop_config/dropout_rate,outer_es_precision,outer_es_recall,outer_es_specificity,outer_es_f1_score,outer_es_mcc,outer_es_auroc,outer_es_auprc,outer_es_true_positives,outer_es_false_negatives,outer_es_false_positives,outer_es_true_negatives,test_precision,test_recall,test_specificity,test_f1_score,test_mcc,test_auroc,test_auprc,test_true_positives,test_false_negatives,test_false_positives,test_true_negatives
0,0.584330677986145,0.7207207083702087,0.5611740946769714,0.7246376872062683,1294,1777088805,,False,1,0c5e7_00000,2026-04-25_05-46-45,1421.8033382892609,1421.8033382892609,3946937,ggpu127,10.241.148.27,1421.8033382892609,1,0,0c5e7_00000,0,0.001,0.0,689,0.0,0.7076923,0.79310346,0.6415094,0.7479675,0.4406755,0.7491867,0.75072247,34.0,19.0,12.0,46.0,0.75757575,0.6944444,0.75757575,0.7246377,0.4520202,0.78682667,0.7884238,50.0,16.0,22.0,50.0
1,0.5967144966125488,0.6818181872367859,0.5625882744789124,0.7028985619544983,719,1777088198,,False,1,0c5e7_00001,2026-04-25_05-36-38,815.2263920307159,815.2263920307159,3946938,ggpu127,10.241.148.27,815.2263920307159,1,1,0c5e7_00001,0,0.001,0.0,689,0.0,0.67164177,0.7758621,0.5769231,0.72,0.36095604,0.75298405,0.77647996,30.0,22.0,13.0,45.0,0.6781609,0.8194444,0.57575756,0.7421384,0.40898997,0.805766,0.82670337,38.0,28.0,13.0,59.0
2,0.4643138945102691,0.7727272510528564,0.4467329084873199,0.7898550629615784,9999,1777097390,,False,1,0c5e7_00002,2026-04-25_08-09-50,10007.56016588211,10007.56016588211,3946939,ggpu127,10.241.148.27,10007.56016588211,1,2,0c5e7_00002,0,0.001,0.0,689,0.0,0.7619048,0.82758623,0.71153843,0.7933884,0.5441087,0.86538464,0.86192214,37.0,15.0,10.0,48.0,0.7590361,0.875,0.6969697,0.8129032,0.58356714,0.88341755,0.8921847,46.0,20.0,9.0,63.0
3,0.5875920653343201,0.6818181872367859,0.5360961556434631,0.717391312122345,1395,1777088907,,False,1,0c5e7_00003,2026-04-25_05-48-27,1523.9610023498535,1523.9610023498535,3946972,ggpu127,10.241.148.27,1523.9610023498535,1,3,0c5e7_00003,0,0.001,0.0,689,0.0,0.68333334,0.71929824,0.6415094,0.7008547,0.3620683,0.7437935,0.7835464,34.0,19.0,16.0,41.0,0.73913044,0.7083333,0.72727275,0.7234042,0.43519413,0.81334174,0.8276445,48.0,18.0,21.0,51.0
4,0.6906123757362366,0.5909090638160706,0.6757996678352356,0.6086956262588501,86,1777088412,,False,1,0c5e7_00004,2026-04-25_05-40-12,205.96386814117432,205.96386814117432,3950007,ggpu127,10.241.148.27,205.96386814117432,1,4,0c5e7_00004,0,0.001,0.0,689,0.0,0.5681818,0.877193,0.28301886,0.6896552,0.20013237,0.56107247,0.5255329,15.0,38.0,7.0,50.0,0.5882353,0.8333333,0.36363637,0.6896552,0.22407134,0.6649832,0.64969265,24.0,42.0,12.0,60.0
5,0.559640645980835,0.7454545497894287,0.5710601210594177,0.717391312122345,2329,1777208067,,False,1,786fe_00002,2026-04-26_14-54-27,2391.644710302353,2391.644710302353,3075367,ggpu124,10.241.148.24,2391.644710302353,1,2,786fe_00002,1,0.001,0.0001,689,0.0,0.7164179,0.84210527,0.6415094,0.7741935,0.49522576,0.78682554,0.7856121,34.0,19.0,9.0,48.0,0.71428573,0.7638889,0.6666667,0.738255,0.43306905,0.7882997,0.82070076,44.0,22.0,17.0,55.0
6,0.5672645568847656,0.7272727489471436,0.5808342099189758,0.7101449370384216,2070,1777207819,,False,1,786fe_00003,2026-04-26_14-50-19,2143.6262562274933,2143.6262562274933,3075333,ggpu124,10.241.148.24,2143.6262562274933,1,3,786fe_00003,1,0.001,0.0001,689,0.0,0.71875,0.79310346,0.65384614,0.75409836,0.45238203,0.78017247,0.7781567,34.0,18.0,12.0,46.0,0.7105263,0.75,0.6666667,0.7297297,0.4184315,0.77967167,0.8186909,44.0,22.0,18.0,54.0
7,0.6226378083229065,0.6545454263687134,0.5722866654396057,0.7028985619544983,1922,1777207672,,False,1,786fe_00001,2026-04-26_14-47-52,1996.6007823944087,1996.6007823944087,3075334,ggpu124,10.241.148.24,1996.6007823944087,1,1,786fe_00001,1,0.001,0.0001,689,0.0,0.6557377,0.7017544,0.6037736,0.6779661,0.3071591,0.6987753,0.69311804,32.0,21.0,17.0,40.0,0.686747,0.7916667,0.6060606,0.7354839,0.40579173,0.7855639,0.8185497,40.0,26.0,15.0,57.0
8,0.5793062448501587,0.6666666865348816,0.5745558738708496,0.695652186870575,1682,1777207453,,False,1,786fe_00000,2026-04-26_14-44-13,1778.2554326057434,1778.2554326057434,3075332,ggpu124,10.241.148.24,1778.2554326057434,1,0,786fe_00000,1,0.001,0.0001,689,0.0,0.6721311,0.70689654,0.6226415,0.68907565,0.33083206,0.7517892,0.7755756,33.0,20.0,17.0,41.0,0.68292683,0.7777778,0.6060606,0.72727275,0.3904682,0.78766835,0.82453257,40.0,26.0,16.0,56.0
9,0.4868496358394623,0.7909091114997864,0.5363685488700867,0.7028985619544983,9995,1777332428,,False,1,786fe_00004,2026-04-28_01-27-08,9735.42155456543,9735.42155456543,2314182,ggpu116,10.241.148.16,9735.42155456543,1,4,786fe_00004,1,0.001,0.0001,689,0.0,0.7777778,0.8448276,0.7307692,0.80991733,0.580918,0.8733422,0.8993437,38.0,14.0,9.0,49.0,0.686747,0.7916667,0.6060606,0.7354839,0.40579173,0.81670874,0.84311867,40.0,26.0,15.0,57.0
