,inner_es_loss,inner_es_accuracy,val_loss,val_accuracy,number_epochs,timestamp,checkpoint_dir_name,done,training_iteration,trial_id,date,time_this_iter_s,time_total_s,pid,hostname,node_ip,time_since_restore,iterations_since_restore,config/train_loop_config/batch_size,config/train_loop_config/dataset_test_round,config/train_loop_config/dataset_fold_round,config/train_loop_config/learning_rate,config/train_loop_config/weight_decay,config/train_loop_config/dropout_rate,logdir,inner_es_precision,inner_es_recall,inner_es_specificity,inner_es_f1_score,inner_es_mcc,inner_es_auroc,inner_es_auprc,inner_es_true_positives,inner_es_false_negatives,inner_es_false_positives,inner_es_true_negatives,val_precision,val_recall,val_specificity,val_f1_score,val_mcc,val_auroc,val_auprc,val_true_positives,val_false_negatives,val_false_positives,val_true_negatives
1170,0.6619075536727905,0.625,0.6325356364250183,0.6576576828956604,917,1777277247,,False,1,4088d_00090,2026-04-27_10-07-27,825.6111245155334,825.6111245155334,2598407,ggpu131,10.241.148.31,825.6111245155334,1,689,8,0,0.01,0.001,0.0,4088d_00090,0.627451,0.6956522,0.54761904,0.6597938,0.24615481,0.64492756,0.6082112,23.0,19.0,14.0,32.0,0.6388889,0.79310346,0.509434,0.7076923,0.3165428,0.68900454,0.68051994,27.0,26.0,12.0,46.0
1171,0.5876106023788452,0.6853932738304138,0.6101799607276917,0.6636363863945007,6596,1777281787,,False,1,4088d_00091,2026-04-27_11-23-07,5303.167056083679,5303.167056083679,2599125,ggpu131,10.241.148.31,5303.167056083679,1,689,8,1,0.01,0.001,0.0,4088d_00091,0.6730769,0.76086956,0.60465115,0.71428573,0.37061468,0.74317497,0.7685889,26.0,17.0,11.0,35.0,0.6567164,0.7586207,0.5576923,0.704,0.32363915,0.70590186,0.72912365,29.0,23.0,14.0,44.0
1172,0.6095890402793884,0.7078651785850525,0.5830292701721191,0.7272727489471436,4929,1777281272,,False,1,4088d_00092,2026-04-27_11-14-32,4012.853485345841,4012.853485345841,2601050,ggpu131,10.241.148.31,4012.853485345841,1,689,8,2,0.01,0.001,0.0,4088d_00092,0.6851852,0.8043478,0.60465115,0.74,0.41841233,0.714358,0.65274715,26.0,17.0,9.0,37.0,0.71875,0.79310346,0.65384614,0.75409836,0.45238203,0.7619363,0.78071284,34.0,18.0,12.0,46.0
1173,0.5986203551292419,0.6741573214530945,0.5771125555038452,0.7090908885002136,5300,1777283062,,False,1,4088d_00093,2026-04-27_11-44-22,4294.326052904129,4294.326052904129,2604096,ggpu131,10.241.148.31,4294.326052904129,1,689,8,3,0.01,0.001,0.0,4088d_00093,0.6666667,0.7659575,0.5714286,0.7128713,0.344802,0.73252285,0.74654746,24.0,18.0,11.0,36.0,0.6666667,0.877193,0.5283019,0.75757575,0.43500683,0.8205892,0.80007535,28.0,25.0,7.0,50.0
1174,0.584757924079895,0.6853932738304138,0.5951966047286987,0.6818181872367859,4964,1777285261,,False,1,4088d_00094,2026-04-27_12-21-01,4006.736631155014,4006.736631155014,2608789,ggpu131,10.241.148.31,4006.736631155014,1,689,8,4,0.01,0.001,0.0,4088d_00094,0.66101694,0.82978725,0.52380955,0.7358491,0.37341797,0.73454916,0.71287096,22.0,20.0,8.0,39.0,0.671875,0.75438595,0.6037736,0.7107438,0.36281314,0.7408143,0.7505162,32.0,21.0,14.0,43.0
1175,0.6612884402275085,0.6590909361839294,0.6388795971870422,0.6486486196517944,1337,1777282429,,False,1,4088d_00095,2026-04-27_11-33-49,1149.9356019496918,1149.9356019496918,2609414,ggpu131,10.241.148.31,1149.9356019496918,1,689,8,0,0.01,0.001,0.2,4088d_00095,0.6481481,0.76086956,0.54761904,0.7,0.31645092,0.6480331,0.6097884,23.0,19.0,11.0,35.0,0.62666667,0.8103448,0.4716981,0.7067669,0.30094373,0.6903058,0.6804861,25.0,28.0,11.0,47.0
1176,0.6390595436096191,0.6516854166984558,0.6490057706832886,0.6545454263687134,1158,1777282837,,False,1,4088d_00096,2026-04-27_11-40-37,1042.024080991745,1042.024080991745,2610937,ggpu131,10.241.148.31,1042.024080991745,1,689,8,1,0.01,0.001,0.2,4088d_00096,0.64705884,0.7173913,0.5813953,0.68041235,0.30185437,0.6764409,0.6360416,25.0,18.0,13.0,33.0,0.6515151,0.7413793,0.5576923,0.6935484,0.30478427,0.6710875,0.6209106,29.0,23.0,15.0,43.0
1177,0.6592418551445007,0.5955055952072144,0.6318349242210388,0.7363636493682861,1062,1777283399,,False,1,4088d_00097,2026-04-27_11-49-59,961.485237121582,961.485237121582,2612498,ggpu131,10.241.148.31,961.485237121582,1,689,8,2,0.01,0.001,0.2,4088d_00097,0.58928573,0.7173913,0.4651163,0.64705884,0.18881786,0.62285143,0.5678276,20.0,23.0,13.0,33.0,0.69863015,0.87931037,0.5769231,0.77862597,0.4821037,0.75165784,0.67950785,30.0,22.0,7.0,51.0
1178,0.6481548547744751,0.6741573214530945,0.6456015706062317,0.6727272868156433,1011,1777283746,,False,1,4088d_00098,2026-04-27_11-55-46,899.3758940696716,899.3758940696716,2613873,ggpu131,10.241.148.31,899.3758940696716,1,689,8,3,0.01,0.001,0.2,4088d_00098,0.65,0.82978725,0.5,0.72897196,0.3512633,0.6818642,0.62708735,21.0,21.0,8.0,39.0,0.6438356,0.8245614,0.509434,0.72307694,0.3532267,0.70241636,0.67395973,27.0,26.0,10.0,47.0
1179,0.6368979811668396,0.7415730357170105,0.6481654644012451,0.6181818246841431,732,1777283750,,False,1,4088d_00099,2026-04-27_11-55-50,679.62957072258,679.62957072258,2614862,ggpu131,10.241.148.31,679.62957072258,1,689,8,4,0.01,0.001,0.2,4088d_00099,0.6935484,0.9148936,0.54761904,0.78899086,0.5022495,0.7011144,0.62612104,23.0,19.0,4.0,43.0,0.6119403,0.71929824,0.509434,0.66129035,0.23422381,0.66799074,0.6339079,27.0,26.0,16.0,41.0
1180,0.6674445271492004,0.6477272510528564,0.6511564254760742,0.6396396160125732,1259,1777284498,,False,1,4088d_00100,2026-04-27_12-08-18,1089.7902207374573,1089.7902207374573,2616029,ggpu131,10.241.148.31,1089.7902207374573,1,689,8,0,0.01,0.001,0.4,4088d_00100,0.64705884,0.7173913,0.5714286,0.68041235,0.2922434,0.6418219,0.601234,24.0,18.0,13.0,33.0,0.625,0.7758621,0.49056605,0.6923077,0.2787619,0.6834744,0.66073734,26.0,27.0,13.0,45.0
1181,0.6502546668052673,0.6404494643211365,0.6546502113342285,0.6545454263687134,1101,1777284749,,False,1,4088d_00101,2026-04-27_12-12-29,993.4866693019868,993.4866693019868,2617264,ggpu131,10.241.148.31,993.4866693019868,1,689,8,1,0.01,0.001,0.4,4088d_00101,0.63461536,0.7173913,0.55813956,0.67346936,0.27937067,0.66936296,0.62370324,24.0,19.0,13.0,33.0,0.6515151,0.7413793,0.5576923,0.6935484,0.30478427,0.66976124,0.6197434,29.0,23.0,15.0,43.0
1182,0.6677585244178772,0.6067415475845337,0.6490972638130188,0.7363636493682861,1302,1777284879,,False,1,4088d_00102,2026-04-27_12-14-39,1120.329941987991,1120.329941987991,2617423,ggpu131,10.241.148.31,1120.329941987991,1,689,8,2,0.01,0.001,0.4,4088d_00102,0.5964912,0.73913044,0.4651163,0.66019416,0.21269427,0.6137513,0.5611859,20.0,23.0,12.0,34.0,0.69863015,0.87931037,0.5769231,0.77862597,0.4821037,0.74436337,0.6695529,30.0,22.0,7.0,51.0
