outer_es_loss,outer_es_accuracy,test_loss,test_accuracy,number_epochs,timestamp,checkpoint_dir_name,done,training_iteration,trial_id,date,time_this_iter_s,time_total_s,pid,hostname,node_ip,time_since_restore,iterations_since_restore,config/train_loop_config/es_folds,logdir,config/train_loop_config/dataset_test_round,config/train_loop_config/learning_rate,config/train_loop_config/weight_decay,config/train_loop_config/batch_size,config/train_loop_config/dropout_rate,outer_es_precision,outer_es_recall,outer_es_specificity,outer_es_f1_score,outer_es_mcc,outer_es_auroc,outer_es_auprc,outer_es_true_positives,outer_es_false_negatives,outer_es_false_positives,outer_es_true_negatives,test_precision,test_recall,test_specificity,test_f1_score,test_mcc,test_auroc,test_auprc,test_true_positives,test_false_negatives,test_false_positives,test_true_negatives
0.3827088177204132,0.8518518805503845,0.32212966680526733,0.8823529481887817,9,1767367527,,False,1,31483_00000,2026-01-02_16-25-27,24.42339253425598,24.42339253425598,4143537,ggpu130,10.241.148.30,24.42339253425598,1,0,31483_00000,0,0.001,0.1,506,0.0,0.8032787,1.0,0.625,0.8909091,0.70855427,0.79687494,0.75926924,20.0,12.0,0.0,49.0,0.8378378,1.0,0.7,0.9117647,0.765824,0.8766129,0.8598663,28.0,12.0,0.0,62.0
0.2860979437828064,0.9012345671653748,0.32053810358047485,0.8823529481887817,22,1767367529,,False,1,31483_00001,2026-01-02_16-25-29,26.735974311828613,26.735974311828613,4143538,ggpu130,10.241.148.30,26.735974311828613,1,1,31483_00001,0,0.001,0.1,506,0.0,0.8596491,1.0,0.75,0.9245283,0.80295503,0.90529335,0.9126483,24.0,8.0,0.0,49.0,0.8378378,1.0,0.7,0.9117647,0.765824,0.89233875,0.88794875,28.0,12.0,0.0,62.0
0.2478729486465454,0.9259259104728699,0.3297940790653229,0.8823529481887817,16,1767367529,,False,1,31483_00002,2026-01-02_16-25-29,26.823005437850952,26.823005437850952,4143571,ggpu130,10.241.148.30,26.823005437850952,1,2,31483_00002,0,0.001,0.1,506,0.0,0.8909091,1.0,0.8125,0.9423077,0.85080177,0.8954081,0.86579394,26.0,6.0,0.0,49.0,0.8378378,1.0,0.7,0.9117647,0.765824,0.8673387,0.8806381,28.0,12.0,0.0,62.0
0.34070444107055664,0.8765432238578796,0.3217322528362274,0.8823529481887817,15,1767367529,,False,1,31483_00003,2026-01-02_16-25-29,26.66714644432068,26.66714644432068,4143604,ggpu130,10.241.148.30,26.66714644432068,1,3,31483_00003,0,0.001,0.1,506,0.0,0.8305085,1.0,0.6875,0.9074074,0.7556286,0.83195156,0.86253005,22.0,10.0,0.0,49.0,0.8378378,1.0,0.7,0.9117647,0.765824,0.8834678,0.8467329,28.0,12.0,0.0,62.0
0.18857839703559875,0.9624999761581421,0.3292200565338135,0.8823529481887817,16,1767367560,,False,1,31483_00004,2026-01-02_16-26-00,25.08552098274231,25.08552098274231,4145895,ggpu130,10.241.148.30,25.08552098274231,1,4,31483_00004,0,0.001,0.1,506,0.0,0.9411765,1.0,0.90625,0.969697,0.92354816,0.9433594,0.92929375,29.0,3.0,0.0,48.0,0.8378378,1.0,0.7,0.9117647,0.765824,0.8697581,0.88172925,28.0,12.0,0.0,62.0
0.2959056794643402,0.9012345671653748,0.27374744415283203,0.9117646813392639,20,1767367564,,False,1,31483_00005,2026-01-02_16-26-04,28.003641366958618,28.003641366958618,4145974,ggpu130,10.241.148.30,28.003641366958618,1,0,31483_00005,1,0.001,0.1,506,0.0,0.8596491,1.0,0.75,0.9245283,0.80295503,0.8702168,0.8863163,24.0,8.0,0.0,49.0,0.87323946,1.0,0.775,0.93233085,0.82265455,0.90000004,0.8673019,31.0,9.0,0.0,62.0
0.24474363029003143,0.9259259104728699,0.2701352834701538,0.9117646813392639,16,1767367562,,False,1,31483_00006,2026-01-02_16-26-02,26.67556881904602,26.67556881904602,4145973,ggpu130,10.241.148.30,26.67556881904602,1,1,31483_00006,1,0.001,0.1,506,0.0,0.8909091,1.0,0.8125,0.9423077,0.85080177,0.89540815,0.8695923,26.0,6.0,0.0,49.0,0.87323946,1.0,0.775,0.93233085,0.82265455,0.8879033,0.8638842,31.0,9.0,0.0,62.0
0.4044479429721832,0.8395061492919922,0.27191534638404846,0.9117646813392639,12,1767367563,,False,1,31483_00007,2026-01-02_16-26-03,26.593611240386963,26.593611240386963,4145975,ggpu130,10.241.148.30,26.593611240386963,1,2,31483_00007,1,0.001,0.1,506,0.0,0.7903226,1.0,0.59375,0.8828829,0.6850212,0.80516577,0.764256,19.0,13.0,0.0,49.0,0.87323946,1.0,0.775,0.93233085,0.82265455,0.89838713,0.87506497,31.0,9.0,0.0,62.0
0.2654970586299896,0.9135802388191223,0.27337846159935,0.9117646813392639,15,1767367594,,False,1,31483_00008,2026-01-02_16-26-34,26.73684811592102,26.73684811592102,4148357,ggpu130,10.241.148.30,26.73684811592102,1,3,31483_00008,1,0.001,0.1,506,0.0,0.875,1.0,0.78125,0.93333334,0.8267973,0.9180485,0.9313561,25.0,7.0,0.0,49.0,0.87323946,1.0,0.775,0.93233085,0.82265455,0.8794354,0.85966825,31.0,9.0,0.0,62.0
0.29322150349617004,0.8999999761581421,0.27061986923217773,0.9117646813392639,17,1767367596,,False,1,31483_00009,2026-01-02_16-26-36,26.289551258087158,26.289551258087158,4148685,ggpu130,10.241.148.30,26.289551258087158,1,4,31483_00009,1,0.001,0.1,506,0.0,0.85714287,1.0,0.75,0.9230769,0.80178374,0.8769532,0.86336136,24.0,8.0,0.0,48.0,0.87323946,1.0,0.775,0.93233085,0.82265455,0.89637095,0.8886746,31.0,9.0,0.0,62.0
