config/train_loop_config/dataset_test_round,config/train_loop_config/learning_rate,config/train_loop_config/dropout_rate_normal,config/train_loop_config/dropout_rate_attention,config/train_loop_config/weight_decay,config/train_loop_config/batch_size,average_inner_es_loss,average_inner_es_accuracy,average_inner_es_precision,average_inner_es_recall,average_inner_es_specificity,average_inner_es_f1_score,average_inner_es_mcc,average_inner_es_auroc,average_inner_es_auprc,average_inner_es_true_positives,average_inner_es_false_negatives,average_inner_es_false_positives,average_inner_es_true_negatives,average_val_loss,average_val_accuracy,average_val_precision,average_val_recall,average_val_specificity,average_val_f1_score,average_val_mcc,average_val_auroc,average_val_auprc,average_val_true_positives,average_val_false_negatives,average_val_false_positives,average_val_true_negatives
0,0.01,0.0,0.0,0.0,506,0.32688602805137634,0.892307698726654,0.8516304,0.9948718,0.7384615,0.91745347,0.7856389,0.8569034,0.85621405,19.2,6.8,0.2,38.8,0.32387190163135526,0.8959876537322998,0.86133116,0.9877551,0.75625,0.9199921,0.7892838,0.8728024,0.86575794,24.2,7.8,0.6,48.2
1,0.1,0.0,0.0,0.0,506,0.330774062871933,0.8953846216201782,0.8598474,0.9897436,0.75384617,0.9196645,0.79001904,0.8538462,0.83918935,19.6,6.4,0.4,38.6,0.3522233128547668,0.8910802483558655,0.85409963,0.9918367,0.7375,0.91706073,0.78262544,0.87708473,0.88385266,23.6,8.4,0.4,48.4
2,0.001,0.4,0.0,0.0001,506,0.35835418701171873,0.892307698726654,0.84845746,1.0,0.7307693,0.9178486,0.7872591,0.8666667,0.8578768,19.0,7.0,0.0,39.0,0.36380760073661805,0.8812345623970032,0.8486012,0.9833334,0.725,0.9095396,0.76294845,0.8726841,0.87647736,23.2,8.8,0.8,48.0
3,0.001,0.0,0.0,0.0,506,0.30599499940872193,0.8984615445137024,0.8591461,0.9948718,0.7538461,0.9218915,0.79672134,0.8716963,0.87597716,19.6,6.4,0.2,38.8,0.3056858956813812,0.9034876585006714,0.8628788,1.0,0.75625,0.92622435,0.80763847,0.8900431,0.88802004,24.2,7.8,0.0,48.8
4,0.01,0.4,0.0,0.0,506,0.3417945086956024,0.8861538529396057,0.8494468,0.9897436,0.7307692,0.9134526,0.77206194,0.8591715,0.8636791,19.0,7.0,0.4,38.6,0.34584963917732237,0.8886419773101807,0.853006,0.98758507,0.7375,0.91485214,0.77600825,0.8729698,0.87787944,23.6,8.4,0.6,48.2
5,0.1,0.0,0.0,0.0,506,0.43719820976257323,0.8338461637496948,0.8041766,0.96410257,0.63846153,0.87527037,0.6641612,0.8228797,0.82082415,16.6,9.4,1.4,37.6,0.4236273467540741,0.8442283987998962,0.81337994,0.97134364,0.65,0.8839151,0.6842054,0.83501416,0.8257511,20.8,11.2,1.4,47.4
6,0.001,0.4,0.2,0.0,506,0.38941068649291993,0.8800000071525573,0.8343078,1.0,0.7,0.909407,0.7639306,0.85996044,0.86260223,18.2,7.8,0.0,39.0,0.3903582274913788,0.8786419749259948,0.8487474,0.9754251,0.73125,0.9070798,0.75195366,0.8813802,0.8789692,23.4,8.6,1.2,47.6
7,0.1,0.2,0.0,0.0001,506,0.42172027230262754,0.855384624004364,0.8103398,1.0,0.63846153,0.8940218,0.716839,0.8175542,0.8107015,16.6,9.4,0.0,39.0,0.38487433791160586,0.8737962961196899,0.83442134,0.9916666,0.69375,0.9054338,0.7483693,0.87674856,0.8789996,22.2,9.8,0.4,48.4
8,0.1,0.4,0.0,0.0,506,0.3592366695404053,0.8830769300460816,0.84154147,0.9948718,0.7153846,0.91141796,0.7669858,0.84437865,0.82687473,18.6,7.4,0.2,38.8,0.3376291453838348,0.8961111187934876,0.8599118,0.9918367,0.75,0.92057765,0.7918498,0.88349676,0.8836087,24.0,8.0,0.4,48.4
9,0.1,0.4,0.2,0.0,506,0.34081948101520537,0.892307698726654,0.86232793,0.97948724,0.7615385,0.9164621,0.7818974,0.89753455,0.8869654,19.8,6.2,0.8,38.2,0.36972126364707947,0.8861419677734375,0.8448907,0.9959184,0.71875,0.91386044,0.77312523,0.87342024,0.8719203,23.0,9.0,0.2,48.6
