config/train_loop_config/dataset_test_round,config/train_loop_config/learning_rate,config/train_loop_config/dropout_rate_normal,config/train_loop_config/dropout_rate_attention,config/train_loop_config/weight_decay,config/train_loop_config/batch_size,average_inner_es_loss,average_inner_es_accuracy,average_inner_es_precision,average_inner_es_recall,average_inner_es_specificity,average_inner_es_f1_score,average_inner_es_mcc,average_inner_es_auroc,average_inner_es_auprc,average_inner_es_true_positives,average_inner_es_false_negatives,average_inner_es_false_positives,average_inner_es_true_negatives,average_val_loss,average_val_accuracy,average_val_precision,average_val_recall,average_val_specificity,average_val_f1_score,average_val_mcc,average_val_auroc,average_val_auprc,average_val_true_positives,average_val_false_negatives,average_val_false_positives,average_val_true_negatives
6,0.001,0.2,0.2,0.001,506,0.5057577908039093,0.8061538577079773,0.78272706,0.9384615,0.60769236,0.8532497,0.5968709,0.7915188,0.79421246,15.8,10.2,2.4,36.6,0.49884637594223025,0.7823456764221192,0.7863797,0.8937925,0.6125,0.8324048,0.543584,0.7981504,0.81943667,19.6,12.4,5.2,43.6
7,0.001,0.2,0.2,0.001,506,0.478996741771698,0.8061538577079773,0.7802189,0.9743589,0.5538462,0.8622328,0.5805376,0.756213,0.7560782,14.4,11.6,1.0,38.0,0.44335468411445617,0.831851851940155,0.8017534,0.9917517,0.5875,0.8826622,0.63004434,0.76687133,0.7906245,18.8,13.2,0.4,48.4
5,0.001,0.2,0.2,0.001,506,0.636681467294693,0.6523077130317688,0.6514285,0.9846153,0.15384616,0.7777778,0.18236944,0.61183435,0.6675963,4.0,22.0,0.6,38.4,0.6283607423305512,0.6607407450675964,0.662963,0.98367345,0.16875,0.7841259,0.19105567,0.56762993,0.64429474,5.4,26.6,0.8,48.0
3,0.001,0.2,0.2,0.001,506,0.48810375928878785,0.8030769348144531,0.7856785,0.95897436,0.56923074,0.8590266,0.567688,0.81291914,0.8521007,14.8,11.2,1.6,37.4,0.5155316829681397,0.7841975331306458,0.76935047,0.9591837,0.51875,0.84868544,0.52254474,0.7842289,0.80421895,16.6,15.4,2.0,46.8
4,0.001,0.2,0.2,0.001,506,0.6727691173553467,0.6000000238418579,0.6,1.0,0.0,0.75,0.05063696,0.6008876,0.65946,0.0,26.0,0.0,39.0,0.6710244297981263,0.6039506196975708,0.6039506,1.0,0.0,0.7530769,0.047290023,0.5506191,0.63002145,0.0,32.0,0.0,48.8
2,0.001,0.2,0.2,0.001,506,0.5893944501876831,0.710769248008728,0.7157759,0.89230764,0.43846154,0.7890626,0.36646694,0.7128205,0.74806917,11.4,14.6,4.2,34.8,0.6060291290283203,0.6782098770141601,0.688503,0.884864,0.3625,0.76913214,0.287553,0.7112179,0.7618116,11.6,20.4,5.6,43.2
1,0.001,0.2,0.2,0.001,506,0.5711487174034119,0.7138461709022522,0.694392,1.0,0.2846154,0.8144433,0.35414356,0.63076913,0.67620087,7.4,18.6,0.0,39.0,0.5580340981483459,0.7182407379150391,0.6989981,1.0,0.2875,0.8178151,0.3534736,0.65274894,0.7069761,9.2,22.8,0.0,48.8
9,0.001,0.2,0.0,0.001,506,0.6136223196983337,0.6584615588188172,0.6495652,1.0,0.14615384,0.7835294,0.1979345,0.6149901,0.68529236,3.8,22.2,0.0,39.0,0.6201290607452392,0.6589506149291993,0.6518078,0.9958334,0.14375,0.7838462,0.18738219,0.60375345,0.66690576,4.6,27.4,0.2,48.6
0,0.001,0.2,0.2,0.001,506,0.6726027369499207,0.6000000238418579,0.6,1.0,0.0,0.75,0.05063696,0.53047335,0.6080338,0.0,26.0,0.0,39.0,0.6713547468185425,0.6039506196975708,0.6039506,1.0,0.0,0.7530769,0.047290023,0.51771367,0.5990024,0.0,32.0,0.0,48.8
8,0.001,0.2,0.0,0.001,506,0.513182955980301,0.7600000143051148,0.73727417,0.98461545,0.42307693,0.8380386,0.45712453,0.7345168,0.7631516,11.0,15.0,0.6,38.4,0.510917741060257,0.7651234626770019,0.7401954,0.9917517,0.41875,0.84273225,0.477494,0.6883384,0.73973304,13.4,18.6,0.4,48.4
7,0.001,0.2,0.0,0.001,506,0.46203005909919737,0.8153846263885498,0.78001624,0.9948718,0.54615384,0.87107575,0.6024996,0.7621302,0.76726735,14.2,11.8,0.2,38.8,0.4264935374259949,0.8293518543243408,0.79908794,0.9916666,0.58125,0.8809406,0.62568045,0.76614845,0.78976136,18.6,13.4,0.4,48.4
6,0.001,0.2,0.0,0.001,506,0.4177825689315796,0.8676923155784607,0.82267654,0.9948718,0.6769231,0.9004369,0.7381828,0.8390533,0.8394734,17.6,8.4,0.2,38.8,0.40627884268760683,0.8836111187934875,0.8422961,0.9959184,0.7125,0.9122572,0.76808596,0.85896313,0.8702072,22.8,9.2,0.2,48.6
