config/train_loop_config/dataset_test_round,config/train_loop_config/learning_rate,config/train_loop_config/dropout_rate,config/train_loop_config/weight_decay,config/train_loop_config/batch_size,average_inner_es_loss,average_inner_es_accuracy,average_inner_es_precision,average_inner_es_recall,average_inner_es_specificity,average_inner_es_f1_score,average_inner_es_mcc,average_inner_es_auroc,average_inner_es_auprc,average_inner_es_true_positives,average_inner_es_false_negatives,average_inner_es_false_positives,average_inner_es_true_negatives,average_val_loss,average_val_accuracy,average_val_precision,average_val_recall,average_val_specificity,average_val_f1_score,average_val_mcc,average_val_auroc,average_val_auprc,average_val_true_positives,average_val_false_negatives,average_val_false_positives,average_val_true_negatives
0,0.01,0.4,0.001,689,0.22758466452360154,0.9030388355255127,0.89819276,0.9177613,0.8869325,0.9076719,0.8062161,0.96212846,0.9602238,37.6,4.8,3.8,42.6,0.25013833343982694,0.88742014169693,0.8711809,0.92341197,0.8478955,0.8958341,0.77665126,0.9638454,0.96557844,44.6,8.0,4.4,53.2
1,0.01,0.4,0.001,689,0.2467028170824051,0.9008427143096924,0.9023873,0.9092506,0.8912514,0.9053812,0.80205125,0.9615059,0.96226823,37.8,4.6,4.2,42.2,0.2293289750814438,0.9037182569503784,0.90457565,0.91306716,0.8933962,0.9084318,0.8076459,0.9686767,0.9696981,47.0,5.6,5.0,52.6
2,0.01,0.4,0.001,689,0.21713597774505616,0.8985955238342285,0.8818676,0.93089736,0.86301214,0.90562487,0.79775584,0.96960944,0.96814966,36.6,5.8,3.2,43.2,0.27379119396209717,0.8839311957359314,0.89268035,0.8888687,0.8786648,0.8888224,0.7709506,0.9593795,0.9624691,46.2,6.4,6.4,51.2
3,0.01,0.4,0.0001,689,0.23035967946052552,0.9076608896255494,0.90257853,0.92210925,0.89169437,0.9121208,0.8153051,0.9646758,0.9640172,37.8,4.6,3.6,42.8,0.2544341266155243,0.8765929698944092,0.85878164,0.9169389,0.8325834,0.8855995,0.757006,0.9636631,0.9673187,43.8,8.8,4.8,52.8
4,0.01,0.4,0.001,689,0.2609213501214981,0.8695096969604492,0.8600087,0.89676225,0.83975637,0.87744987,0.73992467,0.9558833,0.96183604,35.6,6.8,4.8,41.6,0.2637467265129089,0.8855692028999329,0.8758429,0.91699946,0.8520319,0.8930807,0.77759486,0.9596732,0.961891,44.8,7.8,4.8,52.8
5,0.01,0.4,0.001,689,0.30211989879608153,0.8512768268585205,0.8428296,0.87909347,0.821041,0.86039275,0.7025407,0.93781674,0.93626964,34.8,7.6,5.6,40.8,0.2998963862657547,0.8711056470870971,0.8608319,0.90647304,0.8328737,0.8806834,0.747742,0.9465598,0.94402874,43.8,8.8,5.4,52.2
6,0.01,0.4,0.0,689,0.28226529359817504,0.8514811038970947,0.84970284,0.87058276,0.8306755,0.85980827,0.7025939,0.94940203,0.9571519,35.2,7.2,6.0,40.4,0.2790148019790649,0.8838001489639282,0.87330306,0.9134301,0.85166913,0.8916437,0.77004874,0.9541957,0.9536333,44.8,7.8,5.0,52.6
7,0.01,0.4,0.001,689,0.20783812403678895,0.8985189080238343,0.8950909,0.91387606,0.8816168,0.9043067,0.7966467,0.96853715,0.9659193,37.4,5.0,4.0,42.4,0.2650899559259415,0.8821130275726319,0.8854122,0.8892317,0.8745283,0.88683003,0.7647593,0.9570898,0.9582078,46.0,6.6,6.4,51.2
8,0.01,0.4,0.001,689,0.19544651210308076,0.907686424255371,0.90366256,0.9225718,0.8913621,0.91289407,0.815159,0.9771242,0.980507,37.8,4.6,3.6,42.8,0.2183499366044998,0.898394763469696,0.88021946,0.9340593,0.8592888,0.9060186,0.7980111,0.9697641,0.97253084,45.2,7.4,3.8,53.8
9,0.01,0.4,0.0,689,0.2632159382104874,0.8827630400657653,0.878383,0.90074,0.8633444,0.8892101,0.7655117,0.9545587,0.957955,36.6,5.8,4.6,41.8,0.2678389042615891,0.8784111499786377,0.8529503,0.9270418,0.8249637,0.88829786,0.7589201,0.9569701,0.9594723,43.4,9.2,4.2,53.4
