,outer_es_loss,outer_es_accuracy,test_loss,test_accuracy,number_epochs,timestamp,checkpoint_dir_name,done,training_iteration,trial_id,date,time_this_iter_s,time_total_s,pid,hostname,node_ip,time_since_restore,iterations_since_restore,config/train_loop_config/es_folds,logdir,config/train_loop_config/dataset_test_round,config/train_loop_config/learning_rate,config/train_loop_config/weight_decay,config/train_loop_config/batch_size,config/train_loop_config/dropout_rate,outer_es_precision,outer_es_recall,outer_es_specificity,outer_es_f1_score,outer_es_mcc,outer_es_auroc,outer_es_auprc,outer_es_true_positives,outer_es_false_negatives,outer_es_false_positives,outer_es_true_negatives,test_precision,test_recall,test_specificity,test_f1_score,test_mcc,test_auroc,test_auprc,test_true_positives,test_false_negatives,test_false_positives,test_true_negatives
10,0.2897675633430481,0.8648648858070374,0.2821285128593445,0.8840579986572266,542,1778344765,,False,1,0b1e7_00000,2026-05-09_18-39-25,1967.3080275058744,1967.3080275058744,930196,ggpu132,10.241.148.32,1967.3080275058744,1,0,0b1e7_00000,2,0.01,0.0,689,0.4,0.83076924,0.9310345,0.7924528,0.8780488,0.7335796,0.94892645,0.9502186,42.0,11.0,4.0,54.0,0.8684211,0.9166667,0.8484849,0.8918919,0.7683924,0.9497055,0.94404054,56.0,10.0,6.0,66.0
11,0.2028657495975494,0.9272727370262146,0.2756578922271728,0.8695651888847351,1843,1778348704,,False,1,0b1e7_00001,2026-05-09_19-45-04,5905.954395532608,5905.954395532608,930199,ggpu132,10.241.148.32,5905.954395532608,1,1,0b1e7_00001,2,0.01,0.0,689,0.4,0.9032258,0.9655172,0.88461536,0.93333334,0.85582685,0.97579575,0.9778973,46.0,6.0,2.0,56.0,0.90909094,0.8333333,0.90909094,0.8695652,0.74242425,0.9530724,0.94107527,60.0,6.0,12.0,60.0
12,0.2180573940277099,0.8909090757369995,0.2441556602716446,0.8913043737411499,2377,1778350340,,False,1,0b1e7_00002,2026-05-09_20-12-20,7542.260431289673,7542.260431289673,930201,ggpu132,10.241.148.32,7542.260431289673,1,2,0b1e7_00002,2,0.01,0.0,689,0.4,0.8833333,0.9137931,0.86538464,0.89830506,0.78125274,0.97148544,0.97526526,45.0,7.0,5.0,53.0,0.8701299,0.9305556,0.8484849,0.8993289,0.7835883,0.9600169,0.95717394,56.0,10.0,5.0,67.0
13,0.3720498383045196,0.8090909123420715,0.2762112021446228,0.8913043737411499,864,1778345733,,False,1,0b1e7_00003,2026-05-09_18-55-33,2935.3338515758514,2935.3338515758514,930260,ggpu132,10.241.148.32,2935.3338515758514,1,3,0b1e7_00003,2,0.01,0.0,689,0.4,0.8,0.84210527,0.7735849,0.82051283,0.6178413,0.9139357,0.9129571,41.0,12.0,9.0,48.0,0.88,0.9166667,0.8636364,0.8979592,0.78252923,0.954335,0.94112366,57.0,9.0,6.0,66.0
14,0.2600684762001037,0.8818181753158569,0.2772704362869262,0.8550724387168884,896,1778347814,,False,1,0b1e7_00004,2026-05-09_19-30-14,3037.398218870163,3037.398218870163,935569,ggpu132,10.241.148.32,3037.398218870163,1,4,0b1e7_00004,2,0.01,0.0,689,0.4,0.8548387,0.9298246,0.8301887,0.8907563,0.7657378,0.9579609,0.9611405,44.0,9.0,4.0,53.0,0.8333333,0.9027778,0.8030303,0.8666667,0.7112167,0.9524411,0.94432795,53.0,13.0,7.0,65.0
15,0.2724224627017975,0.8828828930854797,0.2868469953536987,0.8695651888847351,835,1778480636,,False,1,5cb89_00000,2026-05-11_08-23-56,2839.5203063488007,2839.5203063488007,1483750,ggpu133,10.241.148.33,2839.5203063488007,1,0,5cb89_00000,3,0.01,0.0,689,0.4,0.88135594,0.8965517,0.8679245,0.8888889,0.76522344,0.95380616,0.9579455,46.0,7.0,6.0,52.0,0.875,0.875,0.8636364,0.875,0.7386364,0.9482323,0.9463426,57.0,9.0,9.0,63.0
16,0.2912100851535797,0.8818181753158569,0.2900907695293426,0.8550724387168884,570,1778479836,,False,1,5cb89_00001,2026-05-11_08-10-36,2039.6264922618864,2039.6264922618864,1483751,ggpu133,10.241.148.33,2039.6264922618864,1,1,5cb89_00001,3,0.01,0.0,689,0.4,0.8666667,0.9122807,0.8490566,0.8888889,0.7639973,0.9480304,0.9511528,45.0,8.0,5.0,52.0,0.8611111,0.8611111,0.8484849,0.8611111,0.709596,0.94696975,0.94896454,56.0,10.0,10.0,62.0
17,0.2655457258224487,0.8999999761581421,0.2517504394054413,0.8623188138008118,906,1778480851,,False,1,5cb89_00002,2026-05-11_08-27-31,3053.6600253582,3053.6600253582,1483785,ggpu133,10.241.148.33,3053.6600253582,1,2,5cb89_00002,3,0.01,0.0,689,0.4,0.8965517,0.9122807,0.8867925,0.90434784,0.79973525,0.96259516,0.96794105,47.0,6.0,5.0,52.0,0.8630137,0.875,0.8484849,0.8689655,0.72401834,0.96233165,0.9662624,56.0,10.0,9.0,63.0
18,0.275187075138092,0.8818181753158569,0.3312256932258606,0.8188405632972717,1301,1778482092,,False,1,5cb89_00003,2026-05-11_08-48-12,4294.754688739777,4294.754688739777,1483752,ggpu133,10.241.148.33,4294.754688739777,1,3,5cb89_00003,3,0.01,0.0,689,0.4,0.85714287,0.9310345,0.8269231,0.892562,0.76496464,0.9466181,0.9252574,43.0,9.0,4.0,54.0,0.86153847,0.7777778,0.8636364,0.81751823,0.6418871,0.93665826,0.93747413,57.0,9.0,16.0,56.0
19,0.224470168352127,0.9363636374473572,0.3322206735610962,0.8550724387168884,1516,1778484725,,False,1,5cb89_00004,2026-05-11_09-32-05,4879.316876173019,4879.316876173019,1489695,ggpu133,10.241.148.33,4879.316876173019,1,4,5cb89_00004,3,0.01,0.0,689,0.4,0.91803277,0.9655172,0.90384614,0.9411765,0.87328106,0.97115386,0.9717982,47.0,5.0,2.0,56.0,0.8611111,0.8611111,0.8484849,0.8611111,0.709596,0.9351852,0.93523264,56.0,10.0,10.0,62.0
