config/train_loop_config/dataset_test_round,config/train_loop_config/learning_rate,config/train_loop_config/dropout_rate,config/train_loop_config/weight_decay,config/train_loop_config/batch_size,average_inner_es_loss,average_inner_es_accuracy,average_inner_es_precision,average_inner_es_recall,average_inner_es_specificity,average_inner_es_f1_score,average_inner_es_mcc,average_inner_es_auroc,average_inner_es_auprc,average_inner_es_true_positives,average_inner_es_false_negatives,average_inner_es_false_positives,average_inner_es_true_negatives,average_val_loss,average_val_accuracy,average_val_precision,average_val_recall,average_val_specificity,average_val_f1_score,average_val_mcc,average_val_auroc,average_val_auprc,average_val_true_positives,average_val_false_negatives,average_val_false_positives,average_val_true_negatives
9,0.0001,0.4,0.01,506,0.3007755696773529,0.8953846216201782,0.8658559,0.97948724,0.7692307,0.91872346,0.7868297,0.903649,0.8950345,20.0,6.0,0.8,38.2,0.35712109208106996,0.8688271641731262,0.8435696,0.96318036,0.725,0.8990321,0.7283462,0.8470596,0.83188903,23.2,8.8,1.8,47.0
8,0.0001,0.4,0.01,506,0.3805709809064865,0.8584615468978882,0.838123,0.94871795,0.72307694,0.88961375,0.7061697,0.8516766,0.851787,18.8,7.2,2.0,37.0,0.3752554953098297,0.8836728453636169,0.8552583,0.9754251,0.74375,0.9108105,0.7613502,0.8580238,0.8520157,23.8,8.2,1.2,47.6
7,0.0001,0.4,0.01,506,0.36622140407562254,0.8707692384719848,0.84520626,0.96410257,0.7307693,0.8998264,0.7365171,0.8617357,0.86390245,19.0,7.0,1.4,37.6,0.3328485906124115,0.8935802459716797,0.8657756,0.9754251,0.76875,0.917235,0.7808845,0.88293475,0.87817144,24.6,7.4,1.2,47.6
6,0.0001,0.4,0.01,506,0.36441577076911924,0.8707692384719848,0.83478737,0.9794871,0.7076923,0.90121734,0.7376583,0.8394477,0.8174771,18.4,7.6,0.8,38.2,0.3460444092750549,0.8811111092567444,0.8543557,0.9712585,0.74375,0.9085535,0.75512516,0.8646285,0.8585844,23.8,8.2,1.4,47.4
5,0.0001,0.4,0.01,506,0.379602712392807,0.8676923155784607,0.8350442,0.97435904,0.7076923,0.89847124,0.73369706,0.8449704,0.84669846,18.4,7.6,1.0,38.0,0.37075883746147154,0.8811728358268738,0.8549212,0.9710884,0.74375,0.90848315,0.7565601,0.85826826,0.86185044,23.8,8.2,1.4,47.4
4,0.0001,0.4,0.01,506,0.347696578502655,0.8676923155784607,0.8502072,0.95384616,0.7384615,0.89718235,0.7291945,0.86508876,0.8666587,19.2,6.8,1.8,37.2,0.36851348280906676,0.878734576702118,0.8532939,0.96709186,0.74375,0.9062656,0.7494482,0.85496646,0.8500431,23.8,8.2,1.6,47.2
3,0.0001,0.4,0.01,506,0.3142430245876312,0.8953846216201782,0.85866165,0.9897436,0.7538461,0.91929895,0.7897029,0.89556205,0.90359974,19.6,6.4,0.4,38.6,0.3313852369785309,0.8936419725418091,0.8656999,0.97551024,0.76875,0.9173196,0.7805499,0.87342155,0.87758905,24.6,7.4,1.2,47.6
2,0.0001,0.4,0.01,506,0.3699054539203644,0.8584615468978882,0.8380636,0.9487179,0.72307694,0.8894952,0.7070968,0.86074954,0.8613272,18.8,7.2,2.0,37.0,0.35694884061813353,0.873888885974884,0.84718657,0.9672619,0.73125,0.9029937,0.7390373,0.8596075,0.8599049,23.4,8.6,1.6,47.2
1,0.0001,0.4,0.01,506,0.3351218342781067,0.8892307758331299,0.858719,0.9794871,0.75384617,0.9145071,0.7748861,0.87652856,0.8755223,19.6,6.4,0.8,38.2,0.34890743494033816,0.8762654423713684,0.85167897,0.96734697,0.7375,0.9041368,0.7501764,0.856084,0.85268384,23.6,8.4,1.6,47.2
0,0.0001,0.4,0.01,506,0.32044911086559297,0.8830769300460816,0.84957063,0.97948724,0.7384615,0.90966034,0.7628422,0.88629186,0.89951646,19.2,6.8,0.8,38.2,0.3264290690422058,0.8786728501319885,0.8556776,0.96318036,0.75,0.9055311,0.7508292,0.8857276,0.8963292,24.0,8.0,1.8,47.0
9,0.0001,0.2,0.01,506,0.3008628189563751,0.8953846216201782,0.8658559,0.97948724,0.7692307,0.91872346,0.7868297,0.90285987,0.8923343,20.0,6.0,0.8,38.2,0.3524807333946228,0.8688271641731262,0.8435696,0.96318036,0.725,0.8990321,0.7283462,0.85192525,0.83681834,23.2,8.8,1.8,47.0
8,0.0001,0.2,0.01,506,0.3785772085189819,0.8584615468978882,0.838123,0.94871795,0.72307694,0.88961375,0.7061697,0.85187376,0.8522558,18.8,7.2,2.0,37.0,0.36382108330726626,0.8836728453636169,0.8552583,0.9754251,0.74375,0.9108105,0.7613502,0.85815936,0.85282934,23.8,8.2,1.2,47.6
7,0.0001,0.2,0.01,506,0.35261151790618894,0.8707692384719848,0.8452064,0.96410257,0.7307693,0.8998264,0.7365171,0.8676529,0.8750776,19.0,7.0,1.4,37.6,0.3216204881668091,0.8886419773101807,0.86462724,0.9672619,0.76875,0.91302603,0.76905894,0.88343966,0.88566923,24.6,7.4,1.6,47.2
6,0.0001,0.2,0.01,506,0.3619985044002533,0.8738461613655091,0.8382657,0.9794871,0.71538466,0.9032342,0.7441355,0.8390533,0.8168436,18.6,7.4,0.8,38.2,0.34592178761959075,0.8811111092567444,0.8543557,0.9712585,0.74375,0.9085535,0.75512516,0.86306334,0.8568579,23.8,8.2,1.4,47.4
5,0.0001,0.2,0.01,506,0.3735967218875885,0.8676923155784607,0.8350442,0.97435904,0.7076923,0.89847124,0.73369706,0.84319526,0.846546,18.4,7.6,1.0,38.0,0.3661456197500229,0.8787037014961243,0.85421085,0.96700686,0.74375,0.9064148,0.7499267,0.85801584,0.85931265,23.8,8.2,1.6,47.2
4,0.0001,0.2,0.01,506,0.348468542098999,0.8646153926849365,0.8496534,0.94871795,0.73846155,0.89453256,0.7222554,0.85996056,0.8596411,19.2,6.8,2.0,37.0,0.36462022066116334,0.8737962961196899,0.8493676,0.9630102,0.7375,0.9023155,0.73869723,0.854839,0.8548452,23.6,8.4,1.8,47.0
3,0.0001,0.2,0.01,506,0.30571191012859344,0.8953846216201782,0.8619715,0.98461545,0.76153845,0.91889304,0.7885157,0.8989152,0.91140306,19.8,6.2,0.6,38.4,0.3219046235084534,0.8911728382110595,0.862583,0.97551024,0.7625,0.9155613,0.7756337,0.8737138,0.8781229,24.4,7.6,1.2,47.6
2,0.0001,0.2,0.01,506,0.367247474193573,0.8615384697914124,0.8387281,0.95384616,0.72307694,0.89220524,0.7138979,0.8613412,0.8588255,18.8,7.2,1.8,37.2,0.3548024296760559,0.868950617313385,0.8437158,0.96318036,0.725,0.8992162,0.7281215,0.86992586,0.87341154,23.2,8.8,1.8,47.0
1,0.0001,0.2,0.01,506,0.3335023432970047,0.8830769300460816,0.8544769,0.9743589,0.7461539,0.9097282,0.761917,0.8771204,0.8754099,19.4,6.6,1.0,38.0,0.34854114055633545,0.8762654423713684,0.85167897,0.96734697,0.7375,0.9041368,0.7501764,0.8564719,0.85548747,23.6,8.4,1.6,47.2
