config/train_loop_config/dataset_test_round,config/train_loop_config/learning_rate,config/train_loop_config/dropout_rate,config/train_loop_config/weight_decay,config/train_loop_config/batch_size,average_outer_es_loss,average_outer_es_accuracy,average_outer_es_precision,average_outer_es_recall,average_outer_es_specificity,average_outer_es_f1_score,average_outer_es_mcc,average_outer_es_auroc,average_outer_es_auprc,average_outer_es_true_positives,average_outer_es_false_negatives,average_outer_es_false_positives,average_outer_es_true_negatives,average_test_loss,average_test_accuracy,average_test_precision,average_test_recall,average_test_specificity,average_test_f1_score,average_test_mcc,average_test_auroc,average_test_auprc,average_test_true_positives,average_test_false_negatives,average_test_false_positives,average_test_true_negatives
9,0.01,0.2,0.001,506,0.391032350063324,0.8317901253700256,0.8090105,0.9794218,0.60625,0.881516,0.6263743,0.8452832,0.84522027,19.4,12.6,1.0,47.8,0.3465905964374542,0.8549019694328308,0.8294678,0.9935484,0.64,0.8994713,0.67283773,0.9041532,0.8975445,25.6,14.4,0.4,61.6
6,0.01,0.0,0.01,506,0.40838518738746643,0.8195061683654785,0.79858506,0.9714286,0.5875,0.8721978,0.5993853,0.85797465,0.8441591,18.8,13.2,1.4,47.4,0.4077409505844116,0.8254901885986328,0.8089153,0.96774197,0.605,0.8764985,0.608011,0.85620964,0.859017,24.2,15.8,2.0,60.0
8,0.001,0.0,0.01,506,0.32161040902137755,0.8836728453636169,0.853621,0.9754251,0.74375,0.91030216,0.76111156,0.88103217,0.88877285,23.8,8.2,1.2,47.6,0.3497940838336945,0.8803921580314636,0.85672873,0.96451604,0.75,0.9074254,0.7506155,0.8540726,0.8293603,30.0,10.0,2.2,59.8
1,0.01,0.2,0.01,506,0.542464691400528,0.7595061779022216,0.74282897,0.97959185,0.425,0.83857554,0.44961086,0.85362196,0.84584314,13.6,18.4,1.0,47.8,0.5256052792072297,0.7823529481887818,0.7615717,0.9935484,0.455,0.8558397,0.4938329,0.87298393,0.8472732,18.2,21.8,0.4,61.6
2,0.01,0.2,0.01,506,0.4017325431108475,0.8193827271461487,0.80019313,0.9712585,0.5875,0.87243193,0.600641,0.8493662,0.847092,18.8,13.2,1.4,47.4,0.36953871250152587,0.8588235378265381,0.8301401,1.0,0.64,0.90273464,0.6821618,0.866492,0.8481755,25.6,14.4,0.0,62.0
0,0.01,0.0,0.0001,506,0.39467227160930635,0.8220987677574157,0.80413103,0.9713435,0.59375,0.8748077,0.60414267,0.8845717,0.8802206,19.0,13.0,1.4,47.4,0.4664459764957428,0.7980392217636109,0.7848813,0.95161295,0.56,0.8558849,0.5485871,0.82693547,0.8035356,22.4,17.6,3.0,59.0
5,0.0001,0.4,0.0001,506,0.3430931866168976,0.8837036967277527,0.85385245,0.9754251,0.74375,0.9103662,0.76128376,0.8665272,0.8636821,23.8,8.2,1.2,47.6,0.34766199588775637,0.8803921580314636,0.8588487,0.96129024,0.755,0.9071177,0.75030106,0.8681048,0.8597635,30.2,9.8,2.4,59.6
7,0.001,0.0,0.01,506,0.3010455071926117,0.8861111044883728,0.86181355,0.96734697,0.7625,0.91122913,0.7651453,0.8950003,0.90099084,24.4,7.6,1.6,47.2,0.436164128780365,0.8392156839370728,0.81842726,0.9451612,0.675,0.87723035,0.6620647,0.81673384,0.8061174,27.0,13.0,3.4,58.6
4,0.01,0.2,0.0001,506,0.39789062142372134,0.8245061755180358,0.800547,0.9795068,0.5875,0.8766638,0.6113709,0.80181104,0.8287365,18.8,13.2,1.0,47.8,0.42524285316467286,0.8117647171020508,0.81242764,0.93548393,0.62,0.8636111,0.57673335,0.7870968,0.7987565,24.8,15.2,4.0,58.0
3,0.01,0.0,0.01,506,0.37237260937690736,0.8311111211776734,0.80658996,0.98367345,0.6,0.881694,0.62699497,0.90067893,0.90602434,19.2,12.8,0.8,48.0,0.5054824590682984,0.7686274528503418,0.7696724,0.916129,0.54,0.831559,0.48350987,0.81137097,0.8198449,21.6,18.4,5.2,56.8
