inner_es_loss,inner_es_accuracy,val_loss,val_accuracy,number_epochs,timestamp,checkpoint_dir_name,done,training_iteration,trial_id,date,time_this_iter_s,time_total_s,pid,hostname,node_ip,time_since_restore,iterations_since_restore,config/train_loop_config/batch_size,config/train_loop_config/dataset_test_round,config/train_loop_config/dataset_fold_round,config/train_loop_config/learning_rate,config/train_loop_config/weight_decay,config/train_loop_config/dropout_rate,logdir
0.6477880477905273,0.5909090638160706,0.6316908001899719,0.6936936974525452,349,1778211266,,False,1,c07a9_00090,2026-05-08_05-34-26,1110.3525826931,1110.3525826931,1750839,ggpu131,10.241.148.31,1110.3525826931,1,689,4,0,0.01,0.001,0.0,c07a9_00090
0.6118342876434326,0.6404494643211365,0.6641364097595215,0.6636363863945007,1776,1778210145,,False,1,c07a9_00087,2026-05-08_05-15-45,4588.182613134384,4588.182613134384,1741780,ggpu131,10.241.148.31,4588.182613134384,1,689,4,2,0.0001,0.0001,0.4,c07a9_00087
0.4787861108779907,0.7640449404716492,0.4697871208190918,0.7454545497894287,8327,1778209471,,False,1,c07a9_00083,2026-05-08_05-04-31,20419.093021392822,20419.093021392822,1712943,ggpu131,10.241.148.31,20419.093021392822,1,689,4,3,0.0001,0.0001,0.2,c07a9_00083
0.6894100904464722,0.5280898809432983,0.6878514885902405,0.5363636612892151,45,1778205557,,False,1,c07a9_00086,2026-05-08_03-59-17,376.40577816963196,376.40577816963196,1740422,ggpu131,10.241.148.31,376.40577816963196,1,689,4,1,0.0001,0.0001,0.4,c07a9_00086
0.6730952858924866,0.6363636255264282,0.6479249000549316,0.6576576828956604,698,1778205546,,False,1,c07a9_00085,2026-05-08_03-59-06,1948.7761132717133,1948.7761132717133,1737283,ggpu131,10.241.148.31,1948.7761132717133,1,689,4,0,0.0001,0.0001,0.4,c07a9_00085
0.48127511143684387,0.7191011309623718,0.4787183105945587,0.7454545497894287,7871,1778205167,,False,1,c07a9_00082,2026-05-08_03-52-47,19358.671387195587,19358.671387195587,1707101,ggpu131,10.241.148.31,19358.671387195587,1,689,4,2,0.0001,0.0001,0.2,c07a9_00082
0.5333517789840698,0.6853932738304138,0.4971000552177429,0.7363636493682861,7651,1778203579,,False,1,c07a9_00081,2026-05-08_03-26-19,18732.568420648575,18732.568420648575,1704835,ggpu131,10.241.148.31,18732.568420648575,1,689,4,1,0.0001,0.0001,0.2,c07a9_00081
0.4129796326160431,0.7865168452262878,0.3970777690410614,0.800000011920929,9643,1778196157,,False,1,c07a9_00077,2026-05-08_01-22-37,23727.934926748276,23727.934926748276,1682737,ggpu131,10.241.148.31,23727.934926748276,1,689,4,2,0.0001,0.0001,0.0,c07a9_00077
0.3672342598438263,0.7865168452262878,0.4148350656032562,0.8272727131843567,5370,1778189043,,False,1,c07a9_00079,2026-05-07_23-24-03,13301.035927295685,13301.035927295685,1689101,ggpu131,10.241.148.31,13301.035927295685,1,689,4,4,0.0001,0.0001,0.0,c07a9_00079
0.6732325553894043,0.6363636255264282,0.6486042737960815,0.6756756901741028,484,1778185798,,False,1,c07a9_00080,2026-05-07_22-29-58,1446.580819606781,1446.580819606781,1703418,ggpu131,10.241.148.31,1446.580819606781,1,689,4,0,0.0001,0.0001,0.2,c07a9_00080
