outer_es_loss,outer_es_accuracy,test_loss,test_accuracy,number_epochs,timestamp,checkpoint_dir_name,done,training_iteration,trial_id,date,time_this_iter_s,time_total_s,pid,hostname,node_ip,time_since_restore,iterations_since_restore,config/train_loop_config/es_folds,logdir,config/train_loop_config/dataset_test_round,config/train_loop_config/learning_rate,config/train_loop_config/weight_decay,config/train_loop_config/batch_size,config/train_loop_config/dropout_rate_normal,config/train_loop_config/dropout_rate_attention
0.4544919729232788,0.790123462677002,0.42919251322746277,0.8235294222831726,177,1762643906,,False,1,de19e_00000,2025-11-09_00-18-26,145.47976922988892,145.47976922988892,4133098,ggpu114,10.241.148.14,145.47976922988892,1,0,de19e_00000,0,0.01,0.001,506,0.4,0.2
0.32563522458076477,0.8641975522041321,0.4009576737880707,0.8333333134651184,51,1762643849,,False,1,de19e_00001,2025-11-09_00-17-29,87.90904116630554,87.90904116630554,4133099,ggpu114,10.241.148.14,87.90904116630554,1,1,de19e_00001,0,0.01,0.001,506,0.4,0.2
0.2765568792819977,0.9135802388191223,0.4658389985561371,0.8529411554336548,192,1762643918,,False,1,de19e_00002,2025-11-09_00-18-38,156.8519570827484,156.8519570827484,4133133,ggpu114,10.241.148.14,156.8519570827484,1,2,de19e_00002,0,0.01,0.001,506,0.4,0.2
0.39135366678237915,0.8271604776382446,0.40760910511016846,0.8529411554336548,150,1762643897,,False,1,de19e_00003,2025-11-09_00-18-17,135.87373542785645,135.87373542785645,4133132,ggpu114,10.241.148.14,135.87373542785645,1,3,de19e_00003,0,0.01,0.001,506,0.4,0.2
0.18262170255184174,0.9624999761581421,0.4442511796951294,0.8725489974021912,152,1762644004,,False,1,de19e_00004,2025-11-09_00-20-04,146.73737025260925,146.73737025260925,4135023,ggpu114,10.241.148.14,146.73737025260925,1,4,de19e_00004,0,0.01,0.001,506,0.4,0.2
0.29979339241981506,0.8888888955116272,0.33501502871513367,0.8823529481887817,138,1762644033,,False,1,de19e_00005,2025-11-09_00-20-33,127.93863558769226,127.93863558769226,4135981,ggpu114,10.241.148.14,127.93863558769226,1,0,de19e_00005,1,0.01,0.001,506,0.0,0.0
0.30075111985206604,0.8888888955116272,0.3834165036678314,0.8823529481887817,114,1762644034,,False,1,de19e_00006,2025-11-09_00-20-34,119.61142325401306,119.61142325401306,4136432,ggpu114,10.241.148.14,119.61142325401306,1,1,de19e_00006,1,0.01,0.001,506,0.0,0.0
0.45048126578330994,0.790123462677002,0.4356239438056946,0.8333333134651184,81,1762644028,,False,1,de19e_00007,2025-11-09_00-20-28,102.86637282371521,102.86637282371521,4137054,ggpu114,10.241.148.14,102.86637282371521,1,2,de19e_00007,1,0.01,0.001,506,0.0,0.0
0.2528385519981384,0.9012345671653748,0.37719687819480896,0.8921568393707275,79,1762644115,,False,1,de19e_00008,2025-11-09_00-21-55,101.46064352989197,101.46064352989197,4138028,ggpu114,10.241.148.14,101.46064352989197,1,3,de19e_00008,1,0.01,0.001,506,0.0,0.0
0.3424108922481537,0.875,0.3841359615325928,0.8725489974021912,143,1762644170,,False,1,de19e_00009,2025-11-09_00-22-50,133.72328209877014,133.72328209877014,4138735,ggpu114,10.241.148.14,133.72328209877014,1,4,de19e_00009,1,0.01,0.001,506,0.0,0.0
0.3913801610469818,0.8518518805503845,0.3584471344947815,0.8627451062202454,154,1762644178,,False,1,de19e_00011,2025-11-09_00-22-58,136.11770844459534,136.11770844459534,4139201,ggpu114,10.241.148.14,136.11770844459534,1,1,de19e_00011,2,0.01,0.001,506,0.2,0.4
0.3590482175350189,0.8765432238578796,0.3804568350315094,0.8529411554336548,142,1762644258,,False,1,de19e_00012,2025-11-09_00-24-18,133.45395421981812,133.45395421981812,4140521,ggpu114,10.241.148.14,133.45395421981812,1,2,de19e_00012,2,0.01,0.001,506,0.2,0.4
0.39784514904022217,0.8024691343307495,0.3871249854564667,0.8627451062202454,121,1762644283,,False,1,de19e_00013,2025-11-09_00-24-43,118.8260703086853,118.8260703086853,4141050,ggpu114,10.241.148.14,118.8260703086853,1,3,de19e_00013,2,0.01,0.001,506,0.2,0.4
0.4121982455253601,0.862500011920929,0.35977721214294434,0.8921568393707275,133,1762644306,,False,1,de19e_00014,2025-11-09_00-25-06,128.20595479011536,128.20595479011536,4141529,ggpu114,10.241.148.14,128.20595479011536,1,4,de19e_00014,2,0.01,0.001,506,0.2,0.4
0.3749886453151703,0.8641975522041321,0.4855242073535919,0.843137264251709,173,1762644326,,False,1,de19e_00015,2025-11-09_00-25-26,141.03047943115234,141.03047943115234,4142097,ggpu114,10.241.148.14,141.03047943115234,1,0,de19e_00015,3,0.01,0.001,506,0.4,0.0
0.28694382309913635,0.9382715821266174,0.5418378710746765,0.843137264251709,8,1762644333,,False,1,de19e_00016,2025-11-09_00-25-33,65.53251814842224,65.53251814842224,4143042,ggpu114,10.241.148.14,65.53251814842224,1,1,de19e_00016,3,0.01,0.001,506,0.4,0.0
0.37010037899017334,0.8641975522041321,0.5499457120895386,0.7647058963775635,101,1762644400,,False,1,de19e_00017,2025-11-09_00-26-40,109.23011612892151,109.23011612892151,4143669,ggpu114,10.241.148.14,109.23011612892151,1,2,de19e_00017,3,0.01,0.001,506,0.4,0.0
0.33261528611183167,0.8888888955116272,0.5772650837898254,0.8039215803146362,167,1762644451,,False,1,de19e_00018,2025-11-09_00-27-31,138.52161288261414,138.52161288261414,4144355,ggpu114,10.241.148.14,138.52161288261414,1,3,de19e_00018,3,0.01,0.001,506,0.4,0.0
