outer_es_loss,outer_es_accuracy,test_loss,test_accuracy,number_epochs,timestamp,checkpoint_dir_name,done,training_iteration,trial_id,date,time_this_iter_s,time_total_s,pid,hostname,node_ip,time_since_restore,iterations_since_restore,config/train_loop_config/es_folds,logdir,config/train_loop_config/dataset_test_round,config/train_loop_config/learning_rate,config/train_loop_config/weight_decay,config/train_loop_config/batch_size,config/train_loop_config/dropout_rate_normal,config/train_loop_config/dropout_rate_attention,outer_es_precision,outer_es_recall,outer_es_specificity,outer_es_f1_score,outer_es_mcc,outer_es_auroc,outer_es_auprc,outer_es_true_positives,outer_es_false_negatives,outer_es_false_positives,outer_es_true_negatives,test_precision,test_recall,test_specificity,test_f1_score,test_mcc,test_auroc,test_auprc,test_true_positives,test_false_negatives,test_false_positives,test_true_negatives
0.4544919729232788,0.790123462677002,0.42919251322746277,0.8235294222831726,177,1762643906,,False,1,de19e_00000,2025-11-09_00-18-26,145.47976922988892,145.47976922988892,4133098,ggpu114,10.241.148.14,145.47976922988892,1,0,de19e_00000,0,0.01,0.001,506,0.4,0.2,0.78571427,0.8979592,0.625,0.83809525,0.55344796,0.8058035,0.8440501,20.0,12.0,5.0,44.0,0.8333333,0.88709676,0.725,0.859375,0.62534934,0.8391128,0.83209944,29.0,11.0,7.0,55.0
0.32563522458076477,0.8641975522041321,0.4009576737880707,0.8333333134651184,51,1762643849,,False,1,de19e_00001,2025-11-09_00-17-29,87.90904116630554,87.90904116630554,4133099,ggpu114,10.241.148.14,87.90904116630554,1,1,de19e_00001,0,0.01,0.001,506,0.4,0.2,0.8518519,0.93877554,0.75,0.89320385,0.71428573,0.8963648,0.90451044,24.0,8.0,3.0,46.0,0.8358209,0.9032258,0.725,0.86821705,0.64605606,0.85201615,0.8517151,29.0,11.0,6.0,56.0
0.2765568792819977,0.9135802388191223,0.4658389985561371,0.8529411554336548,192,1762643918,,False,1,de19e_00002,2025-11-09_00-18-38,156.8519570827484,156.8519570827484,4133133,ggpu114,10.241.148.14,156.8519570827484,1,2,de19e_00002,0,0.01,0.001,506,0.4,0.2,0.8888889,0.97959185,0.8125,0.93203884,0.8214286,0.91581637,0.9109061,26.0,6.0,1.0,48.0,0.8309859,0.9516129,0.7,0.88721806,0.69168043,0.8120967,0.7944293,28.0,12.0,3.0,59.0
0.39135366678237915,0.8271604776382446,0.40760910511016846,0.8529411554336548,150,1762643897,,False,1,de19e_00003,2025-11-09_00-18-17,135.87373542785645,135.87373542785645,4133132,ggpu114,10.241.148.14,135.87373542785645,1,3,de19e_00003,0,0.01,0.001,506,0.4,0.2,0.8181818,0.9183673,0.6875,0.86538464,0.6344283,0.8555485,0.8708674,22.0,10.0,4.0,45.0,0.8309859,0.9516129,0.7,0.88721806,0.69168043,0.8342742,0.824101,28.0,12.0,3.0,59.0
0.18262170255184174,0.9624999761581421,0.4442511796951294,0.8725489974021912,152,1762644004,,False,1,de19e_00004,2025-11-09_00-20-04,146.73737025260925,146.73737025260925,4135023,ggpu114,10.241.148.14,146.73737025260925,1,4,de19e_00004,0,0.01,0.001,506,0.4,0.2,0.9411765,1.0,0.90625,0.969697,0.92354816,0.94921875,0.92919946,29.0,3.0,0.0,48.0,0.8356164,0.983871,0.7,0.9037037,0.74018383,0.83104837,0.8027384,28.0,12.0,1.0,61.0
0.29979339241981506,0.8888888955116272,0.33501502871513367,0.8823529481887817,138,1762644033,,False,1,de19e_00005,2025-11-09_00-20-33,127.93863558769226,127.93863558769226,4135981,ggpu114,10.241.148.14,127.93863558769226,1,0,de19e_00005,1,0.01,0.001,506,0.0,0.0,0.85714287,0.97959185,0.75,0.9142857,0.77212745,0.89253825,0.90136594,24.0,8.0,1.0,48.0,0.86764705,0.9516129,0.775,0.9076923,0.7525494,0.8705646,0.8512934,31.0,9.0,3.0,59.0
0.30075111985206604,0.8888888955116272,0.3834165036678314,0.8823529481887817,114,1762644034,,False,1,de19e_00006,2025-11-09_00-20-34,119.61142325401306,119.61142325401306,4136432,ggpu114,10.241.148.14,119.61142325401306,1,1,de19e_00006,1,0.01,0.001,506,0.0,0.0,0.88461536,0.93877554,0.8125,0.9108911,0.76607555,0.9088011,0.90924597,26.0,6.0,3.0,46.0,0.86764705,0.9516129,0.775,0.9076923,0.7525494,0.86169356,0.82742417,31.0,9.0,3.0,59.0
0.45048126578330994,0.790123462677002,0.4356239438056946,0.8333333134651184,81,1762644028,,False,1,de19e_00007,2025-11-09_00-20-28,102.86637282371521,102.86637282371521,4137054,ggpu114,10.241.148.14,102.86637282371521,1,2,de19e_00007,1,0.01,0.001,506,0.0,0.0,0.7962963,0.877551,0.65625,0.83495146,0.5535714,0.8408801,0.8589592,21.0,11.0,6.0,43.0,0.85714287,0.87096775,0.775,0.864,0.6489842,0.86290324,0.8379539,31.0,9.0,8.0,54.0
0.2528385519981384,0.9012345671653748,0.37719687819480896,0.8921568393707275,79,1762644115,,False,1,de19e_00008,2025-11-09_00-21-55,101.46064352989197,101.46064352989197,4138028,ggpu114,10.241.148.14,101.46064352989197,1,3,de19e_00008,1,0.01,0.001,506,0.0,0.0,0.8727273,0.97959185,0.78125,0.9230769,0.7967084,0.9276148,0.93581235,25.0,7.0,1.0,48.0,0.8695652,0.9677419,0.775,0.9160305,0.7751438,0.8669355,0.83644134,31.0,9.0,2.0,60.0
0.3424108922481537,0.875,0.3841359615325928,0.8725489974021912,143,1762644170,,False,1,de19e_00009,2025-11-09_00-22-50,133.72328209877014,133.72328209877014,4138735,ggpu114,10.241.148.14,133.72328209877014,1,4,de19e_00009,1,0.01,0.001,506,0.0,0.0,0.8518519,0.9583333,0.75,0.9019608,0.7408832,0.88997394,0.9033197,24.0,8.0,2.0,46.0,0.86567163,0.9354839,0.775,0.8992248,0.73064876,0.8596774,0.8276427,31.0,9.0,4.0,58.0
