inner_es_loss,inner_es_accuracy,val_loss,val_accuracy,number_epochs,timestamp,checkpoint_dir_name,done,training_iteration,trial_id,date,time_this_iter_s,time_total_s,pid,hostname,node_ip,time_since_restore,iterations_since_restore,config/train_loop_config/learning_rate,config/train_loop_config/weight_decay,config/train_loop_config/dropout_rate,config/train_loop_config/batch_size,config/train_loop_config/dataset_test_round,config/train_loop_config/dataset_fold_round,logdir
0.692132294178009,0.522522509098053,0.6922028064727783,0.52173912525177,23,1767917954,,False,1,7e434_00000,2026-01-09_01-19-14,136.06562185287476,136.06562185287476,1388181,ggpu109,10.241.148.9,136.06562185287476,1,0.1,0.0,0.0,689,0,0,7e434_00000
0.692132294178009,0.522522509098053,0.6922034025192261,0.52173912525177,52,1767917982,,False,1,7e434_00001,2026-01-09_01-19-42,163.93431663513184,163.93431663513184,1388180,ggpu109,10.241.148.9,163.93431663513184,1,0.1,0.0,0.2,689,0,0,7e434_00001
0.692132294178009,0.522522509098053,0.6922030448913574,0.52173912525177,123,1767918056,,False,1,7e434_00003,2026-01-09_01-20-56,238.2757387161255,238.2757387161255,1388178,ggpu109,10.241.148.9,238.2757387161255,1,0.1,0.0,0.6,689,0,0,7e434_00003
0.692132294178009,0.522522509098053,0.6922028064727783,0.52173912525177,73,1767918019,,False,1,7e434_00004,2026-01-09_01-20-19,181.01304960250854,181.01304960250854,1389927,ggpu109,10.241.148.9,181.01304960250854,1,0.1,0.0,0.8,689,0,0,7e434_00004
0.34003958106040955,0.8288288116455078,0.3144592046737671,0.8695651888847351,79,1767918157,,False,1,7e434_00005,2026-01-09_01-22-37,192.82066798210144,192.82066798210144,1391111,ggpu109,10.241.148.9,192.82066798210144,1,0.01,0.0,0.0,689,0,0,7e434_00005
0.6921322345733643,0.522522509098053,0.6922030448913574,0.52173912525177,133,1767918228,,False,1,7e434_00006,2026-01-09_01-23-48,236.93617391586304,236.93617391586304,1391738,ggpu109,10.241.148.9,236.93617391586304,1,0.01,0.0,0.2,689,0,0,7e434_00006
0.36309513449668884,0.8468468189239502,0.36350759863853455,0.8478260636329651,198,1767918331,,False,1,7e434_00007,2026-01-09_01-25-31,300.10814571380615,300.10814571380615,1392427,ggpu109,10.241.148.9,300.10814571380615,1,0.01,0.0,0.4,689,0,0,7e434_00007
0.6717016696929932,0.522522509098053,0.68104088306427,0.52173912525177,1,1767918180,,False,1,7e434_00008,2026-01-09_01-23-00,114.84531044960022,114.84531044960022,1393059,ggpu109,10.241.148.9,114.84531044960022,1,0.01,0.0,0.6,689,0,0,7e434_00008
0.3625275194644928,0.8558558821678162,0.3573991656303406,0.8695651888847351,471,1767918721,,False,1,7e434_00009,2026-01-09_01-32-01,554.0091354846954,554.0091354846954,1393825,ggpu109,10.241.148.9,554.0091354846954,1,0.01,0.0,0.8,689,0,0,7e434_00009
0.3426441550254822,0.8468468189239502,0.33125853538513184,0.8405796885490417,201,1767918491,,False,1,7e434_00010,2026-01-09_01-28-11,303.58785700798035,303.58785700798035,1394507,ggpu109,10.241.148.9,303.58785700798035,1,0.001,0.0,0.0,689,0,0,7e434_00010
