inner_es_loss,inner_es_accuracy,val_loss,val_accuracy,number_epochs,timestamp,checkpoint_dir_name,done,training_iteration,trial_id,date,time_this_iter_s,time_total_s,pid,hostname,node_ip,time_since_restore,iterations_since_restore,config/train_loop_config/batch_size,config/train_loop_config/dataset_test_round,config/train_loop_config/dataset_fold_round,config/train_loop_config/learning_rate,config/train_loop_config/weight_decay,config/train_loop_config/dropout_rate,logdir
0.6591383814811707,0.6363636255264282,0.5856382250785828,0.7207207083702087,216,1768912956,,False,1,aca9a_00000,2026-01-20_13-42-36,775.4553236961365,775.4553236961365,703284,ggpu104,10.241.148.4,775.4553236961365,1,689,9,0,0.1,0.0,0.0,aca9a_00000
0.40316087007522583,0.8539325594902039,0.558067262172699,0.7272727489471436,551,1768913750,,False,1,aca9a_00001,2026-01-20_13-55-50,1569.9285855293274,1569.9285855293274,703285,ggpu104,10.241.148.4,1569.9285855293274,1,689,9,1,0.1,0.0,0.0,aca9a_00001
0.6614362597465515,0.6404494643211365,0.5926036238670349,0.6363636255264282,431,1768913471,,False,1,aca9a_00002,2026-01-20_13-51-11,1292.0658712387085,1292.0658712387085,703286,ggpu104,10.241.148.4,1292.0658712387085,1,689,9,2,0.1,0.0,0.0,aca9a_00002
0.3730562925338745,0.8314606547355652,0.46519148349761963,0.800000011920929,519,1768913675,,False,1,aca9a_00003,2026-01-20_13-54-35,1495.3244035243988,1495.3244035243988,703287,ggpu104,10.241.148.4,1495.3244035243988,1,689,9,3,0.1,0.0,0.0,aca9a_00003
0.3802827000617981,0.8426966071128845,0.48169419169425964,0.8090909123420715,1053,1768915725,,False,1,aca9a_00004,2026-01-20_14-28-45,2760.3997609615326,2760.3997609615326,706563,ggpu104,10.241.148.4,2760.3997609615326,1,689,9,4,0.1,0.0,0.0,aca9a_00004
0.6920340657234192,0.5227272510528564,0.6917945146560669,0.522522509098053,56,1768913869,,False,1,aca9a_00005,2026-01-20_13-57-49,389.62342858314514,389.62342858314514,707840,ggpu104,10.241.148.4,389.62342858314514,1,689,9,0,0.1,0.0,0.2,aca9a_00005
0.4032307267189026,0.8651685118675232,0.4249267578125,0.7909091114997864,557,1768915274,,False,1,aca9a_00006,2026-01-20_14-21-14,1588.517899274826,1588.517899274826,708684,ggpu104,10.241.148.4,1588.517899274826,1,689,9,1,0.1,0.0,0.2,aca9a_00006
0.5234254002571106,0.7303370833396912,0.46125903725624084,0.7818182110786438,430,1768915057,,False,1,aca9a_00007,2026-01-20_14-17-37,1297.0293538570404,1297.0293538570404,709381,ggpu104,10.241.148.4,1297.0293538570404,1,689,9,2,0.1,0.0,0.2,aca9a_00007
0.4134995639324188,0.8202247023582458,0.4571557343006134,0.8272727131843567,660,1768915704,,False,1,aca9a_00008,2026-01-20_14-28-24,1826.2667334079742,1826.2667334079742,710141,ggpu104,10.241.148.4,1826.2667334079742,1,689,9,3,0.1,0.0,0.2,aca9a_00008
0.5049235224723816,0.7640449404716492,0.5195102095603943,0.7181817889213562,444,1768916379,,False,1,aca9a_00009,2026-01-20_14-39-39,1313.5667304992676,1313.5667304992676,712333,ggpu104,10.241.148.4,1313.5667304992676,1,689,9,4,0.1,0.0,0.2,aca9a_00009
0.5652900338172913,0.7045454382896423,0.5106128454208374,0.7747747898101807,614,1768916998,,False,1,aca9a_00010,2026-01-20_14-49-58,1715.774688243866,1715.774688243866,713335,ggpu104,10.241.148.4,1715.774688243866,1,689,9,0,0.1,0.0,0.4,aca9a_00010
0.4683304727077484,0.8202247023582458,0.5121370553970337,0.7636363506317139,329,1768916762,,False,1,aca9a_00011,2026-01-20_14-46-02,1048.6465854644775,1048.6465854644775,714474,ggpu104,10.241.148.4,1048.6465854644775,1,689,9,1,0.1,0.0,0.4,aca9a_00011
0.5253173112869263,0.6966292262077332,0.5071216821670532,0.7454545497894287,665,1768917587,,False,1,aca9a_00012,2026-01-20_14-59-47,1854.9947264194489,1854.9947264194489,715096,ggpu104,10.241.148.4,1854.9947264194489,1,689,9,2,0.1,0.0,0.4,aca9a_00012
0.6414819359779358,0.6966292262077332,0.652499794960022,0.6000000238418579,162,1768917035,,False,1,aca9a_00013,2026-01-20_14-50-35,648.413419008255,648.413419008255,716603,ggpu104,10.241.148.4,648.413419008255,1,689,9,3,0.1,0.0,0.4,aca9a_00013
0.6889167428016663,0.5280898809432983,0.6929861307144165,0.5181818008422852,19,1768917075,,False,1,aca9a_00014,2026-01-20_14-51-15,304.3523268699646,304.3523268699646,717743,ggpu104,10.241.148.4,304.3523268699646,1,689,9,4,0.1,0.0,0.4,aca9a_00014
0.5391966104507446,0.7954545617103577,0.4552849531173706,0.792792797088623,1364,1768920521,,False,1,aca9a_00015,2026-01-20_15-48-41,3513.4197993278503,3513.4197993278503,718656,ggpu104,10.241.148.4,3513.4197993278503,1,689,9,0,0.01,0.0,0.0,aca9a_00015
0.3882297873497009,0.8426966071128845,0.47763535380363464,0.7636363506317139,1125,1768920008,,False,1,aca9a_00016,2026-01-20_15-40-08,2964.9450981616974,2964.9450981616974,719291,ggpu104,10.241.148.4,2964.9450981616974,1,689,9,1,0.01,0.0,0.0,aca9a_00016
0.49575933814048767,0.8202247023582458,0.4137701690196991,0.800000011920929,1313,1768920466,,False,1,aca9a_00017,2026-01-20_15-47-46,3382.751829147339,3382.751829147339,719974,ggpu104,10.241.148.4,3382.751829147339,1,689,9,2,0.01,0.0,0.0,aca9a_00017
0.4067574441432953,0.8426966071128845,0.4229128956794739,0.8363636136054993,1102,1768920498,,False,1,aca9a_00018,2026-01-20_15-48-18,2899.9431343078613,2899.9431343078613,721282,ggpu104,10.241.148.4,2899.9431343078613,1,689,9,3,0.01,0.0,0.0,aca9a_00018
0.362193763256073,0.8651685118675232,0.380108505487442,0.8363636136054993,1969,1768924954,,False,1,aca9a_00019,2026-01-20_17-02-34,4937.108520269394,4937.108520269394,725108,ggpu104,10.241.148.4,4937.108520269394,1,689,9,4,0.01,0.0,0.0,aca9a_00019
0.5398659706115723,0.7159090638160706,0.43735378980636597,0.8108108043670654,741,1768922501,,False,1,aca9a_00020,2026-01-20_16-21-41,2026.5783104896545,2026.5783104896545,726258,ggpu104,10.241.148.4,2026.5783104896545,1,689,9,0,0.01,0.0,0.2,aca9a_00020
0.3641544580459595,0.8426966071128845,0.4724962115287781,0.7545454502105713,1139,1768923474,,False,1,aca9a_00021,2026-01-20_16-37-54,2968.977914571762,2968.977914571762,726949,ggpu104,10.241.148.4,2968.977914571762,1,689,9,1,0.01,0.0,0.2,aca9a_00021
0.4884016513824463,0.7640449404716492,0.42143213748931885,0.800000011920929,1171,1768923576,,False,1,aca9a_00022,2026-01-20_16-39-36,3048.2489709854126,3048.2489709854126,727571,ggpu104,10.241.148.4,3048.2489709854126,1,689,9,2,0.01,0.0,0.2,aca9a_00022
0.3755859136581421,0.7977527976036072,0.4092659652233124,0.8090909123420715,1579,1768926511,,False,1,aca9a_00023,2026-01-20_17-28-31,4001.3750689029694,4001.3750689029694,730734,ggpu104,10.241.148.4,4001.3750689029694,1,689,9,3,0.01,0.0,0.2,aca9a_00023
0.40913793444633484,0.8089887499809265,0.4166319966316223,0.8363636136054993,800,1768925662,,False,1,aca9a_00024,2026-01-20_17-14-22,2179.466506242752,2179.466506242752,732630,ggpu104,10.241.148.4,2179.466506242752,1,689,9,4,0.01,0.0,0.2,aca9a_00024
0.5706965327262878,0.6931818127632141,0.4615059792995453,0.792792797088623,621,1768925316,,False,1,aca9a_00025,2026-01-20_17-08-36,1730.918690919876,1730.918690919876,733393,ggpu104,10.241.148.4,1730.918690919876,1,689,9,0,0.01,0.0,0.4,aca9a_00025
0.39512741565704346,0.8426966071128845,0.4781482219696045,0.800000011920929,965,1768927529,,False,1,aca9a_00026,2026-01-20_17-45-29,2562.4268062114716,2562.4268062114716,735816,ggpu104,10.241.148.4,2562.4268062114716,1,689,9,1,0.01,0.0,0.4,aca9a_00026
0.47896772623062134,0.7415730357170105,0.45302993059158325,0.7545454502105713,1441,1768929042,,False,1,aca9a_00027,2026-01-20_18-10-42,3714.853647708893,3714.853647708893,736975,ggpu104,10.241.148.4,3714.853647708893,1,689,9,2,0.01,0.0,0.4,aca9a_00027
0.3899049162864685,0.8202247023582458,0.44285282492637634,0.7909091114997864,1667,1768929890,,False,1,aca9a_00028,2026-01-20_18-24-50,4218.62349653244,4218.62349653244,738035,ggpu104,10.241.148.4,4218.62349653244,1,689,9,3,0.01,0.0,0.4,aca9a_00028
0.3897795081138611,0.8089887499809265,0.4037298858165741,0.8090909123420715,1532,1768930457,,False,1,aca9a_00029,2026-01-20_18-34-17,3937.546211242676,3937.546211242676,739786,ggpu104,10.241.148.4,3937.546211242676,1,689,9,4,0.01,0.0,0.4,aca9a_00029
0.6864508986473083,0.5795454382896423,0.6649720072746277,0.7027027010917664,77,1768927980,,False,1,aca9a_00030,2026-01-20_17-53-00,441.1207683086395,441.1207683086395,741670,ggpu104,10.241.148.4,441.1207683086395,1,689,9,0,0.001,0.0,0.0,aca9a_00030
0.39784231781959534,0.8426966071128845,0.46569108963012695,0.7909091114997864,4025,1768937848,,False,1,aca9a_00031,2026-01-20_20-37-28,9858.175425767899,9858.175425767899,742975,ggpu104,10.241.148.4,9858.175425767899,1,689,9,1,0.001,0.0,0.0,aca9a_00031
0.5582945346832275,0.7640449404716492,0.6055311560630798,0.7545454502105713,1941,1768933983,,False,1,aca9a_00032,2026-01-20_19-33-03,4932.858647346497,4932.858647346497,744966,ggpu104,10.241.148.4,4932.858647346497,1,689,9,2,0.001,0.0,0.0,aca9a_00032
0.6864637732505798,0.6067415475845337,0.6664382815361023,0.6272727251052856,89,1768930374,,False,1,aca9a_00033,2026-01-20_18-32-54,474.2827694416046,474.2827694416046,746623,ggpu104,10.241.148.4,474.2827694416046,1,689,9,3,0.001,0.0,0.0,aca9a_00033
0.34722599387168884,0.8764045238494873,0.39660587906837463,0.8454545736312866,9963,1768954151,,False,1,aca9a_00034,2026-01-21_01-09-11,23768.438900709152,23768.438900709152,747923,ggpu104,10.241.148.4,23768.438900709152,1,689,9,4,0.001,0.0,0.0,aca9a_00034
0.6859941482543945,0.6136363744735718,0.6649306416511536,0.6936936974525452,116,1768931006,,False,1,aca9a_00035,2026-01-20_18-43-26,540.0944871902466,540.0944871902466,748683,ggpu104,10.241.148.4,540.0944871902466,1,689,9,0,0.001,0.0,0.2,aca9a_00035
0.42150431871414185,0.8539325594902039,0.49524810910224915,0.7545454502105713,2244,1768936617,,False,1,aca9a_00036,2026-01-20_20-16-57,5601.079883813858,5601.079883813858,749954,ggpu104,10.241.148.4,5601.079883813858,1,689,9,1,0.001,0.0,0.2,aca9a_00036
0.5360962748527527,0.7640449404716492,0.5714927315711975,0.7272727489471436,2498,1768940208,,False,1,aca9a_00037,2026-01-20_21-16-48,6215.800273656845,6215.800273656845,754563,ggpu104,10.241.148.4,6215.800273656845,1,689,9,2,0.001,0.0,0.2,aca9a_00037
0.687248170375824,0.584269642829895,0.663565993309021,0.6272727251052856,118,1768937172,,False,1,aca9a_00038,2026-01-20_20-26-12,546.2471990585327,546.2471990585327,758599,ggpu104,10.241.148.4,546.2471990585327,1,689,9,3,0.001,0.0,0.2,aca9a_00038
0.4262053966522217,0.8651685118675232,0.4255395829677582,0.8545454740524292,2962,1768944560,,False,1,aca9a_00039,2026-01-20_22-29-20,7379.176646709442,7379.176646709442,759952,ggpu104,10.241.148.4,7379.176646709442,1,689,9,4,0.001,0.0,0.2,aca9a_00039
0.6861592531204224,0.625,0.6548665761947632,0.6936936974525452,193,1768938589,,False,1,aca9a_00040,2026-01-20_20-49-49,731.9517796039581,731.9517796039581,761470,ggpu104,10.241.148.4,731.9517796039581,1,689,9,0,0.001,0.0,0.4,aca9a_00040
0.43286260962486267,0.8651685118675232,0.5177575349807739,0.7363636493682861,2434,1768944738,,False,1,aca9a_00041,2026-01-20_22-32-18,6135.661263227463,6135.661263227463,763004,ggpu104,10.241.148.4,6135.661263227463,1,689,9,1,0.001,0.0,0.4,aca9a_00041
0.5181917548179626,0.7640449404716492,0.543298602104187,0.7454545497894287,3455,1768948748,,False,1,aca9a_00042,2026-01-20_23-39-08,8528.053930044174,8528.053930044174,765823,ggpu104,10.241.148.4,8528.053930044174,1,689,9,2,0.001,0.0,0.4,aca9a_00042
0.6881012916564941,0.6067415475845337,0.6684442758560181,0.6454545259475708,140,1768945164,,False,1,aca9a_00043,2026-01-20_22-39-24,595.4264552593231,595.4264552593231,772195,ggpu104,10.241.148.4,595.4264552593231,1,689,9,3,0.001,0.0,0.4,aca9a_00043
0.4493083357810974,0.8202247023582458,0.4425312280654907,0.8545454740524292,2873,1768951896,,False,1,aca9a_00044,2026-01-21_00-31-36,7148.631246328354,7148.631246328354,773045,ggpu104,10.241.148.4,7148.631246328354,1,689,9,4,0.001,0.0,0.4,aca9a_00044
