inner_es_loss,inner_es_accuracy,val_loss,val_accuracy,number_epochs,timestamp,checkpoint_dir_name,done,training_iteration,trial_id,date,time_this_iter_s,time_total_s,pid,hostname,node_ip,time_since_restore,iterations_since_restore,config/train_loop_config/batch_size,config/train_loop_config/dataset_test_round,config/train_loop_config/dataset_fold_round,config/train_loop_config/learning_rate,config/train_loop_config/weight_decay,config/train_loop_config/dropout_rate,logdir,inner_es_precision,inner_es_recall,inner_es_specificity,inner_es_f1_score,inner_es_mcc,inner_es_auroc,inner_es_auprc,inner_es_true_positives,inner_es_false_negatives,inner_es_false_positives,inner_es_true_negatives,val_precision,val_recall,val_specificity,val_f1_score,val_mcc,val_auroc,val_auprc,val_true_positives,val_false_negatives,val_false_positives,val_true_negatives
0.6428571343421936,0.6363636255264282,0.6081291437149048,0.684684693813324,2579,1768914319,,False,1,adc18_00000,2026-01-20_14-05-19,2137.491894006729,2137.491894006729,2719253,ggpu109,10.241.148.9,2137.491894006729,1,689,4,0,0.01,0.0,0.0,adc18_00000,0.65217394,0.65217394,0.61904764,0.65217394,0.27122152,0.6837474,0.6967652,26.0,16.0,16.0,30.0,0.7169811,0.6551724,0.7169811,0.6846847,0.37215355,0.7491867,0.6915921,38.0,15.0,20.0,38.0
0.668013870716095,0.550561785697937,0.6586146354675293,0.6000000238418579,217,1768912456,,False,1,adc18_00001,2026-01-20_13-34-16,274.80750703811646,274.80750703811646,2719256,ggpu109,10.241.148.9,274.80750703811646,1,689,4,1,0.01,0.0,0.0,adc18_00001,0.5625,0.5869565,0.5116279,0.5744681,0.09883458,0.616279,0.6292163,22.0,21.0,19.0,27.0,0.6166667,0.63793105,0.5576923,0.62711865,0.1961443,0.6535146,0.66880506,29.0,23.0,21.0,37.0
0.5847893953323364,0.6741573214530945,0.6302110552787781,0.699999988079071,2508,1768914299,,False,1,adc18_00002,2026-01-20_14-04-59,2117.979678630829,2117.979678630829,2719255,ggpu109,10.241.148.9,2117.979678630829,1,689,4,2,0.01,0.0,0.0,adc18_00002,0.68085104,0.6956522,0.6511628,0.68817204,0.34716618,0.7623862,0.78544474,28.0,15.0,14.0,32.0,0.71929824,0.70689654,0.6923077,0.71304345,0.39887375,0.719496,0.6961282,36.0,16.0,17.0,41.0
0.616310715675354,0.7078651785850525,0.6408090591430664,0.6363636255264282,3670,1768915218,,False,1,adc18_00003,2026-01-20_14-20-18,3036.6944663524628,3036.6944663524628,2719254,ggpu109,10.241.148.9,3036.6944663524628,1,689,4,3,0.01,0.0,0.0,adc18_00003,0.71428573,0.7446808,0.6666667,0.7291667,0.412814,0.72289765,0.661973,28.0,14.0,12.0,35.0,0.6603774,0.61403507,0.6603774,0.6363636,0.27441245,0.6686527,0.7110585,35.0,18.0,22.0,35.0
0.6691081523895264,0.6516854166984558,0.6277650594711304,0.6636363863945007,387,1768912868,,False,1,adc18_00004,2026-01-20_13-41-08,403.21674728393555,403.21674728393555,2722394,ggpu109,10.241.148.9,403.21674728393555,1,689,4,4,0.01,0.0,0.0,adc18_00004,0.65384614,0.7234042,0.5714286,0.68686867,0.29863924,0.6408308,0.5983264,24.0,18.0,13.0,34.0,0.6315789,0.84210527,0.4716981,0.7218045,0.33930224,0.7176432,0.6889493,25.0,28.0,9.0,48.0
0.6736980080604553,0.6136363744735718,0.6616516709327698,0.7117117047309875,1002,1768913768,,False,1,adc18_00005,2026-01-20_13-56-08,891.9957823753357,891.9957823753357,2723518,ggpu109,10.241.148.9,891.9957823753357,1,689,4,0,0.01,0.0,0.2,adc18_00005,0.59090906,0.84782606,0.35714287,0.6964286,0.23643312,0.6713251,0.6874209,15.0,27.0,7.0,39.0,0.7096774,0.7586207,0.6603774,0.73333335,0.42147326,0.7436565,0.6780772,35.0,18.0,14.0,44.0
0.6685187220573425,0.5730336904525757,0.6646136045455933,0.6181818246841431,712,1768914433,,False,1,adc18_00006,2026-01-20_14-07-13,656.7691442966461,656.7691442966461,2725371,ggpu109,10.241.148.9,656.7691442966461,1,689,4,1,0.01,0.0,0.2,adc18_00006,0.5869565,0.5869565,0.55813956,0.5869565,0.14509606,0.61476237,0.6197939,24.0,19.0,19.0,27.0,0.62903225,0.67241377,0.5576923,0.65,0.23164736,0.6518568,0.6630158,29.0,23.0,19.0,39.0
0.6688021421432495,0.6516854166984558,0.6773664355278015,0.6545454263687134,750,1768914990,,False,1,adc18_00007,2026-01-20_14-16-30,681.8662524223328,681.8662524223328,2726714,ggpu109,10.241.148.9,681.8662524223328,1,689,4,2,0.01,0.0,0.2,adc18_00007,0.6229508,0.82608694,0.4651163,0.71028036,0.31337577,0.7487361,0.7779711,20.0,23.0,8.0,38.0,0.6315789,0.82758623,0.46153846,0.7164179,0.31235936,0.69396555,0.6723733,24.0,28.0,10.0,48.0
0.6576712131500244,0.6404494643211365,0.6686631441116333,0.5727272629737854,761,1768915022,,False,1,adc18_00008,2026-01-20_14-17-02,695.6920781135559,695.6920781135559,2727343,ggpu109,10.241.148.9,695.6920781135559,1,689,4,3,0.01,0.0,0.2,adc18_00008,0.61904764,0.82978725,0.42857143,0.7090909,0.28362182,0.71631205,0.6666092,18.0,24.0,8.0,39.0,0.5714286,0.7017544,0.43396226,0.62992126,0.1409709,0.6348891,0.680659,23.0,30.0,17.0,40.0
0.6701073050498962,0.6292135119438171,0.65028977394104,0.6636363863945007,691,1768915083,,False,1,adc18_00009,2026-01-20_14-18-03,641.358199596405,641.358199596405,2728120,ggpu109,10.241.148.9,641.358199596405,1,689,4,4,0.01,0.0,0.2,adc18_00009,0.625,0.7446808,0.5,0.6796116,0.25288472,0.64944273,0.60270894,21.0,21.0,12.0,35.0,0.6219512,0.8947368,0.41509435,0.7338129,0.35539764,0.71764314,0.68650603,22.0,31.0,6.0,51.0
