outer_es_loss,outer_es_accuracy,test_loss,test_accuracy,number_epochs,timestamp,checkpoint_dir_name,done,training_iteration,trial_id,date,time_this_iter_s,time_total_s,pid,hostname,node_ip,time_since_restore,iterations_since_restore,config/train_loop_config/es_folds,logdir,config/train_loop_config/dataset_test_round,config/train_loop_config/learning_rate,config/train_loop_config/weight_decay,config/train_loop_config/batch_size,config/train_loop_config/dropout_rate
0.37475132942199707,0.8518518805503845,0.3220152258872986,0.8823529481887817,43,1762576874,,False,1,ebd29_00000,2025-11-08_05-41-14,93.50366258621216,93.50366258621216,2900295,ggpu128,10.241.148.28,93.50366258621216,1,0,ebd29_00000,0,0.001,0.01,506,0.2
0.28684747219085693,0.9012345671653748,0.32514411211013794,0.8823529481887817,143,1762576929,,False,1,ebd29_00001,2025-11-08_05-42-09,147.8887288570404,147.8887288570404,2900328,ggpu128,10.241.148.28,147.8887288570404,1,1,ebd29_00001,0,0.001,0.01,506,0.2
0.24355283379554749,0.9259259104728699,0.32405364513397217,0.8823529481887817,96,1762576905,,False,1,ebd29_00002,2025-11-08_05-41-45,124.18413996696472,124.18413996696472,2900294,ggpu128,10.241.148.28,124.18413996696472,1,2,ebd29_00002,0,0.001,0.01,506,0.2
0.3332948088645935,0.8765432238578796,0.33496662974357605,0.8823529481887817,206,1762576965,,False,1,ebd29_00003,2025-11-08_05-42-45,184.0992579460144,184.0992579460144,2900329,ggpu128,10.241.148.28,184.0992579460144,1,3,ebd29_00003,0,0.001,0.01,506,0.2
0.1634632647037506,0.9624999761581421,0.34336549043655396,0.8823529481887817,38,1762576973,,False,1,ebd29_00004,2025-11-08_05-42-53,90.65423464775085,90.65423464775085,2902228,ggpu128,10.241.148.28,90.65423464775085,1,4,ebd29_00004,0,0.001,0.01,506,0.2
0.28981876373291016,0.9012345671653748,0.27901166677474976,0.9117646813392639,108,1762577042,,False,1,ebd29_00005,2025-11-08_05-44-02,129.87055230140686,129.87055230140686,2902858,ggpu128,10.241.148.28,129.87055230140686,1,0,ebd29_00005,1,0.001,0.001,506,0.4
0.2408837378025055,0.9259259104728699,0.2692030370235443,0.9117646813392639,68,1762577043,,False,1,ebd29_00006,2025-11-08_05-44-03,106.78362703323364,106.78362703323364,2903545,ggpu128,10.241.148.28,106.78362703323364,1,1,ebd29_00006,1,0.001,0.001,506,0.4
0.40276387333869934,0.8395061492919922,0.27914145588874817,0.9117646813392639,40,1762577064,,False,1,ebd29_00007,2025-11-08_05-44-24,92.15196514129639,92.15196514129639,2904179,ggpu128,10.241.148.28,92.15196514129639,1,2,ebd29_00007,1,0.001,0.001,506,0.4
0.26019662618637085,0.9135802388191223,0.2694673240184784,0.9117646813392639,68,1762577087,,False,1,ebd29_00008,2025-11-08_05-44-47,105.9109115600586,105.9109115600586,2904638,ggpu128,10.241.148.28,105.9109115600586,1,3,ebd29_00008,1,0.001,0.001,506,0.4
0.2736452519893646,0.8999999761581421,0.28422972559928894,0.9117646813392639,138,1762577196,,False,1,ebd29_00009,2025-11-08_05-46-36,145.76380920410156,145.76380920410156,2905707,ggpu128,10.241.148.28,145.76380920410156,1,4,ebd29_00009,1,0.001,0.001,506,0.4
0.158146470785141,0.9629629850387573,0.25885653495788574,0.9215686321258545,73,1762577159,,False,1,ebd29_00010,2025-11-08_05-45-59,108.76389813423157,108.76389813423157,2905775,ggpu128,10.241.148.28,108.76389813423157,1,0,ebd29_00010,2,0.01,0.001,506,0.4
0.33166682720184326,0.8888888955116272,0.25461843609809875,0.9215686321258545,32,1762577158,,False,1,ebd29_00011,2025-11-08_05-45-58,86.00817728042603,86.00817728042603,2906707,ggpu128,10.241.148.28,86.00817728042603,1,1,ebd29_00011,2,0.01,0.001,506,0.4
0.32776883244514465,0.8765432238578796,0.2518613040447235,0.9215686321258545,26,1762577181,,False,1,ebd29_00012,2025-11-08_05-46-21,85.14238333702087,85.14238333702087,2907333,ggpu128,10.241.148.28,85.14238333702087,1,2,ebd29_00012,2,0.01,0.001,506,0.4
0.3481837511062622,0.8641975522041321,0.2616092562675476,0.9215686321258545,173,1762577330,,False,1,ebd29_00013,2025-11-08_05-48-50,164.14585542678833,164.14585542678833,2908200,ggpu128,10.241.148.28,164.14585542678833,1,3,ebd29_00013,2,0.01,0.001,506,0.4
0.32899799942970276,0.875,0.26429328322410583,0.9215686321258545,166,1762577322,,False,1,ebd29_00014,2025-11-08_05-48-42,155.20365715026855,155.20365715026855,2908330,ggpu128,10.241.148.28,155.20365715026855,1,4,ebd29_00014,2,0.01,0.001,506,0.4
0.3428654074668884,0.8765432238578796,0.3563578724861145,0.8725489974021912,78,1762577301,,False,1,ebd29_00015,2025-11-08_05-48-21,113.12517857551575,113.12517857551575,2909256,ggpu128,10.241.148.28,113.12517857551575,1,0,ebd29_00015,3,0.01,0.1,506,0.0
0.2210802584886551,0.9382715821266174,0.39229270815849304,0.8725489974021912,5,1762577275,,False,1,ebd29_00016,2025-11-08_05-47-55,72.24415731430054,72.24415731430054,2909812,ggpu128,10.241.148.28,72.24415731430054,1,1,ebd29_00016,3,0.01,0.1,506,0.0
0.3292132616043091,0.8765432238578796,0.36301085352897644,0.8725489974021912,9,1762577358,,False,1,ebd29_00017,2025-11-08_05-49-18,75.22777128219604,75.22777128219604,2910600,ggpu128,10.241.148.28,75.22777128219604,1,2,ebd29_00017,3,0.01,0.1,506,0.0
