outer_es_loss,outer_es_accuracy,test_loss,test_accuracy,number_epochs,timestamp,checkpoint_dir_name,done,training_iteration,trial_id,date,time_this_iter_s,time_total_s,pid,hostname,node_ip,time_since_restore,iterations_since_restore,config/train_loop_config/es_folds,logdir,config/train_loop_config/dataset_test_round,config/train_loop_config/learning_rate,config/train_loop_config/weight_decay,config/train_loop_config/batch_size,config/train_loop_config/dropout_rate_normal,config/train_loop_config/dropout_rate_attention,outer_es_precision,outer_es_recall,outer_es_specificity,outer_es_f1_score,outer_es_mcc,outer_es_auroc,outer_es_auprc,outer_es_true_positives,outer_es_false_negatives,outer_es_false_positives,outer_es_true_negatives,test_precision,test_recall,test_specificity,test_f1_score,test_mcc,test_auroc,test_auprc,test_true_positives,test_false_negatives,test_false_positives,test_true_negatives
0.46274492144584656,0.8148148059844971,0.43140801787376404,0.8235294222831726,2222,1734470118,,False,1,f9a30_00000,2024-12-17_22-15-18,2149.5358352661133,2149.5358352661133,3783737,ggpu198,10.241.148.98,2149.5358352661133,1,0,f9a30_00000,0,0.001,0.001,506,0.0,0.0,0.8035714,0.9183673,0.65625,0.85714287,0.6081178,0.79177296,0.79578465,21.0,11.0,4.0,45.0,0.8142857,0.91935486,0.675,0.8636364,0.6253852,0.8604839,0.89240277,27.0,13.0,5.0,57.0
0.3338027596473694,0.8765432238578796,0.395680695772171,0.8627451062202454,9982,1734476826,,False,1,f9a30_00001,2024-12-18_00-07-06,8857.66324353218,8857.66324353218,3783738,ggpu198,10.241.148.98,8857.66324353218,1,1,f9a30_00001,0,0.001,0.001,506,0.0,0.0,0.8545455,0.9591837,0.75,0.90384614,0.74261504,0.91677296,0.9286474,24.0,8.0,2.0,47.0,0.8333333,0.9677419,0.7,0.8955224,0.7154966,0.853629,0.86230433,28.0,12.0,2.0,60.0
0.40447187423706055,0.8641975522041321,0.4107329547405243,0.843137264251709,2922,1734470700,,False,1,f9a30_00002,2024-12-17_22-25-00,2732.0074229240417,2732.0074229240417,3783735,ggpu198,10.241.148.98,2732.0074229240417,1,2,f9a30_00002,0,0.001,0.001,506,0.0,0.0,0.8518519,0.93877554,0.75,0.89320385,0.71428573,0.8788265,0.8470311,24.0,8.0,3.0,46.0,0.8108108,0.9677419,0.65,0.88235295,0.67583084,0.87258065,0.9036936,26.0,14.0,2.0,60.0
0.6709377765655518,0.604938268661499,0.6697700619697571,0.6078431606292725,8,1734468099,,False,1,f9a30_00003,2024-12-17_21-41-39,130.39838480949402,130.39838480949402,3783736,ggpu198,10.241.148.98,130.39838480949402,1,3,f9a30_00003,0,0.001,0.001,506,0.0,0.0,0.60493827,1.0,0.0,0.75384617,0.047701646,0.49330357,0.6291166,0.0,32.0,0.0,49.0,0.60784316,1.0,0.0,0.75609756,0.04374181,0.4907258,0.6226259,0.0,40.0,0.0,62.0
0.3214946985244751,0.925000011920929,0.39994630217552185,0.8529411554336548,4010,1734471903,,False,1,f9a30_00004,2024-12-17_22-45-03,3781.594054698944,3781.594054698944,3785536,ggpu198,10.241.148.98,3781.594054698944,1,4,f9a30_00004,0,0.001,0.001,506,0.0,0.0,0.92,0.9583333,0.875,0.93877554,0.843274,0.91015625,0.87412715,28.0,4.0,2.0,46.0,0.8309859,0.9516129,0.7,0.88721806,0.69168043,0.864113,0.8834089,28.0,12.0,3.0,59.0
0.6334599852561951,0.654321014881134,0.6121436357498169,0.6960784196853638,554,1734470759,,False,1,f9a30_00005,2024-12-17_22-25-59,619.3828148841858,619.3828148841858,3788767,ggpu198,10.241.148.98,619.3828148841858,1,0,f9a30_00005,1,0.01,0.0001,506,0.4,0.0,0.6615385,0.877551,0.3125,0.75438595,0.23336008,0.6431761,0.7134963,10.0,22.0,6.0,43.0,0.7246377,0.8064516,0.525,0.7633588,0.3459111,0.7133065,0.7523292,21.0,19.0,12.0,50.0
0.3832797706127167,0.8765432238578796,0.3945690095424652,0.8725489974021912,819,1734471558,,False,1,f9a30_00006,2024-12-17_22-39-18,836.4543447494507,836.4543447494507,3790183,ggpu198,10.241.148.98,836.4543447494507,1,1,f9a30_00006,1,0.01,0.0001,506,0.4,0.0,0.8679245,0.93877554,0.78125,0.9019608,0.7401231,0.8845663,0.88089037,25.0,7.0,3.0,46.0,0.85507244,0.9516129,0.75,0.90076333,0.73222053,0.8568549,0.8621246,30.0,10.0,3.0,59.0
0.558975100517273,0.7530864477157593,0.47193023562431335,0.8333333134651184,820,1734471642,,False,1,f9a30_00007,2024-12-17_22-40-42,862.9366946220398,862.9366946220398,3790788,ggpu198,10.241.148.98,862.9366946220398,1,2,f9a30_00007,1,0.01,0.0001,506,0.4,0.0,0.75438595,0.877551,0.5625,0.8113208,0.47112158,0.75669634,0.7604141,18.0,14.0,6.0,43.0,0.82608694,0.91935486,0.7,0.870229,0.646374,0.82500005,0.8321301,28.0,12.0,5.0,57.0
0.3280905783176422,0.8888888955116272,0.38575416803359985,0.8627451062202454,1152,1734472710,,False,1,f9a30_00008,2024-12-17_22-58-30,1129.7474563121796,1129.7474563121796,3792354,ggpu198,10.241.148.98,1129.7474563121796,1,3,f9a30_00008,1,0.01,0.0001,506,0.4,0.0,0.85714287,0.97959185,0.75,0.9142857,0.77212745,0.9410077,0.9597771,24.0,8.0,1.0,48.0,0.85294116,0.9354839,0.75,0.8923077,0.7099523,0.87016135,0.87095296,30.0,10.0,4.0,58.0
0.6729990243911743,0.6000000238418579,0.6694107055664062,0.6078431606292725,72,1734471851,,False,1,f9a30_00009,2024-12-17_22-44-11,187.4639778137207,187.4639778137207,3793069,ggpu198,10.241.148.98,187.4639778137207,1,4,f9a30_00009,1,0.01,0.0001,506,0.4,0.0,0.6,1.0,0.0,0.75,0.045643546,0.51106775,0.6036544,0.0,32.0,0.0,48.0,0.60784316,1.0,0.0,0.75609756,0.04374181,0.58709675,0.66620016,0.0,40.0,0.0,62.0
