inner_es_loss,inner_es_accuracy,val_loss,val_accuracy,number_epochs,timestamp,checkpoint_dir_name,done,training_iteration,trial_id,date,time_this_iter_s,time_total_s,pid,hostname,node_ip,time_since_restore,iterations_since_restore,config/train_loop_config/learning_rate,config/train_loop_config/weight_decay,config/train_loop_config/batch_size,config/train_loop_config/dataset_test_round,config/train_loop_config/dataset_fold_round,config/train_loop_config/dropout_rate_normal,config/train_loop_config/dropout_rate_attention,logdir
0.6709124445915222,0.604938268661499,0.6696383953094482,0.6078431606292725,3130,1730965374,,False,1,db2c4_00474,2024-11-07_08-42-54,8720.62190079689,8720.62190079689,1037026,agt002,10.108.101.22,8720.62190079689,1,0.0001,0.01,506,0,0,0.8,0.8,db2c4_00474
0.6689139008522034,0.604938268661499,0.6666044592857361,0.6078431606292725,9999,1730963876,,False,1,db2c4_00368,2024-11-07_08-17-56,26911.076545238495,26911.076545238495,1005388,agt002,10.108.101.22,26911.076545238495,1,1e-05,0.001,506,0,0,0.6,0.6,db2c4_00368
0.6687991619110107,0.604938268661499,0.6664894223213196,0.6078431606292725,9999,1730963163,,False,1,db2c4_00367,2024-11-07_08-06-03,27020.064606428146,27020.064606428146,1004505,agt002,10.108.101.22,27020.064606428146,1,1e-05,0.001,506,0,0,0.6,0.4,db2c4_00367
0.6709314584732056,0.604938268661499,0.6696762442588806,0.6078431606292725,2414,1730961435,,False,1,db2c4_00469,2024-11-07_07-37-15,6979.675619363785,6979.675619363785,3830616,agt001,10.108.101.21,6979.675619363785,1,0.0001,0.01,506,0,0,0.6,0.8,db2c4_00469
0.6709015369415283,0.604938268661499,0.6696222424507141,0.6078431606292725,2414,1730961364,,False,1,db2c4_00468,2024-11-07_07-36-04,6996.708510160446,6996.708510160446,3830280,agt001,10.108.101.21,6996.708510160446,1,0.0001,0.01,506,0,0,0.6,0.6,db2c4_00468
0.6713674068450928,0.604938268661499,0.6704771518707275,0.6078431606292725,1462,1730960833,,False,1,db2c4_00473,2024-11-07_07-27-13,4440.611070632935,4440.611070632935,3832349,agt001,10.108.101.21,4440.611070632935,1,0.0001,0.01,506,0,0,0.8,0.6,db2c4_00473
0.6708911061286926,0.604938268661499,0.6696032881736755,0.6078431606292725,2414,1730960067,,False,1,db2c4_00467,2024-11-07_07-14-27,7000.458719968796,7000.458719968796,3829044,agt001,10.108.101.21,7000.458719968796,1,0.0001,0.01,506,0,0,0.6,0.4,db2c4_00467
0.670884907245636,0.604938268661499,0.6695921421051025,0.6078431606292725,2414,1730959769,,False,1,db2c4_00466,2024-11-07_07-09-29,7010.163971662521,7010.163971662521,3828415,agt001,10.108.101.21,7010.163971662521,1,0.0001,0.01,506,0,0,0.6,0.2,db2c4_00466
0.6713507175445557,0.604938268661499,0.6704550385475159,0.6078431606292725,1462,1730959429,,False,1,db2c4_00472,2024-11-07_07-03-49,4382.517284154892,4382.517284154892,1035710,agt002,10.108.101.22,4382.517284154892,1,0.0001,0.01,506,0,0,0.8,0.4,db2c4_00472
0.670864462852478,0.604938268661499,0.6695650219917297,0.6078431606292725,2413,1730959412,,False,1,db2c4_00464,2024-11-07_07-03-32,6964.332778453827,6964.332778453827,3827555,agt001,10.108.101.21,6964.332778453827,1,0.0001,0.01,506,0,0,0.4,0.8,db2c4_00464
0.6713438630104065,0.604938268661499,0.6704464554786682,0.6078431606292725,1462,1730959347,,False,1,db2c4_00471,2024-11-07_07-02-27,4370.689875125885,4370.689875125885,1035480,agt002,10.108.101.22,4370.689875125885,1,0.0001,0.01,506,0,0,0.8,0.2,db2c4_00471
