config/train_loop_config/dataset_test_round,config/train_loop_config/learning_rate,config/train_loop_config/dropout_rate,config/train_loop_config/weight_decay,config/train_loop_config/batch_size,average_inner_es_loss,average_inner_es_accuracy,average_inner_es_precision,average_inner_es_recall,average_inner_es_specificity,average_inner_es_f1_score,average_inner_es_mcc,average_inner_es_auroc,average_inner_es_auprc,average_inner_es_true_positives,average_inner_es_false_negatives,average_inner_es_false_positives,average_inner_es_true_negatives,average_val_loss,average_val_accuracy,average_val_precision,average_val_recall,average_val_specificity,average_val_f1_score,average_val_mcc,average_val_auroc,average_val_auprc,average_val_true_positives,average_val_false_negatives,average_val_false_positives,average_val_true_negatives
0,0.001,0.0,0.0,689,0.3475774347782135,0.8468079447746277,0.83654195,0.879186,0.81107414,0.8571459,0.6934988,0.920335,0.90844214,34.4,8.0,5.6,40.8,0.3681907892227173,0.8311875462532043,0.82096636,0.868058,0.79063857,0.84314334,0.6632218,0.91247004,0.90055656,41.6,11.0,7.6,50.0
1,0.001,0.0,0.0,689,0.3444326758384705,0.8513278722763061,0.8289021,0.90536535,0.7925803,0.8642355,0.7070038,0.9297434,0.9276183,33.6,8.8,4.4,42.0,0.36321680545806884,0.8347911596298218,0.81663245,0.8817302,0.7832366,0.84774417,0.670422,0.91744167,0.9117056,41.2,11.4,6.8,50.8
2,0.001,0.0,0.001,689,0.37543520927429197,0.7950714945793151,0.7707113,0.866605,0.71661127,0.8157469,0.59194547,0.90509415,0.9021904,30.4,12.0,6.2,40.2,0.3965147376060486,0.8222604513168335,0.8121126,0.86454934,0.77576196,0.83513963,0.6490425,0.8992235,0.87715435,40.8,11.8,7.8,49.8
3,0.01,0.0,0.0001,689,0.305263888835907,0.8739019393920898,0.86402243,0.90092504,0.8445183,0.88150233,0.74887496,0.9348963,0.9321879,35.8,6.6,4.6,41.8,0.3713327288627625,0.8366912364959717,0.82150555,0.8852994,0.78280115,0.8507986,0.6760037,0.91694677,0.90862054,41.2,11.4,6.6,51.0
4,0.001,0.0,0.0,689,0.3928591191768646,0.8085546493530273,0.79889023,0.8447734,0.7687708,0.8208276,0.6172956,0.8919672,0.86483413,32.6,9.8,7.2,39.2,0.3939164996147156,0.825683867931366,0.80077124,0.89231694,0.75253993,0.8432559,0.6547988,0.89556295,0.8798238,39.6,13.0,6.2,51.4
5,0.0001,0.0,0.0,689,0.40074542760848997,0.8310010194778442,0.8152587,0.87474555,0.78316724,0.84383106,0.6623889,0.88557494,0.8457998,33.2,9.2,5.8,40.6,0.40048945546150205,0.8203603625297546,0.80806667,0.868663,0.76828736,0.8333645,0.64888453,0.8988346,0.87537307,40.4,12.2,7.6,50.0
6,0.001,0.0,0.001,689,0.3852761805057526,0.8041113257408142,0.78754014,0.8577243,0.74584717,0.82053614,0.6097195,0.8979095,0.89423656,31.6,10.8,6.6,39.8,0.3971788644790649,0.8239803552627564,0.80986756,0.8718088,0.77184325,0.83798873,0.65147406,0.89919263,0.89094704,40.6,12.0,7.4,50.2
7,0.001,0.0,0.001,689,0.3608142793178558,0.8490551471710205,0.8247197,0.90971315,0.7825028,0.8636522,0.70368147,0.90827763,0.8869565,33.2,9.2,4.2,42.2,0.37957040071487425,0.8330876350402832,0.8190616,0.8750151,0.7871553,0.845888,0.66645396,0.90801555,0.8922145,41.4,11.2,7.2,50.4
8,0.01,0.2,0.0,689,0.34501308798789976,0.8490551471710205,0.82695836,0.90083253,0.79258025,0.8619951,0.69994205,0.9163699,0.89018744,33.6,8.8,4.6,41.8,0.36152387261390684,0.8439967155456543,0.82494277,0.89600724,0.7870102,0.8566267,0.69440424,0.9118268,0.89406216,41.4,11.2,6.0,51.6
9,0.001,0.0,0.001,689,0.38101414442062376,0.8264811038970947,0.8083809,0.87456053,0.77375406,0.8399283,0.65412915,0.9036581,0.8831744,32.8,9.6,5.8,40.6,0.3789153635501862,0.8294512867927551,0.8091912,0.8852994,0.76770675,0.84469396,0.66149867,0.90805185,0.8987709,40.4,12.2,6.6,51.0
