outer_es_loss,outer_es_accuracy,test_loss,test_accuracy,number_epochs,timestamp,checkpoint_dir_name,done,training_iteration,trial_id,date,time_this_iter_s,time_total_s,pid,hostname,node_ip,time_since_restore,iterations_since_restore,config/train_loop_config/es_folds,logdir,config/train_loop_config/dataset_test_round,config/train_loop_config/learning_rate,config/train_loop_config/weight_decay,config/train_loop_config/batch_size,config/train_loop_config/dropout_rate_normal,config/train_loop_config/dropout_rate_attention,outer_es_precision,outer_es_recall,outer_es_specificity,outer_es_f1_score,outer_es_mcc,outer_es_auroc,outer_es_auprc,outer_es_true_positives,outer_es_false_negatives,outer_es_false_positives,outer_es_true_negatives,test_precision,test_recall,test_specificity,test_f1_score,test_mcc,test_auroc,test_auprc,test_true_positives,test_false_negatives,test_false_positives,test_true_negatives
0.3985450565814972,0.8518518805503845,0.35793083906173706,0.8725489974021912,100,1762670191,,False,1,12fa7_00000,2025-11-09_07-36-31,144.6137821674347,144.6137821674347,87458,ggpu127,10.241.148.27,144.6137821674347,1,0,12fa7_00000,0,0.01,0.001,506,0.4,0.0,0.8032787,1.0,0.625,0.8909091,0.70855427,0.8325893,0.8677455,20.0,12.0,0.0,49.0,0.8356164,0.983871,0.7,0.9037037,0.74018383,0.85806453,0.837072,28.0,12.0,1.0,61.0
0.283982515335083,0.9012345671653748,0.3364253342151642,0.8823529481887817,43,1762670151,,False,1,12fa7_00001,2025-11-09_07-35-51,105.36024975776672,105.36024975776672,87524,ggpu127,10.241.148.27,105.36024975776672,1,1,12fa7_00001,0,0.01,0.001,506,0.4,0.0,0.8596491,1.0,0.75,0.9245283,0.80295503,0.9097577,0.91533595,24.0,8.0,0.0,49.0,0.8378378,1.0,0.7,0.9117647,0.765824,0.8524193,0.82632995,28.0,12.0,0.0,62.0
0.23571144044399261,0.9259259104728699,0.3518408238887787,0.8823529481887817,62,1762670164,,False,1,12fa7_00002,2025-11-09_07-36-04,117.9132707118988,117.9132707118988,87523,ggpu127,10.241.148.27,117.9132707118988,1,2,12fa7_00002,0,0.01,0.001,506,0.4,0.0,0.8909091,1.0,0.8125,0.9423077,0.85080177,0.9234694,0.92919415,26.0,6.0,0.0,49.0,0.8378378,1.0,0.7,0.9117647,0.765824,0.84274185,0.8025184,28.0,12.0,0.0,62.0
0.35143449902534485,0.8765432238578796,0.3440280258655548,0.8823529481887817,160,1762670227,,False,1,12fa7_00003,2025-11-09_07-37-07,181.03298044204712,181.03298044204712,87525,ggpu127,10.241.148.27,181.03298044204712,1,3,12fa7_00003,0,0.01,0.001,506,0.4,0.0,0.8305085,1.0,0.6875,0.9074074,0.7556286,0.84725773,0.85340244,22.0,10.0,0.0,49.0,0.8378378,1.0,0.7,0.9117647,0.765824,0.84475803,0.8257361,28.0,12.0,0.0,62.0
0.1535395234823227,0.9624999761581421,0.3820433020591736,0.8823529481887817,51,1762670270,,False,1,12fa7_00004,2025-11-09_07-37-50,110.26558947563171,110.26558947563171,89431,ggpu127,10.241.148.27,110.26558947563171,1,4,12fa7_00004,0,0.01,0.001,506,0.4,0.0,0.9411765,1.0,0.90625,0.969697,0.92354816,0.9550781,0.92805284,29.0,3.0,0.0,48.0,0.8378378,1.0,0.7,0.9117647,0.765824,0.85846776,0.81776464,28.0,12.0,0.0,62.0
0.2828825116157532,0.9012345671653748,0.2853849232196808,0.9117646813392639,80,1762670298,,False,1,12fa7_00005,2025-11-09_07-38-18,127.09895038604736,127.09895038604736,89953,ggpu127,10.241.148.27,127.09895038604736,1,0,12fa7_00005,1,0.01,0.01,506,0.0,0.0,0.8596491,1.0,0.75,0.9245283,0.80295503,0.89827806,0.8933128,24.0,8.0,0.0,49.0,0.87323946,1.0,0.775,0.93233085,0.82265455,0.8778226,0.85412246,31.0,9.0,0.0,62.0
0.2530457675457001,0.9259259104728699,0.3062569797039032,0.9117646813392639,67,1762670321,,False,1,12fa7_00006,2025-11-09_07-38-41,122.02206921577454,122.02206921577454,90735,ggpu127,10.241.148.27,122.02206921577454,1,1,12fa7_00006,1,0.01,0.01,506,0.0,0.0,0.8909091,1.0,0.8125,0.9423077,0.85080177,0.8966837,0.892556,26.0,6.0,0.0,49.0,0.87323946,1.0,0.775,0.93233085,0.82265455,0.86451614,0.84022796,31.0,9.0,0.0,62.0
0.3978947699069977,0.8271604776382446,0.3313243091106415,0.8823529481887817,82,1762670367,,False,1,12fa7_00007,2025-11-09_07-39-27,131.86602568626404,131.86602568626404,91420,ggpu127,10.241.148.27,131.86602568626404,1,2,12fa7_00007,1,0.01,0.01,506,0.0,0.0,0.78688526,0.97959185,0.59375,0.8727273,0.6499901,0.8357781,0.87166893,19.0,13.0,1.0,48.0,0.86764705,0.9516129,0.775,0.9076923,0.7525494,0.86491936,0.83249164,31.0,9.0,3.0,59.0
0.25670722126960754,0.9135802388191223,0.3082788586616516,0.9215686321258545,26,1762670372,,False,1,12fa7_00008,2025-11-09_07-39-32,95.19396424293518,95.19396424293518,92044,ggpu127,10.241.148.27,95.19396424293518,1,3,12fa7_00008,1,0.01,0.01,506,0.0,0.0,0.875,1.0,0.78125,0.93333334,0.8267973,0.93271685,0.9483139,25.0,7.0,0.0,49.0,0.8857143,1.0,0.8,0.93939394,0.84176683,0.8931451,0.90163565,32.0,8.0,0.0,62.0
0.28496870398521423,0.8999999761581421,0.2945704758167267,0.9117646813392639,99,1762670446,,False,1,12fa7_00009,2025-11-09_07-40-46,140.04735708236694,140.04735708236694,92723,ggpu127,10.241.148.27,140.04735708236694,1,4,12fa7_00009,1,0.01,0.01,506,0.0,0.0,0.85714287,1.0,0.75,0.9230769,0.80178374,0.8964844,0.91211915,24.0,8.0,0.0,48.0,0.87323946,1.0,0.775,0.93233085,0.82265455,0.8576613,0.81999767,31.0,9.0,0.0,62.0
0.12213221937417984,0.9629629850387573,0.2826124131679535,0.9215686321258545,42,1762670435,,False,1,12fa7_00010,2025-11-09_07-40-35,106.75221252441406,106.75221252441406,93341,ggpu127,10.241.148.27,106.75221252441406,1,0,12fa7_00010,2,0.01,0.1,506,0.2,0.4,0.9423077,1.0,0.90625,0.97029704,0.92410296,0.98724484,0.99128556,29.0,3.0,0.0,49.0,0.8857143,1.0,0.8,0.93939394,0.84176683,0.8864919,0.882501,32.0,8.0,0.0,62.0
0.3185913562774658,0.8888888955116272,0.2717578709125519,0.9215686321258545,41,1762670479,,False,1,12fa7_00011,2025-11-09_07-41-19,103.340167760849,103.340167760849,94107,ggpu127,10.241.148.27,103.340167760849,1,1,12fa7_00011,2,0.01,0.1,506,0.2,0.4,0.8448276,1.0,0.71875,0.91588783,0.7792431,0.86065054,0.8798926,23.0,9.0,0.0,49.0,0.8857143,1.0,0.8,0.93939394,0.84176683,0.87681454,0.8652755,32.0,8.0,0.0,62.0
0.336376816034317,0.8765432238578796,0.2644454538822174,0.9215686321258545,6,1762670463,,False,1,12fa7_00012,2025-11-09_07-41-03,84.21296858787537,84.21296858787537,94344,ggpu127,10.241.148.27,84.21296858787537,1,2,12fa7_00012,2,0.01,0.1,506,0.2,0.4,0.8305085,1.0,0.6875,0.9074074,0.7556286,0.8714924,0.8976096,22.0,10.0,0.0,49.0,0.8857143,1.0,0.8,0.93939394,0.84176683,0.87963706,0.86384726,32.0,8.0,0.0,62.0
0.3472525179386139,0.8641975522041321,0.26517125964164734,0.9215686321258545,36,1762670545,,False,1,12fa7_00013,2025-11-09_07-42-25,102.16750741004944,102.16750741004944,95345,ggpu127,10.241.148.27,102.16750741004944,1,3,12fa7_00013,2,0.01,0.1,506,0.2,0.4,0.81666666,1.0,0.65625,0.89908254,0.73207754,0.8734056,0.89942205,21.0,11.0,0.0,49.0,0.8857143,1.0,0.8,0.93939394,0.84176683,0.89536285,0.8863185,32.0,8.0,0.0,62.0
0.3359200656414032,0.875,0.2654988467693329,0.9215686321258545,303,1762670726,,False,1,12fa7_00014,2025-11-09_07-45-26,273.0719394683838,273.0719394683838,95805,ggpu127,10.241.148.27,273.0719394683838,1,4,12fa7_00014,2,0.01,0.1,506,0.2,0.4,0.82758623,1.0,0.6875,0.9056604,0.75429803,0.87597656,0.88566154,22.0,10.0,0.0,48.0,0.8857143,1.0,0.8,0.93939394,0.84176683,0.8780242,0.8774936,32.0,8.0,0.0,62.0
0.33231961727142334,0.8765432238578796,0.3547942340373993,0.8725489974021912,40,1762670575,,False,1,12fa7_00015,2025-11-09_07-42-55,103.43139863014221,103.43139863014221,96645,ggpu127,10.241.148.27,103.43139863014221,1,0,12fa7_00015,3,0.01,0.1,506,0.4,0.4,0.8305085,1.0,0.6875,0.9074074,0.7556286,0.8549107,0.8374338,22.0,10.0,0.0,49.0,0.82666665,1.0,0.675,0.90510947,0.74699396,0.82137096,0.8495978,27.0,13.0,0.0,62.0
0.21650557219982147,0.9382715821266174,0.3979431688785553,0.8725489974021912,58,1762670601,,False,1,12fa7_00016,2025-11-09_07-43-21,114.44767189025879,114.44767189025879,97132,ggpu127,10.241.148.27,114.44767189025879,1,1,12fa7_00016,3,0.01,0.1,506,0.4,0.4,0.9074074,1.0,0.84375,0.9514563,0.875,0.9247449,0.90764886,27.0,5.0,0.0,49.0,0.82666665,1.0,0.675,0.90510947,0.74699396,0.8173387,0.8368906,27.0,13.0,0.0,62.0
0.3279138207435608,0.8765432238578796,0.35723915696144104,0.8725489974021912,42,1762670661,,False,1,12fa7_00017,2025-11-09_07-44-21,107.00432777404785,107.00432777404785,97970,ggpu127,10.241.148.27,107.00432777404785,1,2,12fa7_00017,3,0.01,0.1,506,0.4,0.4,0.8305085,1.0,0.6875,0.9074074,0.7556286,0.8772322,0.8535577,22.0,10.0,0.0,49.0,0.82666665,1.0,0.675,0.90510947,0.74699396,0.8104838,0.83860576,27.0,13.0,0.0,62.0
0.26778703927993774,0.9135802388191223,0.3666868507862091,0.8725489974021912,157,1762670760,,False,1,12fa7_00018,2025-11-09_07-46-00,176.9608438014984,176.9608438014984,98599,ggpu127,10.241.148.27,176.9608438014984,1,3,12fa7_00018,3,0.01,0.1,506,0.4,0.4,0.875,1.0,0.78125,0.93333334,0.8267973,0.8944515,0.91083544,25.0,7.0,0.0,49.0,0.82666665,1.0,0.675,0.90510947,0.74699396,0.77620965,0.7715105,27.0,13.0,0.0,62.0
0.22261850535869598,0.925000011920929,0.3655856251716614,0.8725489974021912,37,1762670714,,False,1,12fa7_00019,2025-11-09_07-45-14,105.32433700561523,105.32433700561523,99288,ggpu127,10.241.148.27,105.32433700561523,1,4,12fa7_00019,3,0.01,0.1,506,0.4,0.4,0.8888889,1.0,0.8125,0.9411765,0.8498366,0.96516925,0.9743009,26.0,6.0,0.0,48.0,0.82666665,1.0,0.675,0.90510947,0.74699396,0.8145161,0.84533733,27.0,13.0,0.0,62.0
0.2760903537273407,0.9012345671653748,0.2697398066520691,0.9117646813392639,124,1762670826,,False,1,12fa7_00020,2025-11-09_07-47-06,157.4805703163147,157.4805703163147,99982,ggpu127,10.241.148.27,157.4805703163147,1,0,12fa7_00020,4,0.01,0.01,506,0.4,0.2,0.8596491,1.0,0.75,0.9245283,0.80295503,0.91326535,0.9284335,24.0,8.0,0.0,49.0,0.87323946,1.0,0.775,0.93233085,0.82265455,0.88770163,0.879979,31.0,9.0,0.0,62.0
0.2957831621170044,0.8888888955116272,0.29838448762893677,0.8725489974021912,49,1762670832,,False,1,12fa7_00021,2025-11-09_07-47-12,110.44008183479309,110.44008183479309,100675,ggpu127,10.241.148.27,110.44008183479309,1,1,12fa7_00021,4,0.01,0.01,506,0.4,0.2,0.8448276,1.0,0.71875,0.91588783,0.7792431,0.9021046,0.91726524,23.0,9.0,0.0,49.0,0.86567163,0.9354839,0.775,0.8992248,0.73064876,0.91713715,0.92760086,31.0,9.0,4.0,58.0
0.3298987150192261,0.8888888955116272,0.27042460441589355,0.9117646813392639,38,1762670838,,False,1,12fa7_00022,2025-11-09_07-47-18,104.6813371181488,104.6813371181488,101157,ggpu127,10.241.148.27,104.6813371181488,1,2,12fa7_00022,4,0.01,0.01,506,0.4,0.2,0.8448276,1.0,0.71875,0.91588783,0.7792431,0.8434311,0.82468015,23.0,9.0,0.0,49.0,0.87323946,1.0,0.775,0.93233085,0.82265455,0.9155242,0.91091025,31.0,9.0,0.0,62.0
0.36289912462234497,0.8641975522041321,0.2770903408527374,0.9117646813392639,62,1762670884,,False,1,12fa7_00023,2025-11-09_07-48-05,117.27314972877502,117.27314972877502,101989,ggpu127,10.241.148.27,117.27314972877502,1,3,12fa7_00023,4,0.01,0.01,506,0.4,0.2,0.81666666,1.0,0.65625,0.89908254,0.73207754,0.79910713,0.7901102,21.0,11.0,0.0,49.0,0.87323946,1.0,0.775,0.93233085,0.82265455,0.9058468,0.8990508,31.0,9.0,0.0,62.0
