config/train_loop_config/dataset_test_round,config/train_loop_config/learning_rate,config/train_loop_config/dropout_rate,config/train_loop_config/weight_decay,config/train_loop_config/batch_size,average_inner_es_loss,average_inner_es_accuracy,average_inner_es_precision,average_inner_es_recall,average_inner_es_specificity,average_inner_es_f1_score,average_inner_es_mcc,average_inner_es_auroc,average_inner_es_auprc,average_inner_es_true_positives,average_inner_es_false_negatives,average_inner_es_false_positives,average_inner_es_true_negatives,average_val_loss,average_val_accuracy,average_val_precision,average_val_recall,average_val_specificity,average_val_f1_score,average_val_mcc,average_val_auroc,average_val_auprc,average_val_true_positives,average_val_false_negatives,average_val_false_positives,average_val_true_negatives
0,0.001,0.4,0.001,689,0.27133364975452423,0.875995934009552,0.86797416,0.9006475,0.84872645,0.8837407,0.75208956,0.95453537,0.95800686,36.0,6.4,4.6,41.8,0.265635484457016,0.880098283290863,0.85526496,0.93049,0.8248912,0.89085495,0.76269877,0.95903146,0.9625694,43.4,9.2,4.0,53.6
1,0.01,0.4,0.0001,689,0.23155544698238373,0.9008682489395141,0.87629986,0.9439408,0.8539313,0.9086189,0.8038686,0.9675828,0.97050303,36.2,6.2,2.6,43.8,0.2611696243286133,0.9001474142074585,0.8948938,0.9165759,0.88200295,0.90540284,0.8003057,0.9622674,0.9645384,46.4,6.2,4.8,52.8
2,0.001,0.0,0.0,689,0.2614527016878128,0.8851889848709107,0.86766446,0.92247915,0.844186,0.89395714,0.7713119,0.95996857,0.9654943,35.8,6.6,3.6,42.8,0.29343481361866,0.8730221152305603,0.8522528,0.9199637,0.82169807,0.8831402,0.7510008,0.94941866,0.9508532,43.2,9.4,4.6,53.0
3,0.0001,0.0,0.0001,689,0.22336750030517577,0.903243112564087,0.88677377,0.9355227,0.86843854,0.9098317,0.80855006,0.96709,0.96677035,36.8,5.6,3.0,43.4,0.26692046225070953,0.8766257286071777,0.8543483,0.92365396,0.8248911,0.88693345,0.75599045,0.95733273,0.95890236,43.4,9.2,4.4,53.2
4,0.01,0.4,0.0,689,0.29687530398368833,0.8649131774902343,0.85539645,0.89241445,0.83510524,0.8733221,0.72996163,0.9504255,0.9557883,35.4,7.0,5.0,41.4,0.26535882949829104,0.8801638007164001,0.86183435,0.92038715,0.8361393,0.8894664,0.76238286,0.95727,0.9603628,44.0,8.6,4.6,53.0
5,0.01,0.4,0.001,689,0.2829373121261597,0.8759959220886231,0.8671486,0.9004625,0.84916943,0.8829115,0.7529474,0.9453255,0.9438246,36.0,6.4,4.6,41.8,0.2961951494216919,0.8603276014328003,0.85238326,0.8928615,0.82568944,0.8695666,0.7261449,0.9538611,0.95795965,43.4,9.2,6.2,51.4
6,0.01,0.4,0.001,689,0.3062678903341293,0.8537027597427368,0.84892637,0.87465316,0.8306755,0.8615023,0.7070378,0.9432451,0.949794,35.2,7.2,5.8,40.6,0.2907931447029114,0.8728583097457886,0.87057245,0.89255905,0.8517416,0.880474,0.7470242,0.9557632,0.95946455,44.8,7.8,6.2,51.4
7,0.001,0.0,0.0,689,0.25679986774921415,0.8918794870376587,0.8672919,0.9398705,0.83942413,0.9009649,0.7884431,0.95581686,0.9544021,35.6,6.8,2.8,43.6,0.2851939797401428,0.8694021224975585,0.8640788,0.8924985,0.84404933,0.87770003,0.7388321,0.9511813,0.95398057,44.4,8.2,6.2,51.4
8,0.01,0.4,0.0001,689,0.2136920928955078,0.9122063517570496,0.8945055,0.94403327,0.8772979,0.91843635,0.82530147,0.9689576,0.9701478,37.2,5.2,2.6,43.8,0.28862265646457674,0.8857166409492493,0.86987066,0.9202057,0.8480406,0.89376736,0.77302104,0.95006895,0.95017976,44.6,8.0,4.6,53.0
9,0.01,0.2,0.001,689,0.3096264719963074,0.8760980606079102,0.87104636,0.8963922,0.8541528,0.8832387,0.7523119,0.94615686,0.9495081,36.2,6.2,4.8,41.6,0.2882223963737488,0.878427529335022,0.8677372,0.9096794,0.8436139,0.886895,0.7597232,0.9572176,0.95999813,44.4,8.2,5.2,52.4
