inner_es_loss,inner_es_accuracy,val_loss,val_accuracy,number_epochs,timestamp,checkpoint_dir_name,done,training_iteration,trial_id,date,time_this_iter_s,time_total_s,pid,hostname,node_ip,time_since_restore,iterations_since_restore,config/train_loop_config/learning_rate,config/train_loop_config/weight_decay,config/train_loop_config/batch_size,config/train_loop_config/dataset_test_round,config/train_loop_config/dataset_fold_round,config/train_loop_config/dropout_rate_normal,config/train_loop_config/dropout_rate_attention,logdir,inner_es_precision,inner_es_recall,inner_es_specificity,inner_es_f1_score,inner_es_mcc,inner_es_auroc,inner_es_auprc,inner_es_true_positives,inner_es_false_negatives,inner_es_false_positives,inner_es_true_negatives,val_precision,val_recall,val_specificity,val_f1_score,val_mcc,val_auroc,val_auprc,val_true_positives,val_false_negatives,val_false_positives,val_true_negatives
0.6663287281990051,0.5892857313156128,0.6714630722999573,0.5942028760910034,273,1767918062,,False,1,77d6f_00000,2026-01-09_01-21-02,255.77718591690063,255.77718591690063,262017,ggpu114,10.241.148.14,255.77718591690063,1,0.1,0.0,689,0,0,0.0,0.0,77d6f_00000,0.54901963,1.0,0.17857143,0.70886075,0.31311214,0.7844388,0.73062134,5.0,23.0,0.0,28.0,0.55737704,0.9714286,0.20588236,0.7083333,0.27688476,0.692437,0.6489606,7.0,27.0,1.0,34.0
0.657059371471405,0.7678571343421936,0.6638767123222351,0.6086956262588501,339,1767918095,,False,1,77d6f_00001,2026-01-09_01-21-35,289.0291049480438,289.0291049480438,262018,ggpu114,10.241.148.14,289.0291049480438,1,0.1,0.0,689,0,0,0.0,0.2,77d6f_00001,0.7027027,0.9285714,0.60714287,0.8,0.5657357,0.78698975,0.72999775,17.0,11.0,2.0,26.0,0.5740741,0.8857143,0.32352942,0.6966292,0.2536199,0.6983193,0.65574586,11.0,23.0,4.0,31.0
0.6649448275566101,0.5892857313156128,0.6702052354812622,0.5797101259231567,212,1767918284,,False,1,77d6f_00002,2026-01-09_01-24-44,213.04108715057373,213.04108715057373,264064,ggpu114,10.241.148.14,213.04108715057373,1,0.1,0.0,689,0,0,0.0,0.4,77d6f_00002,0.54901963,1.0,0.17857143,0.70886075,0.31311214,0.7742348,0.726282,5.0,23.0,0.0,28.0,0.546875,1.0,0.14705883,0.7070707,0.28358912,0.68235296,0.6543342,5.0,29.0,0.0,35.0
0.6812506914138794,0.5178571343421936,0.6842978000640869,0.52173912525177,127,1767918259,,False,1,77d6f_00003,2026-01-09_01-24-19,155.097754240036,155.097754240036,265012,ggpu114,10.241.148.14,155.097754240036,1,0.1,0.0,689,0,0,0.0,0.6,77d6f_00003,0.5090909,1.0,0.035714287,0.67469877,0.13483998,0.7244898,0.6590244,1.0,27.0,0.0,28.0,0.5147059,1.0,0.029411765,0.6796116,0.12303823,0.6193277,0.58989507,1.0,33.0,0.0,35.0
0.6834586262702942,0.5,0.6877568364143372,0.49275362491607666,146,1767918438,,False,1,77d6f_00004,2026-01-09_01-27-18,170.53089308738708,170.53089308738708,266204,ggpu114,10.241.148.14,170.53089308738708,1,0.1,0.0,689,0,0,0.0,0.8,77d6f_00004,0.5,0.035714287,0.96428573,0.06666667,0.0,0.7168367,0.6509535,27.0,1.0,27.0,1.0,0.5,0.057142857,0.9411765,0.102564104,-0.0035955873,0.60672265,0.57868373,32.0,2.0,33.0,2.0
0.6531509757041931,0.6964285969734192,0.6554816365242004,0.6086956262588501,403,1767918626,,False,1,77d6f_00005,2026-01-09_01-30-26,333.3154399394989,333.3154399394989,267140,ggpu114,10.241.148.14,333.3154399394989,1,0.1,0.0,689,0,0,0.2,0.0,77d6f_00005,0.7037037,0.6785714,0.71428573,0.6909091,0.39310792,0.7525511,0.73821044,20.0,8.0,9.0,19.0,0.59090906,0.74285716,0.47058824,0.65822786,0.22200559,0.68319327,0.6661085,16.0,18.0,9.0,26.0
0.6207316517829895,0.625,0.6209368109703064,0.6666666865348816,531,1767918863,,False,1,77d6f_00006,2026-01-09_01-34-23,417.11122012138367,417.11122012138367,268400,ggpu114,10.241.148.14,417.11122012138367,1,0.1,0.0,689,0,0,0.2,0.2,77d6f_00006,0.58536583,0.85714287,0.39285713,0.6956522,0.28226724,0.73596936,0.7330164,11.0,17.0,4.0,24.0,0.60714287,0.9714286,0.3529412,0.74725276,0.41471347,0.6747899,0.6468359,12.0,22.0,1.0,34.0
0.6364927291870117,0.6071428656578064,0.6385231614112854,0.6231883764266968,604,1767919089,,False,1,77d6f_00007,2026-01-09_01-38-09,452.9404752254486,452.9404752254486,269612,ggpu114,10.241.148.14,452.9404752254486,1,0.1,0.0,689,0,0,0.2,0.4,77d6f_00007,0.75,0.32142857,0.89285713,0.45,0.26111647,0.7359694,0.7220458,25.0,3.0,19.0,9.0,0.7647059,0.37142858,0.88235295,0.5,0.29444712,0.67815125,0.6506375,30.0,4.0,22.0,13.0
0.6683791875839233,0.6785714030265808,0.6709119081497192,0.6376811861991882,193,1767919068,,False,1,77d6f_00008,2026-01-09_01-37-48,197.6471734046936,197.6471734046936,270894,ggpu114,10.241.148.14,197.6471734046936,1,0.1,0.0,689,0,0,0.2,0.6,77d6f_00008,0.6136364,0.96428573,0.39285713,0.75,0.4351941,0.75255096,0.72590244,11.0,17.0,1.0,27.0,0.58928573,0.94285715,0.32352942,0.72527474,0.34058076,0.6714286,0.64447325,11.0,23.0,2.0,33.0
0.6792542338371277,0.6607142686843872,0.6832118630409241,0.5507246255874634,126,1767919236,,False,1,77d6f_00009,2026-01-09_01-40-36,159.78323101997375,159.78323101997375,272104,ggpu114,10.241.148.14,159.78323101997375,1,0.1,0.0,689,0,0,0.2,0.8,77d6f_00009,0.60465115,0.9285714,0.39285713,0.73239434,0.38065946,0.7104592,0.6449986,11.0,17.0,2.0,26.0,0.5344828,0.8857143,0.20588236,0.6666667,0.12509578,0.6042017,0.57886386,7.0,27.0,4.0,31.0
