config/train_loop_config/dataset_test_round,config/train_loop_config/learning_rate,config/train_loop_config/dropout_rate,config/train_loop_config/weight_decay,config/train_loop_config/batch_size,average_outer_es_loss,average_outer_es_accuracy,average_outer_es_precision,average_outer_es_recall,average_outer_es_specificity,average_outer_es_f1_score,average_outer_es_mcc,average_outer_es_auroc,average_outer_es_auprc,average_outer_es_true_positives,average_outer_es_false_negatives,average_outer_es_false_positives,average_outer_es_true_negatives,average_test_loss,average_test_accuracy,average_test_precision,average_test_recall,average_test_specificity,average_test_f1_score,average_test_mcc,average_test_auroc,average_test_auprc,average_test_true_positives,average_test_false_negatives,average_test_false_positives,average_test_true_negatives
0,0.01,0.4,0.0,506,0.344025582075119,0.8961728334426879,0.85764694,0.9959184,0.74375,0.92120063,0.79170966,0.8848507,0.88474095,23.8,8.2,0.2,48.6,0.3955627501010895,0.8803921580314636,0.8374804,0.9967742,0.7,0.91017026,0.7608067,0.84266126,0.82577133,28.0,12.0,0.2,61.8
1,0.01,0.4,0.0001,506,0.37060774564743043,0.8935493707656861,0.8515972,1.0,0.73125,0.9194676,0.7887124,0.87343216,0.87807846,23.4,8.6,0.0,48.8,0.3631880521774292,0.9117646813392639,0.8732394,1.0,0.775,0.9323309,0.82265455,0.87580645,0.8330287,31.0,9.0,0.0,62.0
2,0.01,0.4,0.0,506,0.3607106864452362,0.8910493969917297,0.8518349,0.9959184,0.73125,0.9176216,0.7827513,0.8672739,0.8705613,23.4,8.6,0.2,48.6,0.35233957767486573,0.9176470518112183,0.8850517,0.9935484,0.8,0.93615544,0.83228695,0.88560486,0.84885395,32.0,8.0,0.4,61.6
3,0.01,0.0,0.0,506,0.2972948789596558,0.9059876561164856,0.8664626,1.0,0.7625,0.9281562,0.8125782,0.87762415,0.8636072,24.4,7.6,0.0,48.8,0.4017710149288177,0.8666666626930237,0.8252613,0.9903226,0.675,0.90027916,0.73129404,0.7962903,0.77951705,27.0,13.0,0.6,61.4
4,0.01,0.2,0.0001,506,0.37330942749977114,0.8961419820785522,0.85432625,1.0,0.7375,0.9211763,0.7935352,0.86024,0.8485583,23.6,8.4,0.0,48.8,0.3438181161880493,0.9039215564727783,0.8655712,0.9967742,0.76000005,0.92654026,0.8063161,0.87649184,0.8850409,30.4,9.6,0.2,61.8
5,0.01,0.4,0.0001,506,0.42425150871276857,0.8710493803024292,0.83079755,0.9916667,0.6875,0.9036341,0.7405568,0.8367998,0.8331151,22.0,10.0,0.4,48.4,0.4192101001739502,0.8666666626930237,0.8387685,0.96451616,0.715,0.89706707,0.72603726,0.84536284,0.85532606,28.6,11.4,2.2,59.8
6,0.01,0.4,0.0001,506,0.371938157081604,0.8985185146331787,0.8566917,1.0,0.74375,0.92267096,0.79808223,0.87006795,0.8670026,23.8,8.2,0.0,48.8,0.3519152939319611,0.9019607901573181,0.86111104,1.0,0.75,0.9253732,0.8036375,0.89556444,0.8923186,30.0,10.0,0.0,62.0
7,0.01,0.4,0.0001,506,0.35537312626838685,0.9058641910552978,0.86584634,1.0,0.7625,0.92789936,0.8123884,0.8776161,0.86933815,24.4,7.6,0.0,48.8,0.4133519768714905,0.8666666626930237,0.82014024,1.0,0.65999997,0.9011742,0.7357126,0.8342339,0.8424452,26.4,13.6,0.0,62.0
8,0.01,0.2,0.0,506,0.3235767662525177,0.8985185146331787,0.8568033,1.0,0.74375,0.9227048,0.79811466,0.8874521,0.8776496,23.8,8.2,0.0,48.8,0.3374325454235077,0.9019607901573181,0.86111104,1.0,0.75,0.9253732,0.8036375,0.86342734,0.8479744,30.0,10.0,0.0,62.0
9,0.01,0.2,0.0,506,0.3467127323150635,0.8911110997200012,0.8485702,1.0,0.725,0.9177367,0.78396094,0.86555064,0.8690923,23.2,8.8,0.0,48.8,0.3030341565608978,0.9294117450714111,0.8959835,1.0,0.82,0.9451307,0.8571456,0.90875006,0.88427556,32.8,7.2,0.0,62.0
