config/train_loop_config/dataset_test_round,config/train_loop_config/learning_rate,config/train_loop_config/dropout_rate_normal,config/train_loop_config/dropout_rate_attention,config/train_loop_config/weight_decay,config/train_loop_config/batch_size,average_inner_es_loss,average_inner_es_accuracy,average_inner_es_precision,average_inner_es_recall,average_inner_es_specificity,average_inner_es_f1_score,average_inner_es_mcc,average_inner_es_auroc,average_inner_es_auprc,average_inner_es_true_positives,average_inner_es_false_negatives,average_inner_es_false_positives,average_inner_es_true_negatives,average_val_loss,average_val_accuracy,average_val_precision,average_val_recall,average_val_specificity,average_val_f1_score,average_val_mcc,average_val_auroc,average_val_auprc,average_val_true_positives,average_val_false_negatives,average_val_false_positives,average_val_true_negatives
9,0.0001,0.4,0.4,0.1,506,0.30251345038414,0.9076923131942749,0.8682143,1.0,0.7692307,0.9290458,0.81693715,0.88195264,0.87501717,20.0,6.0,0.0,39.0,0.33266464471817014,0.8910802364349365,0.84852695,1.0,0.725,0.9177066,0.78394395,0.85241425,0.84619933,23.2,8.8,0.0,48.8
8,0.0001,0.4,0.4,0.1,506,0.33221975564956663,0.8861538529396057,0.8424395,1.0,0.7153846,0.9139716,0.77575934,0.8631164,0.8701955,18.6,7.4,0.0,39.0,0.31136714220046996,0.8985185265541077,0.8585774,1.0,0.74375,0.9232438,0.7986049,0.8839219,0.89043856,23.8,8.2,0.0,48.8
7,0.0001,0.4,0.4,0.1,506,0.32384233474731444,0.892307698726654,0.84943503,1.0,0.7307693,0.91815567,0.78748995,0.868639,0.865592,19.0,7.0,0.0,39.0,0.2973602831363678,0.9059567928314209,0.8655524,1.0,0.7625,0.9278582,0.8123356,0.8788106,0.8684362,24.4,7.6,0.0,48.8
6,0.0001,0.4,0.4,0.1,506,0.3362389802932739,0.8830769300460816,0.8382472,1.0,0.7076923,0.9116446,0.7698541,0.8530572,0.8447221,18.4,7.6,0.0,39.0,0.31331982016563414,0.8984567999839783,0.8580085,1.0,0.74375,0.92304313,0.7984056,0.87659436,0.88520813,23.8,8.2,0.0,48.8
5,0.0001,0.4,0.4,0.1,506,0.3427742600440979,0.8830769300460816,0.8381893,1.0,0.7076923,0.91163427,0.76977503,0.83372784,0.841184,18.4,7.6,0.0,39.0,0.31932148337364197,0.8985802412033081,0.8584255,1.0,0.74375,0.92325133,0.7984567,0.84603393,0.8366868,23.8,8.2,0.0,48.8
4,0.0001,0.4,0.4,0.1,506,0.32136626839637755,0.8953846216201782,0.8550166,1.0,0.73846155,0.9208829,0.79395276,0.8508876,0.8369707,19.2,6.8,0.0,39.0,0.31978386640548706,0.8961111187934876,0.8542646,1.0,0.7375,0.92114127,0.79350483,0.8626808,0.85475236,23.6,8.4,0.0,48.8
3,0.0001,0.4,0.4,0.1,506,0.30473833084106444,0.9015384674072265,0.859944,1.0,0.7538461,0.92445767,0.80494374,0.89674556,0.8882307,19.6,6.4,0.0,39.0,0.29864745736122134,0.9059876561164856,0.8661111,1.0,0.7625,0.9280518,0.8124612,0.89014137,0.8836347,24.4,7.6,0.0,48.8
2,0.0001,0.4,0.4,0.1,506,0.3285131275653839,0.8892307758331299,0.8451411,1.0,0.72307694,0.91581094,0.7814561,0.85996056,0.85610074,18.8,7.2,0.0,39.0,0.32255199551582336,0.8936728477478028,0.85166883,1.0,0.73125,0.9195452,0.7888578,0.8688124,0.8686301,23.4,8.6,0.0,48.8
1,0.0001,0.4,0.4,0.1,506,0.31253595650196075,0.9015384674072265,0.8611299,1.0,0.75384617,0.9248233,0.8052598,0.86193293,0.8563717,19.6,6.4,0.0,39.0,0.3204785704612732,0.8960185289382935,0.8546915,1.0,0.7375,0.9212176,0.7936142,0.8616377,0.8560685,23.6,8.4,0.0,48.8
0,0.0001,0.4,0.4,0.1,506,0.3138973832130432,0.8953846216201782,0.85223645,1.0,0.73846155,0.92003524,0.7931458,0.8884615,0.9008883,19.2,6.8,0.0,39.0,0.3055452346801758,0.9033950567245483,0.86289406,1.0,0.75625,0.9261732,0.8076587,0.8714286,0.87326735,24.2,7.8,0.0,48.8
