inner_es_loss,inner_es_accuracy,val_loss,val_accuracy,number_epochs,timestamp,checkpoint_dir_name,done,training_iteration,trial_id,date,time_this_iter_s,time_total_s,pid,hostname,node_ip,time_since_restore,iterations_since_restore,config/train_loop_config/learning_rate,config/train_loop_config/weight_decay,config/train_loop_config/dropout_rate,config/train_loop_config/batch_size,config/train_loop_config/dataset_test_round,config/train_loop_config/dataset_fold_round,logdir
0.6709584593772888,0.604938268661499,0.6697219610214233,0.6078431606292725,51,1730057036,,False,1,1de70_00000,2024-10-27_20-23-56,355.1183159351349,355.1183159351349,219785,agq012,10.108.101.12,355.1183159351349,1,0.1,0.0,0.0,506,0,0,1de70_00000
0.6709584593772888,0.604938268661499,0.6697211861610413,0.6078431606292725,70,1730057066,,False,1,1de70_00001,2024-10-27_20-24-26,384.8440935611725,384.8440935611725,219786,agq012,10.108.101.12,384.8440935611725,1,0.1,0.0,0.2,506,0,0,1de70_00001
0.6709584593772888,0.604938268661499,0.6697218418121338,0.6078431606292725,95,1730057094,,False,1,1de70_00002,2024-10-27_20-24-54,412.58910393714905,412.58910393714905,219787,agq012,10.108.101.12,412.58910393714905,1,0.1,0.0,0.4,506,0,0,1de70_00002
0.6709585189819336,0.604938268661499,0.6697222590446472,0.6078431606292725,71,1730057066,,False,1,1de70_00003,2024-10-27_20-24-26,384.46890330314636,384.46890330314636,219788,agq012,10.108.101.12,384.46890330314636,1,0.1,0.0,0.6,506,0,0,1de70_00003
0.6709584593772888,0.604938268661499,0.6697218418121338,0.6078431606292725,92,1730057462,,False,1,1de70_00004,2024-10-27_20-31-02,397.46796464920044,397.46796464920044,225205,agq012,10.108.101.12,397.46796464920044,1,0.1,0.0,0.8,506,0,0,1de70_00004
0.4235334098339081,0.7654321193695068,0.42904388904571533,0.8235294222831726,2956,1730061903,,False,1,1de70_00005,2024-10-27_21-45-03,4809.881338596344,4809.881338596344,225970,agq012,10.108.101.12,4809.881338596344,1,0.01,0.0,0.0,506,0,0,1de70_00005
0.5172880291938782,0.8024691343307495,0.4800158739089966,0.8039215803146362,1709,1730059996,,False,1,1de70_00006,2024-10-27_21-13-16,2903.073933362961,2903.073933362961,225971,agq012,10.108.101.12,2903.073933362961,1,0.01,0.0,0.2,506,0,0,1de70_00006
0.6709395051002502,0.604938268661499,0.6696949601173401,0.6078431606292725,344,1730057924,,False,1,1de70_00007,2024-10-27_20-38-44,802.4201436042786,802.4201436042786,226717,agq012,10.108.101.12,802.4201436042786,1,0.01,0.0,0.4,506,0,0,1de70_00007
0.6709266304969788,0.604938268661499,0.6696690320968628,0.6078431606292725,994,1730059291,,False,1,1de70_00008,2024-10-27_21-01-31,1798.187985420227,1798.187985420227,231928,agq012,10.108.101.12,1798.187985420227,1,0.01,0.0,0.6,506,0,0,1de70_00008
0.6709477305412292,0.604938268661499,0.6696931719779968,0.6078431606292725,603,1730059134,,False,1,1de70_00009,2024-10-27_20-58-54,1180.769093990326,1180.769093990326,237451,agq012,10.108.101.12,1180.769093990326,1,0.01,0.0,0.8,506,0,0,1de70_00009
0.4472227096557617,0.8271604776382446,0.41361188888549805,0.8529411554336548,2653,1730063478,,False,1,1de70_00010,2024-10-27_22-11-18,4314.17512845993,4314.17512845993,251457,agq012,10.108.101.12,4314.17512845993,1,0.001,0.0,0.0,506,0,0,1de70_00010
0.4909975528717041,0.790123462677002,0.46193522214889526,0.8235294222831726,1724,1730062282,,False,1,1de70_00011,2024-10-27_21-51-22,2956.4598882198334,2956.4598882198334,253915,agq012,10.108.101.12,2956.4598882198334,1,0.001,0.0,0.2,506,0,0,1de70_00011
0.671086847782135,0.604938268661499,0.670169472694397,0.6078431606292725,59,1730060377,,False,1,1de70_00012,2024-10-27_21-19-37,350.6733431816101,350.6733431816101,352,agq012,10.108.101.12,350.6733431816101,1,0.001,0.0,0.4,506,0,0,1de70_00012
0.6710919737815857,0.604938268661499,0.6701512336730957,0.6078431606292725,16,1730060689,,False,1,1de70_00013,2024-10-27_21-24-49,281.5162842273712,281.5162842273712,5383,agq012,10.108.101.12,281.5162842273712,1,0.001,0.0,0.6,506,0,0,1de70_00013
0.671475350856781,0.604938268661499,0.6706719994544983,0.6078431606292725,22,1730061009,,False,1,1de70_00014,2024-10-27_21-30-09,290.87472224235535,290.87472224235535,9571,agq012,10.108.101.12,290.87472224235535,1,0.001,0.0,0.8,506,0,0,1de70_00014
0.45086750388145447,0.8148148059844971,0.42825430631637573,0.8529411554336548,7071,1730072338,,False,1,1de70_00015,2024-10-28_00-38-58,11297.965292215347,11297.965292215347,14357,agq012,10.108.101.12,11297.965292215347,1,0.0001,0.0,0.0,506,0,0,1de70_00015
0.6710605025291443,0.604938268661499,0.6700688600540161,0.6078431606292725,201,1730062508,,False,1,1de70_00016,2024-10-27_21-55-08,575.5323865413666,575.5323865413666,24992,agq012,10.108.101.12,575.5323865413666,1,0.0001,0.0,0.2,506,0,0,1de70_00016
0.6710493564605713,0.604938268661499,0.6700503826141357,0.6078431606292725,266,1730062992,,False,1,1de70_00017,2024-10-27_22-03-12,679.5246994495392,679.5246994495392,29543,agq012,10.108.101.12,679.5246994495392,1,0.0001,0.0,0.4,506,0,0,1de70_00017
0.6711052656173706,0.604938268661499,0.670168936252594,0.6078431606292725,447,1730063482,,False,1,1de70_00018,2024-10-27_22-11-22,942.8334286212921,942.8334286212921,32688,agq012,10.108.101.12,942.8334286212921,1,0.0001,0.0,0.6,506,0,0,1de70_00018
