inner_es_loss,inner_es_accuracy,val_loss,val_accuracy,number_epochs,timestamp,checkpoint_dir_name,done,training_iteration,trial_id,date,time_this_iter_s,time_total_s,pid,hostname,node_ip,time_since_restore,iterations_since_restore,config/train_loop_config/learning_rate,config/train_loop_config/weight_decay,config/train_loop_config/dropout_rate,config/train_loop_config/batch_size,config/train_loop_config/dataset_test_round,config/train_loop_config/dataset_fold_round,logdir
0.31614094972610474,0.8648648858070374,0.33065852522850037,0.8405796885490417,1272,1768364536,,False,1,f116e_00000,2026-01-14_05-22-16,4143.337194681168,4143.337194681168,849820,ggpu130,10.241.148.30,4143.337194681168,1,0.1,0.0,0.0,689,0,0,f116e_00000
0.4520418047904968,0.8558558821678162,0.4872504472732544,0.8188405632972717,612,1768362630,,False,1,f116e_00001,2026-01-14_04-50-30,2237.121438741684,2237.121438741684,849822,ggpu130,10.241.148.30,2237.121438741684,1,0.1,0.0,0.2,689,0,0,f116e_00001
0.6920977234840393,0.522522509098053,0.6921253204345703,0.52173912525177,22,1768360787,,False,1,f116e_00002,2026-01-14_04-19-47,393.9217412471771,393.9217412471771,849823,ggpu130,10.241.148.30,393.9217412471771,1,0.1,0.0,0.4,689,0,0,f116e_00002
0.6917932629585266,0.522522509098053,0.6920002102851868,0.52173912525177,282,1768361561,,False,1,f116e_00003,2026-01-14_04-32-41,1168.515435218811,1168.515435218811,849821,ggpu130,10.241.148.30,1168.515435218811,1,0.1,0.0,0.6,689,0,0,f116e_00003
0.692132294178009,0.522522509098053,0.6922030448913574,0.52173912525177,102,1768361419,,False,1,f116e_00004,2026-01-14_04-30-19,620.6379356384277,620.6379356384277,853192,ggpu130,10.241.148.30,620.6379356384277,1,0.1,0.0,0.8,689,0,0,f116e_00004
0.29615676403045654,0.8918918967247009,0.2917950451374054,0.8840579986572266,1478,1768366172,,False,1,f116e_00005,2026-01-14_05-49-32,4742.222698688507,4742.222698688507,854608,ggpu130,10.241.148.30,4742.222698688507,1,0.01,0.0,0.0,689,0,0,f116e_00005
0.2431706339120865,0.9189189076423645,0.3042408525943756,0.8623188138008118,1329,1768365833,,False,1,f116e_00006,2026-01-14_05-43-53,4258.0405814647675,4258.0405814647675,855388,ggpu130,10.241.148.30,4258.0405814647675,1,0.01,0.0,0.2,689,0,0,f116e_00006
0.21220743656158447,0.9279279112815857,0.34025511145591736,0.8478260636329651,2446,1768370612,,False,1,f116e_00007,2026-01-14_07-03-32,7973.542169809341,7973.542169809341,857409,ggpu130,10.241.148.30,7973.542169809341,1,0.01,0.0,0.4,689,0,0,f116e_00007
0.27465882897377014,0.9279279112815857,0.36950787901878357,0.8333333134651184,1237,1768368566,,False,1,f116e_00008,2026-01-14_06-29-26,4020.169739484787,4020.169739484787,860578,ggpu130,10.241.148.30,4020.169739484787,1,0.01,0.0,0.6,689,0,0,f116e_00008
0.3270949423313141,0.8828828930854797,0.4391338527202606,0.782608687877655,1050,1768369303,,False,1,f116e_00009,2026-01-14_06-41-43,3461.44371342659,3461.44371342659,862831,ggpu130,10.241.148.30,3461.44371342659,1,0.01,0.0,0.8,689,0,0,f116e_00009
0.4147583246231079,0.8558558821678162,0.5026265978813171,0.7681159377098083,1306,1768370409,,False,1,f116e_00010,2026-01-14_07-00-09,4226.989305973053,4226.989305973053,863890,ggpu130,10.241.148.30,4226.989305973053,1,0.001,0.0,0.0,689,0,0,f116e_00010
0.3277992606163025,0.8468468189239502,0.4309469759464264,0.8115941882133484,5841,1768386292,,False,1,f116e_00011,2026-01-14_11-24-52,17714.0082116127,17714.0082116127,867622,ggpu130,10.241.148.30,17714.0082116127,1,0.001,0.0,0.2,689,0,0,f116e_00011
