inner_es_loss,inner_es_accuracy,val_loss,val_accuracy,number_epochs,timestamp,checkpoint_dir_name,done,training_iteration,trial_id,date,time_this_iter_s,time_total_s,pid,hostname,node_ip,time_since_restore,iterations_since_restore,config/train_loop_config/learning_rate,config/train_loop_config/weight_decay,config/train_loop_config/dropout_rate,config/train_loop_config/batch_size,config/train_loop_config/dataset_test_round,config/train_loop_config/dataset_fold_round,logdir
0.6027766466140747,0.7027027010917664,0.6505882143974304,0.6449275612831116,3463,1766418853,,False,1,670ee_00068,2025-12-22_16-54-13,10779.888844013214,10779.888844013214,3176709,ggpu117,10.241.148.17,10779.888844013214,1,0.0001,0.001,0.6,506,0,0,670ee_00068
0.6906163692474365,0.522522509098053,0.6914508938789368,0.52173912525177,187,1766417798,,False,1,670ee_00069,2025-12-22_16-36-38,892.7341167926788,892.7341167926788,3189436,ggpu117,10.241.148.17,892.7341167926788,1,0.0001,0.001,0.8,506,0,0,670ee_00069
0.4115922152996063,0.8198198080062866,0.5157662034034729,0.7246376872062683,5091,1766416897,,False,1,670ee_00065,2025-12-22_16-21-37,15793.047255277634,15793.047255277634,3165421,ggpu117,10.241.148.17,15793.047255277634,1,0.0001,0.001,0.0,506,0,0,670ee_00065
0.4132251441478729,0.837837815284729,0.5067026615142822,0.7318840622901917,3463,1766408064,,False,1,670ee_00063,2025-12-22_13-54-24,10761.1120865345,10761.1120865345,3159006,ggpu117,10.241.148.17,10761.1120865345,1,0.001,0.001,0.6,506,0,0,670ee_00063
0.38458335399627686,0.8648648858070374,0.4834096133708954,0.739130437374115,4042,1766407866,,False,1,670ee_00061,2025-12-22_13-51-06,12508.785683870316,12508.785683870316,3155385,ggpu117,10.241.148.17,12508.785683870316,1,0.001,0.001,0.2,506,0,0,670ee_00061
0.3965870141983032,0.8558558821678162,0.4923396408557892,0.7536231875419617,3623,1766406785,,False,1,670ee_00062,2025-12-22_13-33-05,11283.153934240341,11283.153934240341,3156161,ggpu117,10.241.148.17,11283.153934240341,1,0.001,0.001,0.4,506,0,0,670ee_00062
0.6901289224624634,0.522522509098053,0.6911036372184753,0.52173912525177,6,1766401094,,False,1,670ee_00064,2025-12-22_11-58-14,340.9138550758362,340.9138550758362,3164359,ggpu117,10.241.148.17,340.9138550758362,1,0.001,0.001,0.8,506,0,0,670ee_00064
0.4107401371002197,0.837837815284729,0.5148283243179321,0.7246376872062683,2287,1766400744,,False,1,670ee_00060,2025-12-22_11-52-24,7248.632219076157,7248.632219076157,3152091,ggpu117,10.241.148.17,7248.632219076157,1,0.001,0.001,0.0,506,0,0,670ee_00060
0.652137041091919,0.7027027010917664,0.6744895577430725,0.6376811861991882,9999,1766397294,,False,1,670ee_00048,2025-12-22_10-54-54,30232.41081428528,30232.41081428528,3109651,ggpu117,10.241.148.17,30232.41081428528,1,1e-05,0.0001,0.6,506,0,0,670ee_00048
0.6070711016654968,0.6936936974525452,0.6495385766029358,0.6376811861991882,634,1766395490,,False,1,670ee_00059,2025-12-22_10-24-50,2227.325733423233,2227.325733423233,3151191,ggpu117,10.241.148.17,2227.325733423233,1,0.01,0.001,0.8,506,0,0,670ee_00059
0.46583956480026245,0.792792797088623,0.5550709962844849,0.6739130616188049,1519,1766395343,,False,1,670ee_00057,2025-12-22_10-22-23,4923.235023260117,4923.235023260117,3146173,ggpu117,10.241.148.17,4923.235023260117,1,0.01,0.001,0.4,506,0,0,670ee_00057
0.6040260791778564,0.6936936974525452,0.6471134424209595,0.6594203114509583,840,1766393485,,False,1,670ee_00058,2025-12-22_09-51-25,2869.267357826233,2869.267357826233,3147019,ggpu117,10.241.148.17,2869.267357826233,1,0.01,0.001,0.6,506,0,0,670ee_00058
0.6250502467155457,0.7207207083702087,0.6678246259689331,0.6376811861991882,9999,1766393251,,False,1,670ee_00047,2025-12-22_09-47-31,30252.806525945663,30252.806525945663,3103708,ggpu117,10.241.148.17,30252.806525945663,1,1e-05,0.0001,0.4,506,0,0,670ee_00047
0.45009514689445496,0.8018018007278442,0.5448411107063293,0.695652186870575,1244,1766390606,,False,1,670ee_00056,2025-12-22_09-03-26,4073.231692790985,4073.231692790985,3140436,ggpu117,10.241.148.17,4073.231692790985,1,0.01,0.001,0.2,506,0,0,670ee_00056
0.6112654805183411,0.7207207083702087,0.6638180613517761,0.6449275612831116,9999,1766390405,,False,1,670ee_00046,2025-12-22_09-00-05,30308.24655175209,30308.24655175209,3099168,ggpu117,10.241.148.17,30308.24655175209,1,1e-05,0.0001,0.2,506,0,0,670ee_00046
0.46637964248657227,0.7837837934494019,0.5560349822044373,0.6739130616188049,838,1766386524,,False,1,670ee_00055,2025-12-22_07-55-24,2863.8877913951874,2863.8877913951874,3135891,ggpu117,10.241.148.17,2863.8877913951874,1,0.01,0.001,0.0,506,0,0,670ee_00055
0.6918027997016907,0.522522509098053,0.6921191811561584,0.52173912525177,173,1766383648,,False,1,670ee_00054,2025-12-22_07-07-28,849.1283888816833,849.1283888816833,3134267,ggpu117,10.241.148.17,849.1283888816833,1,0.1,0.001,0.8,506,0,0,670ee_00054
