config/train_loop_config/dataset_test_round,config/train_loop_config/learning_rate,config/train_loop_config/dropout_rate,config/train_loop_config/weight_decay,config/train_loop_config/batch_size,average_inner_es_loss,average_inner_es_accuracy,average_inner_es_precision,average_inner_es_recall,average_inner_es_specificity,average_inner_es_f1_score,average_inner_es_mcc,average_inner_es_auroc,average_inner_es_auprc,average_inner_es_true_positives,average_inner_es_false_negatives,average_inner_es_false_positives,average_inner_es_true_negatives,average_val_loss,average_val_accuracy,average_val_precision,average_val_recall,average_val_specificity,average_val_f1_score,average_val_mcc,average_val_auroc,average_val_auprc,average_val_true_positives,average_val_false_negatives,average_val_false_positives,average_val_true_negatives
0,0.0001,0.4,0.001,506,0.3103446662425995,0.8953846216201782,0.85223645,1.0,0.73846155,0.92003524,0.7931458,0.8791914,0.8794904,19.2,6.8,0.0,39.0,0.30315462946891786,0.9033950567245483,0.86289406,1.0,0.75625,0.9261732,0.8076587,0.8692549,0.86264944,24.2,7.8,0.0,48.8
1,0.001,0.4,0.01,506,0.2802047938108444,0.9015384674072265,0.86112976,1.0,0.75384617,0.9248233,0.8052598,0.8936884,0.89052784,19.6,6.4,0.0,39.0,0.30662516355514524,0.8960185289382935,0.8546916,1.0,0.7375,0.9212176,0.79361427,0.87274265,0.88271254,23.6,8.4,0.0,48.8
2,0.01,0.4,0.01,506,0.3164284467697144,0.8892307758331299,0.8451411,1.0,0.72307694,0.9158109,0.7814561,0.8623274,0.8592245,18.8,7.2,0.0,39.0,0.30460568964481355,0.8936728477478028,0.8516687,1.0,0.73125,0.9195452,0.7888578,0.8823063,0.8924428,23.4,8.6,0.0,48.8
3,0.01,0.2,0.01,506,0.2736011058092117,0.8984615445137024,0.8592676,0.9948718,0.75384617,0.9218806,0.79720986,0.89970416,0.89262736,19.6,6.4,0.2,38.8,0.2907504320144653,0.9059876561164856,0.8661111,1.0,0.7625,0.9280518,0.8124612,0.9006112,0.89196604,24.4,7.6,0.0,48.8
4,0.0001,0.0,0.001,506,0.2949847340583801,0.8953846216201782,0.8550166,1.0,0.73846155,0.9208829,0.79395276,0.86410254,0.85661316,19.2,6.8,0.0,39.0,0.31331960260868075,0.8961111187934876,0.8542646,1.0,0.7375,0.92114127,0.79350483,0.86807764,0.8596985,23.6,8.4,0.0,48.8
5,0.01,0.2,0.001,506,0.3328325688838959,0.8738461613655091,0.8360793,0.98461545,0.7076923,0.90391713,0.7459877,0.85996056,0.86592436,18.4,7.6,0.6,38.4,0.3273284018039703,0.8862345695495606,0.8559745,0.97959185,0.74375,0.91258466,0.7706157,0.86266613,0.85009146,23.8,8.2,1.0,47.8
6,0.0001,0.0,0.001,506,0.3190540850162506,0.8830769300460816,0.8382472,1.0,0.7076923,0.9116446,0.7698541,0.8646943,0.84561396,18.4,7.6,0.0,39.0,0.3054671734571457,0.8984567999839783,0.8580085,1.0,0.74375,0.9230431,0.7984055,0.88009405,0.8877365,23.8,8.2,0.0,48.8
7,0.0001,0.4,0.1,506,0.3096971660852432,0.892307698726654,0.84943503,1.0,0.7307693,0.91815567,0.78748995,0.8820513,0.8811124,19.0,7.0,0.0,39.0,0.2929532527923584,0.9059567928314209,0.8655524,1.0,0.7625,0.9278582,0.8123356,0.8945206,0.89681196,24.4,7.6,0.0,48.8
8,0.001,0.4,0.1,506,0.3145760089159012,0.8861538529396057,0.8424395,1.0,0.7153846,0.9139716,0.77575934,0.8546351,0.8646162,18.6,7.4,0.0,39.0,0.302787983417511,0.8985185265541077,0.8585774,1.0,0.74375,0.9232438,0.7986049,0.89135444,0.90474117,23.8,8.2,0.0,48.8
9,0.01,0.4,0.1,506,0.27088925540447234,0.9076923131942749,0.86821425,1.0,0.7692307,0.9290458,0.8169371,0.89339256,0.8822546,20.0,6.0,0.0,39.0,0.3122739851474762,0.8910802364349365,0.8485271,1.0,0.725,0.9177066,0.7839439,0.8576969,0.85681164,23.2,8.8,0.0,48.8
