config/train_loop_config/dataset_test_round,config/train_loop_config/learning_rate,config/train_loop_config/dropout_rate,config/train_loop_config/weight_decay,config/train_loop_config/batch_size,average_inner_es_loss,average_inner_es_accuracy,average_inner_es_precision,average_inner_es_recall,average_inner_es_specificity,average_inner_es_f1_score,average_inner_es_mcc,average_inner_es_auroc,average_inner_es_auprc,average_inner_es_true_positives,average_inner_es_false_negatives,average_inner_es_false_positives,average_inner_es_true_negatives,average_val_loss,average_val_accuracy,average_val_precision,average_val_recall,average_val_specificity,average_val_f1_score,average_val_mcc,average_val_auroc,average_val_auprc,average_val_true_positives,average_val_false_negatives,average_val_false_positives,average_val_true_negatives
0,0.0001,0.2,0.001,506,0.29258587062358854,0.8953846216201782,0.85223645,1.0,0.7384615,0.92003524,0.7931458,0.906213,0.9222647,19.2,6.8,0.0,39.0,0.2943437993526459,0.9033950567245483,0.86289406,1.0,0.75625,0.9261732,0.8076587,0.86931866,0.8724741,24.2,7.8,0.0,48.8
1,0.001,0.4,0.01,506,0.28615814447402954,0.9015384674072265,0.8611299,1.0,0.75384617,0.9248233,0.8052598,0.87850106,0.8675314,19.6,6.4,0.0,39.0,0.3056112051010132,0.8960185289382935,0.8546916,1.0,0.7375,0.9212176,0.79361427,0.8680126,0.867458,23.6,8.4,0.0,48.8
2,0.0001,0.0,0.01,506,0.31542481780052184,0.8892307758331299,0.8451411,1.0,0.72307694,0.91581094,0.7814561,0.87337273,0.8678708,18.8,7.2,0.0,39.0,0.30829425156116486,0.8936728477478028,0.8516687,1.0,0.73125,0.9195452,0.7888578,0.87374705,0.882092,23.4,8.6,0.0,48.8
3,0.0001,0.0,0.1,506,0.2994862496852875,0.9015384674072265,0.859944,1.0,0.75384617,0.92445767,0.80494374,0.89457595,0.8954606,19.6,6.4,0.0,39.0,0.2924278795719147,0.9059876561164856,0.8661111,1.0,0.7625,0.9280518,0.8124612,0.8983738,0.90187675,24.4,7.6,0.0,48.8
4,0.01,0.4,0.01,506,0.29312625974416734,0.8953846216201782,0.8550166,1.0,0.7384616,0.9208828,0.7939527,0.85779095,0.84930944,19.2,6.8,0.0,39.0,0.32252655625343324,0.8961111187934876,0.85426474,1.0,0.7375,0.92114127,0.79350483,0.8629252,0.8493826,23.6,8.4,0.0,48.8
5,0.01,0.2,0.1,506,0.3269440770149231,0.8830769300460816,0.8381893,1.0,0.70769227,0.91163427,0.769775,0.84733725,0.85254276,18.4,7.6,0.0,39.0,0.3124823659658432,0.8985802412033081,0.8584255,1.0,0.74375,0.9232513,0.7984567,0.858967,0.8466093,23.8,8.2,0.0,48.8
6,0.001,0.4,0.001,506,0.31712339222431185,0.8830769300460816,0.8382472,1.0,0.70769227,0.9116446,0.7698541,0.86074954,0.8630146,18.4,7.6,0.0,39.0,0.3033376127481461,0.8984567999839783,0.8580085,1.0,0.74375,0.9230431,0.7984056,0.87945366,0.88972014,23.8,8.2,0.0,48.8
7,0.01,0.4,0.001,506,0.29913128912448883,0.892307698726654,0.84943503,1.0,0.7307693,0.91815567,0.78748995,0.87554246,0.86414945,19.0,7.0,0.0,39.0,0.2831838667392731,0.9059567928314209,0.8655524,1.0,0.7625,0.92785823,0.8123356,0.8919218,0.893106,24.4,7.6,0.0,48.8
8,0.001,0.2,0.001,506,0.30901660323143004,0.8861538529396057,0.84243935,1.0,0.7153846,0.9139716,0.77575934,0.87041426,0.87625086,18.6,7.4,0.0,39.0,0.3008496403694153,0.8985185265541077,0.8585774,1.0,0.74375,0.9232438,0.7986049,0.89710486,0.9060376,23.8,8.2,0.0,48.8
9,0.01,0.2,0.1,506,0.28978376686573026,0.9076923131942749,0.8682143,1.0,0.7692308,0.9290458,0.81693715,0.8675543,0.84024924,20.0,6.0,0.0,39.0,0.324677437543869,0.8910802364349365,0.8485271,1.0,0.725,0.9177066,0.78394395,0.8520209,0.8480913,23.2,8.8,0.0,48.8
