outer_es_loss,outer_es_accuracy,test_loss,test_accuracy,number_epochs,timestamp,checkpoint_dir_name,done,training_iteration,trial_id,date,time_this_iter_s,time_total_s,pid,hostname,node_ip,time_since_restore,iterations_since_restore,config/train_loop_config/es_folds,logdir,config/train_loop_config/dataset_test_round,config/train_loop_config/learning_rate,config/train_loop_config/weight_decay,config/train_loop_config/batch_size,config/train_loop_config/dropout_rate_normal,config/train_loop_config/dropout_rate_attention,outer_es_precision,outer_es_recall,outer_es_specificity,outer_es_f1_score,outer_es_mcc,outer_es_auroc,outer_es_auprc,outer_es_true_positives,outer_es_false_negatives,outer_es_false_positives,outer_es_true_negatives,test_precision,test_recall,test_specificity,test_f1_score,test_mcc,test_auroc,test_auprc,test_true_positives,test_false_negatives,test_false_positives,test_true_negatives
0.4996950328350067,0.75,0.5688713192939758,0.6376811861991882,3196,1769155292,,False,1,033a0_00000,2026-01-23_09-01-32,2019.5717158317566,2019.5717158317566,1035329,ggpu133,10.241.148.33,2019.5717158317566,1,0,033a0_00000,8,0.01,0.0,689,0.0,0.0,0.7777778,0.8235294,0.6363636,0.8,0.46875015,0.83422464,0.901424,14.0,8.0,6.0,28.0,0.6969697,0.6052632,0.67741936,0.64788735,0.28149027,0.7614601,0.77917904,21.0,10.0,15.0,23.0
0.4720754325389862,0.7818182110786438,0.5714074969291687,0.6666666865348816,2374,1769154817,,False,1,033a0_00001,2026-01-23_08-53-37,1544.700073480606,1544.700073480606,1035330,ggpu133,10.241.148.33,1544.700073480606,1,1,033a0_00001,8,0.01,0.0,689,0.0,0.0,0.75,0.8076923,0.7586207,0.7777778,0.56556344,0.87798405,0.854452,22.0,7.0,5.0,21.0,0.7027027,0.68421054,0.6451613,0.6933333,0.32853618,0.75466895,0.74209523,20.0,11.0,12.0,26.0
0.4654773473739624,0.6909090876579285,0.5222263336181641,0.7101449370384216,4315,1769157620,,False,1,033a0_00002,2026-01-23_09-40-20,2795.9670701026917,2795.9670701026917,1038869,ggpu133,10.241.148.33,2795.9670701026917,1,2,033a0_00002,8,0.01,0.0,689,0.0,0.0,0.6666667,0.78571427,0.5925926,0.72131145,0.38604403,0.79497355,0.7886522,16.0,11.0,6.0,22.0,0.7647059,0.68421054,0.7419355,0.7222222,0.42399192,0.7775892,0.77797055,23.0,8.0,12.0,26.0
0.6879320740699768,0.6000000238418579,0.6793860793113708,0.6086956262588501,40,1769155405,,False,1,033a0_00003,2026-01-23_09-03-25,104.73860383033752,104.73860383033752,1040389,ggpu133,10.241.148.33,104.73860383033752,1,3,033a0_00003,8,0.01,0.0,689,0.0,0.0,0.5744681,0.9310345,0.23076923,0.7105263,0.22912909,0.530504,0.52351034,6.0,20.0,2.0,27.0,0.60784316,0.81578946,0.3548387,0.6966292,0.19328675,0.63327676,0.6469352,11.0,20.0,7.0,31.0
0.6811422109603882,0.6000000238418579,0.6714848875999451,0.6086956262588501,50,1769155524,,False,1,033a0_00004,2026-01-23_09-05-24,111.0215413570404,111.0215413570404,1041468,ggpu133,10.241.148.33,111.0215413570404,1,4,033a0_00004,8,0.01,0.0,689,0.0,0.0,0.58536583,0.82758623,0.34615386,0.6857143,0.19912678,0.6591512,0.63249344,9.0,17.0,5.0,24.0,0.627907,0.7105263,0.48387095,0.6666667,0.1995455,0.6366723,0.6509253,15.0,16.0,11.0,27.0
