config/train_loop_config/dataset_test_round,config/train_loop_config/learning_rate,config/train_loop_config/dropout_rate,config/train_loop_config/weight_decay,config/train_loop_config/batch_size,average_inner_es_loss,average_inner_es_accuracy,average_inner_es_precision,average_inner_es_recall,average_inner_es_specificity,average_inner_es_f1_score,average_inner_es_mcc,average_inner_es_auroc,average_inner_es_auprc,average_inner_es_true_positives,average_inner_es_false_negatives,average_inner_es_false_positives,average_inner_es_true_negatives,average_val_loss,average_val_accuracy,average_val_precision,average_val_recall,average_val_specificity,average_val_f1_score,average_val_mcc,average_val_auroc,average_val_auprc,average_val_true_positives,average_val_false_negatives,average_val_false_positives,average_val_true_negatives
0,0.0001,0.4,0.01,506,0.32093668580055235,0.8861538529396057,0.850247,0.98461545,0.7384615,0.91223735,0.77057606,0.8864892,0.8984025,19.2,6.8,0.6,38.4,0.31885242462158203,0.8885493874549866,0.86010647,0.9754251,0.75625,0.91374826,0.77176476,0.8836708,0.88001955,24.2,7.8,1.2,47.6
1,1e-05,0.4,0.001,506,0.346677702665329,0.8830769300460816,0.8544769,0.97435904,0.7461539,0.90972835,0.761917,0.8585798,0.8355197,19.4,6.6,1.0,38.0,0.3491452157497406,0.878734576702118,0.8520335,0.9714286,0.7375,0.9064134,0.7548948,0.86732435,0.8700603,23.6,8.4,1.4,47.4
2,0.001,0.4,0.01,506,0.3492427945137024,0.8676923155784607,0.8402592,0.96410257,0.72307694,0.8974682,0.7289231,0.87514794,0.88516295,18.8,7.2,1.4,37.6,0.340051931142807,0.8788580298423767,0.84576476,0.97959185,0.725,0.9075676,0.7520162,0.87910956,0.87560254,23.2,8.8,1.0,47.8
3,0.001,0.4,0.001,506,0.298186844587326,0.8953846216201782,0.85866153,0.9897436,0.75384617,0.9192988,0.78970295,0.89339256,0.89877164,19.6,6.4,0.4,38.6,0.3055913090705872,0.8911728382110595,0.8601553,0.97959185,0.75625,0.9159595,0.7765016,0.8864477,0.89486825,24.2,7.8,1.0,47.8
4,0.001,0.4,0.1,506,0.38111729025840757,0.8769230842590332,0.8520874,0.9692308,0.7384616,0.90511715,0.75152653,0.8674556,0.86984825,19.2,6.8,1.2,37.8,0.3807599306106567,0.8812037110328674,0.8511836,0.97525513,0.7375,0.90855896,0.75726545,0.8656675,0.86088437,23.6,8.4,1.2,47.6
5,0.0001,0.4,0.1,506,0.40566115379333495,0.8615384697914124,0.8336609,0.96410257,0.70769227,0.8932551,0.7186343,0.84220904,0.854523,18.4,7.6,1.4,37.6,0.3850933849811554,0.8811728358268738,0.8549212,0.9710884,0.74375,0.9084832,0.7565601,0.8652463,0.8651519,23.8,8.2,1.4,47.4
6,0.001,0.0,0.001,506,0.3550243854522705,0.8738461613655091,0.83571243,0.98461545,0.70769227,0.9038986,0.7451766,0.8349112,0.8244632,18.4,7.6,0.6,38.4,0.3405499577522278,0.8786419868469239,0.85629445,0.9630953,0.75,0.9059943,0.7488455,0.87112033,0.86977035,24.0,8.0,1.8,47.0
7,1e-05,0.2,0.001,506,0.3575428783893585,0.8738461613655091,0.8458708,0.9692308,0.7307693,0.9025365,0.743318,0.86745566,0.8626693,19.0,7.0,1.2,37.8,0.3239009141921997,0.8935802459716797,0.8657756,0.9754251,0.76875,0.917235,0.7808845,0.88666564,0.8890271,24.6,7.4,1.2,47.6
8,0.001,0.4,0.01,506,0.3639714032411575,0.8615384697914124,0.8389556,0.95384616,0.72307694,0.89224035,0.7139147,0.8499014,0.85497904,18.8,7.2,1.8,37.2,0.32727869153022765,0.888611114025116,0.85631645,0.9835884,0.74375,0.91502684,0.7729185,0.88162327,0.8899245,23.8,8.2,0.8,48.0
9,1e-05,0.4,0.1,506,0.38424330949783325,0.8953846216201782,0.86582774,0.97948724,0.7692308,0.9186605,0.7872051,0.90029585,0.8888178,20.0,6.0,0.8,38.2,0.41329776048660277,0.8737962961196899,0.8446347,0.9714286,0.725,0.90316856,0.74088824,0.8570326,0.8492104,23.2,8.8,1.4,47.4
