inner_es_loss,inner_es_accuracy,val_loss,val_accuracy,number_epochs,timestamp,checkpoint_dir_name,done,training_iteration,trial_id,date,time_this_iter_s,time_total_s,pid,hostname,node_ip,time_since_restore,iterations_since_restore,config/train_loop_config/learning_rate,config/train_loop_config/weight_decay,config/train_loop_config/dropout_rate,config/train_loop_config/batch_size,config/train_loop_config/dataset_test_round,config/train_loop_config/dataset_fold_round,logdir
0.3994198441505432,0.8198198080062866,0.5159421563148499,0.739130437374115,80,1766254872,,False,1,59379_00000,2025-12-20_19-21-12,557.5025298595428,557.5025298595428,2238449,ggpu123,10.241.148.23,557.5025298595428,1,0.1,0.0,0.0,506,0,0,59379_00000
0.18284648656845093,0.9369369149208069,0.36829718947410583,0.8333333134651184,260,1766255405,,False,1,59379_00001,2025-12-20_19-30-05,1091.0603168010712,1091.0603168010712,2238448,ggpu123,10.241.148.23,1091.0603168010712,1,0.1,0.0,0.2,506,0,0,59379_00001
0.2155616283416748,0.9279279112815857,0.3319952189922333,0.8840579986572266,606,1766256447,,False,1,59379_00002,2025-12-20_19-47-27,2133.0548326969147,2133.0548326969147,2238450,ggpu123,10.241.148.23,2133.0548326969147,1,0.1,0.0,0.4,506,0,0,59379_00002
0.3993302285671234,0.8198198080062866,0.4575413167476654,0.7971014380455017,357,1766255689,,False,1,59379_00003,2025-12-20_19-34-49,1375.3934035301208,1375.3934035301208,2238451,ggpu123,10.241.148.23,1375.3934035301208,1,0.1,0.0,0.6,506,0,0,59379_00003
0.692132294178009,0.522522509098053,0.692203164100647,0.52173912525177,131,1766255597,,False,1,59379_00004,2025-12-20_19-33-17,710.8937799930573,710.8937799930573,2242166,ggpu123,10.241.148.23,710.8937799930573,1,0.1,0.0,0.8,506,0,0,59379_00004
0.29437512159347534,0.8918918967247009,0.313154399394989,0.8550724387168884,73,1766255963,,False,1,59379_00005,2025-12-20_19-39-23,539.6333730220795,539.6333730220795,2243400,ggpu123,10.241.148.23,539.6333730220795,1,0.01,0.0,0.0,506,0,0,59379_00005
0.2755996286869049,0.9009009003639221,0.27966436743736267,0.8840579986572266,243,1766256652,,False,1,59379_00006,2025-12-20_19-50-52,1042.7829649448395,1042.7829649448395,2244231,ggpu123,10.241.148.23,1042.7829649448395,1,0.01,0.0,0.2,506,0,0,59379_00006
0.2564241290092468,0.8828828930854797,0.24212107062339783,0.8840579986572266,139,1766256453,,False,1,59379_00007,2025-12-20_19-47-33,742.1244361400604,742.1244361400604,2244918,ggpu123,10.241.148.23,742.1244361400604,1,0.01,0.0,0.4,506,0,0,59379_00007
0.2448093444108963,0.9009009003639221,0.25201505422592163,0.8768116235733032,339,1766257310,,False,1,59379_00008,2025-12-20_20-01-50,1335.6532142162323,1335.6532142162323,2245878,ggpu123,10.241.148.23,1335.6532142162323,1,0.01,0.0,0.6,506,0,0,59379_00008
0.24671536684036255,0.8828828930854797,0.27178850769996643,0.9057971239089966,893,1766259452,,False,1,59379_00009,2025-12-20_20-37-32,2995.1979508399963,2995.1979508399963,2247177,ggpu123,10.241.148.23,2995.1979508399963,1,0.01,0.0,0.8,506,0,0,59379_00009
0.2605431377887726,0.837837815284729,0.2154797613620758,0.9202898740768433,100,1766257078,,False,1,59379_00010,2025-12-20_19-57-58,616.7514674663544,616.7514674663544,2247491,ggpu123,10.241.148.23,616.7514674663544,1,0.001,0.0,0.0,506,0,0,59379_00010
0.2606968581676483,0.837837815284729,0.22128596901893616,0.9275362491607666,159,1766257468,,False,1,59379_00011,2025-12-20_20-04-28,797.7452020645142,797.7452020645142,2248639,ggpu123,10.241.148.23,797.7452020645142,1,0.001,0.0,0.2,506,0,0,59379_00011
0.26609379053115845,0.8648648858070374,0.2034015655517578,0.9420289993286133,159,1766257878,,False,1,59379_00012,2025-12-20_20-11-18,790.6279151439667,790.6279151439667,2249829,ggpu123,10.241.148.23,790.6279151439667,1,0.001,0.0,0.4,506,0,0,59379_00012
0.2597334384918213,0.8738738894462585,0.2217453420162201,0.9202898740768433,268,1766258457,,False,1,59379_00013,2025-12-20_20-20-57,1122.7069690227509,1122.7069690227509,2250701,ggpu123,10.241.148.23,1122.7069690227509,1,0.001,0.0,0.6,506,0,0,59379_00013
0.24149304628372192,0.9009009003639221,0.22188282012939453,0.8985507488250732,504,1766259322,,False,1,59379_00014,2025-12-20_20-35-22,1830.8123497962952,1830.8123497962952,2251629,ggpu123,10.241.148.23,1830.8123497962952,1,0.001,0.0,0.8,506,0,0,59379_00014
0.26276496052742004,0.8108108043670654,0.22743621468544006,0.9130434989929199,198,1766258799,,False,1,59379_00015,2025-12-20_20-26-39,911.0001027584076,911.0001027584076,2252759,ggpu123,10.241.148.23,911.0001027584076,1,0.0001,0.0,0.0,506,0,0,59379_00015
0.2724386751651764,0.837837815284729,0.22100555896759033,0.9275362491607666,416,1766260036,,False,1,59379_00016,2025-12-20_20-47-16,1569.6589784622192,1569.6589784622192,2254275,ggpu123,10.241.148.23,1569.6589784622192,1,0.0001,0.0,0.2,506,0,0,59379_00016
0.31387388706207275,0.8648648858070374,0.2582417130470276,0.9057971239089966,622,1766260973,,False,1,59379_00017,2025-12-20_21-02-53,2164.504275560379,2164.504275560379,2255421,ggpu123,10.241.148.23,2164.504275560379,1,0.0001,0.0,0.4,506,0,0,59379_00017
0.4206381142139435,0.8108108043670654,0.4613979160785675,0.7536231875419617,110,1766259995,,False,1,59379_00018,2025-12-20_20-46-35,655.5174322128296,655.5174322128296,2256699,ggpu123,10.241.148.23,655.5174322128296,1,0.0001,0.0,0.6,506,0,0,59379_00018
0.3345949351787567,0.8738738894462585,0.3464011251926422,0.8478260636329651,834,1766262298,,False,1,59379_00019,2025-12-20_21-24-58,2832.0403728485107,2832.0403728485107,2257467,ggpu123,10.241.148.23,2832.0403728485107,1,0.0001,0.0,0.8,506,0,0,59379_00019
0.26470401883125305,0.8198198080062866,0.23189793527126312,0.9057971239089966,1144,1766263751,,False,1,59379_00020,2025-12-20_21-49-11,3747.3819437026978,3747.3819437026978,2258830,ggpu123,10.241.148.23,3747.3819437026978,1,1e-05,0.0,0.0,506,0,0,59379_00020
0.3188992142677307,0.8828828930854797,0.3167159855365753,0.8695651888847351,866,1766262937,,False,1,59379_00021,2025-12-20_21-35-37,2892.9844155311584,2892.9844155311584,2259519,ggpu123,10.241.148.23,2892.9844155311584,1,1e-05,0.0,0.2,506,0,0,59379_00021
0.3876311182975769,0.837837815284729,0.41828665137290955,0.7898550629615784,606,1766263125,,False,1,59379_00022,2025-12-20_21-38-45,2130.029189825058,2130.029189825058,2261233,ggpu123,10.241.148.23,2130.029189825058,1,1e-05,0.0,0.4,506,0,0,59379_00022
0.42873620986938477,0.792792797088623,0.4718610346317291,0.739130437374115,859,1766265199,,False,1,59379_00023,2025-12-20_22-13-19,2890.497581243515,2890.497581243515,2263832,ggpu123,10.241.148.23,2890.497581243515,1,1e-05,0.0,0.6,506,0,0,59379_00023
0.4525609314441681,0.8018018007278442,0.4960668385028839,0.739130437374115,1664,1766268232,,False,1,59379_00024,2025-12-20_23-03-52,5279.5771334171295,5279.5771334171295,2265223,ggpu123,10.241.148.23,5279.5771334171295,1,1e-05,0.0,0.8,506,0,0,59379_00024
0.4337705969810486,0.792792797088623,0.4539295732975006,0.7898550629615784,220,1766264106,,False,1,59379_00025,2025-12-20_21-55-06,970.7123157978058,970.7123157978058,2266049,ggpu123,10.241.148.23,970.7123157978058,1,0.1,0.0001,0.0,506,0,0,59379_00025
