,outer_es_loss,outer_es_accuracy,test_loss,test_accuracy,number_epochs,timestamp,checkpoint_dir_name,done,training_iteration,trial_id,date,time_this_iter_s,time_total_s,pid,hostname,node_ip,time_since_restore,iterations_since_restore,config/train_loop_config/es_folds,logdir,config/train_loop_config/dataset_test_round,config/train_loop_config/learning_rate,config/train_loop_config/weight_decay,config/train_loop_config/batch_size,config/train_loop_config/dropout_rate_normal,config/train_loop_config/dropout_rate_attention,outer_es_precision,outer_es_recall,outer_es_specificity,outer_es_f1_score,outer_es_mcc,outer_es_auroc,outer_es_auprc,outer_es_true_positives,outer_es_false_negatives,outer_es_false_positives,outer_es_true_negatives,test_precision,test_recall,test_specificity,test_f1_score,test_mcc,test_auroc,test_auprc,test_true_positives,test_false_negatives,test_false_positives,test_true_negatives
0,0.2697258591651916,0.9464285969734192,0.2801893949508667,0.91304349899292,128,1777334093,,False,1,1bf90_00000,2026-04-28_01-54-53,154.29875683784485,154.29875683784485,975245,ggpu127,10.241.148.27,154.29875683784485,1,0,1bf90_00000,0,0.01,0.001,689,0.2,0.0,0.96666664,0.9354839,0.96,0.9508197,0.8926091,0.9767742,0.98444724,24.0,1.0,2.0,29.0,0.85365856,1.0,0.8235294,0.92105263,0.8384586,0.9521009,0.94858754,28.0,6.0,0.0,35.0
1,0.2699138224124908,0.9272727370262146,0.2979743778705597,0.8695651888847351,241,1777334165,,False,1,1bf90_00001,2026-04-28_01-56-05,225.93802118301392,225.93802118301392,975246,ggpu127,10.241.148.27,225.93802118301392,1,1,1bf90_00001,0,0.01,0.001,689,0.2,0.0,0.92,0.92,0.93333334,0.92,0.85333335,0.9933333,0.9926373,28.0,2.0,2.0,23.0,0.825,0.94285715,0.7941176,0.88,0.74644375,0.94453776,0.9391731,27.0,7.0,2.0,33.0
2,0.2665359675884247,0.9272727370262146,0.2483287155628204,0.8985507488250732,214,1777334318,,False,1,1bf90_00002,2026-04-28_01-58-38,214.46582198143005,214.46582198143005,976973,ggpu127,10.241.148.27,214.46582198143005,1,2,1bf90_00002,0,0.01,0.001,689,0.2,0.0,0.9310345,0.9310345,0.9230769,0.9310345,0.85411143,0.96816975,0.9697449,24.0,2.0,2.0,27.0,0.85,0.9714286,0.8235294,0.9066667,0.80517197,0.95798314,0.95874405,28.0,6.0,1.0,34.0
3,0.2721747457981109,0.8181818127632141,0.2798094749450683,0.8840579986572266,219,1777334392,,False,1,1bf90_00003,2026-04-28_01-59-52,215.1188063621521,215.1188063621521,978063,ggpu127,10.241.148.27,215.1188063621521,1,3,1bf90_00003,0,0.01,0.001,689,0.2,0.0,0.8214286,0.8214286,0.8148148,0.8214286,0.6362434,0.92592597,0.8994625,22.0,5.0,5.0,23.0,0.84615386,0.94285715,0.8235294,0.8918919,0.7729091,0.94621855,0.94249034,28.0,6.0,2.0,33.0
4,0.2517498135566711,0.9090909361839294,0.2800547778606415,0.8840579986572266,195,1777334532,,False,1,1bf90_00004,2026-04-28_02-02-12,203.56552696228027,203.56552696228027,979164,ggpu127,10.241.148.27,203.56552696228027,1,4,1bf90_00004,0,0.01,0.001,689,0.2,0.0,0.92,0.88461536,0.9310345,0.9019608,0.817822,0.96021223,0.9508398,27.0,2.0,3.0,23.0,0.84615386,0.94285715,0.8235294,0.8918919,0.7729091,0.9411765,0.9372676,28.0,6.0,2.0,33.0
5,0.223768949508667,0.875,0.2459707409143448,0.8840579986572266,272,1777334648,,False,1,1bf90_00005,2026-04-28_02-04-08,247.99008512496948,247.99008512496948,980176,ggpu127,10.241.148.27,247.99008512496948,1,0,1bf90_00005,1,0.01,0.001,689,0.2,0.2,0.9,0.87096775,0.88,0.8852459,0.7485569,0.95483875,0.9609317,22.0,3.0,4.0,27.0,0.8974359,0.8974359,0.8666667,0.8974359,0.7641026,0.96239316,0.96256447,26.0,4.0,4.0,35.0
6,0.2869216501712799,0.8727272748947144,0.2588432431221008,0.91304349899292,157,1777334721,,False,1,1bf90_00006,2026-04-28_02-05-21,178.06873655319214,178.06873655319214,981452,ggpu127,10.241.148.27,178.06873655319214,1,1,1bf90_00006,1,0.01,0.001,689,0.2,0.2,0.9375,0.85714287,0.9,0.8955224,0.7383936,0.94857144,0.96633136,18.0,2.0,5.0,30.0,0.902439,0.94871795,0.8666667,0.925,0.82316047,0.96495724,0.968573,26.0,4.0,2.0,37.0
7,0.4053871631622314,0.8545454740524292,0.318205714225769,0.8985507488250732,65,1777334780,,False,1,1bf90_00007,2026-04-28_02-06-20,120.0296778678894,120.0296778678894,982549,ggpu127,10.241.148.27,120.0296778678894,1,2,1bf90_00007,1,0.01,0.001,689,0.2,0.2,0.84375,0.9,0.8,0.87096775,0.70662624,0.85999995,0.80017495,20.0,5.0,3.0,27.0,0.92105263,0.8974359,0.9,0.90909094,0.7947235,0.95299137,0.9572294,27.0,3.0,4.0,35.0
8,0.2052339613437652,0.9636363387107848,0.2874342203140259,0.8550724387168884,331,1777335014,,False,1,1bf90_00008,2026-04-28_02-10-14,285.2961015701294,285.2961015701294,983556,ggpu127,10.241.148.27,285.2961015701294,1,3,1bf90_00008,1,0.01,0.001,689,0.2,0.2,0.9375,1.0,0.92,0.9677419,0.92870873,0.9973333,0.9978135,23.0,2.0,0.0,30.0,0.9142857,0.82051283,0.9,0.8648649,0.7144324,0.95897436,0.96350825,27.0,3.0,7.0,32.0
9,0.2330554276704788,0.8909090757369995,0.2562583088874817,0.91304349899292,370,1777335102,,False,1,1bf90_00009,2026-04-28_02-11-42,310.58145570755005,310.58145570755005,984569,ggpu127,10.241.148.27,310.58145570755005,1,4,1bf90_00009,1,0.01,0.001,689,0.2,0.2,0.8076923,0.95454544,0.8484849,0.875,0.7879789,0.9820937,0.98311687,28.0,5.0,1.0,21.0,0.902439,0.94871795,0.8666667,0.925,0.82316047,0.959829,0.9656392,26.0,4.0,2.0,37.0
10,0.3606341183185577,0.8214285969734192,0.2933450639247894,0.91304349899292,126,1777335179,,False,1,1bf90_00010,2026-04-28_02-12-59,155.51775789260864,155.51775789260864,985834,ggpu127,10.241.148.27,155.51775789260864,1,0,1bf90_00010,2,0.01,0.0001,689,0.4,0.4,0.8148148,0.8148148,0.82758623,0.8148148,0.64240104,0.9399744,0.9337183,24.0,5.0,5.0,22.0,0.8947368,0.9444444,0.8787879,0.9189189,0.82671916,0.95286185,0.9413148,29.0,4.0,2.0,34.0
11,0.2436874359846115,0.8363636136054993,0.2733429074287414,0.91304349899292,197,1777335312,,False,1,1bf90_00011,2026-04-28_02-15-12,201.8893401622772,201.8893401622772,986846,ggpu127,10.241.148.27,201.8893401622772,1,1,1bf90_00011,2,0.01,0.0001,689,0.4,0.4,0.8333333,0.86206895,0.8076923,0.84745765,0.6715449,0.9442971,0.95045304,21.0,5.0,4.0,25.0,0.8947368,0.9444444,0.8787879,0.9189189,0.82671916,0.96043766,0.95654964,29.0,4.0,2.0,34.0
12,0.2176891863346099,0.8909090757369995,0.265506237745285,0.9275362491607666,440,1777335543,,False,1,1bf90_00012,2026-04-28_02-19-03,352.82883763313293,352.82883763313293,987933,ggpu127,10.241.148.27,352.82883763313293,1,2,1bf90_00012,2,0.01,0.0001,689,0.4,0.4,0.875,0.93333334,0.84,0.9032258,0.7806537,0.97333336,0.9783314,21.0,4.0,2.0,28.0,0.8780488,1.0,0.8484849,0.9350649,0.8631403,0.9553871,0.95406336,28.0,5.0,0.0,36.0
13,0.3480684161186218,0.800000011920929,0.3073334693908691,0.8985507488250732,83,1777335454,,False,1,1bf90_00013,2026-04-28_02-17-34,131.05461311340332,131.05461311340332,989038,ggpu127,10.241.148.27,131.05461311340332,1,3,1bf90_00013,2,0.01,0.0001,689,0.4,0.4,0.8214286,0.79310346,0.8076923,0.80701756,0.60000056,0.93103445,0.94956875,21.0,5.0,6.0,23.0,0.8717949,0.9444444,0.8484849,0.9066667,0.7990055,0.95117843,0.93378544,28.0,5.0,2.0,34.0
14,0.1577576398849487,0.9272727370262146,0.2537140846252441,0.91304349899292,567,1777335898,,False,1,1bf90_00014,2026-04-28_02-24-59,436.2960481643677,436.2960481643677,990136,ggpu127,10.241.148.27,436.2960481643677,1,4,1bf90_00014,2,0.01,0.0001,689,0.4,0.4,0.88461536,0.9583333,0.9032258,0.92,0.85582685,0.99059135,0.98993057,28.0,3.0,1.0,23.0,0.8947368,0.9444444,0.8787879,0.9189189,0.82671916,0.959596,0.9592704,29.0,4.0,2.0,34.0
15,0.2599264681339264,0.875,0.2756743133068084,0.8260869383811951,192,1777335750,,False,1,1bf90_00015,2026-04-28_02-22-30,197.0662171840668,197.0662171840668,991226,ggpu127,10.241.148.27,197.0662171840668,1,0,1bf90_00015,3,0.01,0.001,689,0.4,0.0,0.875,0.9032258,0.84,0.8888889,0.7466052,0.9587097,0.96823937,21.0,4.0,3.0,28.0,0.9142857,0.7804878,0.89285713,0.84210527,0.6613556,0.9390244,0.95355016,25.0,3.0,9.0,32.0
16,0.2355075776576995,0.9090909361839294,0.3013902604579925,0.8115941882133484,387,1777336080,,False,1,1bf90_00016,2026-04-28_02-28-00,320.01259088516235,320.01259088516235,992506,ggpu127,10.241.148.27,320.01259088516235,1,1,1bf90_00016,3,0.01,0.001,689,0.4,0.0,0.9,0.9310345,0.88461536,0.91525424,0.817822,0.96949595,0.9758799,23.0,3.0,2.0,27.0,0.8684211,0.80487806,0.8214286,0.835443,0.6182801,0.9311846,0.95164216,23.0,5.0,8.0,33.0
17,0.2980492711067199,0.8363636136054993,0.272022545337677,0.8550724387168884,210,1777336115,,False,1,1bf90_00017,2026-04-28_02-28-35,208.113361120224,208.113361120224,993677,ggpu127,10.241.148.27,208.113361120224,1,2,1bf90_00017,3,0.01,0.001,689,0.4,0.0,0.8666667,0.83870965,0.8333333,0.852459,0.66934943,0.95967746,0.9714361,20.0,4.0,5.0,26.0,0.8974359,0.85365856,0.85714287,0.875,0.70408696,0.9442508,0.9600891,24.0,4.0,6.0,35.0
18,0.3006457686424255,0.8181818127632141,0.2796095907688141,0.8695651888847351,111,1777336237,,False,1,1bf90_00018,2026-04-28_02-30-37,148.11682844161987,148.11682844161987,994858,ggpu127,10.241.148.27,148.11682844161987,1,3,1bf90_00018,3,0.01,0.001,689,0.4,0.0,0.7741935,0.8888889,0.75,0.82758623,0.6440206,0.9193122,0.88351244,21.0,7.0,3.0,24.0,0.92105263,0.85365856,0.89285713,0.886076,0.7369486,0.93815327,0.9530063,25.0,3.0,6.0,35.0
19,0.2363951653242111,0.8727272748947144,0.2756519317626953,0.8260869383811951,154,1777336301,,False,1,1bf90_00019,2026-04-28_02-31-41,177.39335680007937,177.39335680007937,995789,ggpu127,10.241.148.27,177.39335680007937,1,4,1bf90_00019,3,0.01,0.001,689,0.4,0.0,0.85294116,0.9354839,0.7916667,0.8923077,0.74226964,0.96908593,0.97898793,19.0,5.0,2.0,29.0,0.8918919,0.80487806,0.85714287,0.84615386,0.6518787,0.9381533,0.9535717,24.0,4.0,8.0,33.0
20,0.2776191532611847,0.8928571343421936,0.2175751775503158,0.8695651888847351,236,1777336480,,False,1,1bf90_00020,2026-04-28_02-34-40,231.1092319488525,231.1092319488525,996888,ggpu127,10.241.148.27,231.1092319488525,1,0,1bf90_00020,4,0.01,0.001,689,0.2,0.0,0.9032258,0.9032258,0.88,0.9032258,0.78322583,0.9703226,0.9748232,22.0,3.0,3.0,28.0,0.84375,0.87096775,0.8684211,0.85714287,0.73751295,0.942275,0.9271827,33.0,5.0,4.0,27.0
21,0.2746332585811615,0.8363636136054993,0.2340158075094223,0.8550724387168884,292,1777336574,,False,1,1bf90_00021,2026-04-28_02-36-14,263.03459572792053,263.03459572792053,997901,ggpu127,10.241.148.27,263.03459572792053,1,1,1bf90_00021,4,0.01,0.001,689,0.2,0.0,0.8214286,0.8518519,0.8214286,0.8363636,0.6732804,0.94708997,0.9550849,23.0,5.0,4.0,23.0,0.83870965,0.83870965,0.8684211,0.83870965,0.70713073,0.9456706,0.93250483,33.0,5.0,5.0,26.0
22,0.3104137182235718,0.8181818127632141,0.2421478331089019,0.8695651888847351,155,1777336666,,False,1,1bf90_00022,2026-04-28_02-37-46,176.54301977157593,176.54301977157593,999075,ggpu127,10.241.148.27,176.54301977157593,1,2,1bf90_00022,4,0.01,0.001,689,0.2,0.0,0.78125,0.89285713,0.7407407,0.8333333,0.64214885,0.9378307,0.94437504,20.0,7.0,3.0,25.0,0.84375,0.87096775,0.8684211,0.85714287,0.73751295,0.94142616,0.9134785,33.0,5.0,4.0,27.0
23,0.2688144445419311,0.9090909361839294,0.1992051303386688,0.8695651888847351,196,1777336789,,False,1,1bf90_00023,2026-04-28_02-39-49,204.8500039577484,204.8500039577484,1000163,ggpu127,10.241.148.27,204.8500039577484,1,3,1bf90_00023,4,0.01,0.001,689,0.2,0.0,0.9,0.9310345,0.88461536,0.91525424,0.817822,0.9456233,0.9516617,23.0,3.0,2.0,27.0,0.84375,0.87096775,0.8684211,0.85714287,0.73751295,0.958404,0.94796246,33.0,5.0,4.0,27.0
24,0.1976604163646698,0.8909090757369995,0.2470502108335495,0.8260869383811951,291,1777336936,,False,1,1bf90_00024,2026-04-28_02-42-16,260.27729296684265,260.27729296684265,1001176,ggpu127,10.241.148.27,260.27729296684265,1,4,1bf90_00024,4,0.01,0.001,689,0.2,0.0,0.83870965,0.962963,0.8214286,0.8965517,0.790692,0.96825397,0.9678115,23.0,5.0,1.0,26.0,0.8518519,0.7419355,0.8947368,0.79310346,0.64890647,0.9397284,0.92915523,34.0,4.0,8.0,23.0
25,0.258788138628006,0.9107142686843872,0.261201947927475,0.8695651888847351,406,1769222172,,False,1,a3d2d_00000,2026-01-24_03-36-12,338.9536612033844,338.9536612033844,4029703,ggpu112,10.241.148.12,338.9536612033844,1,0,a3d2d_00000,5,0.01,0.001,689,0.4,0.4,0.89285713,0.9259259,0.8965517,0.90909094,0.8219529,0.97828865,0.97664857,26.0,3.0,2.0,25.0,0.8611111,0.8857143,0.85294116,0.87323946,0.739277,0.9462185,0.9388777,29.0,5.0,4.0,31.0
26,0.2495035678148269,0.8909090757369995,0.2606772184371948,0.8840579986572266,345,1769222145,,False,1,a3d2d_00001,2026-01-24_03-35-45,311.27557015419006,311.27557015419006,4029704,ggpu112,10.241.148.12,311.27557015419006,1,1,a3d2d_00001,5,0.01,0.001,689,0.4,0.4,0.8888889,0.8888889,0.89285713,0.8888889,0.78174603,0.9656084,0.96798,25.0,3.0,3.0,24.0,0.8857143,0.8857143,0.88235295,0.8857143,0.76806724,0.95042026,0.9446395,30.0,4.0,4.0,31.0
27,0.3197042942047119,0.7818182110786438,0.2683846950531006,0.8840579986572266,282,1769222425,,False,1,a3d2d_00002,2026-01-24_03-40-25,268.4565670490265,268.4565670490265,4031640,ggpu112,10.241.148.12,268.4565670490265,1,2,a3d2d_00002,5,0.01,0.001,689,0.4,0.4,0.7647059,0.8666667,0.68,0.8125,0.5602787,0.92266667,0.9437831,17.0,8.0,4.0,26.0,0.9354839,0.82857144,0.9411765,0.8787879,0.7736585,0.94285715,0.9216802,32.0,2.0,6.0,29.0
28,0.1917944848537445,0.9272727370262146,0.2682754099369049,0.8840579986572266,470,1769222572,,False,1,a3d2d_00003,2026-01-24_03-42-52,389.7599456310272,389.7599456310272,4032636,ggpu112,10.241.148.12,389.7599456310272,1,3,a3d2d_00003,5,0.01,0.001,689,0.4,0.4,0.96428573,0.9,0.96,0.9310345,0.8565805,0.9760001,0.9831015,24.0,1.0,3.0,27.0,0.8648649,0.9142857,0.85294116,0.8888889,0.76916844,0.94201684,0.9320092,29.0,5.0,3.0,32.0
29,0.3414784967899322,0.8727272748947144,0.3095933496952057,0.8695651888847351,84,1769222572,,False,1,a3d2d_00004,2026-01-24_03-42-52,139.3201105594635,139.3201105594635,4033875,ggpu112,10.241.148.12,139.3201105594635,1,4,a3d2d_00004,5,0.01,0.001,689,0.4,0.4,0.9,0.87096775,0.875,0.8852459,0.7429779,0.9663979,0.9766045,21.0,3.0,4.0,27.0,0.8611111,0.8857143,0.85294116,0.87323946,0.739277,0.9243697,0.8632245,29.0,5.0,4.0,31.0
30,0.2453069686889648,0.8392857313156128,0.2359861880540847,0.9420289993286132,100,1769222729,,False,1,a3d2d_00005,2026-01-24_03-45-29,148.05998039245603,148.05998039245603,4035272,ggpu112,10.241.148.12,148.05998039245603,1,0,a3d2d_00005,6,0.01,0.001,689,0.2,0.0,0.8055556,0.9354839,0.72,0.86567163,0.6800591,0.948387,0.9595341,18.0,7.0,2.0,29.0,0.9142857,0.969697,0.9166667,0.9411765,0.8856185,0.98063976,0.9797347,33.0,3.0,1.0,32.0
31,0.2446320950984954,0.8545454740524292,0.2394995242357254,0.91304349899292,100,1769222730,,False,1,a3d2d_00006,2026-01-24_03-45-30,148.50144839286804,148.50144839286804,4035273,ggpu112,10.241.148.12,148.50144839286804,1,1,a3d2d_00006,6,0.01,0.001,689,0.2,0.0,0.8214286,0.88461536,0.82758623,0.8518519,0.7112589,0.9588859,0.95235336,24.0,5.0,3.0,23.0,0.8648649,0.969697,0.8611111,0.9142857,0.8322103,0.98400676,0.9826678,31.0,5.0,1.0,32.0
32,0.2937071919441223,0.8909090757369995,0.2256026268005371,0.95652174949646,153,1769222922,,False,1,a3d2d_00007,2026-01-24_03-48-42,184.31212162971497,184.31212162971497,4037435,ggpu112,10.241.148.12,184.31212162971497,1,2,a3d2d_00007,6,0.01,0.001,689,0.2,0.0,0.8857143,0.93939394,0.8181818,0.9117647,0.77151674,0.9779614,0.98687136,18.0,4.0,2.0,31.0,0.9166667,1.0,0.9166667,0.95652175,0.9166667,0.98316497,0.98121756,33.0,3.0,0.0,33.0
