config/train_loop_config/dataset_test_round,config/train_loop_config/learning_rate,config/train_loop_config/dropout_rate_normal,config/train_loop_config/dropout_rate_attention,config/train_loop_config/weight_decay,config/train_loop_config/batch_size,average_inner_es_loss,average_inner_es_accuracy,average_inner_es_precision,average_inner_es_recall,average_inner_es_specificity,average_inner_es_f1_score,average_inner_es_mcc,average_inner_es_auroc,average_inner_es_auprc,average_inner_es_true_positives,average_inner_es_false_negatives,average_inner_es_false_positives,average_inner_es_true_negatives,average_val_loss,average_val_accuracy,average_val_precision,average_val_recall,average_val_specificity,average_val_f1_score,average_val_mcc,average_val_auroc,average_val_auprc,average_val_true_positives,average_val_false_negatives,average_val_false_positives,average_val_true_negatives
3,0.0001,0.0,0.0,0.1,506,0.37917096018791197,0.8984615445137024,0.8625,0.9897436,0.7615385,0.92147905,0.7958043,0.8643985,0.86390746,19.8,6.2,0.4,38.6,0.37725125551223754,0.8961111068725586,0.8661544,0.97959185,0.76875,0.91937083,0.7865676,0.8731346,0.8785738,24.6,7.4,1.0,47.8
2,0.0001,0.0,0.0,0.1,506,0.424751478433609,0.8646153926849365,0.8398752,0.95897436,0.72307694,0.8947961,0.72258174,0.8435898,0.8446717,18.8,7.2,1.6,37.4,0.41130639910697936,0.8714197516441345,0.84906423,0.95909864,0.7375,0.90051365,0.73215866,0.85667115,0.8615071,23.6,8.4,2.0,46.8
1,0.0001,0.0,0.0,0.1,506,0.4005737900733948,0.8800000071525573,0.85733426,0.96410257,0.75384617,0.90647775,0.75489897,0.8672584,0.86770695,19.6,6.4,1.4,37.6,0.4049437463283539,0.8762345790863038,0.8537186,0.96318024,0.74375,0.9039024,0.7473261,0.8603622,0.8624684,23.8,8.2,1.8,47.0
0,0.0001,0.0,0.0,0.1,506,0.3941489815711975,0.8738461613655091,0.85089475,0.95897436,0.74615383,0.9013939,0.73936194,0.87031555,0.86423194,19.4,6.6,1.6,37.4,0.3865355312824249,0.8835802555084229,0.8615529,0.9630953,0.7625,0.90907824,0.75940454,0.8686544,0.86697835,24.4,7.6,1.8,47.0
9,0.001,0.4,0.4,0.1,506,0.3951497137546539,0.8953846216201782,0.86910266,0.97435904,0.77692306,0.9181881,0.7863275,0.89122283,0.8842203,20.2,5.8,1.0,38.0,0.4278189122676849,0.8712962985038757,0.8460334,0.96318024,0.73125,0.9005216,0.73379904,0.84869397,0.84189814,23.4,8.6,1.8,47.0
8,0.001,0.4,0.4,0.1,506,0.42795533537864683,0.8584615468978882,0.83842707,0.94871795,0.72307694,0.88965434,0.70662606,0.844576,0.85951555,18.8,7.2,2.0,37.0,0.4047344923019409,0.8787654399871826,0.856318,0.96318024,0.75,0.9062644,0.7477437,0.8691367,0.87621534,24.0,8.0,1.8,47.0
7,0.001,0.4,0.4,0.1,506,0.4011368274688721,0.8738461613655091,0.8458708,0.9692308,0.7307693,0.9025365,0.7433181,0.86627215,0.8618914,19.0,7.0,1.2,37.8,0.3819069147109985,0.8911111116409302,0.86528635,0.97134364,0.76875,0.91510284,0.7753377,0.88232625,0.8826151,24.6,7.4,1.4,47.4
6,0.001,0.4,0.4,0.1,506,0.4252500176429749,0.8707692384719848,0.83743304,0.9743589,0.71538466,0.9006077,0.7363905,0.846351,0.8333024,18.6,7.4,1.0,38.0,0.4106440544128418,0.8786419868469239,0.85629445,0.9630953,0.75,0.9059944,0.7488455,0.86231136,0.85622185,24.0,8.0,1.8,47.0
5,0.001,0.4,0.4,0.1,506,0.42869041562080384,0.8615384697914124,0.8336608,0.9641026,0.7076923,0.89325505,0.71863425,0.8398422,0.8507026,18.4,7.6,1.4,37.6,0.40765244960784913,0.8811728358268738,0.8549212,0.9710884,0.74375,0.90848315,0.75656,0.86893463,0.8789008,23.8,8.2,1.4,47.4
4,0.001,0.4,0.4,0.1,506,0.41695583462715147,0.8646153926849365,0.8493029,0.94871795,0.73846155,0.8944329,0.7223398,0.8575937,0.8578456,19.2,6.8,2.0,37.0,0.40824339389801023,0.8812037110328674,0.8538783,0.97117347,0.74375,0.9083079,0.75592643,0.86215985,0.8616413,23.8,8.2,1.4,47.4
