outer_es_loss,outer_es_accuracy,test_loss,test_accuracy,number_epochs,timestamp,checkpoint_dir_name,done,training_iteration,trial_id,date,time_this_iter_s,time_total_s,pid,hostname,node_ip,time_since_restore,iterations_since_restore,config/train_loop_config/es_folds,logdir,config/train_loop_config/dataset_test_round,config/train_loop_config/learning_rate,config/train_loop_config/weight_decay,config/train_loop_config/batch_size,config/train_loop_config/dropout_rate_normal,config/train_loop_config/dropout_rate_attention
0.5136952996253967,0.7545454502105713,0.58551025390625,0.7101449370384216,2204,1768946776,,False,1,415d3_00003,2026-01-20_23-06-16,1477.1580181121826,1477.1580181121826,3923742,ggpu135,10.241.148.35,1477.1580181121826,1,3,415d3_00003,9,0.01,0.0,689,0.0,0.0
0.6115443110466003,0.6785714030265808,0.6346237659454346,0.6739130616188049,659,1768945555,,False,1,415d3_00000,2026-01-20_22-45-55,483.08909010887146,483.08909010887146,3920983,ggpu135,10.241.148.35,483.08909010887146,1,0,415d3_00000,9,0.01,0.0,689,0.0,0.0
0.6900965571403503,0.5727272629737854,0.6800085306167603,0.6014492511749268,43,1768945290,,False,1,415d3_00002,2026-01-20_22-41-30,109.21344566345215,109.21344566345215,3922672,ggpu135,10.241.148.35,109.21344566345215,1,2,415d3_00002,9,0.01,0.0,689,0.0,0.0
0.6914399862289429,0.5272727012634277,0.6876896023750305,0.5507246255874634,24,1768945170,,False,1,415d3_00001,2026-01-20_22-39-30,98.5511326789856,98.5511326789856,3920984,ggpu135,10.241.148.35,98.5511326789856,1,1,415d3_00001,9,0.01,0.0,689,0.0,0.0
0.49845975637435913,0.7545454502105713,0.5723468065261841,0.7318840622901917,3055,1769291791,,False,1,415d3_00004,2026-01-24_22-56-31,1917.3250160217285,1917.3250160217285,2851302,ggpu108,10.241.148.8,1917.3250160217285,1,4,415d3_00004,9,0.01,0.0,689,0.0,0.0
