inner_es_loss,inner_es_accuracy,val_loss,val_accuracy,number_epochs,timestamp,checkpoint_dir_name,done,training_iteration,trial_id,date,time_this_iter_s,time_total_s,pid,hostname,node_ip,time_since_restore,iterations_since_restore,config/train_loop_config/batch_size,config/train_loop_config/dataset_test_round,config/train_loop_config/dataset_fold_round,config/train_loop_config/learning_rate,config/train_loop_config/weight_decay,config/train_loop_config/dropout_rate_normal,config/train_loop_config/dropout_rate_attention,logdir
0.3246425688266754,0.9076923131942749,0.25032779574394226,0.9382715821266174,387,1732007353,,False,1,3a60a_03525,2024-11-19_10-09-13,466.6387791633606,466.6387791633606,742757,ggpu198,10.241.148.98,466.6387791633606,1,506,5,0,0.01,0.001,0.4,0.2,3a60a_03525
0.3692473769187927,0.9076923131942749,0.4585740864276886,0.8395061492919922,211,1732007225,,False,1,3a60a_03526,2024-11-19_10-07-05,321.1790487766266,321.1790487766266,743050,ggpu198,10.241.148.98,321.1790487766266,1,506,5,1,0.01,0.001,0.4,0.2,3a60a_03526
0.6735894083976746,0.6000000238418579,0.6706053018569946,0.604938268661499,6,1732007137,,False,1,3a60a_03527,2024-11-19_10-05-37,168.27136087417603,168.27136087417603,743586,ggpu198,10.241.148.98,168.27136087417603,1,506,5,2,0.01,0.001,0.4,0.2,3a60a_03527
0.39638999104499817,0.8615384697914124,0.3657534420490265,0.8765432238578796,375,1732006980,,False,1,3a60a_03523,2024-11-19_10-03-00,490.2977964878082,490.2977964878082,741235,ggpu198,10.241.148.98,490.2977964878082,1,506,4,3,0.01,0.001,0.4,0.2,3a60a_03523
0.4440663754940033,0.8307692408561707,0.37795352935791016,0.9125000238418579,237,1732006929,,False,1,3a60a_03524,2024-11-19_10-02-09,401.08860659599304,401.08860659599304,741637,ggpu198,10.241.148.98,401.08860659599304,1,506,4,4,0.01,0.001,0.4,0.2,3a60a_03524
0.2760980427265167,0.9230769276618958,0.3482549786567688,0.8765432238578796,519,1732006870,,False,1,3a60a_03521,2024-11-19_10-01-10,639.424156665802,639.424156665802,740157,ggpu198,10.241.148.98,639.424156665802,1,506,4,1,0.01,0.001,0.4,0.2,3a60a_03521
0.362263947725296,0.8769230842590332,0.3109053373336792,0.9135802388191223,278,1732006818,,False,1,3a60a_03522,2024-11-19_10-00-18,429.8718731403351,429.8718731403351,740707,ggpu198,10.241.148.98,429.8718731403351,1,506,4,2,0.01,0.001,0.4,0.2,3a60a_03522
0.17714479565620422,0.9692307710647583,0.3669703006744385,0.8765432238578796,342,1732006486,,False,1,3a60a_03520,2024-11-19_09-54-46,460.34633016586304,460.34633016586304,739298,ggpu198,10.241.148.98,460.34633016586304,1,506,4,0,0.01,0.001,0.4,0.2,3a60a_03520
0.24633970856666565,0.9230769276618958,0.287558376789093,0.9135802388191223,765,1732006445,,False,1,3a60a_03518,2024-11-19_09-54-05,828.6081779003143,828.6081779003143,737873,ggpu198,10.241.148.98,828.6081779003143,1,506,3,3,0.01,0.001,0.4,0.2,3a60a_03518
0.4106176197528839,0.8461538553237915,0.39381298422813416,0.8999999761581421,188,1732006314,,False,1,3a60a_03519,2024-11-19_09-51-54,333.5713520050049,333.5713520050049,738961,ggpu198,10.241.148.98,333.5713520050049,1,506,3,4,0.01,0.001,0.4,0.2,3a60a_03519
