config/train_loop_config/dataset_test_round,config/train_loop_config/learning_rate,config/train_loop_config/dropout_rate_normal,config/train_loop_config/dropout_rate_attention,config/train_loop_config/weight_decay,config/train_loop_config/batch_size,average_inner_es_loss,average_inner_es_accuracy,average_inner_es_precision,average_inner_es_recall,average_inner_es_specificity,average_inner_es_f1_score,average_inner_es_mcc,average_inner_es_auroc,average_inner_es_auprc,average_inner_es_true_positives,average_inner_es_false_negatives,average_inner_es_false_positives,average_inner_es_true_negatives,average_val_loss,average_val_accuracy,average_val_precision,average_val_recall,average_val_specificity,average_val_f1_score,average_val_mcc,average_val_auroc,average_val_auprc,average_val_true_positives,average_val_false_negatives,average_val_false_positives,average_val_true_negatives
5,0.01,0.4,0.2,0.001,506,0.4187768936157227,0.836923086643219,0.80832493,0.9897436,0.60769236,0.8854458,0.6428119,0.75641024,0.78284025,15.8,10.2,0.4,38.6,0.429925137758255,0.8194444298744201,0.8008194,0.9710884,0.5875,0.8724669,0.60167503,0.7979499,0.81592834,18.8,13.2,1.4,47.4
4,0.01,0.4,0.2,0.001,506,0.3311926305294037,0.892307698726654,0.85961044,0.9846153,0.75384617,0.91715145,0.7829241,0.85877717,0.86151516,19.6,6.4,0.6,38.4,0.3539675176143646,0.8911419868469238,0.85647506,0.98758507,0.74375,0.91671073,0.7811415,0.8629384,0.8539461,23.8,8.2,0.6,48.2
3,0.01,0.4,0.2,0.001,506,0.3287603735923767,0.8892307758331299,0.86136067,0.9743589,0.7615384,0.9134269,0.7762165,0.89240634,0.88886815,19.8,6.2,1.0,38.0,0.33180940747261045,0.8935802340507507,0.86332667,0.9794218,0.7625,0.9175849,0.7818314,0.87707007,0.8666841,24.4,7.6,1.0,47.8
2,0.01,0.4,0.2,0.001,506,0.3546288669109344,0.8830769300460816,0.85209304,0.9743589,0.7461539,0.9090592,0.76103336,0.8714005,0.8708661,19.4,6.6,1.0,38.0,0.3727821230888367,0.8638888955116272,0.84440005,0.9545919,0.725,0.8945352,0.7208277,0.8621904,0.87013197,23.2,8.8,2.2,46.6
1,0.01,0.4,0.2,0.001,506,0.3616168677806854,0.8953846216201782,0.8663176,0.97948724,0.7692308,0.91850245,0.7889879,0.8500986,0.8466819,20.0,6.0,0.8,38.2,0.3460300177335739,0.8736728429794312,0.8491047,0.96292514,0.7375,0.9021877,0.7384099,0.8769066,0.87611866,23.6,8.4,1.8,47.0
0,0.01,0.4,0.2,0.001,506,0.33698734641075134,0.892307698726654,0.8486287,1.0,0.7307693,0.9179012,0.7873082,0.8784024,0.88840866,19.0,7.0,0.0,39.0,0.3450286537408829,0.8935185194015502,0.85836685,0.9877551,0.75,0.9182639,0.7845414,0.8799984,0.8844929,24.0,8.0,0.6,48.2
9,0.01,0.4,0.0,0.001,506,0.30037731528282163,0.9076923131942749,0.8682143,1.0,0.7692307,0.9290458,0.8169371,0.87840235,0.865697,20.0,6.0,0.0,39.0,0.33216127157211306,0.8910802364349365,0.8485271,1.0,0.725,0.9177066,0.7839439,0.86269796,0.86014414,23.2,8.8,0.0,48.8
8,0.01,0.4,0.0,0.001,506,0.33693888783454895,0.8861538529396057,0.8424395,1.0,0.7153846,0.9139716,0.77575934,0.84615386,0.85075223,18.6,7.4,0.0,39.0,0.31668218076229093,0.8960493922233581,0.8583511,0.9959184,0.74375,0.92118436,0.79313934,0.8833267,0.8891865,23.8,8.2,0.2,48.6
7,0.01,0.4,0.0,0.001,506,0.3288972914218903,0.892307698726654,0.84943503,1.0,0.7307693,0.91815567,0.78748995,0.8550296,0.8407469,19.0,7.0,0.0,39.0,0.3117148816585541,0.9059567928314209,0.8655524,1.0,0.7625,0.9278582,0.8123356,0.86348057,0.84587115,24.4,7.6,0.0,48.8
6,0.01,0.4,0.0,0.001,506,0.33817632794380187,0.8800000071525573,0.8375071,0.9948718,0.7076923,0.9090727,0.7618825,0.85996056,0.8610236,18.4,7.6,0.2,38.8,0.3223526835441589,0.8984567999839783,0.8580085,1.0,0.74375,0.9230431,0.7984056,0.87291133,0.8823925,23.8,8.2,0.0,48.8
5,0.01,0.4,0.0,0.001,506,0.39605230689048765,0.836923086643219,0.80218935,1.0,0.5923077,0.8863533,0.6457383,0.7583827,0.7870932,15.4,10.6,0.0,39.0,0.40103902816772463,0.8343827128410339,0.8038286,0.9959184,0.5875,0.8853116,0.6361593,0.7884978,0.8138812,18.8,13.2,0.2,48.6
4,0.01,0.4,0.0,0.001,506,0.31104397773742676,0.8953846216201782,0.8550166,1.0,0.73846155,0.9208829,0.79395276,0.8749507,0.8884114,19.2,6.8,0.0,39.0,0.33456316590309143,0.8961111187934876,0.8542646,1.0,0.7375,0.92114127,0.79350483,0.8533694,0.848129,23.6,8.4,0.0,48.8
3,0.01,0.4,0.0,0.001,506,0.29559562504291537,0.9076923131942749,0.8705522,0.9948718,0.77692306,0.92844784,0.8146447,0.89299804,0.89433557,20.2,5.8,0.2,38.8,0.3166092038154602,0.9010185241699219,0.86523724,0.9917517,0.7625,0.9239038,0.8005155,0.8730628,0.85637915,24.4,7.6,0.4,48.4
2,0.01,0.4,0.0,0.001,506,0.31990005970001223,0.892307698726654,0.84874886,1.0,0.7307693,0.917945,0.78729373,0.8678501,0.876907,19.0,7.0,0.0,39.0,0.329178711771965,0.8937037110328674,0.85456765,0.9959184,0.7375,0.9194039,0.78729147,0.8691208,0.8729247,23.6,8.4,0.2,48.6
1,0.01,0.4,0.0,0.001,506,0.31525793969631194,0.9046153903007508,0.864898,1.0,0.7615385,0.92700815,0.81113416,0.85897434,0.85562307,19.8,6.2,0.0,39.0,0.32753574252128603,0.8910493969917297,0.85354316,0.9917517,0.7375,0.91708744,0.78075945,0.8719082,0.87047243,23.6,8.4,0.4,48.4
0,0.01,0.4,0.0,0.001,506,0.3140842795372009,0.8953846216201782,0.85223645,1.0,0.7384615,0.92003524,0.7931458,0.8728797,0.8820575,19.2,6.8,0.0,39.0,0.31578652560710907,0.9009259223937989,0.8598239,1.0,0.75,0.92441225,0.8028903,0.8723108,0.8739815,24.0,8.0,0.0,48.8
9,0.01,0.2,0.4,0.001,506,0.33910948038101196,0.8984615445137024,0.86306274,0.9897436,0.7615385,0.9216448,0.7959999,0.87564105,0.8740637,19.8,6.2,0.4,38.6,0.3732998490333557,0.8660802364349365,0.841808,0.9583334,0.725,0.8948494,0.72993505,0.8586003,0.855482,23.2,8.8,2.0,46.8
