config/train_loop_config/dataset_test_round,config/train_loop_config/learning_rate,config/train_loop_config/dropout_rate,config/train_loop_config/weight_decay,config/train_loop_config/batch_size,average_inner_es_loss,average_inner_es_accuracy,average_inner_es_precision,average_inner_es_recall,average_inner_es_specificity,average_inner_es_f1_score,average_inner_es_mcc,average_inner_es_auroc,average_inner_es_auprc,average_inner_es_true_positives,average_inner_es_false_negatives,average_inner_es_false_positives,average_inner_es_true_negatives,average_val_loss,average_val_accuracy,average_val_precision,average_val_recall,average_val_specificity,average_val_f1_score,average_val_mcc,average_val_auroc,average_val_auprc,average_val_true_positives,average_val_false_negatives,average_val_false_positives,average_val_true_negatives
0,0.01,0.2,0.0,506,0.296424874663353,0.8953846216201782,0.85223645,1.0,0.7384615,0.92003524,0.7931458,0.8803747,0.87508315,19.2,6.8,0.0,39.0,0.2938108116388321,0.9033950567245483,0.86289406,1.0,0.75625,0.9261732,0.8076587,0.8777503,0.88385105,24.2,7.8,0.0,48.8
1,0.01,0.0,0.0,506,0.2889994472265244,0.9015384674072265,0.8611299,1.0,0.75384617,0.9248233,0.8052598,0.8852072,0.88659877,19.6,6.4,0.0,39.0,0.3111455053091049,0.8960185289382935,0.8546915,1.0,0.7375,0.9212176,0.79361427,0.8821203,0.8861784,23.6,8.4,0.0,48.8
2,0.01,0.0,0.0,506,0.3048077285289764,0.8892307758331299,0.8451411,1.0,0.72307694,0.91581094,0.7814561,0.89013803,0.89755076,18.8,7.2,0.0,39.0,0.3029152363538742,0.8936728477478028,0.85166883,1.0,0.73125,0.9195452,0.7888578,0.8846448,0.8829147,23.4,8.6,0.0,48.8
3,0.01,0.4,0.0,506,0.27356280386447906,0.9015384674072265,0.859944,1.0,0.75384617,0.92445767,0.8049437,0.91114396,0.9045728,19.6,6.4,0.0,39.0,0.2865484803915024,0.9059876561164856,0.8661111,1.0,0.7625,0.9280518,0.8124612,0.88966835,0.8863684,24.4,7.6,0.0,48.8
4,0.01,0.4,0.0,506,0.28960898518562317,0.8953846216201782,0.8550166,1.0,0.7384616,0.9208828,0.7939527,0.88678503,0.8964952,19.2,6.8,0.0,39.0,0.30438115298748014,0.8961111187934876,0.8542646,1.0,0.7375,0.9211413,0.79350483,0.8791586,0.8719451,23.6,8.4,0.0,48.8
5,0.01,0.2,0.0,506,0.3161663353443146,0.8830769300460816,0.8381893,1.0,0.7076923,0.91163427,0.76977503,0.86725837,0.87562716,18.4,7.6,0.0,39.0,0.29729211926460264,0.8985802412033081,0.8584255,1.0,0.74375,0.9232513,0.7984567,0.88988763,0.8874048,23.8,8.2,0.0,48.8
6,0.01,0.4,0.0,506,0.31055456697940825,0.8830769300460816,0.8382472,1.0,0.70769227,0.91164446,0.7698541,0.8832347,0.886295,18.4,7.6,0.0,39.0,0.3032167047262192,0.8984567999839783,0.8580085,1.0,0.74375,0.9230431,0.7984055,0.8934232,0.8974186,23.8,8.2,0.0,48.8
7,0.01,0.2,0.0,506,0.2972896993160248,0.892307698726654,0.84943503,1.0,0.7307693,0.91815567,0.78748995,0.89092714,0.8968705,19.0,7.0,0.0,39.0,0.27941921055316926,0.9059567928314209,0.8655524,1.0,0.7625,0.9278582,0.8123355,0.896479,0.89383113,24.4,7.6,0.0,48.8
8,0.01,0.4,0.0,506,0.3089685320854187,0.8861538529396057,0.8424395,1.0,0.7153846,0.9139716,0.77575934,0.86844176,0.85725915,18.6,7.4,0.0,39.0,0.300475212931633,0.8985185265541077,0.8585774,1.0,0.74375,0.9232437,0.7986049,0.8954334,0.89685804,23.8,8.2,0.0,48.8
9,0.01,0.4,0.001,506,0.2758555024862289,0.9076923131942749,0.8682143,1.0,0.7692307,0.9290458,0.8169371,0.89122283,0.87670404,20.0,6.0,0.0,39.0,0.31219629049301145,0.8910802364349365,0.8485271,1.0,0.725,0.9177066,0.7839439,0.8699976,0.8717634,23.2,8.8,0.0,48.8
