config/train_loop_config/dataset_test_round,config/train_loop_config/learning_rate,config/train_loop_config/dropout_rate,config/train_loop_config/weight_decay,config/train_loop_config/batch_size,average_outer_es_loss,average_outer_es_accuracy,average_outer_es_precision,average_outer_es_recall,average_outer_es_specificity,average_outer_es_f1_score,average_outer_es_mcc,average_outer_es_auroc,average_outer_es_auprc,average_outer_es_true_positives,average_outer_es_false_negatives,average_outer_es_false_positives,average_outer_es_true_negatives,average_test_loss,average_test_accuracy,average_test_precision,average_test_recall,average_test_specificity,average_test_f1_score,average_test_mcc,average_test_auroc,average_test_auprc,average_test_true_positives,average_test_false_negatives,average_test_false_positives,average_test_true_negatives
0,0.01,0.2,0.0001,506,0.3247023046016693,0.901111114025116,0.8614844,1.0,0.75,0.9250305,0.8033314,0.8730947,0.86627734,24.0,8.0,0.0,48.8,0.3617849051952362,0.8823529481887817,0.8378378,1.0,0.7,0.91176474,0.7658241,0.8399194,0.8509202,28.0,12.0,0.0,62.0
1,0.01,0.0,0.0,506,0.30925045609474183,0.8960493683815003,0.8546047,1.0,0.7375,0.92122585,0.7934718,0.86712104,0.86814976,23.6,8.4,0.0,48.8,0.29178954362869264,0.9117646813392639,0.8732394,1.0,0.775,0.9323309,0.82265455,0.864758,0.85164183,31.0,9.0,0.0,62.0
2,0.01,0.2,0.0,506,0.35250130891799925,0.8935185313224793,0.8523793,1.0,0.73125,0.91966707,0.78907,0.8584011,0.8659506,23.4,8.6,0.0,48.8,0.31073188185691836,0.9215686321258545,0.88571435,1.0,0.8,0.9393939,0.84176683,0.8797983,0.84555423,32.0,8.0,0.0,62.0
3,0.001,0.4,0.0,506,0.40299537777900696,0.883765435218811,0.846846,0.9877551,0.725,0.9116111,0.76485467,0.86209214,0.86690867,23.2,8.8,0.6,48.2,0.477688604593277,0.8392156720161438,0.8047989,0.97096777,0.635,0.88007146,0.6694219,0.77403224,0.7727772,25.4,14.6,1.8,60.2
4,0.01,0.2,0.0001,506,0.3726025581359863,0.8763888955116272,0.8446199,0.97551024,0.725,0.90498906,0.74840087,0.8507055,0.84979135,23.2,8.8,1.2,47.6,0.3514058947563171,0.899999988079071,0.8667542,0.9870968,0.765,0.9229347,0.7963107,0.8567339,0.8532894,30.6,9.4,0.8,61.2
5,0.01,0.4,0.0001,506,0.42757254242897036,0.8762654423713684,0.8377926,0.9877551,0.70625,0.90624666,0.75124085,0.8535329,0.85099095,22.6,9.4,0.6,48.2,0.4332402586936951,0.8666666626930237,0.8332491,0.9774194,0.69500005,0.8993222,0.7267786,0.8366531,0.85158634,27.8,12.2,1.4,60.6
6,0.01,0.0,0.001,506,0.348045802116394,0.8960493803024292,0.8540141,1.0,0.7375,0.92103624,0.7933775,0.85921824,0.85309553,23.6,8.4,0.0,48.8,0.33585954308509824,0.9019607901573181,0.86111104,1.0,0.75,0.9253732,0.8036376,0.85951614,0.86884594,30.0,10.0,0.0,62.0
7,0.01,0.2,0.0001,506,0.3391961693763733,0.9033950567245483,0.8654424,0.9959184,0.7625,0.9258456,0.8065138,0.87873745,0.8728778,24.4,7.6,0.2,48.6,0.41173853278160094,0.856862735748291,0.814386,0.9903226,0.65,0.89376915,0.7119392,0.81262094,0.81209785,26.0,14.0,0.6,61.4
8,0.01,0.4,0.0,506,0.33542190194129945,0.8985185146331787,0.8568033,1.0,0.74375,0.9227048,0.79811466,0.87041885,0.85672486,23.8,8.2,0.0,48.8,0.33091752529144286,0.9,0.86071986,0.9967742,0.75,0.9237572,0.7987094,0.86229837,0.8777126,30.0,10.0,0.2,61.8
9,0.001,0.0,0.0001,506,0.3364377677440643,0.8911110997200012,0.8485702,1.0,0.725,0.9177367,0.78396094,0.8613893,0.8607296,23.2,8.8,0.0,48.8,0.29648169279098513,0.9235293984413147,0.8905176,0.9967742,0.81000006,0.940643,0.84471625,0.87487906,0.8407801,32.4,7.6,0.2,61.8
