inner_es_loss,inner_es_accuracy,val_loss,val_accuracy,number_epochs,timestamp,checkpoint_dir_name,done,training_iteration,trial_id,date,time_this_iter_s,time_total_s,pid,hostname,node_ip,time_since_restore,iterations_since_restore,config/train_loop_config/batch_size,config/train_loop_config/dataset_test_round,config/train_loop_config/dataset_fold_round,config/train_loop_config/learning_rate,config/train_loop_config/weight_decay,config/train_loop_config/dropout_rate,logdir
0.6717326045036316,0.6000000238418579,0.6696506142616272,0.604938268661499,6,1732780887,,False,1,172fd_00976,2024-11-28_09-01-27,310.0699918270111,310.0699918270111,3998552,agq014,10.108.101.14,310.0699918270111,1,506,5,1,0.01,0.001,0.2,172fd_00976
0.4524461030960083,0.8461538553237915,0.40818795561790466,0.8888888955116272,1232,1732780824,,False,1,172fd_00966,2024-11-28_09-00-24,1722.4661436080933,1722.4661436080933,1816525,agq012,10.108.101.12,1722.4661436080933,1,506,3,1,0.01,0.001,0.2,172fd_00966
0.3239327371120453,0.9538461565971375,0.48273831605911255,0.8395061492919922,894,1732780770,,False,1,172fd_00970,2024-11-28_08-59-30,1382.319213628769,1382.319213628769,3997030,agq014,10.108.101.14,1382.319213628769,1,506,4,0,0.01,0.001,0.2,172fd_00970
0.6716586947441101,0.6000000238418579,0.6703655123710632,0.604938268661499,4,1732780487,,False,1,172fd_00975,2024-11-28_08-54-47,317.9268596172333,317.9268596172333,3998016,agq014,10.108.101.14,317.9268596172333,1,506,5,0,0.01,0.001,0.2,172fd_00975
0.4092158377170563,0.8769230842590332,0.40613240003585815,0.8888888955116272,1429,1732780081,,False,1,172fd_00961,2024-11-28_08-48-01,1990.6352591514587,1990.6352591514587,3994462,agq014,10.108.101.14,1990.6352591514587,1,506,2,1,0.01,0.001,0.2,172fd_00961
0.6719809770584106,0.6000000238418579,0.6694949269294739,0.604938268661499,7,1732779912,,False,1,172fd_00973,2024-11-28_08-45-12,280.4987485408783,280.4987485408783,1818028,agq012,10.108.101.12,280.4987485408783,1,506,4,3,0.01,0.001,0.2,172fd_00973
0.3125985562801361,0.9076923131942749,0.3552660644054413,0.887499988079071,3132,1732779575,,False,1,172fd_00949,2024-11-28_08-39-35,3949.095822095871,3949.095822095871,1810095,agq012,10.108.101.12,3949.095822095871,1,506,9,4,0.01,0.001,0.0,172fd_00949
0.6719304919242859,0.6000000238418579,0.6709169149398804,0.604938268661499,5,1732779533,,False,1,172fd_00968,2024-11-28_08-38-53,288.1781575679779,288.1781575679779,1816904,agq012,10.108.101.12,288.1781575679779,1,506,3,3,0.01,0.001,0.2,172fd_00968
0.47495996952056885,0.8307692408561707,0.42696553468704224,0.862500011920929,1041,1732779529,,False,1,172fd_00959,2024-11-28_08-38-49,1549.0473024845123,1549.0473024845123,1814460,agq012,10.108.101.12,1549.0473024845123,1,506,1,4,0.01,0.001,0.2,172fd_00959
0.4539726972579956,0.8615384697914124,0.3206585943698883,0.9382715821266174,1663,1732779327,,False,1,172fd_00953,2024-11-28_08-35-27,2257.30225110054,2257.30225110054,3993269,agq014,10.108.101.14,2257.30225110054,1,506,0,3,0.01,0.001,0.2,172fd_00953
0.6730238795280457,0.6000000238418579,0.6709610819816589,0.604938268661499,488,1732779289,,False,1,172fd_00963,2024-11-28_08-34-49,882.5491859912872,882.5491859912872,3995081,agq014,10.108.101.14,882.5491859912872,1,506,2,3,0.01,0.001,0.2,172fd_00963
