inner_es_loss,inner_es_accuracy,val_loss,val_accuracy,number_epochs,timestamp,checkpoint_dir_name,done,training_iteration,trial_id,date,time_this_iter_s,time_total_s,pid,hostname,node_ip,time_since_restore,iterations_since_restore,config/train_loop_config/batch_size,config/train_loop_config/dataset_test_round,config/train_loop_config/dataset_fold_round,config/train_loop_config/learning_rate,config/train_loop_config/weight_decay,config/train_loop_config/dropout_rate_normal,config/train_loop_config/dropout_rate_attention,logdir
0.23051898181438446,0.8888888955116272,0.3991004526615143,0.8090909123420715,201,1768379798,,False,1,66223_03019,2026-01-14_09-36-38,167.90171933174133,167.90171933174133,650355,ggpu123,10.241.148.23,167.90171933174133,1,689,3,4,0.01,0.001,0.4,0.0,66223_03019
0.316269189119339,0.8636363744735718,0.2164037674665451,0.9285714030265808,95,1768379772,,False,1,66223_03020,2026-01-14_09-36-12,116.46832728385925,116.46832728385925,651347,ggpu123,10.241.148.23,116.46832728385925,1,689,4,0,0.01,0.001,0.4,0.0,66223_03020
0.20468944311141968,0.8999999761581421,0.25670066475868225,0.9272727370262146,262,1768379648,,False,1,66223_03017,2026-01-14_09-34-08,195.96965956687927,195.96965956687927,648266,ggpu123,10.241.148.23,195.96965956687927,1,689,3,2,0.01,0.001,0.4,0.0,66223_03017
0.37934085726737976,0.8222222328186035,0.34613606333732605,0.8272727131843567,148,1768379621,,False,1,66223_03018,2026-01-14_09-33-41,142.94047784805298,142.94047784805298,649260,ggpu123,10.241.148.23,142.94047784805298,1,689,3,3,0.01,0.001,0.4,0.0,66223_03018
0.255417138338089,0.9090909361839294,0.3021520972251892,0.8571428656578064,193,1768379471,,False,1,66223_03015,2026-01-14_09-31-11,169.2692048549652,169.2692048549652,646153,ggpu123,10.241.148.23,169.2692048549652,1,689,3,0,0.01,0.001,0.4,0.0,66223_03015
0.2883397936820984,0.8777777552604675,0.212086483836174,0.918181836605072,132,1768379443,,False,1,66223_03016,2026-01-14_09-30-43,133.86272025108337,133.86272025108337,646565,ggpu123,10.241.148.23,133.86272025108337,1,689,3,1,0.01,0.001,0.4,0.0,66223_03016
0.3070051074028015,0.8222222328186035,0.3878021240234375,0.8272727131843567,128,1768379300,,False,1,66223_03014,2026-01-14_09-28-20,131.53103303909302,131.53103303909302,645069,ggpu123,10.241.148.23,131.53103303909302,1,689,2,4,0.01,0.001,0.4,0.0,66223_03014
0.2704601585865021,0.8888888955116272,0.20790117979049683,0.9272727370262146,148,1768379287,,False,1,66223_03013,2026-01-14_09-28-07,141.46608114242554,141.46608114242554,644083,ggpu123,10.241.148.23,141.46608114242554,1,689,2,3,0.01,0.001,0.4,0.0,66223_03013
0.2550647258758545,0.8888888955116272,0.29983970522880554,0.8727272748947144,106,1768379159,,False,1,66223_03012,2026-01-14_09-25-59,119.36809825897217,119.36809825897217,643005,ggpu123,10.241.148.23,119.36809825897217,1,689,2,2,0.01,0.001,0.4,0.0,66223_03012
0.31074947118759155,0.8666666746139526,0.22945518791675568,0.9090909361839294,116,1768379137,,False,1,66223_03011,2026-01-14_09-25-37,125.17991971969604,125.17991971969604,642069,ggpu123,10.241.148.23,125.17991971969604,1,689,2,1,0.01,0.001,0.4,0.0,66223_03011
0.2740115225315094,0.9222221970558167,0.3024637699127197,0.8727272748947144,192,1768379032,,False,1,66223_03009,2026-01-14_09-23-52,164.27761363983154,164.27761363983154,640052,ggpu123,10.241.148.23,164.27761363983154,1,689,1,4,0.01,0.001,0.4,0.0,66223_03009
0.28507712483406067,0.8863636255264282,0.49125245213508606,0.7767857313156128,44,1768379001,,False,1,66223_03010,2026-01-14_09-23-21,92.42996287345886,92.42996287345886,640994,ggpu123,10.241.148.23,92.42996287345886,1,689,2,0,0.01,0.001,0.4,0.0,66223_03010
0.33671268820762634,0.855555534362793,0.3360113799571991,0.8545454740524292,147,1768378898,,False,1,66223_03008,2026-01-14_09-21-38,140.86587405204773,140.86587405204773,638974,ggpu123,10.241.148.23,140.86587405204773,1,689,1,3,0.01,0.001,0.4,0.0,66223_03008
