outer_es_loss,outer_es_accuracy,test_loss,test_accuracy,number_epochs,timestamp,checkpoint_dir_name,done,training_iteration,trial_id,date,time_this_iter_s,time_total_s,pid,hostname,node_ip,time_since_restore,iterations_since_restore,config/train_loop_config/es_folds,logdir,config/train_loop_config/dataset_test_round,config/train_loop_config/learning_rate,config/train_loop_config/weight_decay,config/train_loop_config/batch_size,config/train_loop_config/dropout_rate_normal,config/train_loop_config/dropout_rate_attention
0.2641691267490387,0.8928571343421936,0.32454603910446167,0.8550724387168884,239,1768581900,,False,1,250ad_00000,2026-01-16_17-45-00,230.24106693267822,230.24106693267822,2158277,ggpu132,10.241.148.32,230.24106693267822,1,0,250ad_00000,0,0.01,0.001,689,0.2,0.2
0.24062398076057434,0.8999999761581421,0.3425891101360321,0.8840579986572266,280,1768581922,,False,1,250ad_00001,2026-01-16_17-45-22,252.54924941062927,252.54924941062927,2158278,ggpu132,10.241.148.32,252.54924941062927,1,1,250ad_00001,0,0.01,0.001,689,0.2,0.2
0.3414628505706787,0.8454545736312866,0.3122100234031677,0.8405796885490417,110,1768582061,,False,1,250ad_00002,2026-01-16_17-47-41,152.36090993881226,152.36090993881226,2160146,ggpu132,10.241.148.32,152.36090993881226,1,2,250ad_00002,0,0.01,0.001,689,0.2,0.2
0.35701578855514526,0.8454545736312866,0.3428405523300171,0.8623188138008118,173,1768582119,,False,1,250ad_00003,2026-01-16_17-48-39,189.17073321342468,189.17073321342468,2161085,ggpu132,10.241.148.32,189.17073321342468,1,3,250ad_00003,0,0.01,0.001,689,0.2,0.2
0.23442986607551575,0.9090909361839294,0.3265015184879303,0.8695651888847351,231,1768582298,,False,1,250ad_00004,2026-01-16_17-51-38,228.85845470428467,228.85845470428467,2162181,ggpu132,10.241.148.32,228.85845470428467,1,4,250ad_00004,0,0.01,0.001,689,0.2,0.2
0.21408401429653168,0.9196428656578064,0.3032960295677185,0.8623188138008118,287,1768582387,,False,1,250ad_00005,2026-01-16_17-53-07,260.09060549736023,260.09060549736023,2163192,ggpu132,10.241.148.32,260.09060549736023,1,0,250ad_00005,1,0.01,0.0001,689,0.4,0.0
0.28683769702911377,0.8727272748947144,0.2693621814250946,0.8768116235733032,128,1768582467,,False,1,250ad_00006,2026-01-16_17-54-27,159.78031754493713,159.78031754493713,2164354,ggpu132,10.241.148.32,159.78031754493713,1,1,250ad_00006,1,0.01,0.0001,689,0.4,0.0
0.3931448757648468,0.8090909123420715,0.32783564925193787,0.8695651888847351,69,1768582519,,False,1,250ad_00007,2026-01-16_17-55-19,124.0583872795105,124.0583872795105,2165434,ggpu132,10.241.148.32,124.0583872795105,1,2,250ad_00007,1,0.01,0.0001,689,0.4,0.0
0.29831594228744507,0.8363636136054993,0.3244623839855194,0.8550724387168884,101,1768582621,,False,1,250ad_00008,2026-01-16_17-57-01,145.3378632068634,145.3378632068634,2166445,ggpu132,10.241.148.32,145.3378632068634,1,3,250ad_00008,1,0.01,0.0001,689,0.4,0.0
0.26781636476516724,0.8727272748947144,0.2889041304588318,0.8623188138008118,188,1768582723,,False,1,250ad_00009,2026-01-16_17-58-43,195.91946578025818,195.91946578025818,2167449,ggpu132,10.241.148.32,195.91946578025818,1,4,250ad_00009,1,0.01,0.0001,689,0.4,0.0
0.35164889693260193,0.8035714030265808,0.3346458971500397,0.8623188138008118,47,1768582739,,False,1,250ad_00010,2026-01-16_17-58-59,108.56646847724915,108.56646847724915,2168615,ggpu132,10.241.148.32,108.56646847724915,1,0,250ad_00010,2,0.01,0.001,689,0.4,0.2
0.32592231035232544,0.8545454740524292,0.29036977887153625,0.8840579986572266,183,1768582929,,False,1,250ad_00011,2026-01-16_18-02-09,197.38297700881958,197.38297700881958,2169635,ggpu132,10.241.148.32,197.38297700881958,1,1,250ad_00011,2,0.01,0.001,689,0.4,0.2
0.22686785459518433,0.8727272748947144,0.2673700749874115,0.9130434989929199,162,1768582929,,False,1,250ad_00012,2026-01-16_18-02-09,182.04788255691528,182.04788255691528,2170350,ggpu132,10.241.148.32,182.04788255691528,1,2,250ad_00012,2,0.01,0.001,689,0.4,0.2
0.374965637922287,0.8181818127632141,0.31113186478614807,0.8768116235733032,83,1768583070,,False,1,250ad_00013,2026-01-16_18-04-30,132.07481741905212,132.07481741905212,2172109,ggpu132,10.241.148.32,132.07481741905212,1,3,250ad_00013,2,0.01,0.001,689,0.4,0.2
0.22583070397377014,0.9090909361839294,0.2682046890258789,0.8913043737411499,184,1768583134,,False,1,250ad_00014,2026-01-16_18-05-34,195.8284318447113,195.8284318447113,2172110,ggpu132,10.241.148.32,195.8284318447113,1,4,250ad_00014,2,0.01,0.001,689,0.4,0.2
0.25873002409935,0.8571428656578064,0.3279666304588318,0.8260869383811951,167,1768583265,,False,1,250ad_00015,2026-01-16_18-07-45,186.76336121559143,186.76336121559143,2173819,ggpu132,10.241.148.32,186.76336121559143,1,0,250ad_00015,3,0.01,0.001,689,0.2,0.2
0.2566937506198883,0.8727272748947144,0.37153735756874084,0.8405796885490417,234,1768583371,,False,1,250ad_00016,2026-01-16_18-09-31,225.97176933288574,225.97176933288574,2174822,ggpu132,10.241.148.32,225.97176933288574,1,1,250ad_00016,3,0.01,0.001,689,0.2,0.2
0.29617738723754883,0.8727272748947144,0.33251306414604187,0.8478260636329651,192,1768583474,,False,1,250ad_00017,2026-01-16_18-11-14,199.2001509666443,199.2001509666443,2175916,ggpu132,10.241.148.32,199.2001509666443,1,2,250ad_00017,3,0.01,0.001,689,0.2,0.2
0.36872628331184387,0.8363636136054993,0.3777192234992981,0.8188405632972717,55,1768583489,,False,1,250ad_00018,2026-01-16_18-11-29,110.001718044281,110.001718044281,2177001,ggpu132,10.241.148.32,110.001718044281,1,3,250ad_00018,3,0.01,0.001,689,0.2,0.2
0.22516100108623505,0.9090909361839294,0.3407992124557495,0.8478260636329651,185,1768583679,,False,1,250ad_00019,2026-01-16_18-14-39,195.25189518928528,195.25189518928528,2178082,ggpu132,10.241.148.32,195.25189518928528,1,4,250ad_00019,3,0.01,0.001,689,0.2,0.2
0.2969958186149597,0.8660714030265808,0.2622910737991333,0.8840579986572266,130,1768583658,,False,1,250ad_00020,2026-01-16_18-14-18,162.02317357063293,162.02317357063293,2178712,ggpu132,10.241.148.32,162.02317357063293,1,0,250ad_00020,4,0.01,0.001,689,0.4,0.0
0.33008047938346863,0.8636363744735718,0.28918153047561646,0.8985507488250732,137,1768583834,,False,1,250ad_00021,2026-01-16_18-17-14,166.8673436641693,166.8673436641693,2180181,ggpu132,10.241.148.32,166.8673436641693,1,1,250ad_00021,4,0.01,0.001,689,0.4,0.0
0.32918548583984375,0.8636363744735718,0.28673791885375977,0.8985507488250732,132,1768583849,,False,1,250ad_00022,2026-01-16_18-17-29,162.0752649307251,162.0752649307251,2181118,ggpu132,10.241.148.32,162.0752649307251,1,2,250ad_00022,4,0.01,0.001,689,0.4,0.0
0.31091591715812683,0.8636363744735718,0.2846543788909912,0.8913043737411499,114,1768583993,,False,1,250ad_00023,2026-01-16_18-19-53,150.66711711883545,150.66711711883545,2182273,ggpu132,10.241.148.32,150.66711711883545,1,3,250ad_00023,4,0.01,0.001,689,0.4,0.0
0.17020298540592194,0.918181836605072,0.31072506308555603,0.8768116235733032,312,1768584132,,False,1,250ad_00024,2026-01-16_18-22-12,275.2150251865387,275.2150251865387,2182925,ggpu132,10.241.148.32,275.2150251865387,1,4,250ad_00024,4,0.01,0.001,689,0.4,0.0
0.32848793268203735,0.8571428656578064,0.2806164026260376,0.8840579986572266,189,1768584202,,False,1,250ad_00025,2026-01-16_18-23-22,198.90022659301758,198.90022659301758,2184371,ggpu132,10.241.148.32,198.90022659301758,1,0,250ad_00025,5,0.01,0.001,689,0.0,0.0
0.24619147181510925,0.8999999761581421,0.27796804904937744,0.8550724387168884,188,1768584339,,False,1,250ad_00026,2026-01-16_18-25-39,196.47254538536072,196.47254538536072,2185520,ggpu132,10.241.148.32,196.47254538536072,1,1,250ad_00026,5,0.01,0.001,689,0.0,0.0
0.310928612947464,0.8727272748947144,0.2943090498447418,0.8478260636329651,86,1768584344,,False,1,250ad_00027,2026-01-16_18-25-44,132.95505261421204,132.95505261421204,2186531,ggpu132,10.241.148.32,132.95505261421204,1,2,250ad_00027,5,0.01,0.001,689,0.0,0.0
0.2893091142177582,0.8909090757369995,0.2765139639377594,0.8768116235733032,136,1768584514,,False,1,250ad_00028,2026-01-16_18-28-34,165.2931900024414,165.2931900024414,2187779,ggpu132,10.241.148.32,165.2931900024414,1,3,250ad_00028,5,0.01,0.001,689,0.0,0.0
0.37946581840515137,0.800000011920929,0.3020515441894531,0.8695651888847351,79,1768584481,,False,1,250ad_00029,2026-01-16_18-28-01,130.3401620388031,130.3401620388031,2188005,ggpu132,10.241.148.32,130.3401620388031,1,4,250ad_00029,5,0.01,0.001,689,0.0,0.0
0.28437498211860657,0.875,0.25613558292388916,0.8768116235733032,113,1768584643,,False,1,250ad_00030,2026-01-16_18-30-43,152.94689917564392,152.94689917564392,2189709,ggpu132,10.241.148.32,152.94689917564392,1,0,250ad_00030,6,0.01,0.0,689,0.2,0.4
0.23611217737197876,0.918181836605072,0.24681860208511353,0.9057971239089966,140,1768584688,,False,1,250ad_00031,2026-01-16_18-31-28,167.10007500648499,167.10007500648499,2190645,ggpu132,10.241.148.32,167.10007500648499,1,1,250ad_00031,6,0.01,0.0,689,0.2,0.4
