outer_es_loss,outer_es_accuracy,test_loss,test_accuracy,number_epochs,timestamp,checkpoint_dir_name,done,training_iteration,trial_id,date,time_this_iter_s,time_total_s,pid,hostname,node_ip,time_since_restore,iterations_since_restore,config/train_loop_config/es_folds,logdir,config/train_loop_config/dataset_test_round,config/train_loop_config/learning_rate,config/train_loop_config/weight_decay,config/train_loop_config/batch_size,config/train_loop_config/dropout_rate_normal,config/train_loop_config/dropout_rate_attention,outer_es_precision,outer_es_recall,outer_es_specificity,outer_es_f1_score,outer_es_mcc,outer_es_auroc,outer_es_auprc,outer_es_true_positives,outer_es_false_negatives,outer_es_false_positives,outer_es_true_negatives,test_precision,test_recall,test_specificity,test_f1_score,test_mcc,test_auroc,test_auprc,test_true_positives,test_false_negatives,test_false_positives,test_true_negatives
0.2641691267490387,0.9285714030265808,0.32454603910446167,0.8550724387168884,239,1768581900,,False,1,250ad_00000,2026-01-16_17-45-00,230.24106693267822,230.24106693267822,2158277,ggpu132,10.241.148.32,230.24106693267822,1,0,250ad_00000,0,0.01,0.001,689,0.2,0.2,0.9354839,0.9354839,0.92,0.9354839,0.8554839,0.9806452,0.98692256,23.0,2.0,2.0,29.0,0.80487806,0.94285715,0.7647059,0.8684211,0.72038996,0.9394957,0.94108903,26.0,8.0,2.0,33.0
0.24062398076057434,0.9272727370262146,0.3425891101360321,0.8840579986572266,280,1768581922,,False,1,250ad_00001,2026-01-16_17-45-22,252.54924941062927,252.54924941062927,2158278,ggpu132,10.241.148.32,252.54924941062927,1,1,250ad_00001,0,0.01,0.001,689,0.2,0.2,0.8888889,0.96,0.9,0.9230769,0.8565805,0.97999996,0.9772172,27.0,3.0,1.0,24.0,0.8292683,0.9714286,0.7941176,0.8947368,0.7794243,0.9462185,0.9450404,27.0,7.0,1.0,34.0
0.3414628505706787,0.8727272748947144,0.3122100234031677,0.8260869383811951,110,1768582061,,False,1,250ad_00002,2026-01-16_17-47-41,152.36090993881226,152.36090993881226,2160146,ggpu132,10.241.148.32,152.36090993881226,1,2,250ad_00002,0,0.01,0.001,689,0.2,0.2,0.8666667,0.8965517,0.84615386,0.88135594,0.74468344,0.953581,0.96092224,22.0,4.0,3.0,26.0,0.7804878,0.9142857,0.7352941,0.84210527,0.6613556,0.9487395,0.9480303,25.0,9.0,3.0,32.0
0.35701578855514526,0.800000011920929,0.3428405523300171,0.8550724387168884,173,1768582119,,False,1,250ad_00003,2026-01-16_17-48-39,189.17073321342468,189.17073321342468,2161085,ggpu132,10.241.148.32,189.17073321342468,1,3,250ad_00003,0,0.01,0.001,689,0.2,0.2,0.8148148,0.78571427,0.8148148,0.8,0.6005291,0.90343916,0.8932031,22.0,5.0,6.0,22.0,0.82051283,0.9142857,0.7941176,0.8648649,0.7144324,0.94117653,0.93333584,27.0,7.0,3.0,32.0
0.23442986607551575,0.9272727370262146,0.3265015184879303,0.8985507488250732,231,1768582298,,False,1,250ad_00004,2026-01-16_17-51-38,228.85845470428467,228.85845470428467,2162181,ggpu132,10.241.148.32,228.85845470428467,1,4,250ad_00004,0,0.01,0.001,689,0.2,0.2,0.9230769,0.9230769,0.9310345,0.9230769,0.85411143,0.9761274,0.9768665,27.0,2.0,2.0,24.0,0.85,0.9714286,0.8235294,0.9066667,0.80517197,0.9470588,0.9403345,28.0,6.0,1.0,34.0
0.21408401429653168,0.9464285969734192,0.3032960295677185,0.8405796885490417,287,1768582387,,False,1,250ad_00005,2026-01-16_17-53-07,260.09060549736023,260.09060549736023,2163192,ggpu132,10.241.148.32,260.09060549736023,1,0,250ad_00005,1,0.01,0.0001,689,0.4,0.0,0.9375,0.9677419,0.92,0.95238096,0.89177847,0.97032255,0.9738723,23.0,2.0,1.0,30.0,0.9117647,0.7948718,0.9,0.84931505,0.68900776,0.9452991,0.9465066,27.0,3.0,8.0,31.0
0.28683769702911377,0.8909090757369995,0.2693621814250946,0.8695651888847351,128,1768582467,,False,1,250ad_00006,2026-01-16_17-54-27,159.78031754493713,159.78031754493713,2164354,ggpu132,10.241.148.32,159.78031754493713,1,1,250ad_00006,1,0.01,0.0001,689,0.4,0.0,0.8918919,0.94285715,0.8,0.9166667,0.761583,0.95571434,0.97133523,16.0,4.0,2.0,33.0,0.9166667,0.84615386,0.9,0.88,0.74047965,0.9444444,0.93932587,27.0,3.0,6.0,33.0
0.3931448757648468,0.7636363506317139,0.32783564925193787,0.8405796885490417,69,1768582519,,False,1,250ad_00007,2026-01-16_17-55-19,124.0583872795105,124.0583872795105,2165434,ggpu132,10.241.148.32,124.0583872795105,1,2,250ad_00007,1,0.01,0.0001,689,0.4,0.0,0.75757575,0.8333333,0.68,0.7936508,0.5217492,0.864,0.85177404,17.0,8.0,5.0,25.0,0.8888889,0.82051283,0.8666667,0.85333335,0.6819537,0.91282046,0.90127486,26.0,4.0,7.0,32.0
0.29831594228744507,0.8727272748947144,0.3244623839855194,0.7971014380455017,101,1768582621,,False,1,250ad_00008,2026-01-16_17-57-01,145.3378632068634,145.3378632068634,2166445,ggpu132,10.241.148.32,145.3378632068634,1,3,250ad_00008,1,0.01,0.0001,689,0.4,0.0,0.87096775,0.9,0.84,0.8852459,0.7429779,0.976,0.9806881,21.0,4.0,3.0,27.0,0.8787879,0.74358976,0.8666667,0.8055556,0.6056157,0.91709405,0.9131671,26.0,4.0,10.0,29.0
0.26781636476516724,0.8909090757369995,0.2889041304588318,0.8550724387168884,188,1768582723,,False,1,250ad_00009,2026-01-16_17-58-43,195.91946578025818,195.91946578025818,2167449,ggpu132,10.241.148.32,195.91946578025818,1,4,250ad_00009,1,0.01,0.0001,689,0.4,0.0,0.8076923,0.95454544,0.8484849,0.875,0.7879789,0.98071635,0.97457147,28.0,5.0,1.0,21.0,0.8918919,0.84615386,0.8666667,0.8684211,0.7085936,0.9299145,0.9280748,26.0,4.0,6.0,33.0
