config/train_loop_config/dataset_test_round,config/train_loop_config/learning_rate,config/train_loop_config/dropout_rate,config/train_loop_config/weight_decay,config/train_loop_config/batch_size,average_inner_es_loss,average_inner_es_accuracy,average_inner_es_precision,average_inner_es_recall,average_inner_es_specificity,average_inner_es_f1_score,average_inner_es_mcc,average_inner_es_auroc,average_inner_es_auprc,average_inner_es_true_positives,average_inner_es_false_negatives,average_inner_es_false_positives,average_inner_es_true_negatives,average_val_loss,average_val_accuracy,average_val_precision,average_val_recall,average_val_specificity,average_val_f1_score,average_val_mcc,average_val_auroc,average_val_auprc,average_val_true_positives,average_val_false_negatives,average_val_false_positives,average_val_true_negatives
0,0.001,0.0,0.0001,689,0.22924623787403106,0.9121041893959045,0.9141083,0.9177613,0.9058693,0.91583097,0.8240565,0.96702397,0.9664668,38.4,4.0,3.8,42.6,0.27886985838413236,0.8747092485427856,0.86907816,0.89927405,0.8480407,0.8827917,0.75122386,0.95589906,0.95305634,44.6,8.0,5.8,51.8
1,0.001,0.0,0.0001,689,0.23119616508483887,0.8963483333587646,0.89091253,0.9135984,0.87763005,0.9018612,0.79288137,0.9670184,0.96813667,37.2,5.2,4.0,42.4,0.28009171783924103,0.892792809009552,0.8911664,0.90604955,0.8781568,0.89804476,0.7861974,0.9616783,0.961645,46.2,6.4,5.4,52.2
2,0.001,0.0,0.0001,689,0.26309321224689486,0.8692798852920532,0.85124177,0.90943563,0.8252492,0.8791579,0.7395237,0.95425797,0.9499574,35.0,7.4,4.2,42.2,0.29011957347393036,0.8639475703239441,0.8480996,0.9062916,0.81806964,0.87423193,0.73312867,0.9458717,0.9399379,43.0,9.6,5.4,52.2
3,0.001,0.0,0.0001,689,0.2399691879749298,0.9031920433044434,0.8995584,0.91813135,0.8872646,0.9083848,0.80678827,0.9593094,0.95744306,37.6,4.8,3.8,42.6,0.2638924837112427,0.8802784562110901,0.8682785,0.91324866,0.8439768,0.8892921,0.7623607,0.95774937,0.9595863,44.4,8.2,5.0,52.6
4,0.001,0.0,0.0001,689,0.28306842744350436,0.8717058300971985,0.86904556,0.8881591,0.8539313,0.8780635,0.7437787,0.9476818,0.95084894,36.2,6.2,5.2,41.2,0.29643750190734863,0.8783456206321716,0.8716599,0.9031458,0.85181427,0.88534546,0.76020205,0.9454392,0.941607,44.8,7.8,5.6,52.0
5,0.001,0.0,0.0001,689,0.30954860150814056,0.8625383019447327,0.8522005,0.8920444,0.83045405,0.8711756,0.72589135,0.9334434,0.923936,35.2,7.2,5.0,41.4,0.31463947892189026,0.8620475053787231,0.86668223,0.8787054,0.8444122,0.86983746,0.7289711,0.9413268,0.9300585,44.4,8.2,7.0,50.6
6,0.001,0.0,0.0001,689,0.2859869211912155,0.880694591999054,0.87449723,0.9006475,0.8589147,0.88728076,0.761175,0.9464691,0.94171286,36.4,6.0,4.6,41.8,0.2978901147842407,0.8819492220878601,0.8726672,0.9098608,0.8517417,0.8892044,0.76699066,0.94862616,0.94765633,44.8,7.8,5.2,52.4
7,0.001,0.0,0.0001,689,0.23367344737052917,0.8986210584640503,0.8799788,0.93543017,0.8582503,0.9062524,0.79936147,0.9628588,0.9566556,36.4,6.0,3.0,43.4,0.2890599101781845,0.8984439134597778,0.8953763,0.91324866,0.8822931,0.9040653,0.7967035,0.95415485,0.9504339,46.4,6.2,5.0,52.6
8,0.001,0.0,0.0001,689,0.24817142486572266,0.8942288160324097,0.8815867,0.92238665,0.8630122,0.90128887,0.7888509,0.962132,0.9646777,36.6,5.8,3.6,42.8,0.2724531292915344,0.8856510996818543,0.87179965,0.91663647,0.8517417,0.8932613,0.77226883,0.9571602,0.9591858,44.8,7.8,4.8,52.8
9,0.001,0.0,0.0001,689,0.2633911997079849,0.8760469913482666,0.86429805,0.9049953,0.844629,0.8839024,0.75263315,0.9534979,0.9590548,35.8,6.6,4.4,42.0,0.2658115059137344,0.8929566025733948,0.87260926,0.930611,0.851669,0.90047514,0.78734547,0.96075714,0.9626788,44.8,7.8,4.0,53.6
