config/train_loop_config/dataset_test_round,config/train_loop_config/learning_rate,config/train_loop_config/dropout_rate,config/train_loop_config/weight_decay,config/train_loop_config/batch_size,average_inner_es_loss,average_inner_es_accuracy,average_inner_es_precision,average_inner_es_recall,average_inner_es_specificity,average_inner_es_f1_score,average_inner_es_mcc,average_inner_es_auroc,average_inner_es_auprc,average_inner_es_true_positives,average_inner_es_false_negatives,average_inner_es_false_positives,average_inner_es_true_negatives,average_val_loss,average_val_accuracy,average_val_precision,average_val_recall,average_val_specificity,average_val_f1_score,average_val_mcc,average_val_auroc,average_val_auprc,average_val_true_positives,average_val_false_negatives,average_val_false_positives,average_val_true_negatives
0,0.0001,0.0,0.01,689,0.1977877750992775,0.9278090000152588,0.9307845,0.93071234,0.92458475,0.93066245,0.85552806,0.97302353,0.9691248,39.2,3.2,3.2,43.2,0.22968587279319763,0.9001638054847717,0.8917184,0.92371446,0.8748186,0.9066366,0.80183697,0.96827555,0.97013587,46.0,6.6,4.4,53.2
1,0.0001,0.0,0.01,689,0.19125541746616365,0.9165985822677613,0.90448636,0.93950045,0.8914728,0.9214919,0.8336727,0.9763899,0.9789408,37.8,4.6,2.8,43.6,0.2030101627111435,0.9109746217727661,0.8948021,0.9407743,0.8782293,0.91701853,0.8227596,0.9733864,0.9760438,46.2,6.4,3.4,54.2
2,0.0001,0.0,0.01,689,0.23631209135055542,0.8851634383201599,0.864816,0.9268271,0.8397563,0.8941318,0.77260053,0.96764165,0.9719809,35.6,6.8,3.4,43.0,0.25134624540805817,0.8783783793449402,0.86532557,0.909619,0.8444122,0.8858549,0.7593347,0.9580654,0.9565797,44.4,8.2,5.2,52.4
3,0.0001,0.0,0.01,689,0.19950840771198272,0.9076864361763001,0.9048867,0.9224793,0.89202654,0.91277933,0.8166922,0.97605306,0.9765607,37.8,4.6,3.6,42.8,0.20922580659389495,0.905601978302002,0.8948685,0.93049,0.8780842,0.9118168,0.81218606,0.9730307,0.9756261,46.2,6.4,4.0,53.6
4,0.0001,0.0,0.01,689,0.2358151912689209,0.8897089004516602,0.9008899,0.88815916,0.8919158,0.89374876,0.7805927,0.9654368,0.97087336,37.8,4.6,5.2,41.2,0.21738663911819459,0.8964946746826172,0.8769039,0.93418026,0.85544264,0.9041939,0.7948122,0.97134316,0.97395724,45.0,7.6,3.8,53.8
5,0.0001,0.0,0.01,689,0.26048915684223173,0.8896578311920166,0.88056004,0.91378355,0.8633444,0.89627206,0.78039104,0.9578493,0.95671654,36.6,5.8,4.0,42.4,0.2630084276199341,0.887485671043396,0.88676786,0.9065336,0.86741656,0.8942259,0.77931356,0.9595791,0.9596472,45.6,7.0,5.4,52.2
6,0.0001,0.2,0.01,689,0.2460460841655731,0.8919560790061951,0.8827599,0.91350603,0.8683278,0.8974582,0.78474104,0.96283275,0.9680753,36.8,5.6,4.0,42.4,0.23659088015556334,0.8965274333953858,0.88989604,0.91651547,0.8745283,0.9026742,0.79332983,0.9656931,0.96880496,46.0,6.6,4.8,52.8
7,0.0001,0.0,0.01,689,0.22291461527347564,0.907584285736084,0.88221705,0.9527289,0.8581395,0.9156946,0.8177422,0.96781766,0.9619969,36.4,6.0,2.2,44.2,0.25323505103588106,0.8948402881622315,0.8825717,0.9235935,0.86335266,0.90223324,0.79036415,0.9603025,0.957342,45.4,7.2,4.4,53.2
8,0.0001,0.0,0.01,689,0.19366463422775268,0.9099846839904785,0.89907837,0.93543017,0.88194907,0.91612434,0.82143146,0.9761397,0.979696,37.4,5.0,3.0,43.4,0.21649077236652375,0.9092710852622986,0.9024497,0.92716277,0.8896227,0.9144705,0.81856793,0.9701231,0.97368395,46.8,5.8,4.2,53.4
9,0.0001,0.0,0.01,689,0.23992418348789216,0.8805158376693726,0.87533474,0.9006475,0.85869324,0.887288,0.7616332,0.96102315,0.9648824,36.4,6.0,4.6,41.8,0.21204549670219422,0.9165602087974548,0.90304583,0.94446456,0.88563126,0.9222913,0.83540857,0.97337306,0.9755308,46.6,6.0,3.2,54.4
