inner_es_loss,inner_es_accuracy,val_loss,val_accuracy,number_epochs,timestamp,checkpoint_dir_name,done,training_iteration,trial_id,date,time_this_iter_s,time_total_s,pid,hostname,node_ip,time_since_restore,iterations_since_restore,config/train_loop_config/learning_rate,config/train_loop_config/weight_decay,config/train_loop_config/dropout_rate,config/train_loop_config/batch_size,config/train_loop_config/dataset_test_round,config/train_loop_config/dataset_fold_round,logdir,inner_es_precision,inner_es_recall,inner_es_specificity,inner_es_f1_score,inner_es_mcc,inner_es_auroc,inner_es_auprc,inner_es_true_positives,inner_es_false_negatives,inner_es_false_positives,inner_es_true_negatives,val_precision,val_recall,val_specificity,val_f1_score,val_mcc,val_auroc,val_auprc,val_true_positives,val_false_negatives,val_false_positives,val_true_negatives
0.6709109544754028,0.604938268661499,0.6697214245796204,0.6078431606292725,94,1730056749,,False,1,c95a3_00000,2024-10-27_20-19-09,204.7292652130127,204.7292652130127,163834,agq007,10.108.101.7,204.7292652130127,1,0.1,0.0,0.0,506,0,0,c95a3_00000,0.60493827,1.0,0.0,0.75384617,0.047701646,0.515625,0.6125,0.0,32.0,0.0,49.0,0.60784316,1.0,0.0,0.75609756,0.04374181,0.5,0.60784316,0.0,40.0,0.0,62.0
0.6709584593772888,0.604938268661499,0.6697215437889099,0.6078431606292725,72,1730056742,,False,1,c95a3_00001,2024-10-27_20-19-02,197.67229413986206,197.67229413986206,163835,agq007,10.108.101.7,197.67229413986206,1,0.1,0.0,0.2,506,0,0,c95a3_00001,0.60493827,1.0,0.0,0.75384617,0.047701646,0.5,0.60493827,0.0,32.0,0.0,49.0,0.60784316,1.0,0.0,0.75609756,0.04374181,0.5,0.60784316,0.0,40.0,0.0,62.0
0.6709584593772888,0.604938268661499,0.6697217226028442,0.6078431606292725,22,1730056719,,False,1,c95a3_00002,2024-10-27_20-18-39,174.77700924873352,174.77700924873352,163836,agq007,10.108.101.7,174.77700924873352,1,0.1,0.0,0.4,506,0,0,c95a3_00002,0.60493827,1.0,0.0,0.75384617,0.047701646,0.5,0.60493827,0.0,32.0,0.0,49.0,0.60784316,1.0,0.0,0.75609756,0.04374181,0.5,0.60784316,0.0,40.0,0.0,62.0
0.6651952862739563,0.604938268661499,0.6644532680511475,0.6078431606292725,6,1730056715,,False,1,c95a3_00003,2024-10-27_20-18-35,170.76272797584534,170.76272797584534,163837,agq007,10.108.101.7,170.76272797584534,1,0.1,0.0,0.6,506,0,0,c95a3_00003,0.60493827,1.0,0.0,0.75384617,0.047701646,0.877551,0.8507453,0.0,32.0,0.0,49.0,0.60784316,1.0,0.0,0.75609756,0.04374181,0.85786295,0.84966385,0.0,40.0,0.0,62.0
0.6697628498077393,0.604938268661499,0.6693193316459656,0.6078431606292725,2,1730056901,,False,1,c95a3_00004,2024-10-27_20-21-41,153.9048354625702,153.9048354625702,167670,agq007,10.108.101.7,153.9048354625702,1,0.1,0.0,0.8,506,0,0,c95a3_00004,0.60493827,1.0,0.0,0.75384617,0.047701646,0.87499994,0.89158267,0.0,32.0,0.0,49.0,0.60784316,1.0,0.0,0.75609756,0.04374181,0.86431444,0.86049926,0.0,40.0,0.0,62.0
0.26888516545295715,0.8888888955116272,0.3318929970264435,0.8921568393707275,105,1730056949,,False,1,c95a3_00005,2024-10-27_20-22-29,201.42505812644958,201.42505812644958,167849,agq007,10.108.101.7,201.42505812644958,1,0.01,0.0,0.0,506,0,0,c95a3_00005,0.85714287,0.97959185,0.75,0.9142857,0.77212745,0.9419644,0.9421196,24.0,8.0,1.0,48.0,0.84931505,1.0,0.725,0.91851854,0.78469956,0.8356855,0.83477175,29.0,11.0,0.0,62.0
0.3519255220890045,0.8888888955116272,0.4541938304901123,0.8823529481887817,174,1730057018,,False,1,c95a3_00006,2024-10-27_20-23-38,245.47559094429016,245.47559094429016,168346,agq007,10.108.101.7,245.47559094429016,1,0.01,0.0,0.2,506,0,0,c95a3_00006,0.85714287,0.97959185,0.75,0.9142857,0.77212745,0.94579077,0.95349544,24.0,8.0,1.0,48.0,0.8472222,0.983871,0.725,0.9104478,0.75956714,0.8324597,0.8502743,29.0,11.0,1.0,61.0
0.35924792289733887,0.8888888955116272,0.46544578671455383,0.8725489974021912,284,1730057071,,False,1,c95a3_00007,2024-10-27_20-24-31,298.999391078949,298.999391078949,168606,agq007,10.108.101.7,298.999391078949,1,0.01,0.0,0.4,506,0,0,c95a3_00007,0.85714287,0.97959185,0.75,0.9142857,0.77212745,0.93176013,0.94487095,24.0,8.0,1.0,48.0,0.8450704,0.9677419,0.725,0.90225565,0.73533845,0.83205646,0.85304195,29.0,11.0,2.0,60.0
0.6709732413291931,0.604938268661499,0.6697211265563965,0.6078431606292725,56,1730057106,,False,1,c95a3_00008,2024-10-27_20-25-06,173.8012363910675,173.8012363910675,171245,agq007,10.108.101.7,173.8012363910675,1,0.01,0.0,0.6,506,0,0,c95a3_00008,0.60493827,1.0,0.0,0.75384617,0.047701646,0.484375,0.60493827,0.0,32.0,0.0,49.0,0.60784316,1.0,0.0,0.75609756,0.04374181,0.5,0.60784316,0.0,40.0,0.0,62.0
0.6709436774253845,0.604938268661499,0.6697160601615906,0.6078431606292725,25,1730057134,,False,1,c95a3_00009,2024-10-27_20-25-34,160.580148935318,160.580148935318,172152,agq007,10.108.101.7,160.580148935318,1,0.01,0.0,0.8,506,0,0,c95a3_00009,0.60493827,1.0,0.0,0.75384617,0.047701646,0.515625,0.6125,0.0,32.0,0.0,49.0,0.60784316,1.0,0.0,0.75609756,0.04374181,0.5,0.60784316,0.0,40.0,0.0,62.0
