config/train_loop_config/dataset_test_round,config/train_loop_config/learning_rate,config/train_loop_config/dropout_rate_normal,config/train_loop_config/dropout_rate_attention,config/train_loop_config/weight_decay,config/train_loop_config/batch_size,average_inner_es_loss,average_inner_es_accuracy,average_inner_es_precision,average_inner_es_recall,average_inner_es_specificity,average_inner_es_f1_score,average_inner_es_mcc,average_inner_es_auroc,average_inner_es_auprc,average_inner_es_true_positives,average_inner_es_false_negatives,average_inner_es_false_positives,average_inner_es_true_negatives,average_val_loss,average_val_accuracy,average_val_precision,average_val_recall,average_val_specificity,average_val_f1_score,average_val_mcc,average_val_auroc,average_val_auprc,average_val_true_positives,average_val_false_negatives,average_val_false_positives,average_val_true_negatives
8,0.001,0.0,0.0,0.001,689,0.5063517093658447,0.7544444561004638,0.7645575,0.82356405,0.66759396,0.78787184,0.5075442,0.8579319,0.8789396,13.2,6.6,4.4,20.6,0.5041460752487182,0.782922089099884,0.79593486,0.8168169,0.7397993,0.8061159,0.5582576,0.8549323,0.87645644,18.4,6.4,5.6,24.8
8,0.001,0.0,0.2,0.001,689,0.5875452637672425,0.6693939566612244,0.64719003,0.8966154,0.3826065,0.7508702,0.33572692,0.8146821,0.85247004,7.6,12.2,2.6,22.4,0.5832346677780151,0.6707792162895203,0.65491146,0.8516784,0.44682273,0.74002016,0.3304388,0.7779397,0.8098461,11.2,13.6,4.6,25.8
8,0.01,0.4,0.4,0.001,689,0.6121015191078186,0.6742424368858337,0.65039575,0.90394866,0.38513783,0.7559693,0.3440362,0.7823498,0.8089054,7.6,12.2,2.4,22.6,0.6111029028892517,0.674155843257904,0.6516952,0.8752743,0.42474914,0.7470111,0.33992696,0.75489265,0.786438,10.6,14.2,3.8,26.6
8,0.01,0.4,0.2,0.001,689,0.5694267988204956,0.7144444584846497,0.6852767,0.9126154,0.4652381,0.78120327,0.43307352,0.8390772,0.8641521,9.2,10.6,2.2,22.8,0.5678627252578735,0.7031818151473999,0.68873566,0.8485241,0.5180602,0.7589177,0.3958107,0.800238,0.8347365,13.0,11.8,4.6,25.8
8,0.01,0.4,0.0,0.001,689,0.5191285729408264,0.7366666793823242,0.75610507,0.7915641,0.66759396,0.7696094,0.46879387,0.84711874,0.87971723,13.2,6.6,5.2,19.8,0.5210426390171051,0.7611039161682129,0.78937197,0.77543753,0.73879606,0.7801821,0.517537,0.84316427,0.86842155,18.4,6.4,6.8,23.6
8,0.01,0.2,0.4,0.001,689,0.6053877949714661,0.6832323431968689,0.6631074,0.89594877,0.41671675,0.7595825,0.36527184,0.7984037,0.82526004,8.2,11.6,2.6,22.4,0.6018387317657471,0.6850649356842041,0.6629837,0.8692137,0.45652175,0.7517723,0.36415964,0.76232946,0.7941028,11.4,13.4,4.0,26.4
8,0.01,0.2,0.2,0.001,689,0.5446848273277283,0.7544444561004638,0.73706084,0.872282,0.6064411,0.7979355,0.50498736,0.84334755,0.8810113,12.0,7.8,3.2,21.8,0.5473677396774292,0.7322727322578431,0.7522644,0.78149813,0.6635451,0.7637122,0.45190078,0.81000745,0.8474146,16.6,8.2,6.6,23.8
8,0.01,0.2,0.0,0.001,689,0.5159826099872589,0.7410101175308228,0.75489324,0.7989231,0.66706765,0.7732229,0.47683948,0.85158694,0.88321006,13.2,6.6,5.0,20.0,0.5169965922832489,0.7611039042472839,0.7896469,0.77543753,0.7397993,0.7801553,0.51825607,0.8445341,0.869547,18.4,6.4,6.8,23.6
8,0.01,0.0,0.4,0.001,689,0.6040283799171448,0.7231313228607178,0.7136022,0.8549487,0.5523809,0.7755208,0.43699163,0.7819077,0.8058817,11.0,8.8,3.6,21.4,0.6013200879096985,0.6887012958526612,0.6837846,0.80779135,0.53946483,0.74036264,0.36133474,0.7467048,0.7791523,13.4,11.4,5.8,24.6
8,0.01,0.0,0.2,0.001,689,0.5373539209365845,0.7677777886390686,0.76527303,0.84923077,0.6680702,0.80181104,0.53538704,0.84224784,0.8793465,13.2,6.6,3.8,21.2,0.5414597988128662,0.7320779204368592,0.7637756,0.7480408,0.70501673,0.7522505,0.45995647,0.8188199,0.85468733,17.6,7.2,7.6,22.8
