inner_es_loss,inner_es_accuracy,val_loss,val_accuracy,number_epochs,timestamp,checkpoint_dir_name,done,training_iteration,trial_id,date,time_this_iter_s,time_total_s,pid,hostname,node_ip,time_since_restore,iterations_since_restore,config/train_loop_config/batch_size,config/train_loop_config/dataset_test_round,config/train_loop_config/dataset_fold_round,config/train_loop_config/learning_rate,config/train_loop_config/weight_decay,config/train_loop_config/dropout_rate,logdir
0.29668760299682617,0.892307698726654,0.29536551237106323,0.9012345671653748,50,1762421778,,False,1,df3db_00000,2025-11-06_10-36-18,67.76528358459473,67.76528358459473,3162842,ggpu112,10.241.148.12,67.76528358459473,1,506,0,0,0.01,0.001,0.0,df3db_00000
0.24247105419635773,0.9230769276618958,0.3191680312156677,0.8888888955116272,70,1762421782,,False,1,df3db_00001,2025-11-06_10-36-22,71.8879280090332,71.8879280090332,3162843,ggpu112,10.241.148.12,71.8879280090332,1,506,0,1,0.01,0.001,0.0,df3db_00001
0.2705547511577606,0.9076923131942749,0.26347413659095764,0.9135802388191223,54,1762421780,,False,1,df3db_00002,2025-11-06_10-36-20,69.29579544067383,69.29579544067383,3162841,ggpu112,10.241.148.12,69.29579544067383,1,506,0,2,0.01,0.001,0.0,df3db_00002
0.3435054421424866,0.8615384697914124,0.24249045550823212,0.9382715821266174,161,1762421810,,False,1,df3db_00003,2025-11-06_10-36-50,99.87844228744507,99.87844228744507,3162844,ggpu112,10.241.148.12,99.87844228744507,1,506,0,3,0.01,0.001,0.0,df3db_00003
0.29532331228256226,0.892307698726654,0.3511688709259033,0.875,96,1762421863,,False,1,df3db_00004,2025-11-06_10-37-43,75.6337559223175,75.6337559223175,3164990,ggpu112,10.241.148.12,75.6337559223175,1,506,0,4,0.01,0.001,0.0,df3db_00004
0.16259995102882385,0.9538461565971375,0.44888028502464294,0.8641975522041321,76,1762421860,,False,1,df3db_00005,2025-11-06_10-37-40,72.86947846412659,72.86947846412659,3165059,ggpu112,10.241.148.12,72.86947846412659,1,506,1,0,0.01,0.001,0.0,df3db_00005
0.30068862438201904,0.892307698726654,0.33501380681991577,0.8765432238578796,16,1762421842,,False,1,df3db_00006,2025-11-06_10-37-22,51.65895891189575,51.65895891189575,3165221,ggpu112,10.241.148.12,51.65895891189575,1,506,1,1,0.01,0.001,0.0,df3db_00006
0.26592740416526794,0.9076923131942749,0.3055015504360199,0.9012345671653748,15,1762421868,,False,1,df3db_00007,2025-11-06_10-37-48,50.04813599586487,50.04813599586487,3166451,ggpu112,10.241.148.12,50.04813599586487,1,506,1,2,0.01,0.001,0.0,df3db_00007
0.2925295829772949,0.9076923131942749,0.1977347433567047,0.9506173133850098,26,1762421905,,False,1,df3db_00008,2025-11-06_10-38-25,55.72743487358093,55.72743487358093,3167136,ggpu112,10.241.148.12,55.72743487358093,1,506,1,3,0.01,0.001,0.0,df3db_00008
0.35204094648361206,0.8307692408561707,0.3732297122478485,0.875,77,1762421941,,False,1,df3db_00009,2025-11-06_10-39-01,72.6650960445404,72.6650960445404,3167932,ggpu112,10.241.148.12,72.6650960445404,1,506,1,4,0.01,0.001,0.0,df3db_00009
0.32421591877937317,0.8769230842590332,0.35383865237236023,0.8641975522041321,53,1762421935,,False,1,df3db_00010,2025-11-06_10-38-55,63.925599575042725,63.925599575042725,3168171,ggpu112,10.241.148.12,63.925599575042725,1,506,2,0,0.01,0.001,0.0,df3db_00010
0.26417940855026245,0.9076923131942749,0.267922967672348,0.9135802388191223,37,1762421933,,False,1,df3db_00011,2025-11-06_10-38-53,56.97676467895508,56.97676467895508,3168545,ggpu112,10.241.148.12,56.97676467895508,1,506,2,1,0.01,0.001,0.0,df3db_00011
0.28484731912612915,0.9076923131942749,0.34208768606185913,0.8765432238578796,43,1762421972,,False,1,df3db_00012,2025-11-06_10-39-32,58.47107243537903,58.47107243537903,3169695,ggpu112,10.241.148.12,58.47107243537903,1,506,2,2,0.01,0.001,0.0,df3db_00012
0.2849690914154053,0.9076923131942749,0.34071749448776245,0.8765432238578796,37,1762421999,,False,1,df3db_00013,2025-11-06_10-39-59,58.068822145462036,58.068822145462036,3170483,ggpu112,10.241.148.12,58.068822145462036,1,506,2,3,0.01,0.001,0.0,df3db_00013
0.37578722834587097,0.8461538553237915,0.2534277141094208,0.925000011920929,117,1762422022,,False,1,df3db_00014,2025-11-06_10-40-22,81.07749342918396,81.07749342918396,3170553,ggpu112,10.241.148.12,81.07749342918396,1,506,2,4,0.01,0.001,0.0,df3db_00014
0.2671290636062622,0.9076923131942749,0.25141772627830505,0.9135802388191223,74,1762422017,,False,1,df3db_00015,2025-11-06_10-40-17,68.28821921348572,68.28821921348572,3171199,ggpu112,10.241.148.12,68.28821921348572,1,506,3,0,0.01,0.001,0.0,df3db_00015
0.2996458113193512,0.892307698726654,0.2659311592578888,0.9135802388191223,29,1762422037,,False,1,df3db_00016,2025-11-06_10-40-37,57.351574182510376,57.351574182510376,3172251,ggpu112,10.241.148.12,57.351574182510376,1,506,3,1,0.01,0.001,0.0,df3db_00016
0.26287516951560974,0.9230769276618958,0.38618868589401245,0.8641975522041321,40,1762422068,,False,1,df3db_00017,2025-11-06_10-41-08,61.456371545791626,61.456371545791626,3172940,ggpu112,10.241.148.12,61.456371545791626,1,506,3,2,0.01,0.001,0.0,df3db_00017
0.22570326924324036,0.9230769276618958,0.2790921926498413,0.9135802388191223,130,1762422117,,False,1,df3db_00018,2025-11-06_10-41-57,92.1105694770813,92.1105694770813,3173578,ggpu112,10.241.148.12,92.1105694770813,1,506,3,3,0.01,0.001,0.0,df3db_00018
