config/train_loop_config/dataset_test_round,config/train_loop_config/learning_rate,config/train_loop_config/dropout_rate,config/train_loop_config/weight_decay,config/train_loop_config/batch_size,average_inner_es_loss,average_inner_es_accuracy,average_inner_es_precision,average_inner_es_recall,average_inner_es_specificity,average_inner_es_f1_score,average_inner_es_mcc,average_inner_es_auroc,average_inner_es_auprc,average_inner_es_true_positives,average_inner_es_false_negatives,average_inner_es_false_positives,average_inner_es_true_negatives,average_val_loss,average_val_accuracy,average_val_precision,average_val_recall,average_val_specificity,average_val_f1_score,average_val_mcc,average_val_auroc,average_val_auprc,average_val_true_positives,average_val_false_negatives,average_val_false_positives,average_val_true_negatives
0,0.01,0.0,0.001,506,0.2897084325551987,0.8953846216201782,0.85223645,1.0,0.7384615,0.92003524,0.7931458,0.90226823,0.91453093,19.2,6.8,0.0,39.0,0.2943334013223648,0.9033950567245483,0.86289406,1.0,0.75625,0.9261732,0.8076587,0.8723693,0.87213457,24.2,7.8,0.0,48.8
1,0.0001,0.4,0.01,506,0.2948306530714035,0.9015384674072265,0.8611299,1.0,0.75384617,0.9248233,0.8052598,0.875937,0.8600998,19.6,6.4,0.0,39.0,0.30842309892177583,0.8960185289382935,0.8546916,1.0,0.7375,0.9212176,0.79361427,0.8693943,0.8691473,23.6,8.4,0.0,48.8
2,0.01,0.2,0.01,506,0.30856003165245055,0.8892307758331299,0.8451411,1.0,0.72307694,0.91581094,0.7814561,0.88343203,0.8927412,18.8,7.2,0.0,39.0,0.3068216621875763,0.8936728477478028,0.8516687,1.0,0.73125,0.9195452,0.7888578,0.8845199,0.8909637,23.4,8.6,0.0,48.8
3,0.0001,0.0,0.001,506,0.2837334781885147,0.9015384674072265,0.859944,1.0,0.75384617,0.92445767,0.80494374,0.903649,0.9030236,19.6,6.4,0.0,39.0,0.2820148169994354,0.9059876561164856,0.8661111,1.0,0.7625,0.9280518,0.8124612,0.8972842,0.90079576,24.4,7.6,0.0,48.8
4,0.01,0.4,0.1,506,0.32418936789035796,0.8953846216201782,0.8550166,1.0,0.7384616,0.9208828,0.7939527,0.8516766,0.83678925,19.2,6.8,0.0,39.0,0.33192833662033083,0.8961111187934876,0.85426474,1.0,0.7375,0.92114127,0.79350483,0.871867,0.8677651,23.6,8.4,0.0,48.8
5,0.01,0.0,0.01,506,0.32148559093475343,0.8830769300460816,0.8381893,1.0,0.70769227,0.91163427,0.769775,0.85917157,0.8668908,18.4,7.6,0.0,39.0,0.3071120291948318,0.8985802412033081,0.8584255,1.0,0.74375,0.9232513,0.7984567,0.86606216,0.8565947,23.8,8.2,0.0,48.8
6,0.0001,0.2,0.001,506,0.32615684866905215,0.8830769300460816,0.8382472,1.0,0.70769227,0.9116446,0.7698541,0.8717949,0.8700935,18.4,7.6,0.0,39.0,0.29992509484291074,0.8984567999839783,0.8580085,1.0,0.74375,0.9230431,0.7984056,0.88214815,0.89521426,23.8,8.2,0.0,48.8
7,0.01,0.4,0.01,506,0.29515441656112673,0.892307698726654,0.84943503,1.0,0.7307693,0.91815567,0.78748995,0.89783037,0.89124787,19.0,7.0,0.0,39.0,0.28641748130321504,0.9059567928314209,0.8655524,1.0,0.7625,0.92785823,0.8123356,0.8913212,0.8924116,24.4,7.6,0.0,48.8
8,0.01,0.2,0.001,506,0.3020548701286316,0.8861538529396057,0.84243935,1.0,0.7153846,0.9139716,0.77575934,0.89191324,0.895327,18.6,7.4,0.0,39.0,0.3045871466398239,0.8985185265541077,0.8585774,1.0,0.74375,0.9232438,0.7986049,0.8971182,0.90149325,23.8,8.2,0.0,48.8
9,0.01,0.2,0.01,506,0.2720525681972504,0.9076923131942749,0.8682143,1.0,0.7692308,0.9290458,0.81693715,0.8955622,0.89139116,20.0,6.0,0.0,39.0,0.3203572928905487,0.8910802364349365,0.8485271,1.0,0.725,0.9177066,0.78394395,0.8635856,0.861812,23.2,8.8,0.0,48.8
