outer_es_loss,outer_es_accuracy,test_loss,test_accuracy,number_epochs,timestamp,checkpoint_dir_name,done,training_iteration,trial_id,date,time_this_iter_s,time_total_s,pid,hostname,node_ip,time_since_restore,iterations_since_restore,config/train_loop_config/es_folds,logdir,config/train_loop_config/dataset_test_round,config/train_loop_config/learning_rate,config/train_loop_config/weight_decay,config/train_loop_config/batch_size,config/train_loop_config/dropout_rate,outer_es_precision,outer_es_recall,outer_es_specificity,outer_es_f1_score,outer_es_mcc,outer_es_auroc,outer_es_auprc,outer_es_true_positives,outer_es_false_negatives,outer_es_false_positives,outer_es_true_negatives,test_precision,test_recall,test_specificity,test_f1_score,test_mcc,test_auroc,test_auprc,test_true_positives,test_false_negatives,test_false_positives,test_true_negatives
0.518913745880127,0.7387387156486511,0.4208488464355469,0.7971014380455017,712,1769060916,,False,1,4dd1c_00000,2026-01-22_06-48-36,2435.6924481391907,2435.6924481391907,3239401,ggpu118,10.241.148.18,2435.6924481391907,1,0,4dd1c_00000,7,0.01,0.0,689,0.0,0.7164179,0.82758623,0.6415094,0.768,0.47901553,0.8204294,0.84020674,34.0,19.0,10.0,48.0,0.7619048,0.8888889,0.6969697,0.82051283,0.5996454,0.88720536,0.88671154,46.0,20.0,8.0,64.0
0.37640082836151123,0.8363636136054993,0.3592343032360077,0.8333333134651184,1155,1769062245,,False,1,4dd1c_00001,2026-01-22_07-10-45,3764.5285305976868,3764.5285305976868,3239435,ggpu118,10.241.148.18,3764.5285305976868,1,1,4dd1c_00001,7,0.01,0.0,689,0.0,0.8333333,0.86206895,0.8076923,0.84745765,0.6715449,0.90981436,0.92707664,42.0,10.0,8.0,50.0,0.79518074,0.9166667,0.74242425,0.8516129,0.6724549,0.9204546,0.9137382,49.0,17.0,6.0,66.0
0.3356480598449707,0.8545454740524292,0.34647640585899353,0.8405796885490417,2363,1769065810,,False,1,4dd1c_00002,2026-01-22_08-10-10,7330.1774435043335,7330.1774435043335,3239402,ggpu118,10.241.148.18,7330.1774435043335,1,2,4dd1c_00002,7,0.01,0.0,689,0.0,0.83870965,0.8965517,0.8076923,0.8666667,0.70896107,0.9290451,0.93734246,42.0,10.0,6.0,52.0,0.8125,0.9027778,0.77272725,0.8552632,0.68360907,0.9255051,0.925084,51.0,15.0,7.0,65.0
0.36842262744903564,0.8454545736312866,0.40586718916893005,0.8333333134651184,1313,1769062660,,False,1,4dd1c_00003,2026-01-22_07-17-40,4180.308914422989,4180.308914422989,3239468,ggpu118,10.241.148.18,4180.308914422989,1,3,4dd1c_00003,7,0.01,0.0,689,0.0,0.8125,0.9122807,0.7735849,0.8595041,0.6947771,0.91128767,0.91297996,41.0,12.0,5.0,52.0,0.8181818,0.875,0.7878788,0.84563756,0.6667485,0.89962125,0.8804749,52.0,14.0,9.0,63.0
0.4701371192932129,0.7818182110786438,0.35970738530158997,0.8623188138008118,852,1769063764,,False,1,4dd1c_00004,2026-01-22_07-36-04,2840.089693069458,2840.089693069458,3244759,ggpu118,10.241.148.18,2840.089693069458,1,4,4dd1c_00004,7,0.01,0.0,689,0.0,0.75384617,0.8596491,0.6981132,0.8032787,0.5668414,0.84144324,0.8123608,37.0,16.0,8.0,49.0,0.835443,0.9166667,0.8030303,0.8741722,0.7266886,0.9198233,0.9117844,53.0,13.0,6.0,66.0
