config/train_loop_config/dataset_test_round,config/train_loop_config/learning_rate,config/train_loop_config/dropout_rate_normal,config/train_loop_config/dropout_rate_attention,config/train_loop_config/weight_decay,config/train_loop_config/batch_size,average_inner_es_loss,average_inner_es_accuracy,average_inner_es_precision,average_inner_es_recall,average_inner_es_specificity,average_inner_es_f1_score,average_inner_es_mcc,average_inner_es_auroc,average_inner_es_auprc,average_inner_es_true_positives,average_inner_es_false_negatives,average_inner_es_false_positives,average_inner_es_true_negatives,average_val_loss,average_val_accuracy,average_val_precision,average_val_recall,average_val_specificity,average_val_f1_score,average_val_mcc,average_val_auroc,average_val_auprc,average_val_true_positives,average_val_false_negatives,average_val_false_positives,average_val_true_negatives
8,0.0001,0.2,0.0,0.001,506,0.6732414960861206,0.6000000238418579,0.6,1.0,0.0,0.75,0.05063696,0.43057203,0.57188225,0.0,26.0,0.0,39.0,0.6717111229896545,0.6039506196975708,0.6039506,1.0,0.0,0.7530769,0.047290027,0.43272346,0.58306366,0.0,32.0,0.0,48.8
7,0.0001,0.2,0.0,0.001,506,0.6733182072639465,0.6000000238418579,0.6,1.0,0.0,0.75,0.05063696,0.41538462,0.57863766,0.0,26.0,0.0,39.0,0.6717206835746765,0.6039506196975708,0.6039506,1.0,0.0,0.7530769,0.047290023,0.42611074,0.58583814,0.0,32.0,0.0,48.8
6,0.0001,0.2,0.0,0.001,506,0.6732912421226501,0.6000000238418579,0.6,1.0,0.0,0.75,0.05063696,0.4291913,0.5934719,0.0,26.0,0.0,39.0,0.6717480421066284,0.6039506196975708,0.6039506,1.0,0.0,0.7530769,0.047290023,0.42283958,0.5726522,0.0,32.0,0.0,48.8
5,0.0001,0.2,0.0,0.001,506,0.6737322330474853,0.6000000238418579,0.6,1.0,0.0,0.75,0.05063696,0.37218934,0.56012803,0.0,26.0,0.0,39.0,0.671804416179657,0.6039506196975708,0.6039506,1.0,0.0,0.7530769,0.047290023,0.43001303,0.5892186,0.0,32.0,0.0,48.8
4,0.0001,0.2,0.0,0.001,506,0.6733621001243592,0.6000000238418579,0.6,1.0,0.0,0.75,0.05063696,0.4189349,0.5596658,0.0,26.0,0.0,39.0,0.6718104839324951,0.6039506196975708,0.6039506,1.0,0.0,0.7530769,0.047290023,0.41530347,0.56775254,0.0,32.0,0.0,48.8
3,0.0001,0.2,0.0,0.001,506,0.6732962846755981,0.6000000238418579,0.6,1.0,0.0,0.75,0.05063696,0.41696253,0.55978143,0.0,26.0,0.0,39.0,0.671669340133667,0.6039506196975708,0.6039506,1.0,0.0,0.7530769,0.047290023,0.4356266,0.58340263,0.0,32.0,0.0,48.8
1,0.0001,0.2,0.0,0.001,506,0.673094379901886,0.6000000238418579,0.6,1.0,0.0,0.75,0.05063696,0.50355035,0.64485526,0.0,26.0,0.0,39.0,0.6716683387756348,0.6039506196975708,0.6039506,1.0,0.0,0.7530769,0.047290023,0.46388316,0.61183375,0.0,32.0,0.0,48.8
2,0.0001,0.2,0.0,0.001,506,0.6732258677482605,0.6000000238418579,0.6,1.0,0.0,0.75,0.05063696,0.49940825,0.6149357,0.0,26.0,0.0,39.0,0.671777319908142,0.6039506196975708,0.6039506,1.0,0.0,0.7530769,0.047290023,0.41137996,0.56402606,0.0,32.0,0.0,48.8
0,0.0001,0.2,0.0,0.001,506,0.6730901956558227,0.6000000238418579,0.6,1.0,0.0,0.75,0.05063696,0.53126234,0.66124785,0.0,26.0,0.0,39.0,0.6717307090759277,0.6039506196975708,0.6039506,1.0,0.0,0.7530769,0.047290023,0.44607782,0.5911307,0.0,32.0,0.0,48.8
6,0.0001,0.0,0.4,0.001,506,0.6732208967208863,0.6000000238418579,0.6,1.0,0.0,0.75,0.05063696,0.4723866,0.6149255,0.0,26.0,0.0,39.0,0.671718978881836,0.6039506196975708,0.6039506,1.0,0.0,0.7530769,0.047290023,0.4398039,0.5765703,0.0,32.0,0.0,48.8
9,0.0001,0.0,0.4,0.001,506,0.6734392285346985,0.6000000238418579,0.6,1.0,0.0,0.75,0.05063696,0.41351086,0.57638854,0.0,26.0,0.0,39.0,0.6718032956123352,0.6039506196975708,0.6039506,1.0,0.0,0.7530769,0.047290023,0.42686677,0.58210456,0.0,32.0,0.0,48.8
4,0.0001,0.0,0.4,0.001,506,0.6732911109924317,0.6000000238418579,0.6,1.0,0.0,0.75,0.05063696,0.44378695,0.578884,0.0,26.0,0.0,39.0,0.6716844320297242,0.6039506196975708,0.6039506,1.0,0.0,0.7530769,0.047290023,0.4675994,0.60274833,0.0,32.0,0.0,48.8
8,0.0001,0.0,0.4,0.001,506,0.6732984066009522,0.6000000238418579,0.6,1.0,0.0,0.75,0.05063696,0.43372783,0.57443035,0.0,26.0,0.0,39.0,0.6717671036720276,0.6039506196975708,0.6039506,1.0,0.0,0.7530769,0.047290023,0.43450922,0.5848174,0.0,32.0,0.0,48.8
7,0.0001,0.0,0.4,0.001,506,0.6734037280082703,0.6000000238418579,0.6,1.0,0.0,0.75,0.05063696,0.41282052,0.5774903,0.0,26.0,0.0,39.0,0.6717649579048157,0.6039506196975708,0.6039506,1.0,0.0,0.7530769,0.047290023,0.4245802,0.58483654,0.0,32.0,0.0,48.8
5,0.0001,0.0,0.4,0.001,506,0.6734538793563842,0.6000000238418579,0.6,1.0,0.0,0.75,0.05063696,0.4384616,0.60889816,0.0,26.0,0.0,39.0,0.6717931747436523,0.6039506196975708,0.6039506,1.0,0.0,0.7530769,0.047290023,0.42867374,0.588938,0.0,32.0,0.0,48.8
0,0.0001,0.0,0.4,0.001,506,0.6730865836143494,0.6000000238418579,0.6,1.0,0.0,0.75,0.05063696,0.45828405,0.606226,0.0,26.0,0.0,39.0,0.6716257095336914,0.6039506196975708,0.6039506,1.0,0.0,0.7530769,0.047290023,0.42847577,0.5868622,0.0,32.0,0.0,48.8
