inner_es_loss,inner_es_accuracy,val_loss,val_accuracy,number_epochs,timestamp,checkpoint_dir_name,done,training_iteration,trial_id,date,time_this_iter_s,time_total_s,pid,hostname,node_ip,time_since_restore,iterations_since_restore,config/train_loop_config/batch_size,config/train_loop_config/dataset_test_round,config/train_loop_config/dataset_fold_round,config/train_loop_config/learning_rate,config/train_loop_config/weight_decay,config/train_loop_config/dropout_rate_normal,config/train_loop_config/dropout_rate_attention,logdir
0.6779369711875916,0.5909090638160706,0.6688429713249207,0.6428571343421936,3123,1768946439,,False,1,74568_00365,2026-01-20_23-00-39,1659.3383264541626,1659.3383264541626,2502190,ggpu114,10.241.148.14,1659.3383264541626,1,689,7,0,0.0001,0.001,0.0,0.2,74568_00365
0.6507311463356018,0.6222222447395325,0.6789589524269104,0.581818163394928,9999,1768944771,,False,1,74568_00363,2026-01-20_22-32-51,5254.311416387558,5254.311416387558,2493433,ggpu114,10.241.148.14,5254.311416387558,1,689,7,3,0.0001,0.001,0.0,0.0,74568_00363
0.6476179957389832,0.6666666865348816,0.6682623028755188,0.6272727251052856,9999,1768944167,,False,1,74568_00362,2026-01-20_22-22-47,5184.771825313568,5184.771825313568,2491725,ggpu114,10.241.148.14,5184.771825313568,1,689,7,2,0.0001,0.001,0.0,0.0,74568_00362
0.678532600402832,0.5111111402511597,0.6710702776908875,0.6181818246841431,5856,1768939508,,False,1,74568_00361,2026-01-20_21-05-08,3122.9353306293488,3122.9353306293488,2487333,ggpu114,10.241.148.14,3122.9353306293488,1,689,7,1,0.0001,0.001,0.0,0.0,74568_00361
0.67752605676651,0.5568181872367859,0.667960524559021,0.625,5104,1768938970,,False,1,74568_00360,2026-01-20_20-56-10,2727.756763458252,2727.756763458252,2486248,ggpu114,10.241.148.14,2727.756763458252,1,689,7,0,0.0001,0.001,0.0,0.0,74568_00360
0.6724622249603271,0.6222222447395325,0.6820394396781921,0.5727272629737854,846,1768936377,,False,1,74568_00359,2026-01-20_20-12-57,508.87505435943604,508.87505435943604,2484867,ggpu114,10.241.148.14,508.87505435943604,1,689,7,4,0.001,0.001,0.4,0.4,74568_00359
0.6558415293693542,0.6222222447395325,0.6879212856292725,0.5727272629737854,821,1768936234,,False,1,74568_00358,2026-01-20_20-10-34,507.7378137111664,507.7378137111664,2483785,ggpu114,10.241.148.14,507.7378137111664,1,689,7,3,0.001,0.001,0.4,0.4,74568_00358
0.6671903729438782,0.699999988079071,0.676387369632721,0.6636363863945007,1194,1768935860,,False,1,74568_00357,2026-01-20_20-04-20,683.8897895812988,683.8897895812988,2481475,ggpu114,10.241.148.14,683.8897895812988,1,689,7,2,0.001,0.001,0.4,0.4,74568_00357
0.6790065169334412,0.5888888835906982,0.6722403764724731,0.6363636255264282,915,1768935718,,False,1,74568_00356,2026-01-20_20-01-58,544.7746338844299,544.7746338844299,2481257,ggpu114,10.241.148.14,544.7746338844299,1,689,7,1,0.001,0.001,0.4,0.4,74568_00356
0.6725535988807678,0.6222222447395325,0.6818767786026001,0.581818163394928,844,1768935169,,False,1,74568_00354,2026-01-20_19-52-49,510.7252278327942,510.7252278327942,2478655,ggpu114,10.241.148.14,510.7252278327942,1,689,7,4,0.001,0.001,0.4,0.2,74568_00354
0.6784451007843018,0.5795454382896423,0.6698653101921082,0.6339285969734192,760,1768935165,,False,1,74568_00355,2026-01-20_19-52-45,468.01534605026245,468.01534605026245,2479593,ggpu114,10.241.148.14,468.01534605026245,1,689,7,0,0.001,0.001,0.4,0.4,74568_00355
0.6562014818191528,0.6222222447395325,0.6876385807991028,0.5727272629737854,824,1768934690,,False,1,74568_00353,2026-01-20_19-44-50,500.9707736968994,500.9707736968994,2477054,ggpu114,10.241.148.14,500.9707736968994,1,689,7,3,0.001,0.001,0.4,0.2,74568_00353
0.6674814224243164,0.6888889074325562,0.6765484809875488,0.6636363863945007,1192,1768934651,,False,1,74568_00352,2026-01-20_19-44-11,688.6958463191986,688.6958463191986,2475837,ggpu114,10.241.148.14,688.6958463191986,1,689,7,2,0.001,0.001,0.4,0.2,74568_00352
0.6790956258773804,0.6000000238418579,0.672402024269104,0.6454545259475708,942,1768934181,,False,1,74568_00351,2026-01-20_19-36-21,547.4803655147552,547.4803655147552,2474538,ggpu114,10.241.148.14,547.4803655147552,1,689,7,1,0.001,0.001,0.4,0.2,74568_00351
0.6783619523048401,0.5795454382896423,0.6697150468826294,0.6339285969734192,1061,1768933954,,False,1,74568_00350,2026-01-20_19-32-34,618.3682045936584,618.3682045936584,2473242,ggpu114,10.241.148.14,618.3682045936584,1,689,7,0,0.001,0.001,0.4,0.2,74568_00350
0.672381579875946,0.6222222447395325,0.6817363500595093,0.581818163394928,1441,1768933625,,False,1,74568_00349,2026-01-20_19-27-05,819.9641842842102,819.9641842842102,2471232,ggpu114,10.241.148.14,819.9641842842102,1,689,7,4,0.001,0.001,0.4,0.0,74568_00349
0.6561034321784973,0.6222222447395325,0.687652587890625,0.5727272629737854,885,1768933328,,False,1,74568_00348,2026-01-20_19-22-08,532.7721610069275,532.7721610069275,2470607,ggpu114,10.241.148.14,532.7721610069275,1,689,7,3,0.001,0.001,0.4,0.0,74568_00348
0.6676095724105835,0.6888889074325562,0.6766402721405029,0.6636363863945007,1128,1768932798,,False,1,74568_00347,2026-01-20_19-13-18,650.8031299114227,650.8031299114227,2468863,ggpu114,10.241.148.14,650.8031299114227,1,689,7,2,0.001,0.001,0.4,0.0,74568_00347
0.6790094971656799,0.5888888835906982,0.6722527146339417,0.6363636255264282,1213,1768932787,,False,1,74568_00346,2026-01-20_19-13-07,687.3148403167725,687.3148403167725,2467861,ggpu114,10.241.148.14,687.3148403167725,1,689,7,1,0.001,0.001,0.4,0.0,74568_00346
0.6784211993217468,0.5795454382896423,0.6698138117790222,0.6339285969734192,971,1768932139,,False,1,74568_00345,2026-01-20_19-02-19,572.9927225112915,572.9927225112915,2466178,ggpu114,10.241.148.14,572.9927225112915,1,689,7,0,0.001,0.001,0.4,0.0,74568_00345
0.672028660774231,0.6222222447395325,0.6818562150001526,0.5727272629737854,1233,1768932092,,False,1,74568_00344,2026-01-20_19-01-32,711.3909251689911,711.3909251689911,2465025,ggpu114,10.241.148.14,711.3909251689911,1,689,7,4,0.001,0.001,0.2,0.4,74568_00344
0.6555888652801514,0.6222222447395325,0.6877380609512329,0.5727272629737854,655,1768931558,,False,1,74568_00343,2026-01-20_18-52-38,407.029335975647,407.029335975647,2463805,ggpu114,10.241.148.14,407.029335975647,1,689,7,3,0.001,0.001,0.2,0.4,74568_00343
0.6655771732330322,0.6888889074325562,0.675576388835907,0.6545454263687134,1290,1768931373,,False,1,74568_00342,2026-01-20_18-49-33,735.574615240097,735.574615240097,2461363,ggpu114,10.241.148.14,735.574615240097,1,689,7,2,0.001,0.001,0.2,0.4,74568_00342
0.6521530151367188,0.6333333253860474,0.6496075987815857,0.6363636255264282,330,1768931144,,False,1,74568_00144,2026-01-20_18-45-44,235.31283950805664,235.31283950805664,2462584,ggpu114,10.241.148.14,235.31283950805664,1,689,7,4,0.01,0.0001,0.0,0.2,74568_00144
0.6787872910499573,0.5888888835906982,0.6718711256980896,0.6363636255264282,915,1768930899,,False,1,74568_00341,2026-01-20_18-41-39,541.0603580474854,541.0603580474854,2459978,ggpu114,10.241.148.14,541.0603580474854,1,689,7,1,0.001,0.001,0.2,0.4,74568_00341
0.6781306862831116,0.5909090638160706,0.6692165732383728,0.6339285969734192,869,1768930630,,False,1,74568_00340,2026-01-20_18-37-10,517.4999821186066,517.4999821186066,2458758,ggpu114,10.241.148.14,517.4999821186066,1,689,7,0,0.001,0.001,0.2,0.4,74568_00340
0.6723484396934509,0.6222222447395325,0.6820040345191956,0.5727272629737854,853,1768930349,,False,1,74568_00339,2026-01-20_18-32-29,525.0486617088318,525.0486617088318,2457473,ggpu114,10.241.148.14,525.0486617088318,1,689,7,4,0.001,0.001,0.2,0.2,74568_00339
0.655841052532196,0.6222222447395325,0.6876717209815979,0.5727272629737854,657,1768930101,,False,1,74568_00338,2026-01-20_18-28-21,424.07686948776245,424.07686948776245,2456394,ggpu114,10.241.148.14,424.07686948776245,1,689,7,3,0.001,0.001,0.2,0.2,74568_00338
0.6786928772926331,0.5888888835906982,0.6717886924743652,0.6363636255264282,1358,1768929816,,False,1,74568_00336,2026-01-20_18-23-36,789.4340207576752,789.4340207576752,2453634,ggpu114,10.241.148.14,789.4340207576752,1,689,7,1,0.001,0.001,0.2,0.2,74568_00336
