outer_es_loss,outer_es_accuracy,test_loss,test_accuracy,number_epochs,timestamp,checkpoint_dir_name,done,training_iteration,trial_id,date,time_this_iter_s,time_total_s,pid,hostname,node_ip,time_since_restore,iterations_since_restore,config/train_loop_config/es_folds,logdir,config/train_loop_config/dataset_test_round,config/train_loop_config/learning_rate,config/train_loop_config/weight_decay,config/train_loop_config/batch_size,config/train_loop_config/dropout_rate
0.3866553008556366,0.8518518805503845,0.32516801357269287,0.8823529481887817,123,1730858322,,False,1,32c3c_00000,2024-11-06_02-58-42,172.19321823120117,172.19321823120117,427148,agq014,10.108.101.14,172.19321823120117,1,0,32c3c_00000,0,0.0001,0.001,506,0.4
0.2947140038013458,0.9012345671653748,0.3210257589817047,0.8823529481887817,159,1730858324,,False,1,32c3c_00001,2024-11-06_02-58-44,174.75873351097107,174.75873351097107,427149,agq014,10.108.101.14,174.75873351097107,1,1,32c3c_00001,0,0.0001,0.001,506,0.4
0.23654378950595856,0.9259259104728699,0.3237992227077484,0.8823529481887817,110,1730858322,,False,1,32c3c_00002,2024-11-06_02-58-42,172.19285607337952,172.19285607337952,427151,agq014,10.108.101.14,172.19285607337952,1,2,32c3c_00002,0,0.0001,0.001,506,0.4
0.336866170167923,0.8765432238578796,0.3305911123752594,0.8823529481887817,170,1730858323,,False,1,32c3c_00003,2024-11-06_02-58-43,173.77659511566162,173.77659511566162,427150,agq014,10.108.101.14,173.77659511566162,1,3,32c3c_00003,0,0.0001,0.001,506,0.4
0.1621081680059433,0.9624999761581421,0.33030280470848083,0.8823529481887817,55,1730858292,,False,1,32c3c_00004,2024-11-06_02-58-12,139.49946999549866,139.49946999549866,1540703,agq013,10.108.101.13,139.49946999549866,1,4,32c3c_00004,0,0.0001,0.001,506,0.4
0.28682413697242737,0.9012345671653748,0.28171229362487793,0.9117646813392639,79,1730858291,,False,1,32c3c_00005,2024-11-06_02-58-11,139.0453176498413,139.0453176498413,1540704,agq013,10.108.101.13,139.0453176498413,1,0,32c3c_00005,1,0.001,0.01,506,0.0
0.23647454380989075,0.9259259104728699,0.26721563935279846,0.9117646813392639,25,1730858291,,False,1,32c3c_00006,2024-11-06_02-58-11,138.66713619232178,138.66713619232178,1540705,agq013,10.108.101.13,138.66713619232178,1,1,32c3c_00006,1,0.001,0.01,506,0.0
0.3961043059825897,0.8395061492919922,0.2858480215072632,0.9117646813392639,8,1730858282,,False,1,32c3c_00007,2024-11-06_02-58-02,130.0995831489563,130.0995831489563,1540702,agq013,10.108.101.13,130.0995831489563,1,2,32c3c_00007,1,0.001,0.01,506,0.0
0.26020774245262146,0.9135802388191223,0.27317744493484497,0.9117646813392639,15,1730858446,,False,1,32c3c_00008,2024-11-06_03-00-46,131.594806432724,131.594806432724,1542320,agq013,10.108.101.13,131.594806432724,1,3,32c3c_00008,1,0.001,0.01,506,0.0
0.28873443603515625,0.8999999761581421,0.2725985646247864,0.9117646813392639,47,1730858446,,False,1,32c3c_00009,2024-11-06_03-00-46,131.5835039615631,131.5835039615631,1542587,agq013,10.108.101.13,131.5835039615631,1,4,32c3c_00009,1,0.001,0.01,506,0.0
0.15056002140045166,0.9629629850387573,0.2560133934020996,0.9215686321258545,7,1730858441,,False,1,32c3c_00010,2024-11-06_03-00-41,126.7226734161377,126.7226734161377,1542588,agq013,10.108.101.13,126.7226734161377,1,0,32c3c_00010,2,0.001,0.001,506,0.2
0.3169567584991455,0.8888888955116272,0.25123435258865356,0.9215686321258545,27,1730858447,,False,1,32c3c_00011,2024-11-06_03-00-47,131.9631485939026,131.9631485939026,1542597,agq013,10.108.101.13,131.9631485939026,1,1,32c3c_00011,2,0.001,0.001,506,0.2
0.31923991441726685,0.8765432238578796,0.26838168501853943,0.9215686321258545,9,1730858482,,False,1,32c3c_00012,2024-11-06_03-01-22,131.97802996635437,131.97802996635437,429061,agq014,10.108.101.14,131.97802996635437,1,2,32c3c_00012,2,0.001,0.001,506,0.2
0.34311962127685547,0.8641975522041321,0.26243939995765686,0.9215686321258545,10,1730858481,,False,1,32c3c_00013,2024-11-06_03-01-21,131.26623058319092,131.26623058319092,429070,agq014,10.108.101.14,131.26623058319092,1,3,32c3c_00013,2,0.001,0.001,506,0.2
0.32075339555740356,0.875,0.25805747509002686,0.9215686321258545,89,1730858490,,False,1,32c3c_00014,2024-11-06_03-01-30,139.8649275302887,139.8649275302887,429060,agq014,10.108.101.14,139.8649275302887,1,4,32c3c_00014,2,0.001,0.001,506,0.2
0.34883400797843933,0.8765432238578796,0.35021913051605225,0.8725489974021912,75,1730858497,,False,1,32c3c_00015,2024-11-06_03-01-37,147.09397292137146,147.09397292137146,429079,agq014,10.108.101.14,147.09397292137146,1,0,32c3c_00015,3,0.0001,0.001,506,0.0
0.2099420577287674,0.9382715821266174,0.3512303829193115,0.8725489974021912,38,1730858619,,False,1,32c3c_00016,2024-11-06_03-03-39,147.3295874595642,147.3295874595642,1544148,agq013,10.108.101.13,147.3295874595642,1,1,32c3c_00016,3,0.0001,0.001,506,0.0
0.3414638042449951,0.8765432238578796,0.36621642112731934,0.8725489974021912,92,1730858623,,False,1,32c3c_00017,2024-11-06_03-03-43,152.09390115737915,152.09390115737915,1544408,agq013,10.108.101.13,152.09390115737915,1,2,32c3c_00017,3,0.0001,0.001,506,0.0
0.26230835914611816,0.9135802388191223,0.3899833559989929,0.8725489974021912,113,1730858630,,False,1,32c3c_00018,2024-11-06_03-03-50,158.91532683372498,158.91532683372498,1544409,agq013,10.108.101.13,158.91532683372498,1,3,32c3c_00018,3,0.0001,0.001,506,0.0
0.24255207180976868,0.925000011920929,0.3634771704673767,0.8725489974021912,81,1730858623,,False,1,32c3c_00019,2024-11-06_03-03-43,151.53440237045288,151.53440237045288,1544410,agq013,10.108.101.13,151.53440237045288,1,4,32c3c_00019,3,0.0001,0.001,506,0.0
0.2947704792022705,0.9012345671653748,0.2769979238510132,0.9117646813392639,156,1730858678,,False,1,32c3c_00020,2024-11-06_03-04-38,165.39697861671448,165.39697861671448,430752,agq014,10.108.101.14,165.39697861671448,1,0,32c3c_00020,4,0.0001,0.01,506,0.0
0.31615567207336426,0.8888888955116272,0.2684325873851776,0.9117646813392639,114,1730858673,,False,1,32c3c_00021,2024-11-06_03-04-33,160.21583127975464,160.21583127975464,430751,agq014,10.108.101.14,160.21583127975464,1,1,32c3c_00021,4,0.0001,0.01,506,0.0
0.30310454964637756,0.8888888955116272,0.28495827317237854,0.9117646813392639,30,1730858658,,False,1,32c3c_00022,2024-11-06_03-04-18,145.1568944454193,145.1568944454193,430943,agq014,10.108.101.14,145.1568944454193,1,2,32c3c_00022,4,0.0001,0.01,506,0.0
0.3696306049823761,0.8641975522041321,0.2723691761493683,0.9117646813392639,60,1730858662,,False,1,32c3c_00023,2024-11-06_03-04-22,148.9202766418457,148.9202766418457,431077,agq014,10.108.101.14,148.9202766418457,1,3,32c3c_00023,4,0.0001,0.01,506,0.0
0.22501572966575623,0.9375,0.26971280574798584,0.9117646813392639,47,1730858790,,False,1,32c3c_00024,2024-11-06_03-06-30,141.60113430023193,141.60113430023193,1546140,agq013,10.108.101.13,141.60113430023193,1,4,32c3c_00024,4,0.0001,0.01,506,0.0
0.2851404547691345,0.9012345671653748,0.29220956563949585,0.9019607901573181,95,1730858794,,False,1,32c3c_00025,2024-11-06_03-06-34,145.60228943824768,145.60228943824768,1546147,agq013,10.108.101.13,145.60228943824768,1,0,32c3c_00025,5,0.001,0.01,506,0.4
0.2373509556055069,0.9259259104728699,0.28662818670272827,0.9019607901573181,72,1730858795,,False,1,32c3c_00026,2024-11-06_03-06-35,145.89804482460022,145.89804482460022,1546148,agq013,10.108.101.13,145.89804482460022,1,1,32c3c_00026,5,0.001,0.01,506,0.4
0.3600653111934662,0.8641975522041321,0.28788360953330994,0.9019607901573181,39,1730858794,,False,1,32c3c_00027,2024-11-06_03-06-34,145.5240819454193,145.5240819454193,1546402,agq013,10.108.101.13,145.5240819454193,1,2,32c3c_00027,5,0.001,0.01,506,0.4
0.3097890317440033,0.8888888955116272,0.28665924072265625,0.9019607901573181,26,1730858819,,False,1,32c3c_00028,2024-11-06_03-06-59,126.60874533653259,126.60874533653259,432432,agq014,10.108.101.14,126.60874533653259,1,3,32c3c_00028,5,0.001,0.01,506,0.4
