config/train_loop_config/dataset_test_round,config/train_loop_config/learning_rate,config/train_loop_config/dropout_rate_normal,config/train_loop_config/dropout_rate_attention,config/train_loop_config/weight_decay,config/train_loop_config/batch_size,average_inner_es_loss,average_inner_es_accuracy,average_inner_es_precision,average_inner_es_recall,average_inner_es_specificity,average_inner_es_f1_score,average_inner_es_mcc,average_inner_es_auroc,average_inner_es_auprc,average_inner_es_true_positives,average_inner_es_false_negatives,average_inner_es_false_positives,average_inner_es_true_negatives,average_val_loss,average_val_accuracy,average_val_precision,average_val_recall,average_val_specificity,average_val_f1_score,average_val_mcc,average_val_auroc,average_val_auprc,average_val_true_positives,average_val_false_negatives,average_val_false_positives,average_val_true_negatives
0,0.0001,0.0,0.4,0.1,506,0.43766104578971865,0.8738461613655091,0.85089475,0.95897436,0.74615383,0.9013938,0.73936194,0.86360943,0.86160743,19.4,6.6,1.6,37.4,0.43151225447654723,0.8860802531242371,0.8621796,0.9672619,0.7625,0.9112028,0.76564175,0.86943024,0.8719309,24.4,7.6,1.6,47.2
1,0.001,0.2,0.2,0.1,506,0.44730194807052615,0.8800000071525573,0.8504361,0.9743589,0.73846155,0.907565,0.7551764,0.86627215,0.87162495,19.2,6.8,1.0,38.0,0.4523185849189758,0.8712963104248047,0.8478982,0.96318036,0.73125,0.9005159,0.7375844,0.85892993,0.861307,23.4,8.6,1.8,47.0
2,0.01,0.2,0.4,0.1,506,0.4752209633588791,0.8615384697914124,0.83057487,0.96794873,0.7019231,0.8935628,0.71781206,0.849359,0.86051184,18.25,7.75,1.25,37.75,0.4661375880241394,0.8793981522321701,0.852501,0.9692815,0.7421875,0.9069181,0.7508435,0.86124676,0.86666304,23.75,8.25,1.5,47.25
3,0.001,0.0,0.2,0.01,506,0.32687142491340637,0.8871794939041138,0.8528369,0.98290604,0.7435897,0.91304755,0.7709446,0.8622617,0.85521835,19.333333333333332,6.666666666666667,0.6666666666666666,38.333333333333336,0.3060607711474101,0.904938260714213,0.87744755,0.97930837,0.7916667,0.9254701,0.80507755,0.8701504,0.86611825,25.333333333333332,6.666666666666667,1.0,47.666666666666664
4,0.001,0.4,0.0,0.1,506,0.4485785782337189,0.8707692384719848,0.846859,0.96410257,0.7307693,0.89998275,0.7383039,0.8593688,0.8634329,19.0,7.0,1.4,37.6,0.4401430308818817,0.8836728453636169,0.85448325,0.97525513,0.74375,0.91038865,0.7621051,0.86081,0.86398566,23.8,8.2,1.2,47.6
5,0.0001,0.4,0.4,0.001,506,0.3913335621356964,0.8584615468978882,0.83292085,0.95897424,0.7076923,0.8906833,0.71066266,0.8311637,0.831288,18.4,7.6,1.6,37.4,0.3714151918888092,0.8811728358268738,0.85503423,0.9710884,0.74375,0.9084343,0.7572681,0.86606216,0.8656565,23.8,8.2,1.4,47.4
6,0.001,0.4,0.4,0.1,506,0.4595130681991577,0.8707692384719848,0.83743304,0.9743589,0.7153846,0.9006077,0.7363905,0.8420118,0.83404845,18.6,7.4,1.0,38.0,0.4466255664825439,0.8786419868469239,0.85629445,0.9630953,0.75,0.9059943,0.7488455,0.8638259,0.86599064,24.0,8.0,1.8,47.0
7,0.01,0.4,0.4,0.001,506,0.3693236172199249,0.8676923155784607,0.84471846,0.95897436,0.7307693,0.8971049,0.7300569,0.8575937,0.844964,19.0,7.0,1.6,37.4,0.34267411231994627,0.8836728453636169,0.86371386,0.9590136,0.76875,0.908795,0.7575722,0.87889826,0.874973,24.6,7.4,2.0,46.8
8,0.01,0.0,0.0,0.01,506,0.3886751294136047,0.8584615468978882,0.83820045,0.94871795,0.72307694,0.8896095,0.706388,0.8420118,0.84482384,18.8,7.2,2.0,37.0,0.3542796313762665,0.8886419773101807,0.85880345,0.97950685,0.75,0.9147436,0.7713803,0.8654882,0.856974,24.0,8.0,1.0,47.8
9,0.01,0.4,0.4,0.001,506,0.3087995797395706,0.892307698726654,0.8652216,0.97435904,0.7692307,0.91607875,0.7796982,0.89339256,0.8942893,20.0,6.0,1.0,38.0,0.36344369649887087,0.8762654304504395,0.8475051,0.9714286,0.73125,0.9047844,0.7463412,0.85000134,0.83911484,23.4,8.6,1.4,47.4
