config/train_loop_config/dataset_test_round,config/train_loop_config/learning_rate,config/train_loop_config/dropout_rate,config/train_loop_config/weight_decay,config/train_loop_config/batch_size,average_inner_es_loss,average_inner_es_accuracy,average_inner_es_precision,average_inner_es_recall,average_inner_es_specificity,average_inner_es_f1_score,average_inner_es_mcc,average_inner_es_auroc,average_inner_es_auprc,average_inner_es_true_positives,average_inner_es_false_negatives,average_inner_es_false_positives,average_inner_es_true_negatives,average_val_loss,average_val_accuracy,average_val_precision,average_val_recall,average_val_specificity,average_val_f1_score,average_val_mcc,average_val_auroc,average_val_auprc,average_val_true_positives,average_val_false_negatives,average_val_false_positives,average_val_true_negatives
0,0.01,0.4,0.001,506,0.29007595479488374,0.8953846216201782,0.85223645,1.0,0.73846155,0.92003524,0.7931458,0.8989152,0.9150667,19.2,6.8,0.0,39.0,0.31311831474304197,0.8984259247779847,0.8617447,0.9917517,0.75625,0.9220433,0.7948025,0.8783642,0.8806626,24.2,7.8,0.4,48.4
1,0.001,0.2,0.01,506,0.28650555312633513,0.9015384674072265,0.86112976,1.0,0.75384617,0.9248233,0.8052598,0.87672585,0.87758476,19.6,6.4,0.0,39.0,0.3114752024412155,0.8935185313224793,0.8541277,0.9958334,0.7375,0.9191297,0.78723776,0.8732767,0.8807689,23.6,8.4,0.2,48.6
2,0.01,0.2,0.0001,506,0.3162846088409424,0.8892307758331299,0.8481428,0.9948718,0.7307693,0.9153632,0.7797868,0.87337285,0.8782541,19.0,7.0,0.2,38.8,0.31919179260730746,0.8887345790863037,0.8504794,0.9918367,0.73125,0.91542214,0.7762009,0.8778208,0.8904549,23.4,8.6,0.4,48.4
3,0.01,0.2,0.001,506,0.27383309304714204,0.9046153903007508,0.86712295,0.9948718,0.7692308,0.926294,0.809453,0.92376727,0.9227147,20.0,6.0,0.2,38.8,0.3027662694454193,0.8911419868469238,0.86324084,0.9754251,0.7625,0.91528845,0.7786922,0.8939865,0.886944,24.4,7.6,1.2,47.6
4,0.001,0.4,0.0001,506,0.2903750970959663,0.8953846216201782,0.8550166,1.0,0.73846155,0.9208829,0.79395276,0.87258375,0.8656775,19.2,6.8,0.0,39.0,0.3215338051319122,0.8961111187934876,0.8542646,1.0,0.7375,0.92114127,0.79350483,0.8792623,0.88100356,23.6,8.4,0.0,48.8
5,0.01,0.0,0.0001,506,0.3382618188858032,0.8800000071525573,0.8372914,0.9948718,0.7076923,0.9090806,0.76100147,0.8489152,0.8527541,18.4,7.6,0.2,38.8,0.3183160275220871,0.8887036919593811,0.8561549,0.98367345,0.74375,0.9149567,0.77387077,0.8777916,0.87066954,23.8,8.2,0.8,48.0
6,0.001,0.2,0.001,506,0.3139533281326294,0.8830769300460816,0.8382472,1.0,0.7076923,0.91164446,0.7698541,0.87159765,0.87143946,18.4,7.6,0.0,39.0,0.30365761518478396,0.8984567999839783,0.8580085,1.0,0.74375,0.9230431,0.7984055,0.8892431,0.899899,23.8,8.2,0.0,48.8
7,0.001,0.0,0.01,506,0.2997152954339981,0.892307698726654,0.84943503,1.0,0.7307693,0.91815567,0.78748995,0.8777121,0.8824693,19.0,7.0,0.0,39.0,0.28582226037979125,0.9059567928314209,0.8655524,1.0,0.7625,0.9278582,0.8123356,0.89035666,0.8983075,24.4,7.6,0.0,48.8
8,0.001,0.0,0.0001,506,0.3160190463066101,0.8861538529396057,0.8424395,1.0,0.7153846,0.9139716,0.77575934,0.8615385,0.8721522,18.6,7.4,0.0,39.0,0.30109714567661283,0.8985185265541077,0.8585774,1.0,0.74375,0.9232437,0.7986049,0.89686567,0.9081729,23.8,8.2,0.0,48.8
9,0.001,0.4,0.0001,506,0.27081930041313174,0.9076923131942749,0.8682143,1.0,0.7692307,0.9290458,0.8169371,0.88786983,0.8922941,20.0,6.0,0.0,39.0,0.3118525087833405,0.8910802364349365,0.8485271,1.0,0.725,0.9177066,0.7839439,0.851888,0.8484853,23.2,8.8,0.0,48.8
